trade_id,ticker,entry_date,exit_date,score,pnl_pct,capital,exit_value,closed_date,Year
89,AAPL,2019-08-02,2019-08-05,5,-0.0200000000000001,1976.9939582926054,1937.454079126753,2019-08-05,2019
90,BAC,2019-08-02,2019-08-05,4,-0.02,1976.9939582926054,1937.4540791267532,2019-08-05,2019
91,MRK,2019-08-15,2019-08-21,4,0.04,1945.1699583809805,2022.9767567162198,2019-08-21,2019
92,MRK,2019-08-26,2019-09-03,4,0.0148745775376912,1960.7313180480285,1989.8963680689135,2019-09-03,2019
94,AMT,2019-09-06,2019-09-09,4,-0.02,1966.5643280522054,1927.2330414911612,2019-09-09,2019
93,BA,2019-09-04,2019-09-11,5,0.04,1966.5643280522054,2045.2269011742937,2019-09-11,2019
95,MA,2019-09-10,2019-09-10,5,-0.02,1958.6980707399966,1919.5241093251966,2019-09-11,2019
96,V,2019-09-10,2019-09-10,5,-0.0199999999999999,1958.6980707399966,1919.5241093251968,2019-09-11,2019
97,AMT,2019-09-10,2019-09-10,4,-0.02,1958.6980707399966,1919.5241093251966,2019-09-11,2019
98,NKE,2019-09-11,2019-09-18,5,0.0128796674804618,1950.9262085155344,1976.0534893601327,2019-09-18,2019
99,COST,2019-09-12,2019-09-19,4,-0.0086448540744824,1950.9262085155344,1934.0607361328346,2019-09-19,2019
100,AVGO,2019-09-16,2019-09-23,5,0.0044861990258204,1950.9262085155344,1959.6784517716244,2019-09-23,2019
101,TSLA,2019-09-23,2019-09-24,4,-0.02,1954.3290188591325,1915.2424384819499,2019-09-24,2019
102,MS,2019-09-25,2019-10-01,4,-0.0200000000000001,1946.511702783696,1907.5814687280217,2019-10-01,2019
103,NVDA,2019-09-30,2019-10-01,4,0.04,1946.511702783696,2024.3721708950438,2019-10-01,2019
104,ABBV,2019-10-02,2019-10-09,5,0.0056246799993733,1954.2977495948305,1965.290049059797,2019-10-09,2019
105,HD,2019-10-03,2019-10-10,4,0.029378103476187,1954.2977495948305,2011.711311105707,2019-10-10,2019
106,LOW,2019-10-03,2019-10-10,4,0.0179712804329319,1954.2977495948305,1989.418982502247,2019-10-10,2019
107,PEP,2019-10-03,2019-10-10,4,-0.0039731226515129,1954.2977495948305,1946.5330849381146,2019-10-10,2019
108,NVDA,2019-10-09,2019-10-11,4,0.04,1956.4962094878238,2034.7560578673367,2019-10-11,2019
109,META,2019-10-21,2019-10-22,5,-0.02,1989.1022051160417,1949.3201610137207,2019-10-22,2019
110,NKE,2019-10-24,2019-10-25,4,-0.02,1981.1457962955774,1941.5228803696657,2019-10-25,2019
111,AAPL,2019-10-30,2019-10-31,5,-0.02,1973.2212131103952,1933.7567888481872,2019-10-31,2019
112,GOOGL,2019-10-30,2019-11-06,4,0.0285703886873114,1973.2212131103952,2029.5969101350074,2019-11-06,2019
113,NEE,2019-11-05,2019-11-07,4,-0.02,1965.3283282579534,1926.0217616927944,2019-11-07,2019
114,XOM,2019-11-07,2019-11-12,4,-0.02,1968.7421543498444,1929.3673112628476,2019-11-12,2019
115,NFLX,2019-11-14,2019-11-15,4,0.04,1960.8671857324453,2039.301873161743,2019-11-15,2019
116,NVDA,2019-11-18,2019-11-18,4,0.04,1976.5541232183045,2055.616288147037,2019-11-19,2019
119,AMD,2019-11-22,2019-11-22,4,-0.02,1992.3665562040512,1952.51922507997,2019-11-23,2019
117,NVDA,2019-11-20,2019-11-25,4,0.04,1992.3665562040512,2072.0612184522133,2019-11-25,2019
118,ABBV,2019-11-21,2019-11-29,4,0.01083065739891,1992.3665562040512,2013.9451957873437,2019-11-29,2019
122,NVDA,2019-12-03,2019-12-04,4,0.04,2004.6517503455261,2084.8378203593475,2019-12-04,2019
124,GS,2019-12-04,2019-12-06,4,0.04,2020.68896434829,2101.5165229222216,2019-12-06,2019
120,ADBE,2019-12-03,2019-12-09,5,0.04,2004.6517503455257,2084.8378203593466,2019-12-09,2019
121,HON,2019-12-03,2019-12-10,4,0.0084597757111042,2004.6517503455257,2021.6106545323214,2019-12-10,2019
123,CAT,2019-12-04,2019-12-11,4,0.0214210527630247,2020.68896434829,2063.9742492712567,2019-12-11,2019
125,CRM,2019-12-05,2019-12-12,4,0.018299707613941,2020.68896434829,2057.6669815745813,2019-12-12,2019
126,NFLX,2019-12-11,2019-12-17,4,0.04,2064.940527887793,2147.5381490033046,2019-12-17,2019
127,META,2019-12-13,2019-12-18,4,0.04,2072.336131333051,2155.2295765863732,2019-12-18,2019
129,AVGO,2019-12-16,2019-12-18,4,0.04,2072.336131333051,2155.2295765863732,2019-12-18,2019
128,AMD,2019-12-16,2019-12-20,4,0.04,2072.336131333051,2155.2295765863732,2019-12-20,2019
130,BAC,2020-01-06,2020-01-13,5,0.0188900860413596,2138.5917227081463,2178.989904357443,2020-01-13,2020
131,MRK,2020-01-08,2020-01-15,4,0.027500096883356,2138.5917227081463,2197.4032022765637,2020-01-15,2020
133,UNH,2020-01-14,2020-01-15,4,0.04,2146.6713590380054,2232.538213399526,2020-01-15,2020
132,COP,2020-01-09,2020-01-16,5,0.0077433996530189,2138.5917227081463,2155.151693111714,2020-01-16,2020
134,MS,2020-01-22,2020-01-23,4,-0.0199999999999999,2178.9190199047066,2135.3406395066127,2020-01-23,2020
135,NFLX,2020-01-23,2020-01-23,4,0.04,2170.203343825088,2257.011477578091,2020-01-24,2020
137,PFE,2020-01-27,2020-01-28,5,-0.02,2187.5649705756887,2143.813671164175,2020-01-28,2020
138,AMD,2020-01-27,2020-01-28,4,0.04,2187.5649705756887,2275.0675693987164,2020-01-28,2020
139,UNH,2020-01-27,2020-01-27,4,-0.02,2187.5649705756887,2143.813671164175,2020-01-28,2020
140,AAPL,2020-01-28,2020-01-29,5,0.04,2187.5649705756887,2275.0675693987164,2020-01-29,2020
143,MS,2020-01-28,2020-01-31,5,-0.02,2187.5649705756887,2143.813671164175,2020-01-31,2020
136,LOW,2020-01-27,2020-02-03,5,-0.0090487329691694,2187.5649705756887,2167.7702793042404,2020-02-03,2020
141,GOOGL,2020-01-28,2020-02-04,5,0.0025455455472609,2187.5649705756887,2193.133516845882,2020-02-04,2020
142,MA,2020-01-28,2020-02-04,5,0.04,2187.5649705756887,2275.0675693987164,2020-02-04,2020
146,PLD,2020-02-03,2020-02-03,5,-0.0200000000000001,2192.3562922037017,2148.509166359627,2020-02-04,2020
144,BLK,2020-02-03,2020-02-06,5,0.04,2192.3562922037017,2280.05054389185,2020-02-06,2020
147,GOOGL,2020-02-05,2020-02-05,4,-0.02,2202.2010960535313,2158.157074132461,2020-02-06,2020
145,HD,2020-02-03,2020-02-07,5,0.04,2192.3562922037017,2280.05054389185,2020-02-07,2020
148,NEE,2020-02-20,2020-02-25,5,-0.02,2228.4699923445764,2183.900592497685,2020-02-25,2020
149,AMZN,2020-02-24,2020-02-25,5,-0.02,2228.4699923445764,2183.900592497685,2020-02-25,2020
150,GOOGL,2020-02-24,2020-02-25,5,-0.02,2228.4699923445764,2183.900592497685,2020-02-25,2020
151,MSFT,2020-02-24,2020-02-24,5,-0.02,2228.469992344576,2183.9005924976846,2020-02-25,2020
152,COST,2020-02-25,2020-02-25,4,-0.02,2192.814472467063,2148.9581830177217,2020-02-26,2020
153,HD,2020-02-25,2020-02-25,4,-0.0200000000000001,2192.8144724670633,2148.9581830177217,2020-02-26,2020
154,NFLX,2020-02-25,2020-02-25,4,-0.02,2192.814472467063,2148.9581830177217,2020-02-26,2020
155,DUK,2020-02-26,2020-02-27,4,-0.02,2166.500698797458,2123.170684821509,2020-02-27,2020
156,NFLX,2020-04-23,2020-04-23,4,0.04,2157.834696002268,2244.148083842359,2020-04-24,2020
157,UPS,2020-04-23,2020-04-27,4,0.04,2157.834696002268,2244.148083842359,2020-04-27,2020
158,AMD,2020-04-30,2020-04-30,4,-0.02,2192.3600511383047,2148.5128501155386,2020-05-01,2020
159,PEP,2020-04-30,2020-05-01,4,-0.02,2192.3600511383047,2148.5128501155386,2020-05-01,2020
160,WMT,2020-04-30,2020-05-07,4,-0.0053122680496421,2192.3600511383047,2180.713646885331,2020-05-07,2020
161,PFE,2020-05-08,2020-05-15,5,0.0136912040990533,2172.4918898786036,2202.23591974647,2020-05-15,2020
162,UNH,2020-05-14,2020-05-14,4,0.04,2172.4918898786036,2259.391565473748,2020-05-15,2020
163,PEP,2020-05-20,2020-05-21,4,-0.02,2195.820630971206,2151.9042183517818,2020-05-21,2020
164,NFLX,2020-05-22,2020-05-22,4,-0.0199999999999999,2187.037348447321,2143.296601478375,2020-05-23,2020
165,ADBE,2020-05-27,2020-05-27,4,-0.02,2178.289199053532,2134.723415072461,2020-05-28,2020
166,NFLX,2020-05-27,2020-05-27,4,-0.02,2178.289199053532,2134.723415072461,2020-05-28,2020
167,NVDA,2020-05-28,2020-05-28,4,0.04,2160.862885461104,2247.297400879548,2020-05-29,2020
168,BAC,2020-06-01,2020-06-02,4,0.04,2178.149788544793,2265.2757800865847,2020-06-02,2020
169,CRM,2020-06-01,2020-06-05,4,-0.0200000000000001,2178.149788544793,2134.586792773897,2020-06-05,2020
170,NEE,2020-06-05,2020-06-11,5,-0.02,2186.8623876989714,2143.125139944992,2020-06-11,2020
171,UPS,2020-06-10,2020-06-10,4,-0.02,2186.8623876989714,2143.125139944992,2020-06-11,2020
172,CVX,2020-06-11,2020-06-11,5,-0.0199999999999999,2169.3674885973796,2125.9801388254323,2020-06-12,2020
173,DUK,2020-06-12,2020-06-12,4,-0.0200000000000001,2160.6900186429903,2117.47621827013,2020-06-13,2020
174,META,2020-06-25,2020-06-26,4,-0.02,2152.0472585684183,2109.00631339705,2020-06-26,2020
175,AAPL,2020-06-29,2020-07-02,4,0.04,2143.439069534145,2229.1766323155107,2020-07-02,2020
177,DIS,2020-07-14,2020-07-15,4,0.04,2160.5865820904182,2247.010045374035,2020-07-15,2020
176,MSFT,2020-07-14,2020-07-17,5,-0.02,2160.5865820904182,2117.37485044861,2020-07-17,2020
178,AMZN,2020-07-16,2020-07-20,4,0.04,2177.8712747471413,2264.986125737027,2020-07-20,2020
181,NVDA,2020-07-24,2020-07-24,4,0.04,2186.651898616757,2274.117974561427,2020-07-25,2020
179,GS,2020-07-23,2020-07-27,4,-0.0200000000000001,2186.651898616757,2142.918860644422,2020-07-27,2020
180,MS,2020-07-23,2020-07-27,4,-0.02,2186.651898616757,2142.918860644422,2020-07-27,2020
182,HON,2020-07-27,2020-07-29,5,0.04,2186.6518986167566,2274.1179745614268,2020-07-29,2020
183,MCD,2020-07-29,2020-07-31,5,-0.0199999999999999,2204.1451138056905,2160.062211529577,2020-07-31,2020
185,AMT,2020-07-31,2020-08-03,4,-0.02,2195.3285333504678,2151.4219626834583,2020-08-03,2020
184,CAT,2020-07-31,2020-08-07,5,0.01880238778419,2195.3285333504678,2236.6059517482204,2020-08-07,2020
186,GOOGL,2020-08-03,2020-08-10,4,0.0039034137165725,2186.547219217066,2195.0822176244915,2020-08-10,2020
187,CRM,2020-08-10,2020-08-10,5,-0.02,2196.5097025781015,2152.5795085265395,2020-08-11,2020
188,ADBE,2020-08-10,2020-08-10,4,-0.02,2196.5097025781015,2152.5795085265395,2020-08-11,2020
190,AAPL,2020-08-12,2020-08-13,4,0.04,2178.9376249574775,2266.095129955777,2020-08-13,2020
192,NVDA,2020-08-12,2020-08-12,4,0.04,2178.9376249574775,2266.095129955777,2020-08-13,2020
189,COST,2020-08-12,2020-08-19,5,0.0214232651922501,2178.937624957477,2225.617583534313,2020-08-19,2020
191,META,2020-08-12,2020-08-19,4,0.0139785737026478,2178.937624957477,2209.3960651414177,2020-08-19,2020
193,JPM,2020-08-18,2020-08-20,4,-0.0200000000000001,2213.800626956797,2169.5246144176604,2020-08-20,2020
194,KO,2020-08-20,2020-08-27,4,0.0203088318385411,2220.3731042011245,2265.466288193165,2020-08-27,2020
196,NFLX,2020-08-28,2020-08-31,4,-0.02,2229.3917409995333,2184.8039061795425,2020-08-31,2020
195,LOW,2020-08-28,2020-09-03,4,-0.02,2229.391740999533,2184.803906179542,2020-09-03,2020
197,MA,2020-09-01,2020-09-03,4,-0.02,2220.474174035535,2176.064690554824,2020-09-03,2020
198,PFE,2020-09-02,2020-09-04,4,-0.02,2220.474174035535,2176.064690554824,2020-09-04,2020
199,META,2020-09-04,2020-09-04,4,-0.02,2193.792813679252,2149.916957405667,2020-09-05,2020
200,ORCL,2020-09-04,2020-09-04,4,-0.02,2193.792813679252,2149.916957405667,2020-09-05,2020
201,V,2020-09-04,2020-09-04,4,-0.02,2193.792813679252,2149.916957405667,2020-09-05,2020
203,ADBE,2020-09-08,2020-09-08,4,-0.02,2167.4672999151007,2124.117953916799,2020-09-09,2020
204,LOW,2020-09-08,2020-09-09,4,0.04,2167.4672999151007,2254.1659919117046,2020-09-09,2020
205,MA,2020-09-08,2020-09-09,4,0.04,2167.4672999151007,2254.1659919117046,2020-09-09,2020
202,GOOGL,2020-09-08,2020-09-11,5,-0.02,2167.4672999151007,2124.117953916799,2020-09-11,2020
206,META,2020-09-08,2020-09-11,4,-0.02,2167.4672999151007,2124.117953916799,2020-09-11,2020
208,KO,2020-09-09,2020-09-14,4,0.04,2193.476907514082,2281.2159838146454,2020-09-14,2020
207,AVGO,2020-09-09,2020-09-15,4,0.04,2193.476907514082,2281.2159838146454,2020-09-15,2020
209,CAT,2020-09-16,2020-09-17,5,0.04,2211.2327996349863,2299.682111620386,2020-09-17,2020
210,JPM,2020-09-16,2020-09-18,4,-0.0200000000000001,2211.2327996349863,2167.0081436422865,2020-09-18,2020
211,KO,2020-09-22,2020-09-24,4,-0.02,2220.0777308335264,2175.6761762168558,2020-09-24,2020
212,MRK,2020-09-22,2020-09-29,4,-0.0144403446720632,2220.077730833527,2188.019043201519,2020-09-29,2020
214,LLY,2020-10-14,2020-10-15,5,-0.02,2204.7856823837906,2160.6899687361147,2020-10-15,2020
215,UNH,2020-10-15,2020-10-16,5,0.04,2195.9665396542555,2283.805201240426,2020-10-16,2020
213,AMD,2020-10-12,2020-10-19,4,-0.0200000000000001,2204.7856823837906,2160.6899687361147,2020-10-19,2020
216,NFLX,2020-10-19,2020-10-19,4,-0.0199999999999999,2204.7151292419544,2160.6208266571157,2020-10-20,2020
218,MS,2020-10-22,2020-10-23,4,0.04,2195.8962687249873,2283.732119473987,2020-10-23,2020
217,BLK,2020-10-20,2020-10-26,5,-0.0199999999999999,2195.896268724987,2151.978343350487,2020-10-26,2020
219,CAT,2020-10-27,2020-10-27,5,-0.02,2204.679853799887,2160.586256723889,2020-10-28,2020
220,GOOGL,2020-10-27,2020-10-28,5,-0.0200000000000001,2204.679853799887,2160.586256723889,2020-10-28,2020
221,AVGO,2020-10-27,2020-10-28,4,-0.02,2204.679853799887,2160.586256723889,2020-10-28,2020
222,BLK,2020-10-27,2020-10-28,4,-0.02,2204.6798537998866,2160.5862567238887,2020-10-28,2020
223,CAT,2020-10-28,2020-10-28,4,-0.0200000000000001,2169.4049761390884,2126.0168766163065,2020-10-29,2020
224,BA,2020-11-13,2020-11-13,4,0.04,2160.727356234532,2247.1564504839134,2020-11-14,2020
225,BAC,2020-11-13,2020-11-16,4,0.04,2160.727356234532,2247.1564504839134,2020-11-16,2020
227,PFE,2020-11-13,2020-11-16,4,-0.02,2160.7273562345317,2117.512809109841,2020-11-16,2020
226,DUK,2020-11-13,2020-11-18,4,-0.02,2160.727356234532,2117.5128091098413,2020-11-18,2020
228,PFE,2020-11-17,2020-11-24,4,0.0030146045432539,2186.656084509346,2193.2479878762415,2020-11-24,2020
229,HON,2020-11-19,2020-11-27,4,0.04,2178.013175084408,2265.1337020877845,2020-11-27,2020
230,UNH,2020-11-20,2020-11-30,4,0.0039999075477845,2178.013175084408,2186.7250264226022,2020-11-30,2020
231,BLK,2020-12-01,2020-12-08,5,0.0110978191806714,2198.4980314261006,2222.8965650479295,2020-12-08,2020
232,HON,2020-12-01,2020-12-08,5,0.0240476304540677,2198.4980314261006,2251.366699639831,2020-12-08,2020
233,MS,2020-12-01,2020-12-08,5,0.0125160114224467,2198.4980314261006,2226.0144578996565,2020-12-08,2020
234,COST,2020-12-04,2020-12-11,5,-0.0002930462090567,2198.4980314261006,2197.8537699123726,2020-12-11,2020
235,ADBE,2020-12-10,2020-12-10,5,-0.02,2219.4547570879236,2175.065661946165,2020-12-11,2020
237,AMD,2020-12-10,2020-12-14,4,0.04,2219.4547570879236,2308.232947371441,2020-12-14,2020
236,AAPL,2020-12-10,2020-12-15,4,0.04,2219.4547570879236,2308.232947371441,2020-12-15,2020
239,ABBV,2020-12-15,2020-12-15,4,-0.02,2245.9593618702334,2201.0401746328284,2020-12-16,2020
240,COP,2020-12-15,2020-12-15,4,-0.02,2245.9593618702334,2201.0401746328284,2020-12-16,2020
241,MRK,2020-12-15,2020-12-18,4,-0.02,2245.959361870234,2201.040174632829,2020-12-18,2020
238,JNJ,2020-12-15,2020-12-22,5,0.0181339531423363,2245.9593618702334,2286.6874836979796,2020-12-22,2020
242,NKE,2020-12-21,2020-12-22,5,-0.02,2219.0078495277903,2174.6276925372345,2020-12-22,2020
243,AMD,2020-12-22,2020-12-22,4,-0.02,2218.2774424952286,2173.9118936453237,2020-12-23,2020
244,GS,2020-12-23,2020-12-28,4,0.04,2209.4043327252475,2297.7805060342575,2020-12-28,2020
246,NFLX,2021-01-05,2021-01-06,5,-0.02,2227.07956738705,2182.537976039309,2021-01-06,2021
248,ADBE,2021-01-05,2021-01-06,4,-0.02,2227.07956738705,2182.537976039309,2021-01-06,2021
245,AVGO,2021-01-05,2021-01-07,5,0.04,2227.07956738705,2316.162750082532,2021-01-07,2021
247,AAPL,2021-01-05,2021-01-12,4,-0.0006985101043895,2227.07956738705,2225.5239298059505,2021-01-12,2021
249,AMZN,2021-01-05,2021-01-12,4,-0.02,2227.07956738705,2182.537976039309,2021-01-12,2021
251,LLY,2021-01-13,2021-01-13,4,0.04,2217.8601216012817,2306.574526465333,2021-01-14,2021
252,AMD,2021-01-14,2021-01-15,4,-0.0200000000000001,2235.603002574092,2190.8909425226097,2021-01-15,2021
250,GOOGL,2021-01-12,2021-01-20,4,0.04,2217.8601216012817,2306.574526465333,2021-01-20,2021
253,BAC,2021-01-19,2021-01-21,5,-0.02,2226.6605905637953,2182.1273787525192,2021-01-21,2021
255,GE,2021-01-19,2021-01-21,4,-0.02,2226.6605905637953,2182.1273787525192,2021-01-21,2021
256,GS,2021-01-20,2021-01-20,4,-0.02,2244.4034715366056,2199.5154021058734,2021-01-21,2021
254,BLK,2021-01-19,2021-01-25,4,-0.0199999999999999,2226.6605905637953,2182.1273787525197,2021-01-25,2021
257,CVX,2021-01-22,2021-01-27,5,-0.02,2217.612572925949,2173.26032146743,2021-01-27,2021
258,GS,2021-01-26,2021-01-27,4,-0.02,2208.7059305636935,2164.5318119524195,2021-01-27,2021
260,HD,2021-01-28,2021-01-29,4,-0.02,2191.000656549735,2147.1806434187406,2021-01-29,2021
262,AAPL,2021-01-29,2021-01-29,5,-0.02,2182.2366539235363,2138.5919208450655,2021-01-30,2021
261,LOW,2021-01-28,2021-02-01,4,-0.02,2191.000656549735,2147.1806434187406,2021-02-01,2021
259,AMZN,2021-01-28,2021-02-02,4,0.04,2191.000656549735,2278.6406828117247,2021-02-02,2021
263,JNJ,2021-02-01,2021-02-02,4,-0.02,2164.743704681643,2121.44883058801,2021-02-02,2021
264,MSFT,2021-02-01,2021-02-03,4,0.04,2164.743704681643,2251.333452868909,2021-02-03,2021
265,AMZN,2021-02-22,2021-02-23,4,-0.02,2190.9306847527673,2147.112071057712,2021-02-23,2021
266,AVGO,2021-02-23,2021-02-23,5,-0.0200000000000001,2182.1669620137563,2138.523622773481,2021-02-24,2021
267,NVDA,2021-02-23,2021-02-23,5,-0.02,2182.1669620137563,2138.5236227734813,2021-02-24,2021
268,BA,2021-02-23,2021-02-23,4,-0.02,2182.1669620137563,2138.5236227734813,2021-02-24,2021
269,LOW,2021-02-23,2021-02-23,4,-0.02,2182.1669620137563,2138.5236227734813,2021-02-24,2021
271,LOW,2021-02-24,2021-02-24,4,-0.02,2147.2522906215363,2104.3072448091057,2021-02-25,2021
270,MSFT,2021-02-23,2021-03-02,4,0.0153691154054815,2182.1669620137563,2215.704937886975,2021-03-02,2021
272,BAC,2021-03-01,2021-03-03,5,0.04,2138.6632814590503,2224.209812717412,2021-03-03,2021
273,CAT,2021-03-01,2021-03-03,5,-0.02,2138.6632814590503,2095.8900158298693,2021-03-03,2021
275,AVGO,2021-03-04,2021-03-04,4,-0.02,2153.9255297595305,2110.84701916434,2021-03-05,2021
276,GOOGL,2021-03-04,2021-03-05,4,0.04,2153.9255297595305,2240.082550949912,2021-03-05,2021
277,MA,2021-03-05,2021-03-05,4,-0.02,2162.541231878569,2119.2904072409974,2021-03-06,2021
274,JPM,2021-03-01,2021-03-08,5,0.022672415915721,2138.6632814590503,2187.1519448799704,2021-03-08,2021
278,BAC,2021-03-10,2021-03-12,4,0.04,2163.588799635238,2250.1323516206476,2021-03-12,2021
279,UPS,2021-03-16,2021-03-18,5,-0.02,2180.89751003232,2137.2795598316734,2021-03-18,2021
280,BA,2021-03-19,2021-03-19,4,-0.02,2172.173919992191,2128.730441592347,2021-03-20,2021
281,MA,2021-03-19,2021-03-19,4,-0.02,2172.173919992191,2128.730441592347,2021-03-20,2021
282,CAT,2021-03-22,2021-03-23,4,-0.02,2154.7965286322533,2111.700598059608,2021-03-23,2021
283,CAT,2021-03-24,2021-03-25,4,-0.0200000000000001,2146.1773425177244,2103.2537956673696,2021-03-25,2021
285,BAC,2021-04-16,2021-04-20,4,-0.0199999999999999,2137.5926331476535,2094.8407804847006,2021-04-20,2021
284,NFLX,2021-04-15,2021-04-21,5,-0.02,2137.5926331476535,2094.8407804847,2021-04-21,2021
287,NVDA,2021-04-20,2021-04-20,4,-0.02,2129.042262615063,2086.4614173627615,2021-04-21,2021
288,TSLA,2021-04-20,2021-04-21,4,-0.02,2129.042262615063,2086.4614173627615,2021-04-21,2021
286,LOW,2021-04-20,2021-04-22,4,-0.0199999999999999,2129.042262615063,2086.461417362762,2021-04-22,2021
290,GE,2021-04-21,2021-04-22,4,0.04,2103.459553981552,2187.597936140814,2021-04-22,2021
292,ORCL,2021-04-22,2021-04-23,5,-0.0199999999999999,2111.771061362944,2069.5356401356853,2021-04-23,2021
289,GS,2021-04-21,2021-04-26,5,0.04,2103.459553981552,2187.597936140814,2021-04-26,2021
291,NEE,2021-04-22,2021-04-28,5,-0.02,2111.771061362944,2069.535640135685,2021-04-28,2021
293,ORCL,2021-04-23,2021-04-30,5,0.0201910273281566,2103.3239771174917,2145.7922490194383,2021-04-30,2021
294,PFE,2021-04-23,2021-04-30,5,0.0005178311798734,2103.3239771174917,2104.4131438542186,2021-04-30,2021
295,HON,2021-04-26,2021-04-30,5,-0.02,2120.1516535493442,2077.748620478357,2021-04-30,2021
296,MSFT,2021-04-29,2021-04-29,4,-0.02,2111.704569303892,2069.470477917814,2021-04-30,2021
297,CAT,2021-04-30,2021-05-05,4,0.04,2103.488632140214,2187.6281774258227,2021-05-05,2021
298,XOM,2021-05-03,2021-05-05,4,0.04,2103.488632140214,2187.6281774258227,2021-05-05,2021
299,AMZN,2021-05-04,2021-05-04,5,-0.02,2103.488632140214,2061.41885949741,2021-05-05,2021
300,CRM,2021-05-04,2021-05-04,4,-0.0200000000000001,2103.4886321402146,2061.41885949741,2021-05-05,2021
302,ADBE,2021-05-05,2021-05-05,4,-0.02,2120.316541197336,2077.910210373389,2021-05-06,2021
301,AAPL,2021-05-05,2021-05-11,4,-0.02,2120.316541197336,2077.910210373389,2021-05-11,2021
303,PLD,2021-05-06,2021-05-13,4,0.0015000879942388,2111.8352750325466,2115.003213774433,2021-05-13,2021
306,GS,2021-05-12,2021-05-12,5,-0.0199999999999999,2103.3540088677573,2061.2869286904024,2021-05-13,2021
304,V,2021-05-11,2021-05-18,4,0.0096434061226271,2103.3540088677573,2123.637505794925,2021-05-18,2021
305,CVX,2021-05-12,2021-05-19,5,-0.0200000000000001,2103.3540088677573,2061.286928690402,2021-05-19,2021
307,CVX,2021-05-19,2021-05-26,4,0.0028898507200574,2091.2174639306263,2097.2607702245627,2021-05-26,2021
308,COP,2021-05-20,2021-05-27,4,-0.0021563925841372,2091.2174639306263,2086.707978099588,2021-05-27,2021
309,XOM,2021-05-20,2021-05-27,4,-0.0066156226290488,2091.217463930626,2077.382758353984,2021-05-27,2021
310,ABBV,2021-05-28,2021-06-02,4,-0.02,2088.757286907877,2046.9821411697196,2021-06-02,2021
311,COST,2021-06-01,2021-06-08,4,-0.0006054962471336,2088.757286907877,2087.4925522094813,2021-06-08,2021
312,JNJ,2021-06-02,2021-06-09,4,0.0017541012303183,2080.402257760246,2084.0514939201403,2021-06-09,2021
313,AVGO,2021-06-08,2021-06-15,5,0.0057473281028119,2080.1493108205664,2092.1046114126902,2021-06-15,2021
314,GS,2021-06-11,2021-06-15,5,-0.02,2080.8791580525453,2039.2615748914943,2021-06-15,2021
315,ORCL,2021-06-11,2021-06-16,5,-0.0200000000000001,2080.8791580525453,2039.261574891494,2021-06-16,2021
318,CVX,2021-06-18,2021-06-18,4,-0.02,2066.62318490655,2025.2907212084187,2021-06-19,2021
319,GS,2021-06-18,2021-06-18,4,-0.02,2066.62318490655,2025.2907212084187,2021-06-19,2021
320,MS,2021-06-18,2021-06-18,4,-0.0200000000000001,2066.62318490655,2025.2907212084185,2021-06-19,2021
316,COP,2021-06-18,2021-06-21,5,0.04,2066.62318490655,2149.288112302812,2021-06-21,2021
317,XOM,2021-06-18,2021-06-22,5,0.04,2066.62318490655,2149.288112302812,2021-06-22,2021
321,META,2021-06-21,2021-06-24,4,0.04,2058.356692166924,2140.690959853601,2021-06-24,2021
322,PEP,2021-06-21,2021-06-28,4,0.0088511552916112,2058.356692166924,2076.5755268948205,2021-06-28,2021
323,PLD,2021-06-21,2021-06-28,4,0.0138379024307542,2058.3566921669235,2086.8400312408194,2021-06-28,2021
324,BA,2021-06-29,2021-06-29,4,-0.02,2100.69696594387,2058.6830266249926,2021-06-30,2021
325,COP,2021-07-07,2021-07-07,4,-0.02,2092.2941780800948,2050.4482945184927,2021-07-08,2021
326,BLK,2021-07-09,2021-07-14,5,-0.0199999999999999,2083.9250013677747,2042.2465013404194,2021-07-14,2021
327,NVDA,2021-07-09,2021-07-15,4,-0.02,2083.9250013677747,2042.2465013404192,2021-07-15,2021
328,BLK,2021-07-15,2021-07-19,5,-0.0199999999999999,2067.253601356833,2025.9085293296964,2021-07-19,2021
330,ORCL,2021-07-16,2021-07-21,5,0.04,2067.2536013568324,2149.9437454111057,2021-07-21,2021
329,LLY,2021-07-16,2021-07-23,5,0.04,2067.253601356833,2149.943745411106,2021-07-23,2021
331,AAPL,2021-07-20,2021-07-26,5,0.04,2058.984586951405,2141.3439704294615,2021-07-26,2021
332,V,2021-07-20,2021-07-26,5,0.04,2058.984586951405,2141.3439704294615,2021-07-26,2021
333,NFLX,2021-07-22,2021-07-29,4,0.0079182950028071,2075.5226157622596,2091.957216118863,2021-07-29,2021
334,LOW,2021-07-28,2021-08-04,4,-0.0194661426139838,2125.0043979643374,2083.638759298221,2021-08-04,2021
336,MA,2021-08-03,2021-08-03,4,-0.02,2128.2913180356577,2085.7254916749444,2021-08-04,2021
337,V,2021-08-03,2021-08-03,4,-0.02,2128.2913180356577,2085.7254916749444,2021-08-04,2021
335,ABBV,2021-08-02,2021-08-05,4,-0.02,2128.2913180356577,2085.7254916749444,2021-08-05,2021
339,AMD,2021-08-10,2021-08-10,4,-0.02,2094.4786944860066,2052.589120596286,2021-08-11,2021
338,UNH,2021-08-06,2021-08-13,4,-0.0056796233837601,2094.4786944860066,2082.5828443160167,2021-08-13,2021
