Ticker,Entry_Date,Exit_Date,Raw_Entry_Price,Entry_Price,Raw_Exit_Price,Exit_Price,Shares,Allocation,Buy_Fee,Sell_Fee,Slippage_Cost,Total_Cost,PnL,Return_pct,Holding_Days,Exit_Reason,Exit_Year
COP,2022-02-02,2022-02-07,76.4186108650295,76.45682017046202,78.5223617553711,78.4831005744934,25.032054874187235,1914.8287323790605,0.9574143661895302,0.9822966401385373,1.9392454644470094,1915.811029019199,48.782251257875714,2.5476038892139785,5,TIME,2022
NVDA,2022-02-07,2022-02-14,24.29524762592509,24.30739524973805,24.190580368041992,24.17848507785797,79.73544398664733,1939.1305176556134,0.9695652588278068,0.9639411213037662,1.9330195110794823,1940.0944587769172,-12.212216169384874,-0.629777936977105,7,TIME,2022
AMD,2022-02-07,2022-02-14,123.55999755859376,123.62177755737305,114.2699966430664,114.21286164474488,15.720773654278371,1944.402184811417,0.9722010924057086,0.897757273162223,1.8694357535211021,1945.2999420845792,-149.78539576013327,-7.703416347202907,7,TIME,2022
AMZN,2022-02-07,2022-02-14,158.52000427246094,158.59926427459715,155.16700744628906,155.08942394256593,12.253443840781925,1944.3593576569358,0.9721796788284679,0.9501897732897256,1.921873090838801,1945.3095474302256,-44.93000085077438,-2.3107868755762095,7,TIME,2022
MA,2022-02-07,2022-02-14,372.0174207509835,372.20342946135895,364.1916809082031,364.0095850677491,5.21641345016222,1942.5382447611184,0.9712691223805593,0.9494122477676875,1.9201855300130004,1943.4876570088861,-44.66316147351108,-2.2992165839701872,7,TIME,2022
AVGO,2022-02-07,2022-02-14,54.46710957366001,54.494343128446836,53.39836883544922,53.371669651031496,35.31118207472793,1925.2222833929816,0.9626111416964908,0.9423083723399021,1.9044287738406076,1926.1645917653216,-41.54784708551756,-2.1580805210863363,7,TIME,2022
UPS,2022-02-14,2022-02-22,169.52623566648103,169.61099878431426,166.98631286621094,166.90281970977784,11.081607651996674,1880.5027933877493,0.9402513966938747,0.9247757820178477,1.8645500164061746,1881.4275691697671,-31.876005134071647,-1.6950788505156411,8,TIME,2022
NVDA,2022-02-15,2022-02-22,24.870431043038703,24.88286625856022,23.316341400146484,23.30468322944641,75.77345160273424,1886.403864112378,0.943201932056189,0.8829381434017549,1.8256390348076648,1887.2868022557798,-121.41051545226992,-6.4360828432355905,7,TIME,2022
BA,2022-02-16,2022-02-22,216.1000061035156,216.20805610656734,198.7400054931641,198.6406354904175,8.812077570965332,1906.1952595084504,0.9530976297542252,0.8752183443437042,1.8278011808649295,1907.070477852794,-156.63378916538568,-8.217090478221877,6,TIME,2022
AMZN,2022-02-17,2022-02-22,158.14599609375,158.22506909179685,150.19749450683594,150.12239575958253,11.768545984035294,1863.0105066873164,0.9315052533436582,0.883361158865096,1.8143772740050923,1863.8938678461814,-97.17155011598925,-5.21583478821992,5,TIME,2022
AMD,2022-02-28,2022-03-07,120.30999755859376,120.37015255737306,102.9499969482422,102.89852194976808,14.938793720863773,1799.0844214142062,0.8995422107071032,0.7685898967946793,1.6676175020293784,1799.853011311001,-262.67321772164246,-14.600383094594472,7,TIME,2022
COP,2022-03-01,2022-03-07,81.38826264410004,81.42895677542208,85.99049377441406,85.94749852752686,21.84081079776126,1779.3641204512992,0.8896820602256497,0.9385815269402894,1.8278438752503638,1780.3027019782394,96.86035190233929,5.443537429414547,6,TIME,2022
COP,2022-03-07,2022-03-14,86.17730145908214,86.22039010981167,81.98265838623047,81.94166705703736,20.471246825469454,1765.9218482503454,0.8829609241251727,0.8387240458075255,1.721222022076769,1766.760572296153,-89.31248068110199,-5.0575556766338075,7,TIME,2022
CAT,2022-03-08,2022-03-14,189.0159401939916,189.1104481640886,199.74298095703125,199.64310946655274,9.282083510033813,1756.2170810195007,0.8781085405097504,0.9265520071356823,1.8042463856971578,1757.1436330266363,95.9603812447283,5.464038716046549,6,TIME,2022
XOM,2022-03-08,2022-03-14,76.57715135317999,76.61543992885657,70.41143035888672,70.37622464370727,23.04409541486761,1766.4167163307939,0.883208358165397,0.8108782178138738,1.693609450934451,1767.2275945486078,-145.47115892086026,-8.235381695381228,6,TIME,2022
TSLA,2022-03-09,2022-03-14,279.82666015625,279.9665734863281,255.4566650390625,255.32893670654298,6.182897781306952,1731.8706413694126,0.8659353206847064,0.7893363581331739,1.654801041860253,1732.6599777275458,-153.98726146119793,-8.891383558499388,5,TIME,2022
CRM,2022-03-09,2022-03-14,194.9768045779972,195.07429298028617,189.8357391357422,189.74082126617432,8.91295459011598,1739.5580940793109,0.8697790470396555,0.8455756619183622,1.7149083639135192,1740.4036697412294,-49.25234590450509,-2.8313136578846265,5,TIME,2022
CVX,2022-03-14,2022-03-21,139.03618402359692,139.10570211560872,137.722900390625,137.6540389404297,12.1969156883169,1697.5092751057582,0.8487546375528792,0.8394773535563562,1.6878036092879443,1698.3487524593145,-19.39404534660207,-1.142500110663236,7,TIME,2022
CAT,2022-03-14,2022-03-21,200.54032167180037,200.64059183263626,207.410400390625,207.3066951904297,8.459711465456802,1698.2106204728277,0.8491053102364139,0.8768774130842184,1.725572700386193,1699.087497885912,54.66732828252475,3.219113555378894,7,TIME,2022
PFE,2022-03-14,2022-03-21,39.568952432588524,39.58873690880482,42.27605056762695,42.25491254234314,42.83222868329683,1696.5220936076055,0.8482610468038028,0.9049360385031745,1.7528019425450796,1697.4270296461086,112.44504736024032,6.6279742411800235,7,TIME,2022
ORCL,2022-03-15,2022-03-21,73.48834501161325,73.52508918411905,76.22825622558594,76.19014209747314,22.980905873997823,1690.5184131240976,0.8452592065620488,0.8754592420342747,1.7203115604035024,1691.393872366132,59.52461170241736,3.5210862679936783,6,TIME,2022
MS,2022-03-17,2022-03-22,77.99455277298165,78.03355004936813,81.4705810546875,81.42984576416016,21.83591005604505,1704.7859732185016,0.8523929866092508,0.8890473939919112,1.7410331596677433,1705.6750206124934,72.41976737132904,4.248026937634064,5,TIME,2022
AMD,2022-03-21,2022-03-28,113.7300033569336,113.78686835861205,120.23999786376952,120.17987786483764,15.351894714606281,1747.7178818871207,0.8738589409435604,0.9224944158976147,1.795941412558117,1748.6403763030182,96.34845549221109,5.51281511110806,7,TIME,2022
NVDA,2022-03-21,2022-03-28,26.428023517702798,26.44123752946165,28.134923934936523,28.120856472969056,66.30610911021597,1754.092626951097,0.8770463134755485,0.9322922887847046,1.8089283735847945,1755.0249192398817,109.55965832952757,6.245944863240216,7,TIME,2022
TSLA,2022-03-21,2022-03-28,304.99334716796875,305.14584384155273,363.9466552734375,363.7646819458008,5.754182684622772,1756.7433025689513,0.8783716512844757,1.0465842170649184,1.9246014895497128,1757.7898867860163,335.37854734382086,19.09092505737089,7,TIME,2022
BA,2022-03-21,2022-03-28,184.3999938964844,184.49219389343264,188.16000366210935,188.06592366027832,9.380254912762748,1731.4495329016997,0.8657247664508498,0.8820531521687948,1.7473538736986844,1732.3315860538685,31.774718283721086,1.8351512810466097,7,TIME,2022
NFLX,2022-03-22,2022-03-28,37.11399841308594,37.132555412292476,37.85100173950195,37.832076238632204,47.83719078842331,1777.2057405898306,0.8886028702949154,0.9048901244748124,1.7930575073764248,1778.1106307143054,31.669618235319376,1.781989418108032,6,TIME,2022
NVDA,2022-03-28,2022-04-04,27.673304055239864,27.68714070726748,27.278488159179688,27.2648489151001,67.66501612846746,1874.3880165166602,0.9371940082583301,0.9224382207902384,1.8591569532381391,1875.3104547374503,-30.434013156973606,-1.6236773223471501,7,TIME,2022
AMD,2022-03-28,2022-04-04,117.6999969482422,117.75884694671632,110.52999877929688,110.47473377990724,15.95905826264614,1880.260429579465,0.9401302147897325,0.8815363564719306,1.8211678995493492,1881.141965935937,-118.06925299207569,-6.279409550648407,7,TIME,2022
TSLA,2022-03-28,2022-04-04,355.0333251953125,355.2108418579101,381.8166809082031,381.62577256774904,5.312472345129367,1887.991769945241,0.9439958849726205,1.0136881814773981,1.9572476399663472,1889.0054581267184,138.37090482807798,7.328999364869659,7,TIME,2022
ADBE,2022-03-28,2022-04-04,433.4200134277344,433.63672343444824,468.80999755859375,468.5755925598145,4.372637462124948,1897.0847242046862,0.9485423621023431,1.0244555949322205,1.9725623727459896,1898.1091797996185,150.80201006482253,7.949144713504719,7,TIME,2022
NFLX,2022-03-28,2022-04-04,37.52299880981445,37.541760309219356,39.150001525878906,39.13042652511597,48.78031876188703,1832.2151423372475,0.9161075711686237,0.9543973395918783,1.870066698402228,1833.1695396768393,75.62513950691732,4.127525079311756,7,TIME,2022
TSLA,2022-04-04,2022-04-11,363.1266784667969,363.30824180603025,325.3099975585937,325.14734255981443,5.2756528207335505,1917.6469741668138,0.9588234870834069,0.8576822474648514,1.8159764458845884,1918.5046564142788,-203.14016148457586,-10.593199072672743,7,TIME,2022
ADBE,2022-04-06,2022-04-11,448.239990234375,448.4641102294922,434.4400024414063,434.22278244018565,4.238847712997253,1901.922029022142,0.950961014511071,0.9203021241389424,1.8707730341308313,1902.842331146281,-62.23808286839608,-3.272378253087238,5,TIME,2022
META,2022-05-04,2022-05-09,208.8162478551521,208.92065597907967,194.50196838378903,194.40471739959716,8.920319682608058,1864.5713252962196,0.9322856626481099,0.8670761135057419,1.7988637113349308,1865.4384014097254,-131.28617439824166,-7.041091569794711,5,TIME,2022
AMD,2022-05-04,2022-05-09,98.18000030517578,98.22909030532837,86.36000061035156,86.31682061004639,19.198199959557467,1886.7651000771607,0.9433825500385804,0.8285637909724609,1.771417919056521,1887.5936638681333,-230.4660819232115,-12.214879420537638,5,TIME,2022
COP,2022-05-06,2022-05-11,88.71727644212284,88.7616350803439,84.34828186035156,84.30610771942139,20.727750327290675,1840.7493852800937,0.9203746926400469,0.8737379759369198,1.7936298413732201,1841.6231232560306,-94.14717138219089,-5.11461104564569,5,TIME,2022
XOM,2022-05-06,2022-05-11,78.23682899879181,78.2759474132912,74.63369750976562,74.59638066101074,23.658387793190496,1852.8091233447021,0.9264045616723511,0.882415050823324,1.8083350991444167,1853.6915383955254,-88.8614367488774,-4.796038384594315,5,TIME,2022
META,2022-05-10,2022-05-16,197.77323719295447,197.87212381155092,198.2986297607422,198.19948044586184,8.81668061591277,1745.4480424600224,0.8727240212300112,0.8737307586655061,1.7460195759391153,1746.321773218688,1.1397441123242515,0.06529808304793772,6,TIME,2022
COP,2022-05-11,2022-05-16,84.91889165313943,84.96135109896599,90.25341796875,90.20829125976563,20.427832162473546,1736.4444427680487,0.8682222213840244,0.9213799167590109,1.7891952702342167,1737.3658226848077,105.394010833214,6.069529680155306,5,TIME,2022
AMD,2022-05-13,2022-05-18,88.30000305175781,88.34415305328369,96.27999877929688,96.23185877990723,19.96305819790559,1764.5017197072348,0.8822508598536174,0.96054109865796,1.8423906593613983,1765.4622608058928,155.61993651002717,8.81948341403984,5,TIME,2022
XOM,2022-05-13,2022-05-18,75.89338819946808,75.93133489356781,78.75154876708984,78.7121729927063,23.58029025955538,1791.378605888779,0.8956893029443895,0.9280279430641752,1.8232862504209253,1792.306633831843,63.74925229650739,3.558669958820837,5,TIME,2022
AVGO,2022-05-13,2022-05-18,53.617300116059255,53.644108766117284,53.01520156860352,52.98869396781922,32.42579343265302,1740.3229512044927,0.8701614756022463,0.8591002224332868,1.7288217364168674,1741.182051426926,-22.981606560352475,-1.3205368891128333,5,TIME,2022
COP,2022-05-16,2022-05-23,88.18315155903028,88.22724313480978,93.26470947265624,93.21807711791992,20.59192977379303,1817.6780337842583,0.9088390168921292,0.9597700488301151,1.8681808059842726,1818.6378038330884,100.90229382714165,5.551164284968069,7,TIME,2022
CVX,2022-05-16,2022-05-23,141.37005938148323,141.44074441117397,144.82711791992188,144.7547043609619,12.513104619564881,1770.7482063893513,0.8853741031946757,0.9056653799214506,1.79060761069831,1771.6538717692727,39.67688807362856,2.2406849223657765,7,TIME,2022
AMD,2022-05-23,2022-05-31,91.66000366210938,91.70583366394042,101.86000061035156,101.80907061004639,20.101197742242896,1844.3192562242139,0.9221596281121069,1.023242130143256,1.9449919364800352,1845.342498354357,201.14176193215485,10.906016474823499,8,TIME,2022
NFLX,2022-05-23,2022-05-31,18.614999771118164,18.624307271003723,19.74399948120117,19.73412748146057,99.6939494617037,1857.6595776234976,0.9288297888117488,0.983686553903774,1.9120800664310107,1858.6432641774013,108.72984363014666,5.85305536815548,8,TIME,2022
COP,2022-05-23,2022-05-31,90.71537499901255,90.76073268651206,96.12201690673828,96.07395589828492,20.48165924081526,1859.8603294966117,0.9299301647483059,0.9838770133128926,1.91336989722787,1860.8442065099246,106.90982011586061,5.748271438468544,8,TIME,2022
ADBE,2022-05-23,2022-05-31,404.010009765625,404.2120147705078,416.4800109863281,416.27177098083496,4.623802433604731,1869.9314633198055,0.9349657316599028,0.9623792138510681,1.8968918773504937,1870.8938425336567,53.86458516847938,2.8805646744319846,8,TIME,2022
MA,2022-05-23,2022-05-31,330.45554060032543,330.62076837062557,348.8191223144531,348.6447127532959,5.410823858543337,1789.8256544569394,0.8949128272284698,0.943227564960261,1.8377177763015178,1790.7688820218998,95.68624789862201,5.346121152099292,8,TIME,2022
AMD,2022-05-31,2022-06-06,102.43000030517578,102.48121530532836,105.6500015258789,105.59717652511597,19.09234691733353,1957.5857079732662,0.9787928539866331,1.0080489638542112,1.9863677907587636,1958.5937569371204,57.50417077130214,2.937504628128784,6,TIME,2022
NVDA,2022-05-31,2022-06-06,18.923452187686586,18.93291391378043,18.73003196716309,18.72066695117951,103.2086428997507,1955.0178601091404,0.9775089300545702,0.9660673151047254,1.9430825000344,1955.9839274242452,-23.849297214794433,-1.2199017564710646,6,TIME,2022
BA,2022-05-31,2022-06-06,131.02999877929688,131.09551377868652,139.24000549316406,139.1703854904175,14.85416371845587,1948.2883686080008,0.9741441843040004,1.0336298454176382,2.0073174458253495,1949.3219984534185,117.93769238185814,6.053400219502492,6,TIME,2022
NFLX,2022-05-31,2022-06-06,19.618000030517575,19.62780903053283,19.714000701904297,19.704143701553345,99.24814314195397,1948.9980992748967,0.9744990496374484,0.9777998372906986,1.9518140193750781,1949.9758991121873,5.6237754692099315,0.2885469960849152,6,TIME,2022
AMZN,2022-05-31,2022-06-06,116.27999877929688,116.33813877868651,124.79000091552734,124.72760591506959,16.7626369345853,1951.1095367609012,0.9755547683804506,1.0453817868371726,2.020484440352151,1952.1549185477384,138.6086551266069,7.104093979096393,6,TIME,2022
TSLA,2022-06-06,2022-06-13,244.35333251953125,244.475509185791,215.73666381835935,215.62879548645017,8.245170809296011,2016.750707280103,1.0083753536400515,0.8889481250942692,1.8967603037269436,2017.6396554051971,-239.74340521665863,-11.88760734538129,7,TIME,2022
NVDA,2022-06-06,2022-06-13,19.081980946985432,19.091521937458925,15.603680610656738,15.59587877035141,105.03768448927919,2006.332423898912,1.003166211949456,0.8190774968066095,1.8216507874967642,2007.1515013957187,-368.99650778249975,-18.391593705365516,7,TIME,2022
AMD,2022-06-06,2022-06-13,108.2699966430664,108.32413164138794,86.98999786376953,86.94650286483765,18.44038329789605,1998.5377767673272,0.9992688883836636,0.8016634196196117,1.8003345707253544,1999.3394401869468,-396.0126009477233,-19.81511710968412,7,TIME,2022
NFLX,2022-06-06,2022-06-13,20.208999633789062,20.219104133605956,16.9689998626709,16.960515362739564,98.29719829473206,1988.4755261259643,0.9942377630629822,0.8335855708960301,1.8272465943523386,1989.3091116968603,-322.1379699048,-16.20024816359713,7,TIME,2022
CRM,2022-06-06,2022-06-13,185.71702657326975,185.80988508655636,163.20645141601562,163.12484819030763,10.64183132076692,1978.3466281362862,0.9891733140681431,0.8679735593334824,1.8565923983082895,1979.2146016956196,-243.26748302865485,-12.296504544192366,7,TIME,2022
BA,2022-06-24,2022-06-29,135.00999450683594,135.07749950408936,138.4499969482422,138.38077194976808,12.599194985065303,1702.7191139040356,0.8513595569520178,0.8717431639894917,1.7226878764783589,1703.5908570680251,39.89547091095824,2.3430447561891166,5,TIME,2022
TSLA,2022-06-27,2022-07-05,249.36666870117188,249.49135203552245,233.0666656494141,232.9501323165894,6.8574380724079385,1711.7273598648558,0.855863679932428,0.7987205531601235,1.6541283571871195,1712.526080418016,-115.08497409776896,-6.723323865481423,8,TIME,2022
NFLX,2022-06-28,2022-07-05,18.920000076293945,18.92946007633209,18.58799934387207,18.578705344200134,89.15109759650748,1688.4263558922205,0.8442131779461103,0.8281559866787707,1.6719396584783996,1689.2545118788992,-32.94253852135785,-1.951079382668719,7,TIME,2022
PLD,2022-06-28,2022-07-05,107.57592449277683,107.62971245502322,107.36371612548828,107.31003426742555,15.517428105634155,1670.971810956378,0.835485905478189,0.8325878708789568,1.6676552101721944,1671.804398827257,-6.62865706934349,-0.3966947273365218,7,TIME,2022
ORCL,2022-06-28,2022-07-05,66.70545422341407,66.73880695052577,68.04768371582031,68.01365987396241,24.90859619686408,1663.2015937880064,0.8316007968940032,0.8470623948356937,1.6782557495941,1664.0486561828423,30.07613348854511,1.8083276014692506,7,TIME,2022
BA,2022-06-29,2022-07-05,138.61000061035156,138.67930561065674,137.6999969482422,137.63114694976807,11.861504456617093,1645.7680855841609,0.8228840427920805,0.816256231456998,1.6387261337245884,1646.5843418156178,-14.071878901621858,-0.8550341342065226,6,TIME,2022
TSLA,2022-07-05,2022-07-11,223.0,223.11149999999998,234.3433380126953,234.226166343689,7.539397750243197,1682.9678250659179,0.841483912532959,0.8829621157898488,1.7240466668504784,1683.8507871817078,82.07344439798976,4.87670905976918,6,TIME,2022
NFLX,2022-07-05,2022-07-11,17.628000259399414,17.636814259529114,17.733999252319336,17.72513225269318,96.21702585585459,1697.8107189835093,0.8489053594917547,0.8527297541279109,1.7012132106666642,1698.6634487376373,6.796059518184393,0.40028369724589563,6,TIME,2022
AMZN,2022-07-05,2022-07-11,107.5999984741211,107.65379847335815,111.75,111.694125,15.931504783994226,1715.9449778823969,0.8579724889411985,0.8897277433907745,1.7472877750297462,1716.8347056257876,62.620781155761506,3.6493466843581457,6,TIME,2022
CRM,2022-07-05,2022-07-11,163.27523278812495,163.35687040451901,171.39474487304688,171.30904750061035,10.611943875022838,1734.4011409025866,0.8672005704512933,0.9089609986800492,1.775749509797787,1735.3101019012665,82.6118954588319,4.763136595715123,6,TIME,2022
GOOGL,2022-07-05,2022-07-11,106.09097773944876,106.14402322831847,114.58612823486328,114.52883517074585,14.912969728488846,1583.714462495178,0.791857231247589,0.8539825259702107,1.6454755005825494,1584.5684450211481,123.39660691927338,7.79159437142849,6,TIME,2022
BA,2022-07-12,2022-07-18,136.86000061035156,136.92843061065673,147.72000122070312,147.64614122009277,12.806619786294194,1754.4675825559261,0.8772337912779631,0.9454239967596134,1.8222539411165533,1755.4130065526858,135.43498696654092,7.7194351330925,6,TIME,2022
TSLA,2022-07-15,2022-07-20,240.0,240.11999999999998,247.5,247.37625000000003,7.417512450104759,1781.9840815599346,0.8909920407799673,0.9174582071176138,1.8080186597126557,1782.901539767052,52.01487446817555,2.918930365676564,5,TIME,2022
AMD,2022-07-15,2022-07-20,79.36000061035156,79.39968061065673,89.43000030517578,89.3852853050232,22.42875392486287,1781.7267615098806,0.8908633807549403,1.0024002843050133,1.8928746977554858,1782.7291617941855,222.0714068158411,12.463830684546284,5,TIME,2022
NFLX,2022-07-15,2022-07-20,17.558000564575195,17.56677956485748,21.643999099731445,21.63317710018158,101.80158754672493,1789.2206581149148,0.8946103290574574,1.10114588623897,1.9954129004159613,1790.3218040011539,411.9699684767861,23.025106859141054,5,TIME,2022
AMZN,2022-07-15,2022-07-20,112.5,112.55624999999999,122.7699966430664,122.70861164474488,14.784664197896207,1664.9388290389743,0.8324694145194872,0.9071028086788047,1.7391939481037624,1665.845931847653,148.3596855099563,8.910818999614033,5,TIME,2022
NVDA,2022-07-18,2022-07-25,16.25686691896844,16.264995352427924,16.976871490478516,16.968383054733277,112.16074636033895,1825.2066215865534,0.9126033107932767,0.9515932539735062,1.863760452173695,1826.1582148405269,77.02829310648553,4.220250583987517,7,TIME,2022
TSLA,2022-07-20,2022-07-25,246.7833404541016,246.90673212432864,268.4333190917969,268.299102432251,8.022255740498458,1981.7398190616414,0.9908699095308207,1.0761820073288548,2.0665999023210375,1982.8160010689703,169.5480135887392,8.555513289782946,5,TIME,2022
NFLX,2022-07-20,2022-07-25,20.816999435424805,20.827407935142517,21.85099983215332,21.840074332237243,95.1391682449046,1982.4935144039869,0.9912467572019934,1.0389232531879706,2.0296989804958177,1983.5324376571748,94.31406871876652,4.757345637376309,5,TIME,2022
COP,2022-07-20,2022-07-25,75.6511105432918,75.68893609856343,79.35823822021484,79.31855910110474,26.38211622737456,1997.8332258915723,0.9989166129457862,1.0462957225966119,2.044737327703955,1998.8795216141689,93.71192357905443,4.690677998772075,5,TIME,2022
AMD,2022-07-20,2022-07-25,85.38999938964844,85.43269438934325,87.54000091552734,87.49623091506959,22.871082437613858,1954.9156540731772,0.9774578270365886,1.0005667551195274,1.9775481464577631,1955.9162208282967,45.217289410757985,2.313004620764336,5,TIME,2022
NVDA,2022-07-25,2022-08-01,16.971884267154362,16.980370209287937,18.38994598388672,18.380751010894777,120.3377463893052,2044.401684684147,1.0222008423420736,1.1059490767970104,2.127681480305302,2045.5076337609441,166.3905198330765,8.138836955555684,7,TIME,2022
NFLX,2022-07-25,2022-08-01,22.131000518798828,22.142066019058227,22.621000289916992,22.609689789772034,92.27192171906273,2044.1130389283237,1.022056519464162,1.0431197631870686,2.06467655769654,2045.1561586915109,41.0833676826262,2.0098383455430247,7,TIME,2022
TSLA,2022-07-25,2022-08-01,272.2166748046875,272.35278314208983,297.27667236328125,297.1280340270996,7.481171619563112,2038.5371803418,1.0192685901709,1.11143290777006,2.1302387331814847,2039.64861324957,183.21720229054995,8.98768018839029,7,TIME,2022
AMD,2022-07-25,2022-08-01,86.56999969482422,86.61328469467162,96.77999877929688,96.73160877990723,23.45428490209838,2032.4688899803755,1.0162344449901877,1.1343853556811325,2.150171550505251,2033.6032753360566,235.16743602620863,11.570530657838463,7,TIME,2022
COP,2022-07-25,2022-08-01,77.12534147917349,77.16390414991307,81.9876708984375,81.94667706298829,26.380137868892,2036.6127363448468,1.0183063681724234,1.0808823194096004,2.09871160162775,2037.6936186642563,124.07102015494411,6.092028098460056,7,TIME,2022
NFLX,2022-08-01,2022-08-08,22.309999465942383,22.321154465675352,23.349000930786133,23.33732643032074,98.26061655804806,2194.3875938816286,1.0971937969408143,1.1465700419298732,2.243240765203179,2195.5341639235585,97.605919936188,4.447979937925828,7,TIME,2022
NVDA,2022-08-01,2022-08-08,18.131662250640616,18.140728081765936,17.743738174438477,17.734866305351257,121.21678479177832,2200.0607622347084,1.1000303811173542,1.074881736123362,2.174350346322714,2201.1356439708316,-51.372171724107375,-2.3350342229605636,7,TIME,2022
TSLA,2022-08-01,2022-08-08,301.27667236328125,301.42731069946285,290.42333984375,290.2781281738281,7.314465594661793,2205.8826347200115,1.1029413173600058,1.061614690705146,2.163984690824374,2206.9442494107166,-83.71486800042476,-3.7950735312375583,7,TIME,2022
AMZN,2022-08-01,2022-08-08,134.9600067138672,135.02748671722412,139.41000366210938,139.34029866027834,16.281798355222033,2199.5901061953623,1.0997950530976812,1.1343553227715333,2.2336185918306697,2200.724461518134,67.98618402493275,3.0908569661885155,7,TIME,2022
AMD,2022-08-01,2022-08-08,95.58999633789062,95.63779133605956,100.06999969482422,100.0199646949768,22.699508568865358,2172.0168723764295,1.0860084361882147,1.1352020228256183,2.2206928782642468,2173.152074399255,97.25197125198156,4.4774961230193755,7,TIME,2022
TSLA,2022-08-08,2022-08-15,295.0,295.1475,309.32000732421875,309.16534732055663,7.517695496247987,2219.9390009793424,1.1099695004896712,1.1621054695738466,2.2715468986768093,2221.101106448916,103.10983269877715,4.6447146814975415,7,TIME,2022
AMD,2022-08-08,2022-08-15,100.05999755859376,100.11002755737306,101.01000213623048,100.95949713516238,22.090771469241723,2212.614047573206,1.106307023786603,1.1151365894312182,2.2208957062891086,2213.729184162637,16.54399469979944,0.7477126305848403,7,TIME,2022
NFLX,2022-08-08,2022-08-15,22.749000549316406,22.76037504959106,24.910999298095703,24.898543798446656,97.14733716424124,2212.2159368956545,1.1061079684478272,1.2094136146431624,2.3150210372117366,2213.425350510298,205.40187877602693,9.284892823991765,7,TIME,2022
AMZN,2022-08-08,2022-08-15,142.0500030517578,142.12102805328368,143.17999267578125,143.10840267944337,15.636811226529012,2223.4314026907764,1.1117157013453882,1.1188795388142774,2.230043799667226,2224.5502822295907,13.208795398963957,0.5940725395431112,7,TIME,2022
BA,2022-08-08,2022-08-15,166.41000366210938,166.4932086639404,170.47000122070312,170.38476622009279,13.295577379011538,2214.7307042234456,1.1073653521117228,1.1326819217420174,2.2395070861801525,2215.8633861451876,49.500457338847355,2.2350553611078405,7,TIME,2022
META,2022-08-15,2022-08-22,177.40216128856045,177.49086236920473,161.63064575195312,161.54983042907716,12.937811085670107,2297.4919927618253,1.1487459963809126,1.0450505935067205,2.193171204667193,2298.537043355332,-208.4358563418914,-9.0723213399029,7,TIME,2022
