Date,Equity,Cash,Open_Positions,Peak,Drawdown_pct
2022-01-03,10182.436734837129,3959.5917524822144,3,10182.436734837129,0.0
2022-01-04,9740.4890310816,4027.080304168222,3,10182.436734837129,-4.340294128648936
2022-01-05,9323.882895912535,7536.040809376226,1,10182.436734837129,-8.431712970896521
2022-01-06,9264.193473401354,7428.3220018667835,1,10182.436734837129,-9.0179127584873
2022-01-07,9199.11813145292,9199.11813145292,0,10182.436734837129,-9.657006755759989
2022-01-10,9199.11813145292,9199.11813145292,0,10182.436734837129,-9.657006755759989
2022-01-11,9199.11813145292,9199.11813145292,0,10182.436734837129,-9.657006755759989
2022-01-12,9199.11813145292,9199.11813145292,0,10182.436734837129,-9.657006755759989
2022-01-13,9199.11813145292,9199.11813145292,0,10182.436734837129,-9.657006755759989
2022-01-14,9199.11813145292,9199.11813145292,0,10182.436734837129,-9.657006755759989
2022-01-18,9199.11813145292,9199.11813145292,0,10182.436734837129,-9.657006755759989
2022-01-19,9199.11813145292,9199.11813145292,0,10182.436734837129,-9.657006755759989
2022-01-20,9199.11813145292,9199.11813145292,0,10182.436734837129,-9.657006755759989
2022-01-21,9151.665321895083,7359.2945051623365,1,10182.436734837129,-10.123032823916024
2022-01-24,9158.166347501041,9158.166347501041,0,10182.436734837129,-10.05918734394642
2022-01-25,9246.089983100483,7326.533078000833,1,10182.436734837129,-9.195704094415113
2022-01-26,9244.987774480052,9244.987774480052,0,10182.436734837129,-9.206528700048644
2022-01-27,9259.746635895912,7395.990219584042,1,10182.436734837129,-9.061584402330936
2022-01-28,9338.565149541202,5538.016944319026,2,10182.436734837129,-8.287521025382782
2022-01-31,9315.637726866451,7448.415319098,1,10182.436734837129,-8.51268739048584
2022-02-01,9508.484938748896,1838.7002404521027,4,10182.436734837129,-6.61876733083393
2022-02-02,9617.9818788377,0.0,5,10182.436734837129,-5.5434162833368
2022-02-03,9272.272008766406,55.06692953309357,5,10182.436734837129,-8.938574820276369
2022-02-04,9293.192998565753,0.0,5,10182.436734837129,-8.733113295258777
2022-02-07,9213.513264388472,0.0,5,10182.436734837129,-9.515634574322307
2022-02-08,9596.876759108613,0.0,5,10182.436734837129,-5.750686117451065
2022-02-09,10007.955008722602,0.0,5,10182.436734837129,-1.713555710270942
2022-02-10,9695.03076732613,15.577016181632189,5,10182.436734837129,-4.786732097666158
2022-02-11,8817.009220837068,213.75201919944493,5,10182.436734837129,-13.409634152977645
2022-02-14,8804.46342406042,7041.59357650038,1,10182.436734837129,-13.532844314782288
2022-02-15,8940.851942582427,7065.121426449512,1,10182.436734837129,-12.193395594660295
2022-02-16,8965.405003967697,7153.587717554151,1,10182.436734837129,-11.95226410497211
2022-02-17,8881.715468521063,7136.903709129806,1,10182.436734837129,-12.774164968449186
2022-02-18,8858.575848678622,8858.575848678622,0,10182.436734837129,-13.001415286276096
2022-02-22,8858.575848678622,8858.575848678622,0,10182.436734837129,-13.001415286276096
2022-02-23,8858.575848678622,8858.575848678622,0,10182.436734837129,-13.001415286276096
2022-02-24,8858.575848678622,8858.575848678622,0,10182.436734837129,-13.001415286276096
2022-02-25,8858.575848678622,8858.575848678622,0,10182.436734837129,-13.001415286276096
2022-02-28,8903.196369919564,7086.860678942898,1,10182.436734837129,-12.563204645710247
2022-03-01,8783.44631661444,7010.51984633861,1,10182.436734837129,-13.739249795054743
2022-03-02,8797.288060306633,7042.555580240618,1,10182.436734837129,-13.60331235637824
2022-03-03,8789.808382934882,7028.809469258641,1,10182.436734837129,-13.676769010875889
2022-03-04,8889.700466263945,7073.209590648614,1,10182.436734837129,-12.695745647506463
2022-03-07,8903.95470753961,7126.25330087893,1,10182.436734837129,-12.555757139383484
2022-03-08,8840.99671834594,3552.562613916605,3,10182.436734837129,-13.174056971075753
2022-03-09,8790.6329048461,0.0,5,10182.436734837129,-13.668671519747889
2022-03-10,8927.969251945273,1720.300031221954,4,10182.436734837129,-12.319914334453475
2022-03-11,9007.473841284942,1770.8818929101546,4,10182.436734837129,-11.539113123406807
2022-03-14,8921.463324470875,3547.064725505549,3,10182.436734837129,-12.383807954849269
2022-03-15,8875.77113789797,1749.5681034350084,4,10182.436734837129,-12.832543240545458
2022-03-16,8864.234119224235,7100.658948441541,1,10182.436734837129,-12.945846362127966
2022-03-17,9090.083061912783,3524.2934268175595,3,10182.436734837129,-10.727821850216667
2022-03-18,9466.881647855585,0.0,5,10182.436734837129,-7.027346259205503
2022-03-21,9445.130516169114,0.0,5,10182.436734837129,-7.240960468190016
2022-03-22,9883.833161836727,0.0,5,10182.436734837129,-2.9325355096859185
2022-03-23,9723.102819450585,1.748607993643418,5,10182.436734837129,-4.51104119129978
2022-03-24,10312.313362640334,0.0,5,10312.313362640334,0.0
2022-03-25,10183.39238700161,15.315358685638785,5,10312.313362640334,-1.2501654197765388
2022-03-28,10694.526811102218,0.0,5,10694.526811102218,0.0
2022-03-29,11022.3403544248,0.0,5,11022.3403544248,0.0
2022-03-30,10704.650979257898,52.904991267135756,5,11022.3403544248,-2.882231585593964
2022-03-31,10423.76135524358,4241.547302663855,3,11022.3403544248,-5.43059803938033
2022-04-01,10423.066400097448,8333.150237531865,1,11022.3403544248,-5.436903008413985
2022-04-04,10648.840234375984,8432.270983069548,1,11022.3403544248,-3.388573642610093
2022-04-05,10460.389400653154,8435.181298192143,1,11022.3403544248,-5.098290705077502
2022-04-06,10357.84665420398,8300.758850317554,1,11022.3403544248,-6.028608071007946
2022-04-07,10396.689400201998,10396.689400201998,0,11022.3403544248,-5.67620790235932
2022-04-08,10396.689400201998,10396.689400201998,0,11022.3403544248,-5.67620790235932
2022-04-11,10396.689400201998,10396.689400201998,0,11022.3403544248,-5.67620790235932
2022-04-12,10396.689400201998,10396.689400201998,0,11022.3403544248,-5.67620790235932
