Factor,Target,Quantile,Trades,Average_Future_Return,Median_Future_Return,Win_Rate,Std_Future_Return,Min_Future_Return,Max_Future_Return,Average_Future_Return_Pct,Median_Future_Return_Pct,Win_Rate_Pct
Return_10D,Future_Return_3D,1,16873,0.002524409208979918,0.0020796643995222,0.5264623955431755,0.04345585384637411,-0.3466666821186049,0.6073923617978638,0.2524409208979918,0.20796643995222003,52.64623955431755
Return_10D,Future_Return_3D,2,16873,0.0011236088808731556,0.0015207191152946,0.5268772595270551,0.0296976508491832,-0.2516808605258517,0.2048370963300485,0.11236088808731556,0.15207191152946,52.68772595270551
Return_10D,Future_Return_3D,3,16873,0.0016547025321474247,0.0023840939031072,0.5444793457002312,0.026991941926217445,-0.2767678937302569,0.3686687554163514,0.16547025321474249,0.23840939031072,54.447934570023115
Return_10D,Future_Return_3D,4,16873,0.0011508070063102021,0.0014175572007342,0.5266994606768209,0.027529571367613026,-0.1919225859442197,0.3037149295755048,0.11508070063102022,0.14175572007342,52.66994606768209
Return_10D,Future_Return_3D,5,16873,0.0029866686372832115,0.0026892762117087,0.5423457594974219,0.036021271660740845,-0.2733377060862555,0.3860311989178897,0.29866686372832113,0.26892762117087,54.234575949742194
Return_10D,Future_Return_5D,1,16873,0.004632974604864167,0.0048932641545031,0.5512949682925383,0.05787764373396556,-0.4531223602938753,0.8082123766737199,0.46329746048641673,0.48932641545031,55.12949682925383
Return_10D,Future_Return_5D,2,16873,0.0021252814409561793,0.0029577734228629,0.5381378533752148,0.03881110179206369,-0.288202914514255,0.2750882656565692,0.21252814409561793,0.29577734228629,53.81378533752148
Return_10D,Future_Return_5D,3,16873,0.0026842464825590335,0.002988002169362,0.5450127422509334,0.036668897791134185,-0.3283510414608989,0.3808842843678932,0.26842464825590334,0.2988002169362,54.50127422509334
Return_10D,Future_Return_5D,4,16873,0.0025932564779634557,0.0032624195445232,0.547205594737154,0.03689347168861268,-0.252157494131809,0.4154445688308925,0.2593256477963456,0.32624195445231996,54.720559473715404
Return_10D,Future_Return_5D,5,16873,0.00558017169883334,0.0050950104977465,0.5645113494932733,0.04741764988491471,-0.342394572327278,0.5408639892685674,0.558017169883334,0.5095010497746499,56.45113494932733
Return_10D,Future_Return_10D,1,16873,0.009580749986725682,0.010609286476934,0.5714455046524033,0.07926709937807744,-0.6305522454304135,0.4934908720017419,0.9580749986725682,1.0609286476934,57.14455046524033
Return_10D,Future_Return_10D,2,16873,0.0059227317046124375,0.0065075825777369,0.5550880104308659,0.055847605038423453,-0.4021369725057523,0.4086488795418774,0.5922731704612437,0.65075825777369,55.508801043086585
Return_10D,Future_Return_10D,3,16873,0.005975908874850875,0.0067571171196241,0.5615480353227049,0.053588298681564506,-0.3258496086575402,0.552755472521202,0.5975908874850875,0.67571171196241,56.15480353227049
Return_10D,Future_Return_10D,4,16873,0.0063397719337098275,0.0070993882233452,0.5682451253481894,0.05454687209124134,-0.2760162062664464,0.5873561692906928,0.6339771933709828,0.70993882233452,56.824512534818936
Return_10D,Future_Return_10D,5,16873,0.010347004888923202,0.0091993499221716,0.5711491732353464,0.06883149120061004,-0.3154682454946046,0.5511024961523845,1.0347004888923201,0.91993499221716,57.11491732353464
Return_20D,Future_Return_1D,1,16873,0.0009512301792659419,0.0007556744195271,0.5187577786996977,0.021997839102244593,-0.1685545990292773,0.2224185161030107,0.0951230179265942,0.07556744195271001,51.875777869969774
Return_20D,Future_Return_1D,2,16873,0.00011074792833860841,0.0004211912333642,0.5149647365613702,0.014950986618806686,-0.1195563219976546,0.2114469235364153,0.011074792833860841,0.04211912333642,51.49647365613702
Return_20D,Future_Return_1D,3,16873,-2.882489374075715e-05,0.0001634069005076,0.5051265335150833,0.013753816764295797,-0.1099999886971931,0.1300499586491523,-0.002882489374075715,0.01634069005076,50.51265335150833
