Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Shares,Position_Value,PnL,Return,Exit_Reason,Hold_Days,ATR_Pct,Return_10D
AMD,2023-01-27,2023-01-27,73.69999694824219,76.64799682617188,30.476247648732855,2246.0993587054845,89.84397434821943,0.040000000000000036,TP,0,0.0428989666181957,0.0883290807871821
NVDA,2023-01-27,2023-01-27,19.418849333138706,20.195603306464253,112.5576609730213,2185.7402597256073,87.4296103890242,0.040000000000000036,TP,0,0.0431666138041223,0.2375478359621783
CRM,2023-01-27,2023-01-30,162.24312294356497,161.9481964111328,13.89888472946859,2254.99846394161,-4.0991498779364335,-0.0018178060621697467,TIME,3,0.0343535541081238,0.1393376370736578
AMD,2023-01-30,2023-01-30,74.2300033569336,72.74540328979492,30.826907438102012,2288.2814426141936,-45.76562885228387,-0.020000000000000018,SL,0,0.0418150872733766,0.064971727059931
AMZN,2023-01-30,2023-01-30,101.08999633789062,99.06819641113282,22.707439022877473,2295.4949276655584,-45.909898553311066,-0.019999999999999907,SL,0,0.0349667424464296,0.07316050662641
NVDA,2023-01-30,2023-01-30,19.905771381530464,19.507655953899853,115.5804314976358,2300.7176455705808,-46.014352911411784,-0.020000000000000018,SL,0,0.0428395942622519,0.2334201580442836
TSLA,2023-01-30,2023-01-30,178.0500030517578,174.48900299072264,12.969142437544727,2309.1558505835205,-46.18311701167063,-0.02000000000000013,SL,0,0.0540351656468858,0.4397863176722862
TSLA,2023-01-31,2023-01-31,164.57000732421875,171.1528076171875,13.683825895582645,2251.94732785937,90.07789311437489,0.040000000000000036,TP,0,0.0588837758275684,0.361601320134564
NVDA,2023-01-31,2023-02-01,19.12749787340421,19.892597788340378,117.74332699130747,2252.13523663377,90.08540946535085,0.040000000000000036,TP,1,0.0455961646465309,0.1339133287331877
TSLA,2023-02-01,2023-02-01,173.88999938964844,170.41219940185547,13.120024622411648,2281.441073583334,-45.628821471666605,-0.020000000000000018,SL,0,0.0581712699959989,0.3173624913241679
AMZN,2023-02-01,2023-02-02,102.52999877929688,106.63119873046875,22.22543699460945,2278.7740279266463,91.15096111706593,0.040000000000000036,TP,1,0.0344779715243312,0.0737115458272812
AMD,2023-02-02,2023-02-02,84.29000091552734,87.66160095214845,27.17627534901804,2290.688274049354,91.62753096197441,0.040000000000000036,TP,0,0.0436976832822075,0.2000567255715502
NVDA,2023-02-02,2023-02-02,20.95344001037449,21.79157761078947,109.41356664562642,2292.590605030244,91.70362420120998,0.040000000000000036,TP,0,0.0466197081091064,0.2052137903540389
TSLA,2023-02-02,2023-02-02,187.3300018310547,183.5834017944336,12.231602387564834,2291.3460976592532,-45.82692195318501,-0.020000000000000018,SL,0,0.0582146156142323,0.4086815140681108
AMZN,2023-02-03,2023-02-03,105.26000213623048,103.15480209350586,22.170110138128035,2333.625840499822,-46.67251680999664,-0.02000000000000013,SL,0,0.0345091402724716,0.2052733058741369
META,2023-02-03,2023-02-03,181.87287479600263,189.14778978784275,13.017587798249147,2367.5461157769387,94.70184463107775,0.040000000000000036,TP,0,0.0386108796738928,0.3864855740814186
TSLA,2023-02-03,2023-02-03,183.9499969482422,191.3079968261719,12.050536353973115,2216.696125538036,88.66784502152159,0.040000000000000036,TP,0,0.0592082747375306,0.4804592827181162
AMD,2023-02-03,2023-02-06,86.66000366210938,84.92680358886719,26.826368260785827,2324.7731717207944,-46.49546343441589,-0.020000000000000018,SL,3,0.0429089183782501,0.3042386464726021
NVDA,2023-02-03,2023-02-06,20.953443971002155,21.04224395751953,113.64359044574245,2381.2246050683802,10.09154929936814,0.004237966161565909,TIME,3,0.0453169268581511,0.2948998210075435
AMZN,2023-02-06,2023-02-06,102.93000030517578,100.87140029907226,22.8438958092689,2351.3222026194517,-47.02644405238909,-0.020000000000000018,SL,0,0.0419286111815828,0.0631362405105238
NFLX,2023-02-06,2023-02-07,36.36399841308594,35.63671844482422,64.61938504378773,2349.819215186886,-46.99638430373774,-0.020000000000000018,SL,1,0.0342638689519463,0.0683211723383325
AMD,2023-02-07,2023-02-07,84.31999969482422,82.63359970092773,27.650011887820632,2331.448993942922,-46.628979878858495,-0.020000000000000018,SL,0,0.0471182839436972,0.0934274355145181
NVDA,2023-02-07,2023-02-07,21.334593701458743,22.187977449517096,109.11432523026471,2327.9097957965264,93.11639183186132,0.040000000000000036,TP,0,0.0471708060324097,0.0987856701851019
TSLA,2023-02-07,2023-02-07,196.42999267578125,192.50139282226561,11.782980796125182,2314.5308314817407,-46.29061662963493,-0.020000000000000018,SL,0,0.0595458137342245,0.3548521356997283
AMZN,2023-02-08,2023-02-08,102.04000091552734,99.9992008972168,22.923108555107447,2339.0740179498966,-46.78148035899797,-0.020000000000000018,SL,0,0.0428249545979673,0.0601121359413632
GOOGL,2023-02-08,2023-02-08,101.0880884611526,99.06632669192955,23.142142419376786,2339.3949400705524,-46.78789880141095,-0.019999999999999907,SL,0,0.034592797481394,0.1017401935163553
META,2023-02-06,2023-02-09,184.9062326794597,181.2081080258705,12.727660948729568,2353.4238368510623,-47.06847673702119,-0.020000000000000018,SL,3,0.0434131835026067,0.3383799923152035
AMD,2023-02-08,2023-02-09,85.87999725341797,84.16239730834961,27.234637284823886,2338.91057521851,-46.778211504370155,-0.020000000000000018,SL,1,0.047100798484986,0.15006703041279
NVDA,2023-02-08,2023-02-10,22.33736696829217,21.890619628926327,101.15470267360254,2259.529714188745,-45.19059428377479,-0.019999999999999907,SL,2,0.0467299113395067,0.1509472847579607
TSLA,2023-02-09,2023-02-10,207.77999877929688,203.62439880371093,11.018262768075267,2289.3746245006514,-45.787492490013086,-0.020000000000000018,SL,1,0.0580718648129917,0.393685546588594
AMD,2023-02-10,2023-02-10,82.29000091552734,80.64420089721679,27.786612796229832,2286.5603924411566,-45.73120784882329,-0.020000000000000018,SL,0,0.0498566536469526,0.107104776877779
META,2023-02-10,2023-02-13,174.8148481387777,177.86802673339844,13.10914458021692,2291.6731190199016,40.02455962610669,0.0174652132077302,TIME,3,0.0514637337924955,0.2078750243745231
TSLA,2023-02-13,2023-02-13,194.4199981689453,190.5315982055664,11.598734786970622,2255.0259960449107,-45.10051992089816,-0.020000000000000018,SL,0,0.0625766403386505,0.1067453971033516
AMD,2023-02-13,2023-02-14,81.56999969482422,84.83279968261719,27.651387878052816,2255.5237007742344,90.22094803096951,0.040000000000000036,TP,1,0.0476015222350973,0.0806366274272276
NVDA,2023-02-14,2023-02-14,21.53016116062426,22.391367607049233,105.65029194994813,2274.667812349387,90.98671249397573,0.040000000000000036,TP,0,0.0493357942087574,0.1370420626859139
TSLA,2023-02-14,2023-02-14,191.94000244140625,199.61760253906252,11.873998527522426,2279.0953063619086,91.16381225447655,0.040000000000000036,TP,0,0.0647238898659199,0.1678866861437637
AMD,2023-02-15,2023-02-15,85.0999984741211,83.39799850463866,27.269600771172943,2320.642984016709,-46.41285968033438,-0.02000000000000013,SL,0,0.0463974166398742,0.1437125110189672
TSLA,2023-02-15,2023-02-15,211.75999450683597,207.52479461669924,11.021827993986772,2333.9822354619296,-46.67964470923867,-0.020000000000000018,SL,0,0.0643147359347665,0.2080013770083648
META,2023-02-14,2023-02-16,175.61780626083268,172.10545013561602,12.919268382947704,2268.853571908211,-45.37707143816424,-0.020000000000000018,SL,2,0.0524836571707146,0.220114352105047
NVDA,2023-02-15,2023-02-16,22.49900989243005,22.04902969458145,103.35027269836185,2325.2788078257863,-46.5055761565156,-0.019999999999999907,SL,1,0.0495718056705992,0.1757692162807274
TSLA,2023-02-16,2023-02-16,210.77999877929688,206.56439880371093,10.91430111833881,2300.5163764003332,-46.01032752800675,-0.020000000000000018,SL,0,0.0600028045533109,0.1809712869649855
TSLA,2023-02-17,2023-02-17,199.9900054931641,207.98960571289066,11.343084597909499,2268.503551045346,90.74014204181394,0.040000000000000036,TP,0,0.0619997565766253,0.0731395798650123
TSLA,2023-02-21,2023-02-21,204.9900054931641,200.8902053833008,11.154941793149826,2286.6515794537086,-45.733031589074166,-0.020000000000000018,SL,0,0.0593346543378861,0.0964838522122233
NVDA,2023-02-24,2023-02-27,23.173513218327404,23.448894500732425,98.28052189059822,2277.5049731358936,27.064616153667725,0.01188344985978329,TIME,3,0.0494935270875164,0.0657058084944006
TSLA,2023-02-28,2023-02-28,210.58999633789065,206.37819641113285,10.852547341280522,2285.43790485705,-45.70875809714092,-0.020000000000000018,SL,0,0.0557516544763774,0.0545482529659082
NVDA,2023-02-28,2023-03-01,23.320184085898383,22.853780404180416,97.89450580482759,2282.9178963666272,-45.65835792733249,-0.020000000000000018,SL,1,0.04853287248313,0.1051493289669025
TSLA,2023-03-01,2023-03-01,206.2100067138672,202.08580657958984,11.01172848525851,2270.72860487644,-45.41457209752881,-0.020000000000000018,SL,0,0.0561088153161416,0.056874267154398
NVDA,2023-03-06,2023-03-07,23.83803229096399,23.36127164514471,94.62029127283364,2255.5615587422267,-45.1112311748445,-0.020000000000000018,SL,1,0.0436135712732697,0.0858102634517401
AMD,2023-03-08,2023-03-09,82.79000091552734,86.10160095214844,27.13539422229813,2246.539312507258,89.8615725002905,0.040000000000000036,TP,1,0.0373018812429935,0.0695584759774434
NVDA,2023-03-08,2023-03-09,23.438907679098733,24.376463986262685,95.68913909912433,2242.8488972368123,89.71395588947273,0.040000000000000036,TP,1,0.0412869283490042,0.1276664919662002
AMD,2023-03-10,2023-03-10,84.47000122070312,82.78060119628906,27.020887713989914,2282.45441818521,-45.6490883637044,-0.02000000000000013,SL,0,0.0365515787338325,0.0536676962921238
AMD,2023-03-13,2023-03-13,81.38999938964844,79.76219940185547,27.931252212315428,2273.3246005124693,-45.46649201024938,-0.020000000000000018,SL,0,0.0381119504542475,0.0586503015218147
CRM,2023-03-13,2023-03-14,168.09192649107916,174.81560355072233,13.56683239858457,2280.4749942596686,91.21899977038673,0.040000000000000036,TP,1,0.0340438319526448,0.0676940279624283
AMD,2023-03-15,2023-03-15,86.7699966430664,90.24079650878906,26.30488867544383,2282.4751020644967,91.29900408257981,0.040000000000000036,TP,0,0.0420240251592675,0.1128785302939774
CRM,2023-03-15,2023-03-16,176.11316609078978,183.15769273442137,12.98058867076057,2286.0525685298803,91.44210274119531,0.040000000000000036,TP,1,0.0360638124197681,0.117841198831347
META,2023-03-15,2023-03-16,191.2703459570102,198.9211597952906,12.001710842158467,2295.57138485565,91.82285539422607,0.040000000000000036,TP,1,0.0344220767802082,0.1090660722134013
AMD,2023-03-16,2023-03-16,89.72000122070312,93.30880126953126,25.877464356530638,2321.7261336566303,92.86904534626544,0.040000000000000036,TP,0,0.0401984904090346,0.1454847267397265
NVDA,2023-03-16,2023-03-16,23.977806480435152,24.93691873965256,96.81949477312412,2321.519109203473,92.8607643681389,0.040000000000000036,TP,0,0.0356851587160805,0.0675882112919044
META,2023-03-17,2023-03-17,198.8141027760176,194.83782072049723,11.942005158442063,2374.2390409222326,-47.48478081844472,-0.020000000000000018,SL,0,0.0353500728332901,0.1741821705795547
AMD,2023-03-17,2023-03-20,96.66000366210938,94.72680358886718,24.56583660757498,2374.533856450978,-47.49067712901963,-0.020000000000000018,SL,3,0.040912465220222,0.2008950216589815
NVDA,2023-03-17,2023-03-20,25.9287988632653,25.410222885999993,91.96667758282732,2384.585485167899,-47.691709703358086,-0.020000000000000018,SL,3,0.0365833285315444,0.0957084076293262
META,2023-03-20,2023-03-20,196.75220898573428,192.8171648060196,12.025872576427654,2366.1169943931045,-47.32233988786202,-0.020000000000000018,SL,0,0.0390208160140736,0.0559245485073442
AMD,2023-03-21,2023-03-21,97.0,95.06,24.087999535497328,2336.535954943241,-46.73071909886476,-0.020000000000000018,SL,0,0.0430371739209732,0.1928288958886628
META,2023-03-21,2023-03-21,201.4311170239478,197.40249468346883,11.595133034592147,2335.6205991991737,-46.71241198398353,-0.020000000000000018,SL,0,0.0377599165342888,0.069821468679722
NVDA,2023-03-21,2023-03-21,26.12639693275394,25.60386899409886,88.92270429972815,2323.2298688686033,-46.46459737737226,-0.02000000000000013,SL,0,0.0375633088257306,0.0997876835349276
AMD,2023-03-22,2023-03-22,95.6500015258789,99.47600158691407,24.135435153407688,2308.554409251197,92.34217637004795,0.040000000000000036,TP,0,0.0459710187989457,0.1683107976141207
NVDA,2023-03-22,2023-03-22,26.37089378569404,27.425729537121804,87.56359955916408,2309.1303834677615,92.3652153387106,0.040000000000000036,TP,0,0.0378519916789238,0.1250001436237064
TSLA,2023-03-22,2023-03-22,199.3000030517578,195.31400299072266,11.566385288124556,2305.1806232210306,-46.103612464420614,-0.020000000000000018,SL,0,0.0512125295899267,0.0525810812645308
AMD,2023-03-23,2023-03-24,100.0500030517578,98.04900299072264,23.289736662082202,2330.13822411596,-46.602764482319216,-0.020000000000000018,SL,1,0.0465039656744492,0.1430244663423243
NVDA,2023-03-23,2023-03-24,27.05948178238723,26.518292146739487,85.68652966695385,2318.6330885189204,-46.372661770378315,-0.019999999999999907,SL,1,0.0386605453006231,0.0945785078528838
META,2023-03-22,2023-03-27,200.73718772594935,201.07424926757807,11.507115417402776,2309.905987727347,3.878606062289319,0.0016791185801052766,TIME,5,0.0372795396059666,0.0956587608770824
AMZN,2023-03-24,2023-03-27,98.06999969482422,98.04000091552734,23.888112548332458,2342.7071903248907,-0.7166142161563357,-0.0003058914998493867,TIME,3,0.035095579541112,0.0700270903465871
NFLX,2023-03-24,2023-03-27,32.0629997253418,33.34551971435547,73.16111673609296,2345.764865815048,93.83059463260189,0.040000000000000036,TP,3,0.038827876686507,0.0758613365608846
AMD,2023-03-27,2023-03-27,98.0199966430664,96.05959671020507,23.84543115644755,2337.32908190746,-46.74658163814937,-0.02000000000000013,SL,0,0.0491285621061665,0.1848312461320067
NVDA,2023-03-27,2023-03-28,26.782048221700336,26.24640725726633,84.11206099045167,2252.693273472876,-45.05386546945742,-0.019999999999999907,SL,1,0.0391084737944767,0.1660789871850141
AMD,2023-03-28,2023-03-28,96.7699966430664,94.83459671020508,24.001159943608112,2322.592167172657,-46.45184334345318,-0.020000000000000018,SL,0,0.049307225213809,0.1780270466261955
AMZN,2023-03-28,2023-03-30,98.11000061035156,102.03440063476563,23.665519668270957,2321.8241490983505,92.87296596393418,0.040000000000000036,TP,2,0.0349347012970559,0.0606945860849188
NFLX,2023-03-28,2023-03-30,32.60599899291992,33.91023895263672,71.38971418271697,2327.732948746511,93.10931794986034,0.040000000000000036,TP,2,0.0389122851777446,0.1163503467584659
META,2023-03-28,2023-03-31,198.40767458850203,206.3439815720421,11.70062014023502,2321.492833267423,92.85971333069688,0.040000000000000036,TP,3,0.0362425274383489,0.1212826608539958
TSLA,2023-03-31,2023-03-31,197.52999877929688,205.43119873046876,12.050462764261056,2380.327895114449,95.21311580457812,0.040000000000000036,TP,0,0.0439625221116594,0.0605550078792462
AMD,2023-03-29,2023-04-03,96.06999969482422,96.55999755859376,23.971200511563147,2302.9132258304417,11.745837042657378,0.005100425370313966,TIME,5,0.0506858836464744,0.0813036118750198
NVDA,2023-03-29,2023-04-03,26.77007425091989,27.84087722095669,84.91487610477797,2273.1775383325694,90.92710153330299,0.040000000000000036,TP,5,0.0383566923828055,0.0975354387264735
NFLX,2023-03-31,2023-04-03,34.005001068115234,34.827999114990234,70.06610786923392,2382.5980729319767,57.66426992851258,0.024202264991153966,TIME,3,0.037490346754855,0.091498353169406
TSLA,2023-04-03,2023-04-03,199.91000366210935,195.91180358886714,11.955679251427515,2390.059882935879,-47.80119765871777,-0.02000000000000013,SL,0,0.0410612737416183,0.1517237611181703
TSLA,2023-04-04,2023-04-04,197.32000732421875,193.37360717773439,12.272369633918059,2421.5840660502313,-48.4316813210045,-0.019999999999999907,SL,0,0.0459149654393286,0.0628649619233885
NFLX,2023-04-04,2023-04-05,34.8489990234375,34.152019042968746,69.49628445693996,2421.8759491724354,-48.43751898344898,-0.02000000000000013,SL,1,0.0355625207001189,0.1414150872630895
COP,2023-04-03,2023-04-06,94.2784231548273,95.29178619384766,25.639842540994888,2417.2839247030583,25.98246875734614,0.010748621000546299,TIME,3,0.0345870667636944,0.0575743373138426
NFLX,2023-04-10,2023-04-13,33.527000427246094,34.61899948120117,71.36245375474313,2392.5690175246027,77.9277319880925,0.03257073522949727,TIME,3,0.0336356071765666,0.0591815707618215
AMD,2023-05-09,2023-05-10,94.88999938964844,98.68559936523438,25.378381066624048,2408.1545639222213,96.32618255688901,0.040000000000000036,TP,1,0.0451388923531639,0.0853032002596276
AMD,2023-05-11,2023-05-11,98.16000366210938,96.19680358886718,24.717303692271937,2426.250620950883,-48.525012419017756,-0.020000000000000018,SL,0,0.0460140894523341,0.1289270873504393
TSLA,2023-05-09,2023-05-12,168.9499969482422,175.7079968261719,14.258159021080413,2408.9159230990876,96.35663692396376,0.040000000000000036,TP,3,0.0420280535714936,0.0568439868403625
AMD,2023-05-12,2023-05-12,96.83000183105467,94.89340179443357,25.0608321133246,2426.640419420975,-48.53280838841969,-0.02000000000000013,SL,0,0.0467117965695606,0.1104757063471952
AMD,2023-05-15,2023-05-16,95.1999969482422,99.00799682617189,25.496634889353555,2427.279563656904,97.09118254627617,0.040000000000000036,TP,1,0.0487163007956631,0.0659057760840642
AMD,2023-05-17,2023-05-18,101.79000091552734,105.86160095214844,24.036720484918796,2446.697800166159,97.86791200664632,0.040000000000000036,TP,1,0.0475533660481364,0.1286842311596985
TSLA,2023-05-18,2023-05-19,174.22000122070312,181.18880126953127,14.097808362907553,2456.1201901949926,98.24480760779997,0.040000000000000036,TP,1,0.0372138508459455,0.0824979761512185
AMD,2023-05-19,2023-05-22,106.36000061035156,104.23280059814454,23.258740060873464,2473.79960707051,-49.475992141410096,-0.019999999999999907,SL,3,0.0458035063384786,0.2461609461330043
TSLA,2023-05-22,2023-05-22,180.6999969482422,187.9279968261719,13.74326750329162,2483.4083959036716,99.3363358361471,0.040000000000000036,TP,0,0.0347626503690694,0.0592732093129757
TSLA,2023-05-23,2023-05-24,186.1999969482422,182.47599700927734,13.423110700383557,2499.3831714473354,-49.98766342894681,-0.020000000000000018,SL,1,0.0341580413055242,0.0994237295452145
AMD,2023-05-23,2023-05-25,107.25,111.54,23.271724128932362,2495.892412827996,99.83569651311998,0.040000000000000036,TP,2,0.0483135041736421,0.1363636254169615
TSLA,2023-05-25,2023-05-25,186.5399932861328,182.80919342041014,13.351787208546735,2490.642296240182,-49.81284592480387,-0.02000000000000013,SL,0,0.037952052814314,0.0852023328728415
AMD,2023-05-26,2023-05-26,122.45999908447266,127.35839904785156,20.381344675155542,2495.8994502598694,99.83597801039478,0.040000000000000036,TP,0,0.0400083208354017,0.2394438760593447
TSLA,2023-05-26,2023-05-26,184.6199951171875,192.004794921875,13.478930928740068,2488.480162248899,99.539206489956,0.040000000000000036,TP,0,0.0363164057582221,0.072001390387087
NVDA,2023-05-26,2023-05-30,37.81241913102152,39.32491589626238,65.77993626116354,2487.2985203189965,99.4919408127599,0.040000000000000036,TP,4,0.0380557424708786,0.3289944158886879
AMD,2023-05-30,2023-05-30,130.4199981689453,127.8115982055664,19.549446379097425,2549.638760965781,-50.99277521931578,-0.020000000000000018,SL,0,0.0382361961247847,0.3335082503738811
TSLA,2023-05-30,2023-05-31,200.1000061035156,196.09800598144528,12.675583015200104,2536.3842387071595,-50.727684774143206,-0.020000000000000018,SL,1,0.038201003207924,0.1499583467204275
AMD,2023-05-31,2023-05-31,122.41999816894533,119.97159820556642,20.814912398315993,2548.161537688601,-50.963230753771974,-0.020000000000000018,SL,0,0.041367791282785,0.2861395757759051
NVDA,2023-05-31,2023-05-31,39.40714336242504,38.619000495176536,63.880233935355996,2517.337536715823,-50.34675073431659,-0.020000000000000018,SL,0,0.0414492578713917,0.3853830195051326
NVDA,2023-06-01,2023-06-01,38.410192719285774,39.94660042805721,65.91525025423782,2531.817465405225,101.27269861620927,0.040000000000000036,TP,0,0.0473817806853417,0.2951082670114131
TSLA,2023-06-01,2023-06-02,202.58999633789065,210.6935961914063,11.79809638798123,2390.1763040351984,95.60705216140818,0.040000000000000036,TP,1,0.0386932615904098,0.2246576233694415
NVDA,2023-06-02,2023-06-02,40.01490294369922,39.214604884825235,64.17306621215917,2567.8790160791327,-51.35758032158267,-0.020000000000000018,SL,0,0.0477908547456611,0.3178475381877159
AVGO,2023-05-31,2023-06-05,76.26746862319844,76.97745513916016,33.56642193084072,2560.0260314034344,23.83170695997856,0.009309165870830416,TIME,5,0.0357383245893564,0.2556109121306962
NFLX,2023-05-31,2023-06-05,39.18899917602539,40.756559143066404,65.46383706699999,2565.462256878123,102.61849027512478,0.040000000000000036,TP,5,0.0349127251727153,0.1699663435794145
AMD,2023-06-01,2023-06-05,117.29000091552734,117.93000030517578,21.552151570273203,2527.851877408928,13.793363850585465,0.0054565554152341544,TIME,4,0.0453672004925549,0.1648600233949044
TSLA,2023-06-05,2023-06-06,217.8000030517578,213.44400299072265,11.472175461077752,2498.6398504330355,-49.97279700866076,-0.020000000000000018,SL,1,0.0379559255831493,0.2096218099327134
AMD,2023-06-06,2023-06-06,117.91000366210938,122.62640380859375,21.840755717802157,2575.2435866692886,103.00974346677154,0.040000000000000036,TP,0,0.0459352376964749,0.1144396205374764
AVGO,2023-06-06,2023-06-06,76.9486817257137,75.40970809119942,33.46816186154331,2575.330935028566,-51.506618700571444,-0.020000000000000018,SL,0,0.0418538169469543,0.1759615509012206
NVDA,2023-06-05,2023-06-07,38.82932905392205,38.05274247284361,66.15813747118939,2568.8760894634233,-51.37752178926843,-0.020000000000000018,SL,2,0.0496151179288555,0.2414610276131445
AMD,2023-06-07,2023-06-07,124.02999877929688,121.54939880371093,20.655459157386115,2561.8965740764165,-51.237931481528506,-0.020000000000000018,SL,0,0.0440139794585131,0.1502778088604961
TSLA,2023-06-07,2023-06-07,228.0,223.44,11.240524699260428,2562.8396314313777,-51.25679262862758,-0.020000000000000018,SL,0,0.0387368787335361,0.1717583696726328
NFLX,2023-06-06,2023-06-08,40.5,39.69,63.59317367111785,2575.523533680273,-51.5104706736056,-0.020000000000000018,SL,2,0.0353762198208119,0.1044996952815255
TSLA,2023-06-08,2023-06-08,224.22000122070312,233.18880126953127,11.143879940369859,2498.6807738330986,99.94723095332415,0.040000000000000036,TP,0,0.0386643757630656,0.2088604304215415
AMD,2023-06-08,2023-06-09,118.3000030517578,123.03200317382812,21.444828055147596,2536.923224368382,101.4769289747354,0.040000000000000036,TP,1,0.0489385400716595,0.0898076104125848
NVDA,2023-06-08,2023-06-09,37.650652361661095,39.15667845612754,67.32705136012171,2534.9074052956444,101.39629621182566,0.040000000000000036,TP,1,0.0543167149750518,0.2212878287512054
TSLA,2023-06-09,2023-06-09,249.07000732421875,244.08860717773436,10.195978864807273,2539.512530535127,-50.79025061070269,-0.020000000000000018,SL,0,0.0392848105104675,0.2840897126725707
AVGO,2023-06-07,2023-06-12,75.78006083597727,78.81126326941636,33.81790385336658,2562.7228113533497,102.508912454134,0.040000000000000036,TP,5,0.0441094222666771,0.1645563210322929
ADBE,2023-06-09,2023-06-12,456.9100036621094,475.18640380859375,5.653473367959392,2583.1285372579637,103.32514149031856,0.040000000000000036,TP,3,0.0336586035294201,0.2003225805375017
NFLX,2023-06-12,2023-06-13,41.882999420166016,43.55831939697266,61.795226518350326,2588.169436437094,103.52677745748379,0.040000000000000036,TP,1,0.0337347985709941,0.1699720645161975
TSLA,2023-06-12,2023-06-13,247.94000244140625,257.8576025390625,10.44462422730016,2589.6401564163725,103.58560625665488,0.040000000000000036,TP,1,0.0412351035711293,0.324876631859941
ADBE,2023-06-13,2023-06-13,489.7099914550781,479.91579162597657,5.377310997589491,2633.322922680847,-52.66645845361692,-0.020000000000000018,SL,0,0.0364328804711347,0.1426129375895382
AVGO,2023-06-13,2023-06-13,82.6219558460201,80.9695167290997,31.675659821350063,2617.1049671531377,-52.342099343062856,-0.020000000000000018,SL,0,0.0441618673698329,0.0524527684201865
TSLA,2023-06-14,2023-06-14,260.1700134277344,254.96661315917967,10.161202897197626,2643.64029420584,-52.87280588411694,-0.020000000000000018,SL,0,0.038818978433488,0.286090608198815
