Date,Equity,Cash,Open_Positions,Hold_Period
2022-09-30,9765.594780102694,9765.594780102694,0,1
2022-10-03,9765.594780102694,9765.594780102694,0,1
2022-10-04,9765.594780102694,9765.594780102694,0,1
2022-10-05,9765.594780102694,9765.594780102694,0,1
2022-10-06,9810.99588803833,9810.99588803833,0,1
2022-10-07,9779.956353495669,9779.956353495669,0,1
2022-10-10,9750.107779122698,9750.107779122698,0,1
2022-10-11,9867.681361474875,9867.681361474875,0,1
2022-10-12,9915.009238759068,9915.009238759068,0,1
2022-10-13,10258.79318979428,10258.79318979428,0,1
2022-10-14,10057.82869824282,10057.82869824282,0,1
2022-10-17,9970.632980843573,9970.632980843573,0,1
2022-10-18,9902.79694268957,9902.79694268957,0,1
2022-10-19,9889.837641571228,9889.837641571228,0,1
2022-10-20,9818.677242040609,9818.677242040609,0,1
2022-10-21,10267.245497665073,10267.245497665073,0,1
2022-10-24,10317.601162504709,10317.601162504709,0,1
2022-10-25,10556.765431029544,10556.765431029544,0,1
2022-10-26,10391.705845035103,10391.705845035103,0,1
2022-10-27,10315.668298642502,10315.668298642502,0,1
2022-10-28,10522.184761107279,10522.184761107279,0,1
2022-10-31,10535.454062851473,10535.454062851473,0,1
2022-11-01,10410.653125278803,10410.653125278803,0,1
2022-11-02,10150.321346779418,10150.321346779418,0,1
2022-11-03,10396.94758460475,10396.94758460475,0,1
2022-11-04,10490.036657514393,10490.036657514393,0,1
2022-11-07,10554.027110227975,10554.027110227975,0,1
2022-11-08,10615.882241117433,10615.882241117433,0,1
2022-11-09,10430.729920080912,10430.729920080912,0,1
2022-11-10,10632.630874577635,10632.630874577635,0,1
2022-11-11,10832.069637151104,10832.069637151104,0,1
2022-11-14,10621.81530411947,10621.81530411947,0,1
2022-11-15,10511.50157999751,10511.50157999751,0,1
2022-11-16,10397.518630063958,10397.518630063958,0,1
2022-11-17,10538.886715232142,10538.886715232142,0,1
2022-11-18,10344.150376092768,10344.150376092768,0,1
2022-11-21,10294.281189872912,10294.281189872912,0,1
2022-11-22,10493.564037632686,10493.564037632686,0,1
2022-11-23,10622.326156187133,10622.326156187133,0,1
2022-11-25,10635.322364039252,10635.322364039252,0,1
2022-11-28,10562.876361448405,10562.876361448405,0,1
2022-11-29,10562.876361448405,10562.876361448405,0,1
2022-11-30,10562.876361448405,10562.876361448405,0,1
2022-12-01,10562.876361448405,10562.876361448405,0,1
2022-12-02,10689.902339737462,10689.902339737462,0,1
2022-12-05,10537.693490962118,10537.693490962118,0,1
2022-12-06,10431.597130587848,10431.597130587848,0,1
2022-12-07,10432.865719344882,10432.865719344882,0,1
2022-12-08,10440.628504095132,10440.628504095132,0,1
2022-12-09,10431.274259281143,10431.274259281143,0,1
2022-12-12,10399.850022694569,10399.850022694569,0,1
2022-12-13,10266.034928824878,10266.034928824878,0,1
2022-12-14,10270.88602476324,10270.88602476324,0,1
2022-12-15,10242.982315657255,10242.982315657255,0,1
2022-12-16,10242.982315657255,10242.982315657255,0,1
2022-12-19,10242.982315657255,10242.982315657255,0,1
2022-12-20,10242.982315657255,10242.982315657255,0,1
2022-12-21,10307.230100889938,10307.230100889938,0,1
2022-12-22,10290.23060137434,10290.23060137434,0,1
2022-12-23,10299.085912571662,10299.085912571662,0,1
2022-12-27,10326.014515503435,10326.014515503435,0,1
2022-12-28,10275.349668057139,10275.349668057139,0,1
2022-12-29,10275.349668057139,10275.349668057139,0,1
2022-12-30,10283.283701146182,10283.283701146182,0,1
2023-01-03,10286.753334727278,10286.753334727278,0,1
2023-01-04,10286.753334727278,10286.753334727278,0,1
2023-01-05,10318.059479652575,10318.059479652575,0,1
2023-01-06,10361.220934618956,10361.220934618956,0,1
2023-01-09,10323.662630900326,10323.662630900326,0,1
2023-01-10,10475.720603494516,10475.720603494516,0,1
2023-01-11,10501.123077573293,10501.123077573293,0,1
2023-01-12,10578.784283599083,10578.784283599083,0,1
2023-01-13,10907.623897210855,10907.623897210855,0,1
2023-01-17,11001.424440166466,11001.424440166466,0,1
2023-01-18,10755.603320636525,10755.603320636525,0,1
2023-01-19,10611.21626235739,10611.21626235739,0,1
2023-01-20,10869.339762835272,10869.339762835272,0,1
2023-01-23,11360.002397341326,11360.002397341326,0,1
2023-01-24,11452.705885394571,11452.705885394571,0,1
2023-01-25,11801.924639906021,11801.924639906021,0,1
2023-01-26,11874.220067530901,11874.220067530901,0,1
2023-01-27,12241.855468738117,12241.855468738117,0,1
2023-01-30,11916.73417123937,11916.73417123937,0,1
2023-01-31,12087.633742213242,12087.633742213242,0,1
2023-02-01,12407.669962695252,12407.669962695252,0,1
2023-02-02,12622.25374843376,12622.25374843376,0,1
2023-02-03,12697.679172834685,12697.679172834685,0,1
2023-02-06,12663.726719828628,12663.726719828628,0,1
2023-02-07,12892.513821313874,12892.513821313874,0,1
2023-02-08,12628.658401358158,12628.658401358158,0,1
2023-02-09,12403.079641533011,12403.079641533011,0,1
2023-02-10,12233.608021238251,12233.608021238251,0,1
2023-02-13,12299.78092560792,12299.78092560792,0,1
2023-02-14,12809.324243826864,12809.324243826864,0,1
2023-02-15,12876.908493725658,12876.908493725658,0,1
2023-02-16,12750.255731839365,12750.255731839365,0,1
2023-02-17,12856.34305981309,12856.34305981309,0,1
2023-02-21,12760.762334033603,12760.762334033603,0,1
2023-02-22,12760.762334033603,12760.762334033603,0,1
2023-02-23,12760.762334033603,12760.762334033603,0,1
2023-02-24,12767.465392504324,12767.465392504324,0,1
2023-02-27,12767.465392504324,12767.465392504324,0,1
2023-02-28,12691.249750748399,12691.249750748399,0,1
2023-03-01,12594.840770866902,12594.840770866902,0,1
2023-03-02,12594.840770866902,12594.840770866902,0,1
2023-03-03,12594.840770866902,12594.840770866902,0,1
2023-03-06,12559.308898097444,12559.308898097444,0,1
2023-03-07,12526.101205195877,12526.101205195877,0,1
2023-03-08,12678.196827443786,12678.196827443786,0,1
2023-03-09,12563.226230999137,12563.226230999137,0,1
2023-03-10,12509.683327651386,12509.683327651386,0,1
2023-03-13,12594.728943945509,12594.728943945509,0,1
2023-03-14,12635.172009457498,12635.172009457498,0,1
2023-03-15,12835.67934816477,12835.67934816477,0,1
2023-03-16,13336.682239275435,13336.682239275435,0,1
2023-03-17,13277.028117525686,13277.028117525686,0,1
2023-03-20,13311.671958473209,13311.671958473209,0,1
2023-03-21,13270.609999042295,13270.609999042295,0,1
2023-03-22,13184.690474197316,13184.690474197316,0,1
2023-03-23,13216.863481611894,13216.863481611894,0,1
2023-03-24,13235.7239875401,13235.7239875401,0,1
2023-03-27,13115.367487462154,13115.367487462154,0,1
2023-03-28,13015.044829344328,13015.044829344328,0,1
2023-03-29,13076.806506515662,13076.806506515662,0,1
2023-03-30,13034.888022548685,13034.888022548685,0,1
2023-03-31,13268.76007148947,13268.76007148947,0,1
2023-04-03,13377.639384913316,13377.639384913316,0,1
2023-04-04,13249.872466037672,13249.872466037672,0,1
2023-04-05,13227.233090107064,13227.233090107064,0,1
2023-04-06,13227.233090107064,13227.233090107064,0,1
2023-04-10,13256.585564153263,13256.585564153263,0,1
2023-04-11,13256.585564153263,13256.585564153263,0,1
2023-04-12,13256.585564153263,13256.585564153263,0,1
2023-04-13,13256.585564153263,13256.585564153263,0,1
2023-04-14,13256.585564153263,13256.585564153263,0,1
2023-04-17,13256.585564153263,13256.585564153263,0,1
2023-04-18,13256.585564153263,13256.585564153263,0,1
2023-04-19,13256.585564153263,13256.585564153263,0,1
2023-04-20,13256.585564153263,13256.585564153263,0,1
2023-04-21,13256.585564153263,13256.585564153263,0,1
2023-04-24,13256.585564153263,13256.585564153263,0,1
2023-04-25,13256.585564153263,13256.585564153263,0,1
2023-04-26,13256.585564153263,13256.585564153263,0,1
2023-04-27,13256.585564153263,13256.585564153263,0,1
2023-04-28,13256.585564153263,13256.585564153263,0,1
2023-05-01,13256.585564153263,13256.585564153263,0,1
2023-05-02,13256.585564153263,13256.585564153263,0,1
2023-05-03,13256.585564153263,13256.585564153263,0,1
2023-05-04,13256.585564153263,13256.585564153263,0,1
2023-05-05,13256.585564153263,13256.585564153263,0,1
2023-05-08,13256.585564153263,13256.585564153263,0,1
2023-05-09,13264.474009308735,13264.474009308735,0,1
2023-05-10,13219.329865019216,13219.329865019216,0,1
2023-05-11,13243.7508503519,13243.7508503519,0,1
2023-05-12,13079.100094574624,13079.100094574624,0,1
2023-05-15,13139.549844578452,13139.549844578452,0,1
2023-05-16,13249.911917336365,13249.911917336365,0,1
2023-05-17,13300.93817727102,13300.93817727102,0,1
2023-05-18,13442.76204825384,13442.76204825384,0,1
2023-05-19,13474.181714506849,13474.181714506849,0,1
2023-05-22,13681.492113768934,13681.492113768934,0,1
2023-05-23,13697.369781510719,13697.369781510719,0,1
2023-05-24,13766.635870712551,13766.635870712551,0,1
2023-05-25,13807.433238552534,13807.433238552534,0,1
2023-05-26,14115.33847569217,14115.33847569217,0,1
2023-05-30,13985.157901423008,13985.157901423008,0,1
2023-05-31,13899.706969747462,13899.706969747462,0,1
2023-06-01,14114.512132255584,14114.512132255584,0,1
2023-06-02,14103.360924027105,14103.360924027105,0,1
2023-06-05,14149.884283292002,14149.884283292002,0,1
2023-06-06,14274.193648804598,14274.193648804598,0,1
2023-06-07,13918.907652089516,13918.907652089516,0,1
2023-06-08,14273.103633388353,14273.103633388353,0,1
2023-06-09,14208.88105469618,14208.88105469618,0,1
2023-06-12,14487.336002385979,14487.336002385979,0,1
2023-06-13,14449.660918324938,14449.660918324938,0,1
2023-06-14,14534.87072735608,14534.87072735608,0,1
2023-06-15,14690.638013757569,14690.638013757569,0,1
2023-06-16,14457.137053145798,14457.137053145798,0,1
2023-06-20,14674.163537337612,14674.163537337612,0,1
2023-06-21,14389.632498684332,14389.632498684332,0,1
2023-06-22,14622.049867762085,14622.049867762085,0,1
2023-06-23,14664.488421334607,14664.488421334607,0,1
2023-06-26,14537.446605556419,14537.446605556419,0,1
2023-06-27,14593.597426523233,14593.597426523233,0,1
2023-06-28,14626.402565419543,14626.402565419543,0,1
2023-06-29,14626.402565419543,14626.402565419543,0,1
2023-06-30,14626.402565419543,14626.402565419543,0,1
2023-07-03,14626.402565419543,14626.402565419543,0,1
2023-07-05,14664.802024243654,14664.802024243654,0,1
2023-07-06,14664.802024243654,14664.802024243654,0,1
2023-07-07,14622.666327917806,14622.666327917806,0,1
2023-07-10,14622.666327917806,14622.666327917806,0,1
2023-07-11,14622.666327917806,14622.666327917806,0,1
2023-07-12,14576.734057518508,14576.734057518508,0,1
2023-07-13,14611.876600791122,14611.876600791122,0,1
2023-07-14,14657.978782768178,14657.978782768178,0,1
2023-07-17,14696.333050987832,14696.333050987832,0,1
2023-07-18,14696.333050987832,14696.333050987832,0,1
2023-07-19,14696.333050987832,14696.333050987832,0,1
2023-07-20,14696.333050987832,14696.333050987832,0,1
2023-07-21,14696.333050987832,14696.333050987832,0,1
2023-07-24,14696.333050987832,14696.333050987832,0,1
2023-07-25,14744.600237237,14744.600237237,0,1
2023-07-26,14708.140007553013,14708.140007553013,0,1
2023-07-27,14708.140007553013,14708.140007553013,0,1
2023-07-28,14708.140007553013,14708.140007553013,0,1
2023-07-31,14708.140007553013,14708.140007553013,0,1
2023-08-01,14708.140007553013,14708.140007553013,0,1
2023-08-02,14708.140007553013,14708.140007553013,0,1
2023-08-03,14708.140007553013,14708.140007553013,0,1
2023-08-04,14708.140007553013,14708.140007553013,0,1
2023-08-07,14739.412814761958,14739.412814761958,0,1
2023-08-08,14679.054278120295,14679.054278120295,0,1
2023-08-09,14607.085125945297,14607.085125945297,0,1
2023-08-10,14607.085125945297,14607.085125945297,0,1
2023-08-11,14607.085125945297,14607.085125945297,0,1
2023-08-14,14607.085125945297,14607.085125945297,0,1
2023-08-15,14607.085125945297,14607.085125945297,0,1
2023-08-16,14607.085125945297,14607.085125945297,0,1
2023-08-17,14607.085125945297,14607.085125945297,0,1
2023-08-18,14607.085125945297,14607.085125945297,0,1
2023-08-21,14607.085125945297,14607.085125945297,0,1
2023-08-22,14607.085125945297,14607.085125945297,0,1
2023-08-23,14607.085125945297,14607.085125945297,0,1
2023-08-24,14429.470613648873,14429.470613648873,0,1
2023-08-25,14368.45263531392,14368.45263531392,0,1
2023-08-28,14390.276451666039,14390.276451666039,0,1
2023-08-29,14520.900913692372,14520.900913692372,0,1
2023-08-30,14564.775347764687,14564.775347764687,0,1
2023-08-31,14587.197590907208,14587.197590907208,0,1
2023-09-01,14374.816299210706,14374.816299210706,0,1
2023-09-05,14537.817305229019,14537.817305229019,0,1
2023-09-06,14501.122322410816,14501.122322410816,0,1
2023-09-07,14577.098309659525,14577.098309659525,0,1
2023-09-08,14545.532570463663,14545.532570463663,0,1
2023-09-11,14648.017815364065,14648.017815364065,0,1
2023-09-12,14612.528467734699,14612.528467734699,0,1
2023-09-13,14625.838442279774,14625.838442279774,0,1
2023-09-14,14676.7259355997,14676.7259355997,0,1
2023-09-15,14643.306326991586,14643.306326991586,0,1
2023-09-18,14579.799385303739,14579.799385303739,0,1
2023-09-19,14603.515276332011,14603.515276332011,0,1
2023-09-20,14603.515276332011,14603.515276332011,0,1
2023-09-21,14603.515276332011,14603.515276332011,0,1
2023-09-22,14603.515276332011,14603.515276332011,0,1
2023-09-25,14603.515276332011,14603.515276332011,0,1
2023-09-26,14603.515276332011,14603.515276332011,0,1
2023-09-27,14603.515276332011,14603.515276332011,0,1
2023-09-28,14603.515276332011,14603.515276332011,0,1
2023-09-29,14603.515276332011,14603.515276332011,0,1
2023-10-02,14603.515276332011,14603.515276332011,0,1
2023-10-03,14603.515276332011,14603.515276332011,0,1
2023-10-04,14603.515276332011,14603.515276332011,0,1
2023-10-05,14603.515276332011,14603.515276332011,0,1
2023-10-06,14748.749752190077,14748.749752190077,0,1
2023-10-09,14825.835808229504,14825.835808229504,0,1
2023-10-10,14867.76591190273,14867.76591190273,0,1
2023-10-11,14809.295114416742,14809.295114416742,0,1
2023-10-12,14763.670655785587,14763.670655785587,0,1
2023-10-13,14763.670655785587,14763.670655785587,0,1
2023-10-16,14763.670655785587,14763.670655785587,0,1
2023-10-17,14763.670655785587,14763.670655785587,0,1
2023-10-18,14763.670655785587,14763.670655785587,0,1
2023-10-19,14763.670655785587,14763.670655785587,0,1
2023-10-20,14730.244313378422,14730.244313378422,0,1
2023-10-23,14730.244313378422,14730.244313378422,0,1
2023-10-24,14759.368446237439,14759.368446237439,0,1
2023-10-25,14770.642153316567,14770.642153316567,0,1
2023-10-26,14755.690726145307,14755.690726145307,0,1
2023-10-27,14693.606629168098,14693.606629168098,0,1
2023-10-30,14750.065633835326,14750.065633835326,0,1
2023-10-31,14767.7264213653,14767.7264213653,0,1
2023-11-01,14806.321810552803,14806.321810552803,0,1
2023-11-02,14827.645978471755,14827.645978471755,0,1
2023-11-03,14939.566914514482,14939.566914514482,0,1
2023-11-06,14950.23464274151,14950.23464274151,0,1
2023-11-07,15008.170187636737,15008.170187636737,0,1
2023-11-08,15040.090362887859,15040.090362887859,0,1
2023-11-09,15024.008917797944,15024.008917797944,0,1
2023-11-10,15135.424338115829,15135.424338115829,0,1
2023-11-13,15189.28572278299,15189.28572278299,0,1
2023-11-14,15237.60277710073,15237.60277710073,0,1
2023-11-15,15107.149027673533,15107.149027673533,0,1
2023-11-16,15086.468538657242,15086.468538657242,0,1
2023-11-17,15141.096866765805,15141.096866765805,0,1
2023-11-20,15182.10547078006,15182.10547078006,0,1
2023-11-21,15261.684970414137,15261.684970414137,0,1
2023-11-22,15162.941959586813,15162.941959586813,0,1
2023-11-24,15184.99710829926,15184.99710829926,0,1
2023-11-27,15174.612701514114,15174.612701514114,0,1
2023-11-28,15303.354670335943,15303.354670335943,0,1
2023-11-29,15241.087411258499,15241.087411258499,0,1
2023-11-30,15241.087411258499,15241.087411258499,0,1
2023-12-01,15241.087411258499,15241.087411258499,0,1
2023-12-04,15241.087411258499,15241.087411258499,0,1
2023-12-05,15241.087411258499,15241.087411258499,0,1
2023-12-06,15241.087411258499,15241.087411258499,0,1
2023-12-07,15241.087411258499,15241.087411258499,0,1
2023-12-08,15241.087411258499,15241.087411258499,0,1
2023-12-11,15241.087411258499,15241.087411258499,0,1
2023-12-12,15241.087411258499,15241.087411258499,0,1
2023-12-13,15245.947971968297,15245.947971968297,0,1
2023-12-14,15245.947971968297,15245.947971968297,0,1
2023-12-15,15237.861448504305,15237.861448504305,0,1
2023-12-18,15211.971328825639,15211.971328825639,0,1
2023-12-19,15291.55038244914,15291.55038244914,0,1
2023-12-20,15213.88253470295,15213.88253470295,0,1
2023-12-21,15252.869992653035,15252.869992653035,0,1
2023-12-22,15233.760699175913,15233.760699175913,0,1
2023-12-26,15306.411091532611,15306.411091532611,0,1
2023-12-27,15334.967957511317,15334.967957511317,0,1
2023-12-28,15375.916738895226,15375.916738895226,0,1
2023-12-29,15375.916738895226,15375.916738895226,0,1
2024-01-02,15375.916738895226,15375.916738895226,0,1
2024-01-03,15375.916738895226,15375.916738895226,0,1
2024-01-04,15375.916738895226,15375.916738895226,0,1
2024-01-05,15375.916738895226,15375.916738895226,0,1
2024-01-08,15375.916738895226,15375.916738895226,0,1
2024-01-09,15375.916738895226,15375.916738895226,0,1
2024-01-10,15375.916738895226,15375.916738895226,0,1
2024-01-11,15375.916738895226,15375.916738895226,0,1
2024-01-12,15375.916738895226,15375.916738895226,0,1
2024-01-16,15375.916738895226,15375.916738895226,0,1
2024-01-17,15409.298368519325,15409.298368519325,0,1
2024-01-18,15343.841322274453,15343.841322274453,0,1
2024-01-19,15499.870836851414,15499.870836851414,0,1
2024-01-22,15389.481132971829,15389.481132971829,0,1
2024-01-23,15424.973956510956,15424.973956510956,0,1
2024-01-24,15527.598353277039,15527.598353277039,0,1
2024-01-25,15475.447401415024,15475.447401415024,0,1
2024-01-26,15510.05517364234,15510.05517364234,0,1
2024-01-29,15493.744283245594,15493.744283245594,0,1
2024-01-30,15422.138479618508,15422.138479618508,0,1
2024-01-31,15458.427995696587,15458.427995696587,0,1
2024-02-01,15458.427995696587,15458.427995696587,0,1
2024-02-02,15458.427995696587,15458.427995696587,0,1
2024-02-05,15458.427995696587,15458.427995696587,0,1
2024-02-06,15458.427995696587,15458.427995696587,0,1
2024-02-07,15536.66516768771,15536.66516768771,0,1
2024-02-08,15547.812025938296,15547.812025938296,0,1
2024-02-09,15515.989708227316,15515.989708227316,0,1
2024-02-12,15456.405778696324,15456.405778696324,0,1
2024-02-13,15478.395981299967,15478.395981299967,0,1
2024-02-14,15513.789956582063,15513.789956582063,0,1
2024-02-15,15529.689961444587,15529.689961444587,0,1
2024-02-16,15403.810998543759,15403.810998543759,0,1
2024-02-20,15259.748050804908,15259.748050804908,0,1
2024-02-21,15282.003223091404,15282.003223091404,0,1
2024-02-22,15282.003223091404,15282.003223091404,0,1
2024-02-23,15117.61605945891,15117.61605945891,0,1
2024-02-26,15094.551011996908,15094.551011996908,0,1
2024-02-27,15068.690164386464,15068.690164386464,0,1
2024-02-28,15094.719737905949,15094.719737905949,0,1
2024-02-29,15061.399767251127,15061.399767251127,0,1
2024-03-01,15251.052036198675,15251.052036198675,0,1
2024-03-04,15294.160869782987,15294.160869782987,0,1
2024-03-05,15389.691715983128,15389.691715983128,0,1
2024-03-06,15416.325244697424,15416.325244697424,0,1
2024-03-07,15485.658398577769,15485.658398577769,0,1
2024-03-08,15150.555853851061,15150.555853851061,0,1
2024-03-11,15058.634592838047,15058.634592838047,0,1
2024-03-12,15224.446850374892,15224.446850374892,0,1
2024-03-13,15158.494663958758,15158.494663958758,0,1
2024-03-14,15011.137573109045,15011.137573109045,0,1
2024-03-15,15042.461780897247,15042.461780897247,0,1
2024-03-18,14978.123465486397,14978.123465486397,0,1
2024-03-19,14978.123465486397,14978.123465486397,0,1
2024-03-20,14978.123465486397,14978.123465486397,0,1
2024-03-21,14978.123465486397,14978.123465486397,0,1
2024-03-22,14978.123465486397,14978.123465486397,0,1
2024-03-25,15011.956922403799,15011.956922403799,0,1
2024-03-26,14908.902487733621,14908.902487733621,0,1
2024-03-27,14908.902487733621,14908.902487733621,0,1
2024-03-28,14881.008621119594,14881.008621119594,0,1
2024-04-01,14920.14265699728,14920.14265699728,0,1
2024-04-02,14954.194178754384,14954.194178754384,0,1
2024-04-03,14954.194178754384,14954.194178754384,0,1
2024-04-04,14954.194178754384,14954.194178754384,0,1
2024-04-05,14954.194178754384,14954.194178754384,0,1
2024-04-08,14954.194178754384,14954.194178754384,0,1
2024-04-09,14954.194178754384,14954.194178754384,0,1
2024-04-10,14954.194178754384,14954.194178754384,0,1
2024-04-11,14965.809177122128,14965.809177122128,0,1
2024-04-12,14941.426349694599,14941.426349694599,0,1
2024-04-15,14874.893279415788,14874.893279415788,0,1
2024-04-16,14953.992207517587,14953.992207517587,0,1
2024-04-17,14909.887360397217,14909.887360397217,0,1
2024-04-18,14838.706819511048,14838.706819511048,0,1
2024-04-19,14838.706819511048,14838.706819511048,0,1
2024-04-22,14838.706819511048,14838.706819511048,0,1
2024-04-23,14838.706819511048,14838.706819511048,0,1
2024-04-24,14789.57155442926,14789.57155442926,0,1
2024-04-25,14789.57155442926,14789.57155442926,0,1
2024-04-26,14789.57155442926,14789.57155442926,0,1
2024-04-29,14789.57155442926,14789.57155442926,0,1
2024-04-30,14731.039764005074,14731.039764005074,0,1
2024-05-01,14698.502061801084,14698.502061801084,0,1
2024-05-02,14652.684692831548,14652.684692831548,0,1
2024-05-03,14638.03999619971,14638.03999619971,0,1
2024-05-06,14798.228408038412,14798.228408038412,0,1
2024-05-07,14676.10819189645,14676.10819189645,0,1
2024-05-08,14760.123201357523,14760.123201357523,0,1
2024-05-09,14650.736894385182,14650.736894385182,0,1
2024-05-10,14631.415840025338,14631.415840025338,0,1
2024-05-13,14602.075694833671,14602.075694833671,0,1
2024-05-14,14655.521435222652,14655.521435222652,0,1
2024-05-15,14764.405702060258,14764.405702060258,0,1
2024-05-16,14778.457608833889,14778.457608833889,0,1
2024-05-17,14708.965750619695,14708.965750619695,0,1
2024-05-20,14722.826185677031,14722.826185677031,0,1
2024-05-21,14734.676331041845,14734.676331041845,0,1
2024-05-22,14734.676331041845,14734.676331041845,0,1
2024-05-23,14734.676331041845,14734.676331041845,0,1
2024-05-24,14734.676331041845,14734.676331041845,0,1
2024-05-28,14778.61699587015,14778.61699587015,0,1
2024-05-29,14737.668114587916,14737.668114587916,0,1
2024-05-30,14610.787363546971,14610.787363546971,0,1
2024-05-31,14535.81180708473,14535.81180708473,0,1
2024-06-03,14571.095517235657,14571.095517235657,0,1
2024-06-04,14589.253175937685,14589.253175937685,0,1
2024-06-05,14689.5542186471,14689.5542186471,0,1
2024-06-06,14617.319157412801,14617.319157412801,0,1
2024-06-07,14644.60849444672,14644.60849444672,0,1
2024-06-10,14679.160819399003,14679.160819399003,0,1
2024-06-11,14658.426688465213,14658.426688465213,0,1
2024-06-12,14709.408363727454,14709.408363727454,0,1
2024-06-13,14714.41043160149,14714.41043160149,0,1
2024-06-14,14757.887870238417,14757.887870238417,0,1
2024-06-17,14713.277752915425,14713.277752915425,0,1
2024-06-18,14769.90145173597,14769.90145173597,0,1
2024-06-20,14390.285734895107,14390.285734895107,0,1
2024-06-21,14314.982299845224,14314.982299845224,0,1
2024-06-24,14228.083610034168,14228.083610034168,0,1
2024-06-25,14193.689910461399,14193.689910461399,0,1
2024-06-26,14333.29556328966,14333.29556328966,0,1
2024-06-27,14356.72809722704,14356.72809722704,0,1
2024-06-28,14350.060767087038,14350.060767087038,0,1
2024-07-01,14476.271573905668,14476.271573905668,0,1
2024-07-02,14639.889289821072,14639.889289821072,0,1
2024-07-03,14787.56145805748,14787.56145805748,0,1
2024-07-05,14913.476164434369,14913.476164434369,0,1
2024-07-08,15041.084683247927,15041.084683247927,0,1
2024-07-09,15122.351016952298,15122.351016952298,0,1
2024-07-10,15211.943770050999,15211.943770050999,0,1
2024-07-11,14732.274317613988,14732.274317613988,0,1
2024-07-12,14863.116969561368,14863.116969561368,0,1
2024-07-15,14749.988565204158,14749.988565204158,0,1
2024-07-16,14729.29908917332,14729.29908917332,0,1
2024-07-17,14500.084322988989,14500.084322988989,0,1
2024-07-18,14478.60185368773,14478.60185368773,0,1
2024-07-19,14478.60185368773,14478.60185368773,0,1
2024-07-22,14478.60185368773,14478.60185368773,0,1
2024-07-23,14478.60185368773,14478.60185368773,0,1
2024-07-24,14478.60185368773,14478.60185368773,0,1
2024-07-25,14478.60185368773,14478.60185368773,0,1
2024-07-26,14478.60185368773,14478.60185368773,0,1
2024-07-29,14478.60185368773,14478.60185368773,0,1
2024-07-30,14478.60185368773,14478.60185368773,0,1
2024-07-31,14478.60185368773,14478.60185368773,0,1
2024-08-01,14461.643022819575,14461.643022819575,0,1
2024-08-02,14369.232306167834,14369.232306167834,0,1
2024-08-05,14369.232306167834,14369.232306167834,0,1
2024-08-06,14369.232306167834,14369.232306167834,0,1
2024-08-07,14369.232306167834,14369.232306167834,0,1
2024-08-08,14439.302198845657,14439.302198845657,0,1
2024-08-09,14496.523757595924,14496.523757595924,0,1
2024-08-12,14427.835330960246,14427.835330960246,0,1
2024-08-13,14520.255531909,14520.255531909,0,1
2024-08-14,14565.20302106458,14565.20302106458,0,1
2024-08-15,14581.79429038979,14581.79429038979,0,1
2024-08-16,14680.084843118762,14680.084843118762,0,1
2024-08-19,14868.413721879808,14868.413721879808,0,1
2024-08-20,14846.210633241957,14846.210633241957,0,1
2024-08-21,14927.13275139753,14927.13275139753,0,1
2024-08-22,14420.117818822437,14420.117818822437,0,1
2024-08-23,14620.355729925523,14620.355729925523,0,1
2024-08-26,14296.530814423228,14296.530814423228,0,1
2024-08-27,14392.481731109867,14392.481731109867,0,1
2024-08-28,14277.51751995384,14277.51751995384,0,1
2024-08-29,14188.812342334106,14188.812342334106,0,1
2024-08-30,14188.812342334106,14188.812342334106,0,1
2024-09-03,14188.812342334106,14188.812342334106,0,1
2024-09-04,14188.812342334106,14188.812342334106,0,1
2024-09-05,14188.812342334106,14188.812342334106,0,1
2024-09-06,14188.812342334106,14188.812342334106,0,1
2024-09-09,14188.812342334106,14188.812342334106,0,1
2024-09-10,14188.812342334106,14188.812342334106,0,1
2024-09-11,14234.054803679644,14234.054803679644,0,1
2024-09-12,14299.313678571703,14299.313678571703,0,1
2024-09-13,14328.037654291209,14328.037654291209,0,1
2024-09-16,14276.248303206805,14276.248303206805,0,1
2024-09-17,14209.468989527388,14209.468989527388,0,1
2024-09-18,13973.99339840491,13973.99339840491,0,1
2024-09-19,13992.05922363836,13992.05922363836,0,1
2024-09-20,14008.11761756113,14008.11761756113,0,1
2024-09-23,14085.724747699096,14085.724747699096,0,1
2024-09-24,14242.50227435731,14242.50227435731,0,1
2024-09-25,14318.055793512844,14318.055793512844,0,1
2024-09-26,14186.726967214534,14186.726967214534,0,1
2024-09-27,14133.412030030588,14133.412030030588,0,1
2024-09-30,14161.674448338323,14161.674448338323,0,1
2024-10-01,14034.375080123782,14034.375080123782,0,1
2024-10-02,14051.042862992097,14051.042862992097,0,1
2024-10-03,14007.133444482895,14007.133444482895,0,1
2024-10-04,14007.133444482895,14007.133444482895,0,1
2024-10-07,14068.321574698137,14068.321574698137,0,1
2024-10-08,14125.13065806178,14125.13065806178,0,1
2024-10-09,14094.375627860953,14094.375627860953,0,1
2024-10-10,14156.347581709508,14156.347581709508,0,1
2024-10-11,14173.038330180309,14173.038330180309,0,1
2024-10-14,14206.271931163394,14206.271931163394,0,1
2024-10-15,14206.271931163394,14206.271931163394,0,1
2024-10-16,14243.17145644458,14243.17145644458,0,1
2024-10-17,14193.90190531463,14193.90190531463,0,1
2024-10-18,14142.350055004768,14142.350055004768,0,1
2024-10-21,14256.611021359317,14256.611021359317,0,1
