Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Shares,PnL,Return_pct,Holding_Days,Exit_Reason,Exit_Year
NVDA,2023-01-20,2023-01-23,16.973282837444028,19.150453567504883,126.74141486730971,275.9376987356064,12.82704560403538,3,TIME,2023
AMD,2023-01-20,2023-01-23,68.01000213623047,76.52999877929688,31.630904487425077,269.4952000500158,12.527564145638536,3,TIME,2023
TSLA,2023-01-23,2023-01-24,135.8699951171875,143.88999938964844,17.006633920010252,136.3932766986613,5.902704468005404,1,TIME,2023
NVDA,2023-01-23,2023-01-24,18.023954731552497,19.222288131713867,128.2011246747376,153.6276896359901,6.648559752891425,1,TIME,2023
AMD,2023-01-23,2023-01-24,72.22000122070312,74.69999694824219,31.99517070915236,79.34788666058081,3.4339458399623046,1,TIME,2023
TSLA,2023-01-24,2023-01-25,143.0,144.42999267578125,16.67527998790654,23.845528249308,0.9999948781687085,1,TIME,2023
NVDA,2023-01-24,2023-01-25,18.785259468912272,19.28015899658203,126.93809431894469,62.82160292174502,2.634509938437457,1,TIME,2023
AMD,2023-01-24,2023-01-25,73.75,74.91000366210938,32.333085264686574,37.5064973143311,1.57288632150423,1,TIME,2023
TSLA,2023-01-25,2023-01-26,141.91000366210938,160.27000427246094,16.978364468966838,311.7227820130024,12.93777756081742,1,TIME,2023
NVDA,2023-01-25,2023-01-26,18.871068158440615,19.758100509643555,127.67691493340509,113.2535540477161,4.700488301750894,1,TIME,2023
AMD,2023-01-25,2023-01-26,72.9000015258789,75.16000366210938,33.050750528618224,74.69476679869749,3.1001400396791334,1,TIME,2023
TSLA,2023-01-26,2023-01-27,159.97000122070312,177.89999389648438,15.686278460907081,281.25485791432914,11.208346901894494,1,TIME,2023
NVDA,2023-01-26,2023-01-27,19.65732458647775,20.319847106933597,127.65389173386102,84.57357809751558,3.3703595702519795,1,TIME,2023
AMD,2023-01-26,2023-01-27,76.5,75.4000015258789,32.80175143189013,-36.08187652357855,-1.4379065021190796,1,TIME,2023
TSLA,2023-01-27,2023-01-30,162.42999267578125,166.66000366210938,15.85472765228555,67.0656721544082,2.6042056129199187,3,TIME,2023
NVDA,2023-01-27,2023-01-30,19.418849333138706,19.119518280029297,132.6177083027504,-39.69659828721868,-1.5414458806196851,3,TIME,2023
AMD,2023-01-27,2023-01-30,73.69999694824219,72.44999694824219,34.94278701593177,-43.67848376991471,-1.696065199131347,3,TIME,2023
TSLA,2023-01-30,2023-01-31,178.0500030517578,173.22000122070312,14.445500535650291,-69.77179403769237,-2.712722127643341,1,TIME,2023
NVDA,2023-01-30,2023-01-31,19.905771381530464,19.49368476867676,129.2098339300304,-53.245642811615625,-2.0701866054588347,1,TIME,2023
TSLA,2023-01-31,2023-02-01,164.57000732421875,181.41000366210935,15.479235666971709,260.67027194514907,10.232725033981538,1,TIME,2023
NVDA,2023-01-31,2023-02-01,19.12749787340421,20.896568298339844,133.18092852222424,235.60644181413358,9.248833468152862,1,TIME,2023
TSLA,2023-02-01,2023-02-02,173.88999938964844,188.2700042724609,15.22038805640627,218.8692545694228,8.26959855844851,1,TIME,2023
NVDA,2023-02-01,2023-02-02,19.647343286751223,21.66086769104004,134.70896452567342,271.2397875489198,10.248329124714761,1,TIME,2023
AMD,2023-02-01,2023-02-02,78.47000122070312,88.30999755859375,33.72847239284118,331.8880448282022,12.539819274648467,1,TIME,2023
TSLA,2023-02-02,2023-02-03,187.3300018310547,189.97999572753903,15.005992952283213,39.765789734237636,1.4146126464431807,1,TIME,2023
NVDA,2023-02-02,2023-02-03,20.95344001037449,21.05322265625,134.15805165338898,13.386645359478582,0.4762112847632949,1,TIME,2023
AMD,2023-02-02,2023-02-03,84.29000091552734,86.08999633789062,33.35001372280411,60.02987203680001,2.135479182361344,1,TIME,2023
META,2023-02-02,2023-02-03,181.7836458587308,184.9062347412109,15.463837101235013,48.287205812799776,1.7177501681899132,1,TIME,2023
TSLA,2023-02-03,2023-02-06,183.9499969482422,194.75999450683597,15.457279896648794,167.09315794527416,5.876595671613605,3,TIME,2023
NVDA,2023-02-03,2023-02-06,20.953443971002155,21.04224395751953,135.69924799721022,12.05009139257034,0.4237966161565909,3,TIME,2023
AMD,2023-02-03,2023-02-06,86.66000366210938,83.68000030517578,32.810598542126364,-97.77569379853705,-3.438729784218264,3,TIME,2023
META,2023-02-03,2023-02-06,181.87287479600263,184.44032287597656,15.633813415034693,40.13900423510147,1.4116717970470871,3,TIME,2023
AMZN,2023-02-03,2023-02-06,105.26000213623048,102.18000030517578,27.01279243882874,-83.19945017349312,-2.9260894628032386,3,TIME,2023
TSLA,2023-02-06,2023-02-07,193.00999450683597,196.80999755859372,14.77140092678401,56.13136860051657,1.9688115433955877,1,TIME,2023
NVDA,2023-02-06,2023-02-07,20.759870457178742,22.12384033203125,137.33361282854108,187.31891070278792,6.5702234398136605,1,TIME,2023
AMD,2023-02-06,2023-02-07,84.62999725341797,85.91000366210938,33.68814964272858,43.1210474396477,1.51247365028091,1,TIME,2023
META,2023-02-06,2023-02-07,184.9062326794597,189.9519195556641,15.418777238727225,77.79832196056508,2.728781395352553,1,TIME,2023
TSLA,2023-02-07,2023-02-08,196.42999267578125,201.2899932861328,14.885211273736703,72.34213587557234,2.4741642272385844,1,TIME,2023
AMD,2023-02-07,2023-02-08,84.31999969482422,84.69000244140625,34.67625654720008,12.830310163647175,0.43880781299947547,1,TIME,2023
NVDA,2023-02-07,2023-02-08,21.334593701458743,22.155771255493164,137.04980663764113,112.54222499558844,3.849042384051926,1,TIME,2023
META,2023-02-07,2023-02-08,183.96450515195008,181.83322143554688,15.893837450123801,-33.87427694860827,-1.158529855877799,1,TIME,2023
AMZN,2023-02-07,2023-02-08,101.16999816894533,100.0500030517578,28.900879652037574,-32.36884409270648,-1.1070427374301528,1,TIME,2023
TSLA,2023-02-08,2023-02-09,196.1000061035156,207.32000732421875,15.04434553622059,168.79757528107504,5.721571071640064,1,TIME,2023
META,2023-02-08,2023-02-09,188.34603637486492,176.3711700439453,15.66370234414959,-187.5707418185035,-6.35790726547919,1,TIME,2023
AMD,2023-02-08,2023-02-09,85.87999725341797,83.20999908447266,34.35254245258886,-91.72122544702836,-3.108987254699813,1,TIME,2023
NVDA,2023-02-08,2023-02-09,22.33736696829217,22.2874755859375,132.07448557674908,-6.589378659205856,-0.22335390928344134,1,TIME,2023
TSLA,2023-02-09,2023-02-10,207.77999877929688,196.88999938964844,14.085953963530132,-153.39603006545912,-5.2411201528669515,1,TIME,2023
META,2023-02-09,2023-02-10,184.50970705549832,172.6339874267578,15.862468940277394,-188.37823375433896,-6.43636577080925,1,TIME,2023
AMD,2023-02-09,2023-02-10,85.87999725341797,81.4800033569336,34.07987413775842,-149.95123819909273,-5.123421095951719,1,TIME,2023
NVDA,2023-02-09,2023-02-10,22.555880179506847,21.217851638793945,129.7568294411605,-173.61834114468886,-5.932060864237821,1,TIME,2023
TSLA,2023-02-10,2023-02-13,202.22999572753903,194.63999938964844,13.814522018181341,-104.8521715277054,-3.753150619711465,3,TIME,2023
META,2023-02-10,2023-02-13,174.8148481387777,177.86802673339844,15.980969342472582,48.79275351772744,1.7465213207730201,3,TIME,2023
AMD,2023-02-10,2023-02-13,82.29000091552734,83.12999725341797,33.94957707659546,28.517520417275698,1.0207757060944678,3,TIME,2023
TSLA,2023-02-13,2023-02-14,194.4199981689453,209.25,14.34112938718063,212.67897507128092,7.6278170819484625,1,TIME,2023
META,2023-02-13,2023-02-14,176.66856844178548,177.9176025390625,15.782107557604474,19.712390466341315,0.7069928218095045,1,TIME,2023
NVDA,2023-02-13,2023-02-14,21.490250748186387,22.920074462890625,129.74266246900675,185.50913560705334,6.653359848883578,1,TIME,2023
AMD,2023-02-13,2023-02-14,81.56999969482422,85.94999694824219,34.18171337045111,149.71581067969612,5.3696178372008685,1,TIME,2023
TSLA,2023-02-14,2023-02-15,191.94000244140625,214.2400054931641,15.117878371638312,337.12873382363824,11.618215467390858,1,TIME,2023
META,2023-02-14,2023-02-15,175.61780626083268,175.61781311035156,16.522957855716594,0.0001131743118315396,3.900241685173e-06,1,TIME,2023
NVDA,2023-02-14,2023-02-15,21.53016116062426,22.713533401489254,134.7749136624208,159.48889159308501,5.496346413928488,1,TIME,2023
AMD,2023-02-14,2023-02-15,82.69999694824219,85.18000030517578,35.08737265585616,87.01680197250326,2.9987949799873626,1,TIME,2023
TSLA,2023-02-15,2023-02-16,211.75999450683597,202.0399932861328,14.254120693115182,-138.55007053712964,-4.59010269779232,1,TIME,2023
META,2023-02-15,2023-02-16,174.88424941813702,170.93887329101562,17.25971623926476,-68.0960724112846,-2.255992829684883,1,TIME,2023
NVDA,2023-02-15,2023-02-16,22.49900989243005,21.953224182128903,134.1593489715931,-73.2222555720003,-2.4258210157273585,1,TIME,2023
TSLA,2023-02-16,2023-02-17,210.77999877929688,208.30999755859372,14.054838490969493,-34.715468229480315,-1.1718385212106552,1,TIME,2023
TSLA,2023-02-17,2023-02-21,199.9900054931641,197.3699951171875,14.778417246580318,-38.719606526551836,-1.3100706555389086,4,TIME,2023
NVDA,2023-02-23,2023-02-24,23.38803172331173,23.234376907348636,126.0384738609869,-19.36641850537917,-0.6569805350911229,1,TIME,2023
TSLA,2023-02-27,2023-02-28,202.02999877929688,205.7100067138672,14.571690140598871,53.62393533750384,1.8215155951124107,1,TIME,2023
NVDA,2023-02-27,2023-02-28,23.617520428698207,23.16452980041504,124.6497721979424,-56.46517862329963,-1.9180278880281065,1,TIME,2023
TSLA,2023-02-28,2023-03-01,210.58999633789065,202.7700042724609,13.976686185690092,-109.29757507309803,-3.713373000340725,1,TIME,2023
NVDA,2023-02-28,2023-03-01,23.320184085898383,22.647676467895508,126.21471090531206,-84.8803545878529,-2.8838006403625993,1,TIME,2023
NVDA,2023-03-03,2023-03-06,23.26830010651087,23.50177955627441,124.82711214109706,29.144565458274958,1.0034228916370624,3,TIME,2023
NVDA,2023-03-06,2023-03-07,23.83803229096399,23.240314483642575,122.0882489081525,-72.9743204370922,-2.507412524766095,1,TIME,2023
NVDA,2023-03-07,2023-03-08,23.5516758916116,24.131486892700195,122.95298088590582,71.28949093428419,2.461867273297136,1,TIME,2023
NVDA,2023-03-08,2023-03-09,23.438907679098733,23.38801383972168,124.15282716072038,-6.3186140437247875,-0.21713400672863648,1,TIME,2023
AMD,2023-03-14,2023-03-15,83.66999816894531,89.68000030517578,34.76446748853978,208.93452387103875,7.182983468094695,1,TIME,2023
AMD,2023-03-15,2023-03-16,86.7699966430664,96.5999984741211,34.00403307633941,334.25970740366057,11.328802825118212,1,TIME,2023
AMD,2023-03-16,2023-03-17,89.72000122070312,97.83999633789062,33.63109380641819,273.0843174937905,9.050373391338962,1,TIME,2023
AMD,2023-03-17,2023-03-20,96.66000366210938,96.80999755859376,31.78148690747878,4.767029057320343,0.1551767957807204,3,TIME,2023
META,2023-03-17,2023-03-20,198.8141027760176,196.08804321289065,15.451613331097892,-42.12201828697909,-1.3711600560841974,3,TIME,2023
AMD,2023-03-20,2023-03-21,96.3000030517578,95.93000030517578,31.822715949148773,-11.774492304884404,-0.3842188316267814,1,TIME,2023
AMD,2023-03-21,2023-03-22,97.0,97.58000183105467,31.568791181002798,18.309956689164245,0.5979400320151207,1,TIME,2023
AMD,2023-03-22,2023-03-23,95.6500015258789,100.27999877929688,32.052636560236934,148.40361923870137,4.840561609573291,1,TIME,2023
META,2023-03-22,2023-03-23,200.73718772594935,202.5017242431641,15.272878785572342,26.949552340136655,0.8790282145547001,1,TIME,2023
NVDA,2023-03-22,2023-03-23,26.37089378569404,27.135326385498047,116.25827932909468,88.87161871628025,2.898773951373257,1,TIME,2023
TSLA,2023-03-23,2023-03-24,195.25999450683597,190.41000366210935,15.971933738044557,-77.46373240209631,-2.483863044745105,1,TIME,2023
AMD,2023-03-23,2023-03-24,100.0500030517578,97.9499969482422,31.1712103830799,-65.45973205843653,-2.098956561179932,1,TIME,2023
NFLX,2023-03-23,2023-03-24,30.468000411987305,32.8390007019043,102.35918510514125,242.69365755995696,7.781935991389011,1,TIME,2023
NVDA,2023-03-23,2023-03-24,27.05948178238723,26.724170684814453,115.25275018326657,-38.64552616223223,-1.2391630418843724,1,TIME,2023
TSLA,2023-03-24,2023-03-27,191.6499938964844,191.80999755859372,16.336575669460533,2.613911933439671,0.08348743397077474,3,TIME,2023
AMD,2023-03-24,2023-03-27,99.18000030517578,96.61000061035156,31.56790298152659,-81.12950102876388,-2.5912479198592075,3,TIME,2023
NVDA,2023-03-24,2023-03-27,26.9756555346474,26.476675033569336,116.06407945565022,-57.913712523944774,-1.8497437455678445,3,TIME,2023
TSLA,2023-03-27,2023-03-28,194.4199981689453,189.19000244140625,15.96347493183679,-83.48890569018334,-2.6900502915313984,1,TIME,2023
AMD,2023-03-27,2023-03-28,98.0199966430664,94.55999755859376,31.663118478970613,-109.55436094878712,-3.5298910456730725,1,TIME,2023
NFLX,2023-03-27,2023-03-28,32.755001068115234,32.35200119018555,94.7525161291744,-38.185252433588026,-1.2303460991853865,1,TIME,2023
NVDA,2023-03-27,2023-03-28,26.782048221700336,26.355920791625977,115.8842946337086,-49.38147665824212,-1.591093506168384,1,TIME,2023
AMD,2023-03-28,2023-03-29,96.7699966430664,96.08999633789062,31.492165687595968,-21.414682278211526,-0.702697456613488,1,TIME,2023
NFLX,2023-03-28,2023-03-29,32.60599899291992,33.202999114990234,93.46429681646275,55.79819660864418,1.8309517895769511,1,TIME,2023
NVDA,2023-03-28,2023-03-29,26.39284568249232,26.928747177124023,115.4667747666599,61.87881717775511,2.030480157686032,1,TIME,2023
AMD,2023-03-29,2023-03-30,96.06999969482422,97.87999725341795,31.92202814525888,57.778793008279095,1.8840403501023895,1,TIME,2023
TSLA,2023-03-29,2023-03-30,193.1300048828125,195.27999877929688,15.87919617168774,34.1401748502067,1.1132365982121417,1,TIME,2023
TSLA,2023-03-30,2023-03-31,195.5800018310547,207.4600067138672,15.774276505068643,187.39848190304997,6.07424315962255,1,TIME,2023
TSLA,2023-03-31,2023-04-03,197.52999877929688,194.7700042724609,15.808296174873359,-43.63081060508648,-1.3972533407038301,3,TIME,2023
TSLA,2023-04-03,2023-04-04,199.91000366210935,192.5800018310547,15.576441923674892,-114.17534782185352,-3.666650841267516,1,TIME,2023
AMD,2023-05-08,2023-05-09,89.98999786376953,95.05999755859376,34.34883393507207,174.14857756838367,5.633959123434362,1,TIME,2023
TSLA,2023-05-08,2023-05-09,173.72000122070312,169.14999389648438,17.793296515771228,-81.31549539907047,-2.63067424136888,1,TIME,2023
AMD,2023-05-09,2023-05-10,94.88999938964844,97.0199966430664,32.77076750843779,69.80164478537131,2.2447015145099947,1,TIME,2023
AMD,2023-05-10,2023-05-11,96.41999816894533,97.0999984741211,32.39554550040513,22.028980826610933,0.7052482037847474,1,TIME,2023
AMD,2023-05-11,2023-05-12,98.16000366210938,95.26000213623048,31.8661788640886,-92.41196732978663,-2.954361672460204,1,TIME,2023
AMD,2023-05-12,2023-05-15,96.83000183105467,97.4000015258789,32.11299991459004,18.30440015120694,0.5886602127910256,3,TIME,2023
AMD,2023-05-15,2023-05-16,95.1999969482422,101.4800033569336,32.70129012980116,205.36431158762784,6.596645598744799,1,TIME,2023
AMD,2023-05-16,2023-05-17,97.38999938964844,103.75,32.387674326378956,205.98562848363778,6.53044527180433,1,TIME,2023
AMD,2023-05-17,2023-05-18,101.79000091552734,107.93000030517578,31.392402788430132,192.74933396055891,6.032026067809793,1,TIME,2023
AMD,2023-05-18,2023-05-19,103.9800033569336,105.81999969482422,31.101966445083498,57.22750436015074,1.7695674922941107,1,TIME,2023
AMD,2023-05-19,2023-05-22,106.36000061035156,108.0,30.513614682352536,50.04230945502576,1.5419324748375596,3,TIME,2023
AMD,2023-05-22,2023-05-23,104.68000030517578,108.12000274658205,31.098935122653913,106.98041274706448,3.286207901583449,1,TIME,2023
AMD,2023-05-23,2023-05-24,107.25,108.2699966430664,30.553217908433254,31.164179701478325,0.95104582104093,1,TIME,2023
AMD,2023-05-24,2023-05-25,105.9800033569336,120.3499984741211,30.978159583205677,445.15600195012075,13.559157069273065,1,TIME,2023
AMD,2023-05-25,2023-05-26,117.30999755859376,127.02999877929688,28.745177113532016,279.4031566328583,8.285739854225294,1,TIME,2023
NVDA,2023-05-26,2023-05-30,37.81241913102152,40.02886199951172,90.65744448823234,200.93704631148856,5.86167962650086,4,TIME,2023
NVDA,2023-05-30,2023-05-31,40.51187203662055,37.75653076171875,85.6086012135806,-235.88091241038714,-6.80131807389972,1,TIME,2023
AMD,2023-05-30,2023-05-31,130.4199981689453,118.20999908447266,26.592276846270273,-324.69167594700343,-9.362060463040256,1,TIME,2023
TSLA,2023-05-30,2023-05-31,200.1000061035156,203.92999267578125,17.33215688061752,66.38192812116687,1.9140362096162766,1,TIME,2023
NVDA,2023-05-31,2023-06-01,39.40714336242504,39.68857192993164,85.50040114717082,24.06225541608809,0.7141562252262812,1,TIME,2023
AMD,2023-05-31,2023-06-01,122.41999816894533,119.47000122070312,27.522681064752042,-81.19182514846196,-2.409734514267081,1,TIME,2023
TSLA,2023-05-31,2023-06-01,199.77999877929688,207.5200042724609,16.865184633791145,130.53662170876913,3.874264461135901,1,TIME,2023
NVDA,2023-06-01,2023-06-02,38.410192719285774,39.24647903442383,88.10182236465525,73.67834838228491,2.1772510261791833,1,TIME,2023
AMD,2023-06-01,2023-06-02,117.29000091552734,117.86000061035156,28.851632274978527,16.44542159191834,0.4859746699420242,1,TIME,2023
AVGO,2023-06-01,2023-06-02,76.81628697284017,77.90814208984375,44.05326148012294,48.09977896776874,1.4213849172241666,1,TIME,2023
TSLA,2023-06-01,2023-06-02,202.58999633789065,213.97000122070312,16.703726921948586,190.08849393294105,5.617259039697231,1,TIME,2023
NVDA,2023-06-02,2023-06-05,40.01490294369922,39.09079360961914,86.20964017769435,-79.66713317589233,-2.3094129089361926,3,TIME,2023
AMD,2023-06-02,2023-06-05,120.75,117.93000030517578,28.568698836618402,-80.56372200078891,-2.3354034739745066,3,TIME,2023
AVGO,2023-06-02,2023-06-05,75.85874151102905,76.97745513916016,45.474922412470114,50.8734154410349,1.474732648930721,3,TIME,2023
NVDA,2023-06-05,2023-06-06,38.82932905392205,38.57485580444336,88.27860228577164,-22.464542783097464,-0.6553634988781476,1,TIME,2023
AMD,2023-06-05,2023-06-06,116.58999633789062,124.2300033569336,29.400454620827027,224.61967966617277,6.552883831389256,1,TIME,2023
AVGO,2023-06-05,2023-06-06,77.63947735610544,75.79733276367188,44.15020571110254,-81.33106270553725,-2.3726906145752236,1,TIME,2023
NVDA,2023-06-06,2023-06-07,38.75049794421731,37.402137756347656,89.08178977156041,-120.11433879214603,-3.47959448111006,1,TIME,2023
AVGO,2023-06-06,2023-06-07,76.9486817257137,76.04966735839844,44.86059584119579,-40.33032018755822,-1.1683297844137575,1,TIME,2023
AMD,2023-06-06,2023-06-07,117.91000366210938,117.83000183105467,29.276258198602243,-2.3421542623184024,-0.0678499097362062,1,TIME,2023
TSLA,2023-06-06,2023-06-07,216.13999938964844,224.57000732421875,15.970961974451521,134.63533616734708,3.9002535201145383,1,TIME,2023
NVDA,2023-06-07,2023-06-08,38.839340474852015,38.43512344360352,88.7330570977788,-35.86741291366714,-1.0407412337761435,1,TIME,2023
AMD,2023-06-07,2023-06-08,124.02999877929688,121.0500030517578,27.7862892035308,-82.80302311068695,-2.402641100433922,1,TIME,2023
AVGO,2023-06-07,2023-06-08,75.78006083597727,77.1597671508789,45.478103052128155,62.74642597076874,1.8206719547084527,1,TIME,2023
TSLA,2023-06-07,2023-06-08,228.0,234.8600006103516,15.115497438575066,103.69232165439286,3.0087721975226245,1,TIME,2023
NVDA,2023-06-08,2023-06-09,37.650652361661095,38.69462203979492,91.78823902223638,95.8241383485149,2.7727797864051995,1,TIME,2023
AMD,2023-06-08,2023-06-09,118.3000030517578,124.91999816894533,29.212907769776486,193.38930679476994,5.595938247179255,1,TIME,2023
AVGO,2023-06-08,2023-06-09,76.26842804061187,77.20005798339844,45.312158216700965,42.214163366961195,1.221514546347402,1,TIME,2023
TSLA,2023-06-08,2023-06-09,224.22000122070312,244.3999938964844,15.412929531266908,311.03280505329917,9.000085882578258,1,TIME,2023
AVGO,2023-06-09,2023-06-12,77.31327793717654,82.068359375,46.36175384958573,220.45391515510562,6.150407232360999,3,TIME,2023
TSLA,2023-06-09,2023-06-12,249.07000732421875,249.8300018310547,14.391050931966037,10.937119655890386,0.3051328881388038,3,TIME,2023
TSLA,2023-06-12,2023-06-13,247.94000244140625,258.7099914550781,14.643290038880233,157.7080728427509,4.343788379294322,1,TIME,2023
AVGO,2023-06-13,2023-06-14,82.6219558460201,85.02540588378906,44.32476749139004,106.53236410128187,2.908972576548785,1,TIME,2023
TSLA,2023-06-13,2023-06-14,253.50999450683597,256.7900085449219,14.445974761992995,47.383000013171774,1.2938401282626577,1,TIME,2023
ADBE,2023-06-13,2023-06-14,489.7099914550781,479.5299987792969,7.478301538584545,-76.12905489007431,-2.078779860205293,1,TIME,2023
NVDA,2023-06-14,2023-06-15,40.744627187256896,42.57007598876953,90.26358806772562,164.77155865845995,4.480219669511554,1,TIME,2023
AMD,2023-06-14,2023-06-15,126.52999877929688,124.23999786376952,29.066278984311293,-66.56180548504646,-1.809848208029896,1,TIME,2023
AVGO,2023-06-14,2023-06-15,82.12016169377122,84.76156616210938,44.78505848683157,118.2954536019024,3.21651152878637,1,TIME,2023
TSLA,2023-06-14,2023-06-15,260.1700134277344,255.8999938964844,14.135972843100749,-60.360880133259386,-1.6412419997956507,1,TIME,2023
ADBE,2023-06-14,2023-06-15,476.1499938964844,490.9100036621094,7.723944747551861,114.00549990301339,3.099865579087635,1,TIME,2023
AVGO,2023-06-15,2023-06-16,84.8555928201554,83.29166412353516,43.97808188815374,-68.77858428719836,-1.8430472814383148,1,TIME,2023
TSLA,2023-06-15,2023-06-16,248.3999938964844,260.5400085449219,15.023294289080255,182.3830127372213,4.887284600134323,1,TIME,2023
NVDA,2023-06-15,2023-06-16,42.519176450195246,42.6089973449707,87.76713288611893,7.8833224077076265,0.21124796450531225,1,TIME,2023
TSLA,2023-06-16,2023-06-20,258.9200134277344,274.45001220703125,14.506733991547966,225.2895611803244,5.997990875136172,4,TIME,2023
NVDA,2023-06-16,2023-06-20,43.36552302344678,43.72282028198242,86.61451535712688,30.947128886494983,0.8239200951005721,4,TIME,2023
TSLA,2023-06-21,2023-06-22,275.1300048828125,264.6099853515625,13.838298369235334,-145.57916912362074,-3.823654034292201,1,TIME,2023
ADBE,2023-06-21,2023-06-22,492.0,477.5799865722656,7.73847784125515,-111.58895438112418,-2.9308970381573984,1,TIME,2023
TSLA,2023-06-22,2023-06-23,250.7700042724609,256.6000061035156,14.977459062910143,87.31861376131317,2.324840184921184,1,TIME,2023
TSLA,2023-06-23,2023-06-26,259.2900085449219,241.0500030517578,14.552667174196626,-265.4407291975348,-7.034596356227896,3,TIME,2023
TSLA,2023-07-03,2023-07-05,276.489990234375,282.4800109863281,13.455362514048847,80.59790068420476,2.1664512146987613,2,TIME,2023
TSLA,2023-07-06,2023-07-07,278.0899963378906,274.42999267578125,13.435911681290088,-49.175485957299855,-1.3161220145662234,1,TIME,2023
TSLA,2023-07-11,2023-07-12,268.6499938964844,271.989990234375,13.871422362624847,46.33049989250111,1.2432519686479404,1,TIME,2023
TSLA,2023-07-12,2023-07-13,276.3299865722656,277.8999938964844,13.519428996375796,21.225602543565344,0.5681639346108991,1,TIME,2023
AMD,2023-08-07,2023-08-08,116.36000061035156,113.2300033569336,32.1422201265373,-100.60506071481751,-2.6899254357167113,1,TIME,2023
NVDA,2023-08-23,2023-08-24,45.77682161070316,47.0713005065918,81.26269169655947,105.19283942430107,2.82780422567821,1,TIME,2023
NVDA,2023-08-24,2023-08-25,50.11836604551162,45.92852783203125,74.64302219842335,-312.74218677661776,-8.359885894276065,1,TIME,2023
NVDA,2023-08-25,2023-08-28,46.92059466008382,46.743934631347656,78.39708551387606,-13.849631379712969,-0.376508503389561,3,TIME,2023
NVDA,2023-08-28,2023-08-29,46.39162035347504,48.689151763916016,79.23129042801872,182.03637844814435,4.9524707111655575,1,TIME,2023
NVDA,2023-08-29,2023-08-30,46.57526966972096,49.168212890625,79.70056314575568,206.65903491102156,5.567210322755756,1,TIME,2023
TSLA,2023-08-29,2023-08-30,238.5800018310547,256.8999938964844,15.559037609408776,285.0414455500909,7.678762647676818,1,TIME,2023
NVDA,2023-08-30,2023-08-31,48.94863943193041,49.25904083251953,77.84517326029678,24.163250809098955,0.6341369324897705,1,TIME,2023
TSLA,2023-08-30,2023-08-31,254.1999969482422,258.0799865722656,14.989832270573388,58.16039367567643,1.526353135564129,1,TIME,2023
NVDA,2023-08-31,2023-09-01,49.28399374905417,48.41468048095703,77.64955222211098,-67.50178600848264,-1.7638855984836277,1,TIME,2023
TSLA,2023-08-31,2023-09-01,255.97999572753903,245.00999450683597,14.94991839286005,-164.000623019086,-4.285491602390435,1,TIME,2023
TSLA,2023-09-01,2023-09-05,257.260009765625,256.489990234375,14.695558660555642,-11.315867191257933,-0.2993156736453173,4,TIME,2023
NVDA,2023-09-01,2023-09-05,49.66524637506185,48.453609466552734,76.12122843357487,-92.2312898911727,-2.4396071638487005,4,TIME,2023
