Date,Equity,Cash,Open_Positions,Peak,Drawdown_pct
2024-02-02,51035.46327915414,51035.46327915414,0,52089.31163741078,-2.023156622979372
2024-02-05,51035.46327915414,51035.46327915414,0,52089.31163741078,-2.023156622979372
2024-02-06,50821.32350103696,40828.37062332331,1,52089.31163741078,-2.434257809356688
2024-02-07,51386.12473087564,40910.232531427806,1,52089.31163741078,-1.3499639070486458
2024-02-08,51411.34580405452,41107.83055995477,1,52089.31163741078,-1.3015450042333399
2024-02-09,51416.634587129345,30781.26188219976,2,52089.31163741078,-1.2913917061601388
2024-02-12,51125.218273405655,40895.95870225717,1,52089.31163741078,-1.8508468123289767
2024-02-13,50985.84142718899,40738.91454432375,1,52089.31163741078,-2.1184196441353387
2024-02-14,51674.45484515676,30701.31186669562,2,52089.31163741078,-0.7964336237380132
2024-02-15,52382.10667849472,20430.92977947713,3,52382.10667849472,0.0
2024-02-16,51743.046370240656,31272.322038440434,2,52382.10667849472,-1.219997340268153
2024-02-20,50828.4618171005,40769.35111282899,1,52382.10667849472,-2.965983920673554
2024-02-21,50870.78777212594,50870.78777212594,0,52382.10667849472,-2.885181605323328
2024-02-22,51839.131688411595,30429.321950663238,2,52382.10667849472,-1.0365657750569968
2024-02-23,51277.77972519939,41231.65108564459,1,52382.10667849472,-2.108214089351823
2024-02-26,51214.30296802391,41042.20248723785,1,52382.10667849472,-2.229394319015132
2024-02-27,50830.431950377315,30711.89259674141,2,52382.10667849472,-2.962222840026474
2024-02-28,50859.5182041549,30476.214835606494,2,52382.10667849472,-2.906695760987621
2024-02-29,51595.8868131063,20125.590969899764,3,52382.10667849472,-1.500932122134746
2024-03-01,53119.5909191215,31505.18750054675,2,53119.5909191215,0.0
2024-03-04,53762.14250580549,32179.338698345495,2,53762.14250580549,0.0
2024-03-05,54136.24988170317,32245.436700194034,2,54136.24988170317,0.0
2024-03-06,54828.04539534067,32853.27266144142,2,54828.04539534067,0.0
2024-03-07,55563.956562258594,33216.77307992296,2,55563.956562258594,0.0
2024-03-08,53505.88831024067,33000.16831091251,2,55563.956562258594,-3.703962747346634
2024-03-11,52490.13444257189,31716.73643416336,2,55563.956562258594,-5.532043270249353
2024-03-12,54012.44720836608,31975.404157227593,2,55563.956562258594,-2.7922945914660935
2024-03-13,53186.091848386335,32107.62978502691,2,55563.956562258594,-4.2795093456095
2024-03-14,52205.33630945596,41925.35835423479,1,55563.956562258594,-6.0446024016294615
2024-03-15,52280.91609376887,41746.052196299155,1,55563.956562258594,-5.9085793590150875
2024-03-18,52344.42908791085,52344.42908791085,0,55563.956562258594,-5.7942732547138
2024-03-19,52344.42908791085,52344.42908791085,0,55563.956562258594,-5.7942732547138
2024-03-20,52344.42908791085,52344.42908791085,0,55563.956562258594,-5.7942732547138
2024-03-21,52344.42908791085,52344.42908791085,0,55563.956562258594,-5.7942732547138
2024-03-22,52695.198477645354,41875.54327032868,1,55563.956562258594,-5.162983815594268
2024-03-25,52874.639728043476,42212.89250891564,1,55563.956562258594,-4.840038400076452
2024-03-26,52590.30953564869,52590.30953564869,0,55563.956562258594,-5.351755365509259
2024-03-27,52488.280570697076,42072.24762851895,1,55563.956562258594,-5.535379735090085
2024-03-28,52184.943497683125,31368.076949006136,2,55563.956562258594,-6.0813039128870034
2024-04-01,52260.01916757075,41861.4859457992,1,55563.956562258594,-5.946188139042685
2024-04-02,51740.35453953341,51740.35453953341,0,55563.956562258594,-6.881443042021129
2024-04-03,51740.35453953341,51740.35453953341,0,55563.956562258594,-6.881443042021129
2024-04-04,51740.35453953341,51740.35453953341,0,55563.956562258594,-6.881443042021129
2024-04-05,51740.35453953341,51740.35453953341,0,55563.956562258594,-6.881443042021129
