Quantile,ATR_Threshold,Return10_Threshold,Observations,Pct_Dataset,Return_1D,WinRate_1D,Return_3D,WinRate_3D,Return_5D,WinRate_5D
0.6,0.02460658738343402,0.020137655085211918,13538,0.16046938896461801,0.0001983428951005937,0.5054660954350717,0.0037129305163900394,0.5407741172994533,0.007183702344111799,0.5630816959669079
0.7,0.027614780057534018,0.033161764073575094,8740,0.10359746340307,0.00026314926364619327,0.505491990846682,0.0043889968665159354,0.5435926773455377,0.008662114868478597,0.5700228832951945
0.8,0.03189495793328206,0.049965774585905905,4869,0.05771350678598945,-1.226673023296728e-05,0.4959950708564387,0.004897011467983777,0.5434380776340111,0.009775344237640902,0.5707537482029164
0.9,0.03993645936413365,0.07772466998624053,1876,0.022236709535945,-0.0002627537823659286,0.48294243070362475,0.006866112833360975,0.5437100213219617,0.014625578588819705,0.570362473347548
