Entry_Date,Ticker,PnL,Regime,SPY_Return_10D
2022-05-13,XOM,72.40234932391922,Q1 - marché faible,-0.0249513783345531
2022-05-13,AVGO,14.375465374165287,Q1 - marché faible,-0.0249513783345531
2022-05-13,CVX,63.57259243829026,Q1 - marché faible,-0.0249513783345531
2022-05-16,COP,24.254724288360197,Q1 - marché faible,-0.0347184089695866
2022-05-16,XOM,42.26045887717851,Q1 - marché faible,-0.0347184089695866
2022-05-16,CVX,-12.465893617119493,Q1 - marché faible,-0.0347184089695866
2022-05-17,AMD,-90.08305142906602,Q1 - marché faible,-0.0193570696188239
2022-05-23,AMD,141.78582819126905,Q2 - faible/neutre,-0.0031393808777111
2022-05-23,NFLX,49.65934481600653,Q2 - faible/neutre,-0.0031393808777111
2022-05-23,COP,123.43420840705426,Q2 - faible/neutre,-0.0031393808777111
2022-05-23,ADBE,17.855349178411416,Q2 - faible/neutre,-0.0031393808777111
2022-05-23,MA,54.83927267348395,Q2 - faible/neutre,-0.0031393808777111
2022-05-26,NVDA,318.11317024880736,Q4 - marché fort,0.0330579963112585
2022-05-26,AMD,226.68301234285968,Q4 - marché fort,0.0330579963112585
2022-05-26,NFLX,115.41659595518628,Q4 - marché fort,0.0330579963112585
2022-05-26,COP,-8.999012139794104,Q4 - marché fort,0.0330579963112585
2022-05-26,ADBE,45.777574098332025,Q4 - marché fort,0.0330579963112585
2022-05-31,AMD,75.07314290661407,Q4 - marché fort,0.0320930111899158
2022-05-31,NVDA,-32.900509479186894,Q4 - marché fort,0.0320930111899158
2022-05-31,BA,126.82198618526172,Q4 - marché fort,0.0320930111899158
2022-05-31,NFLX,25.63286795130989,Q4 - marché fort,0.0320930111899158
2022-05-31,AMZN,104.98010051369738,Q4 - marché fort,0.0320930111899158
2022-06-03,NVDA,-37.7958256821621,Q4 - marché fort,0.0541261880612684
2022-06-03,AMD,-7.35101514041844,Q4 - marché fort,0.0541261880612684
2022-06-03,NFLX,-36.549141972368034,Q4 - marché fort,0.0541261880612684
2022-06-03,BA,6.864310539730468,Q4 - marché fort,0.0541261880612684
2022-06-03,CRM,-29.05764792911259,Q4 - marché fort,0.0541261880612684
2022-06-06,TSLA,-44.92210780046207,Q4 - marché fort,0.0568743351366745
2022-06-06,NVDA,-125.03708643842378,Q4 - marché fort,0.0568743351366745
2022-06-06,AMD,-189.4920996674398,Q4 - marché fort,0.0568743351366745
2022-06-06,NFLX,-101.40420000199606,Q4 - marché fort,0.0568743351366745
2022-06-06,CRM,-24.394730256892217,Q4 - marché fort,0.0568743351366745
2022-06-09,TSLA,-279.07046577929714,Q2 - faible/neutre,0.0102423255992964
2022-06-09,NVDA,-314.46644532806863,Q2 - faible/neutre,0.0102423255992964
2022-06-09,AMD,-293.1896750163048,Q2 - faible/neutre,0.0102423255992964
2022-06-09,AMZN,-276.4409007162226,Q2 - faible/neutre,0.0102423255992964
2022-06-09,CRM,-241.4543647510648,Q2 - faible/neutre,0.0102423255992964
2022-06-24,BA,44.84129428321012,Q1 - marché faible,-0.0241006058234667
2022-06-27,TSLA,-180.13494417459765,Q2 - faible/neutre,0.0012023394149007
2022-06-27,BA,-48.25314536216524,Q2 - faible/neutre,0.0012023394149007
2022-06-28,NFLX,-88.58595538151167,Q3 - neutre/fort,0.0194515711938989
2022-06-28,PLD,-26.669338459622622,Q3 - neutre/fort,0.0194515711938989
2022-06-28,ORCL,3.85567860438232,Q3 - neutre/fort,0.0194515711938989
2022-06-30,AMT,25.566794925785416,Q2 - faible/neutre,-0.0008448281433843
2022-07-01,TSLA,42.27436654846474,Q4 - marché fort,0.0442842989024827
2022-07-01,AMZN,112.56874275212364,Q4 - marché fort,0.0442842989024827
2022-07-01,CRM,74.23096340714233,Q4 - marché fort,0.0442842989024827
2022-07-01,PLD,47.21299691871218,Q4 - marché fort,0.0442842989024827
2022-07-05,TSLA,215.77009316005436,Q4 - marché fort,0.044005832386641
2022-07-05,NFLX,104.30191563148468,Q4 - marché fort,0.044005832386641
2022-07-05,AMZN,128.93023865670716,Q4 - marché fort,0.044005832386641
2022-07-05,CRM,99.0957495439702,Q4 - marché fort,0.044005832386641
2022-07-05,GOOGL,186.3155361674017,Q4 - marché fort,0.044005832386641
2022-07-08,TSLA,-66.72982957233285,Q4 - marché fort,0.0280645329955229
2022-07-08,META,-84.08097303778823,Q4 - marché fort,0.0280645329955229
2022-07-08,GOOGL,-29.650006394089587,Q4 - marché fort,0.0280645329955229
2022-07-12,BA,145.07083730897557,Q1 - marché faible,-0.0199699937672734
2022-07-15,TSLA,0.5237207019722518,Q3 - neutre/fort,0.0208878349666292
2022-07-15,AMD,45.77111621909171,Q3 - neutre/fort,0.0208878349666292
2022-07-15,NFLX,162.9346316064275,Q3 - neutre/fort,0.0208878349666292
2022-07-15,AMZN,17.822344340204154,Q3 - neutre/fort,0.0208878349666292
2022-07-15,BA,-21.766525776103435,Q3 - neutre/fort,0.0208878349666292
2022-07-18,TSLA,208.3524421101872,Q2 - faible/neutre,0.0018622926897855
2022-07-18,NVDA,203.56487784412772,Q2 - faible/neutre,0.0018622926897855
2022-07-18,AMD,204.54689120833405,Q2 - faible/neutre,0.0018622926897855
2022-07-18,NFLX,310.00910016192506,Q2 - faible/neutre,0.0018622926897855
2022-07-18,BA,97.69138232877071,Q2 - faible/neutre,0.0018622926897855
2022-07-21,TSLA,107.82698946610208,Q3 - neutre/fort,0.0251933754882338
2022-07-21,NFLX,38.35308847603847,Q3 - neutre/fort,0.0251933754882338
2022-07-21,NVDA,-109.9541629868504,Q3 - neutre/fort,0.0251933754882338
2022-07-21,AMD,-54.89569557487903,Q3 - neutre/fort,0.0251933754882338
2022-07-21,BA,-32.68739533762528,Q3 - neutre/fort,0.0251933754882338
2022-07-25,NVDA,116.8423497562676,Q4 - marché fort,0.0295137015271733
2022-07-25,NFLX,41.178399968595386,Q4 - marché fort,0.0295137015271733
2022-07-25,TSLA,63.6784413313012,Q4 - marché fort,0.0295137015271733
2022-07-25,AMD,120.85529040234042,Q4 - marché fort,0.0295137015271733
2022-07-25,COP,105.1577957903978,Q4 - marché fort,0.0295137015271733
2022-07-28,NFLX,11.496993181255675,Q4 - marché fort,0.0745152180178236
2022-07-28,NVDA,53.29596305715222,Q4 - marché fort,0.0745152180178236
2022-07-28,TSLA,132.42566867638834,Q4 - marché fort,0.0745152180178236
2022-07-28,BA,213.2940970132522,Q4 - marché fort,0.0745152180178236
2022-07-28,AMD,151.565199349227,Q4 - marché fort,0.0745152180178236
2022-08-01,NFLX,66.67509931625045,Q4 - marché fort,0.0754549006954539
2022-08-01,NVDA,128.46294855028327,Q4 - marché fort,0.0754549006954539
2022-08-01,TSLA,52.67553285258509,Q4 - marché fort,0.0754549006954539
2022-08-01,AMZN,127.43459298971447,Q4 - marché fort,0.0754549006954539
2022-08-01,AMD,196.7591652149522,Q4 - marché fort,0.0754549006954539
2022-08-04,NVDA,-142.27085144229295,Q4 - marché fort,0.0385667792203137
2022-08-04,AMD,59.938327589636174,Q4 - marché fort,0.0385667792203137
2022-08-04,TSLA,-169.91435588259992,Q4 - marché fort,0.0385667792203137
2022-08-04,AMZN,-25.6924702360252,Q4 - marché fort,0.0385667792203137
2022-08-05,COP,140.31859584174936,Q4 - marché fort,0.0465210594313665
2022-08-08,TSLA,-73.64030124384044,Q4 - marché fort,0.0440377225752883
2022-08-08,AMD,-51.68738168899063,Q4 - marché fort,0.0440377225752883
2022-08-08,NFLX,156.69186509008796,Q4 - marché fort,0.0440377225752883
2022-08-08,AMZN,-28.964166080937503,Q4 - marché fort,0.0440377225752883
2022-08-08,BA,16.522835802719783,Q4 - marché fort,0.0440377225752883
2022-08-11,AMD,21.380575566202424,Q4 - marché fort,0.034279565582229
2022-08-11,META,11.03988825646229,Q4 - marché fort,0.034279565582229
2022-08-11,AMZN,-16.233431080585888,Q4 - marché fort,0.034279565582229
2022-08-11,NFLX,38.66555749819236,Q4 - marché fort,0.034279565582229
2022-08-11,COP,71.00197801079594,Q4 - marché fort,0.034279565582229
2022-08-15,META,-63.85857067644292,Q4 - marché fort,0.0440391632700054
2022-08-15,AMZN,-13.52828654470295,Q4 - marché fort,0.0440391632700054
2022-08-15,COP,157.2691214212159,Q4 - marché fort,0.0440391632700054
2022-08-15,NFLX,-34.21774908993439,Q4 - marché fort,0.0440391632700054
2022-08-18,COP,57.19850118333761,Q4 - marché fort,0.0331264417350165
2022-08-18,NFLX,-162.52649798236325,Q4 - marché fort,0.0331264417350165
2022-08-22,COP,193.1608013306168,Q2 - faible/neutre,0.0008714492671375
2022-08-22,DIS,-9.894173393592157,Q2 - faible/neutre,0.0008714492671375
2022-09-12,NFLX,13.813181044759858,Q3 - neutre/fort,0.013964809727978
2022-09-12,TSLA,20.051697187579062,Q3 - neutre/fort,0.013964809727978
2022-09-15,NFLX,136.90263049167245,Q1 - marché faible,-0.0128040668521407
2022-09-15,TSLA,54.84710975928738,Q1 - marché faible,-0.0128040668521407
2022-09-15,COP,-54.23762711980771,Q1 - marché faible,-0.0128040668521407
2022-09-19,NFLX,-87.04213387727759,Q2 - faible/neutre,-0.0053383538811532
2022-09-19,TSLA,-101.16216490482248,Q2 - faible/neutre,-0.0053383538811532
2022-09-28,NFLX,95.77776054258266,Q1 - marché faible,-0.0571414911415162
2022-10-05,COP,6.805105778145844,Q2 - faible/neutre,-0.0007950437121115
2022-10-05,CRM,-112.38955822421758,Q2 - faible/neutre,-0.0007950437121115
2022-10-06,LLY,-36.01409036149698,Q2 - faible/neutre,-0.0027256867423138
2022-10-10,COP,80.90940037494101,Q1 - marché faible,-0.0117756096848317
2022-10-10,XOM,4.280263803894286,Q1 - marché faible,-0.0117756096848317
2022-10-10,CVX,60.07946007597593,Q1 - marché faible,-0.0117756096848317
2022-10-10,LLY,38.88905546125579,Q1 - marché faible,-0.0117756096848317
2022-10-13,BA,184.6812631911093,Q2 - faible/neutre,0.0087653960711837
2022-10-13,COP,80.06705517835735,Q2 - faible/neutre,0.0087653960711837
2022-10-13,ADBE,121.12303281693448,Q2 - faible/neutre,0.0087653960711837
2022-10-13,GE,195.5351023011126,Q2 - faible/neutre,0.0087653960711837
2022-10-13,XOM,68.81420400458182,Q2 - faible/neutre,0.0087653960711837
2022-10-17,NKE,-84.64313164449368,Q2 - faible/neutre,0.0005731050451784
2022-10-17,BA,36.069155339098415,Q2 - faible/neutre,0.0005731050451784
2022-10-17,COP,39.30770184259836,Q2 - faible/neutre,0.0005731050451784
2022-10-17,JPM,11.113205299827314,Q2 - faible/neutre,0.0005731050451784
2022-10-17,GE,33.57439832148293,Q2 - faible/neutre,0.0005731050451784
2022-10-20,NFLX,88.26952570878893,Q1 - marché faible,-0.0208734885080347
2022-10-20,BA,64.86473629917919,Q1 - marché faible,-0.0208734885080347
2022-10-20,BAC,79.15830005267526,Q1 - marché faible,-0.0208734885080347
2022-10-20,JPM,111.7900526049766,Q1 - marché faible,-0.0208734885080347
2022-10-20,GE,91.0927973247194,Q1 - marché faible,-0.0208734885080347
2022-10-24,NVDA,140.12101656498953,Q4 - marché fort,0.0523582091519485
2022-10-24,NFLX,57.63589934810307,Q4 - marché fort,0.0523582091519485
2022-10-24,AMZN,-209.48246782451588,Q4 - marché fort,0.0523582091519485
2022-10-24,CRM,-29.500714789097856,Q4 - marché fort,0.0523582091519485
2022-10-24,BLK,187.7267702912918,Q4 - marché fort,0.0523582091519485
2022-10-27,NVDA,-32.401292283330804,Q4 - marché fort,0.038281732743906
2022-10-27,NFLX,-64.6375271268289,Q4 - marché fort,0.038281732743906
2022-10-27,BA,102.37851122812572,Q4 - marché fort,0.038281732743906
2022-10-27,CRM,7.901264743099546,Q4 - marché fort,0.038281732743906
2022-10-27,BLK,4.213714135436476,Q4 - marché fort,0.038281732743906
2022-10-31,NVDA,-77.00156641629837,Q4 - marché fort,0.0528593518768032
2022-10-31,NFLX,-248.13855146105837,Q4 - marché fort,0.0528593518768032
2022-10-31,AMT,-9.835048553073648,Q4 - marché fort,0.0528593518768032
2022-10-31,CRM,-273.8192310576378,Q4 - marché fort,0.0528593518768032
2022-10-31,BLK,-106.86872172141238,Q4 - marché fort,0.0528593518768032
2022-11-03,NVDA,247.05474122014857,Q3 - neutre/fort,0.0153251194920951
2022-11-03,BA,279.71294659116666,Q3 - neutre/fort,0.0153251194920951
2022-11-03,AMT,-20.887429152913228,Q3 - neutre/fort,0.0153251194920951
2022-11-03,PLD,60.82816311307033,Q3 - neutre/fort,0.0153251194920951
2022-11-03,CAT,198.4744421415376,Q3 - neutre/fort,0.0153251194920951
2022-11-07,AMD,238.1807126486292,Q2 - faible/neutre,0.0028506551217601
2022-11-07,NVDA,290.6905342806531,Q2 - faible/neutre,0.0028506551217601
2022-11-07,BA,272.29372321328174,Q2 - faible/neutre,0.0028506551217601
2022-11-07,NKE,86.31959925068304,Q2 - faible/neutre,0.0028506551217601
2022-11-07,AMT,213.01163655943583,Q2 - faible/neutre,0.0028506551217601
2022-11-10,META,192.0754715895473,Q4 - marché fort,0.0387126198190901
2022-11-10,AMD,426.6188690398794,Q4 - marché fort,0.0387126198190901
2022-11-10,NVDA,302.231478876879,Q4 - marché fort,0.0387126198190901
2022-11-10,BA,19.129735511104627,Q4 - marché fort,0.0387126198190901
2022-11-10,NKE,228.27034970473323,Q4 - marché fort,0.0387126198190901
2022-11-14,META,6.900876289334974,Q3 - neutre/fort,0.0230704259214307
2022-11-14,AMD,-63.33384107772099,Q3 - neutre/fort,0.0230704259214307
2022-11-14,NVDA,-114.01072914030648,Q3 - neutre/fort,0.0230704259214307
2022-11-14,BA,-74.46771249358972,Q3 - neutre/fort,0.0230704259214307
2022-11-14,NKE,-1.5377288192785272,Q3 - neutre/fort,0.0230704259214307
2022-11-17,AMD,79.0671625096652,Q4 - marché fort,0.0626128857299992
2022-11-17,AMZN,-104.09829369952148,Q4 - marché fort,0.0626128857299992
2022-11-17,NVDA,-87.38018394663368,Q4 - marché fort,0.0626128857299992
2022-11-17,META,-22.31484499771659,Q4 - marché fort,0.0626128857299992
2022-11-17,NFLX,-107.7295974849858,Q4 - marché fort,0.0626128857299992
2022-11-21,AMD,120.49631286238356,Q4 - marché fort,0.0385313681117902
2022-11-21,NVDA,225.453886096117,Q4 - marché fort,0.0385313681117902
2022-11-21,NFLX,-65.0301802779959,Q4 - marché fort,0.0385313681117902
2022-11-21,META,-9.31861998021759,Q4 - marché fort,0.0385313681117902
2022-11-21,ADBE,38.77050289211411,Q4 - marché fort,0.0385313681117902
2022-11-25,AMD,-110.78730457645815,Q3 - neutre/fort,0.0193571221944841
2022-11-25,DIS,-106.79989007748736,Q3 - neutre/fort,0.0193571221944841
2022-12-01,AMD,-194.48452425511505,Q4 - marché fort,0.0301680809762003
2022-12-01,NVDA,-78.01731392686497,Q4 - marché fort,0.0301680809762003
2022-12-01,META,78.78375866304486,Q4 - marché fort,0.0301680809762003
2022-12-02,TSLA,-158.629386314959,Q4 - marché fort,0.0321377994409055
2022-12-02,NFLX,14.95608440174965,Q4 - marché fort,0.0321377994409055
2022-12-05,NVDA,84.17923858448421,Q2 - faible/neutre,0.0089892263353656
2022-12-05,NFLX,-66.33253930902674,Q2 - faible/neutre,0.0089892263353656
2022-12-06,TSLA,-42.3086825806854,Q2 - faible/neutre,-0.0019261593155175
2022-12-08,NFLX,53.820480960268014,Q1 - marché faible,-0.0153572392631584
2022-12-12,NVDA,-21.53928706893112,Q2 - faible/neutre,0.0076786262955697
2022-12-12,NFLX,-292.6896104112361,Q2 - faible/neutre,0.0076786262955697
2022-12-12,META,19.824607913547425,Q2 - faible/neutre,0.0076786262955697
2022-12-13,BA,-111.73503355860794,Q3 - neutre/fort,0.0170534461646842
2022-12-20,BA,40.39670406506502,Q1 - marché faible,-0.0293083975316141
2022-12-21,META,-1.393272137763233,Q1 - marché faible,-0.0131156728163678
2022-12-21,NKE,14.771103746972583,Q1 - marché faible,-0.0131156728163678
2022-12-23,COP,121.66702134420213,Q1 - marché faible,-0.0218970056697305
2022-12-23,BA,12.436023027210013,Q1 - marché faible,-0.0218970056697305
2022-12-27,COP,-4.021012862162479,Q1 - marché faible,-0.0396004679953753
2022-12-29,NKE,63.60146394899903,Q1 - marché faible,-0.035551561693594
2023-01-04,NFLX,166.98384838199263,Q2 - faible/neutre,0.0098416251115427
2023-01-04,META,44.243843221296174,Q2 - faible/neutre,0.0098416251115427
2023-01-09,AMD,207.6157940416788,Q3 - neutre/fort,0.0187537566613937
2023-01-09,NFLX,123.93399218105787,Q3 - neutre/fort,0.0187537566613937
2023-01-11,TSLA,235.24050796612076,Q4 - marché fort,0.0370214010492786
2023-01-11,NVDA,363.0668617722731,Q4 - marché fort,0.0370214010492786
2023-01-12,AMD,62.81931640531366,Q4 - marché fort,0.0538948154398399
2023-01-12,NFLX,-66.77037852312651,Q4 - marché fort,0.0538948154398399
2023-01-12,AMZN,-34.59033421231561,Q4 - marché fort,0.0538948154398399
2023-01-17,TSLA,194.2365201291705,Q4 - marché fort,0.040112044462597
2023-01-17,NVDA,176.88066121246266,Q4 - marché fort,0.040112044462597
2023-01-17,AMD,-44.24836752281817,Q4 - marché fort,0.040112044462597
2023-01-17,NFLX,108.36998344216543,Q4 - marché fort,0.040112044462597
2023-01-17,AMZN,-51.352706103155015,Q4 - marché fort,0.040112044462597
2023-01-20,TSLA,385.1394783011797,Q4 - marché fort,0.0434918528279715
2023-01-20,NVDA,425.49777129705535,Q4 - marché fort,0.0434918528279715
2023-01-20,AMD,419.3627133076666,Q4 - marché fort,0.0434918528279715
2023-01-20,AMZN,126.5790403545452,Q4 - marché fort,0.0434918528279715
2023-01-20,NFLX,189.00764886252364,Q4 - marché fort,0.0434918528279715
2023-01-23,TSLA,648.9417928715125,Q4 - marché fort,0.032338819701053
2023-01-23,NVDA,348.19987972121226,Q4 - marché fort,0.032338819701053
2023-01-23,AMD,144.81606244174554,Q4 - marché fort,0.032338819701053
2023-01-23,NFLX,248.8532639817745,Q4 - marché fort,0.032338819701053
2023-01-23,AMZN,50.9659831863496,Q4 - marché fort,0.032338819701053
2023-01-26,TSLA,156.96760932191,Q3 - neutre/fort,0.0233364064224199
2023-01-26,NVDA,-115.7660243225755,Q3 - neutre/fort,0.0233364064224199
2023-01-26,AMD,-216.810009864741,Q3 - neutre/fort,0.0233364064224199
2023-01-26,CRM,155.16148623502613,Q3 - neutre/fort,0.0233364064224199
2023-01-26,NFLX,-175.56501662203118,Q3 - neutre/fort,0.0233364064224199
2023-01-30,TSLA,216.21548530705604,Q2 - faible/neutre,0.00524463762953
2023-01-30,NVDA,331.94717970927195,Q2 - faible/neutre,0.00524463762953
2023-01-31,AMZN,77.44934529756256,Q3 - neutre/fort,0.0218970131165598
2023-02-01,AMD,256.5495425919239,Q4 - marché fort,0.049324423035032
2023-02-02,TSLA,158.18619665937695,Q4 - marché fort,0.0724064134233832
2023-02-02,NVDA,9.399094184650494,Q4 - marché fort,0.0724064134233832
2023-02-02,META,48.04604594185093,Q4 - marché fort,0.0724064134233832
2023-02-03,AMZN,-123.22833175329652,Q4 - marché fort,0.0416036080544324
2023-02-06,TSLA,295.5909199195203,Q3 - neutre/fort,0.0229640285798229
2023-02-06,NVDA,293.78220740451343,Q3 - neutre/fort,0.0229640285798229
2023-02-06,AMD,-77.27416214970617,Q3 - neutre/fort,0.0229640285798229
2023-02-06,META,-197.6726283240928,Q3 - neutre/fort,0.0229640285798229
2023-02-07,AMZN,-151.25716049380253,Q4 - marché fort,0.0374562570379515
2023-02-09,TSLA,-269.8371409542315,Q2 - faible/neutre,0.005781470371295
2023-02-09,META,-157.0586692959996,Q2 - faible/neutre,0.005781470371295
2023-02-09,AMD,-139.36165624524756,Q2 - faible/neutre,0.005781470371295
2023-02-09,NVDA,-155.41269886386,Q2 - faible/neutre,0.005781470371295
2023-02-13,TSLA,148.24565961624148,Q4 - marché fort,0.0305550465367154
2023-02-13,META,-137.25941681983613,Q4 - marché fort,0.0305550465367154
2023-02-13,NVDA,77.98397769759003,Q4 - marché fort,0.0305550465367154
2023-02-13,AMD,-81.05899356532154,Q4 - marché fort,0.0305550465367154
2023-02-16,TSLA,-261.679884623984,Q1 - marché faible,-0.020394451187527
2023-02-23,NVDA,2.36143812710543,Q1 - marché faible,-0.0243272067127073
2023-02-27,TSLA,-224.7103524195304,Q1 - marché faible,-0.025267180432773
2023-02-27,NVDA,-67.43475910733923,Q1 - marché faible,-0.025267180432773
2023-03-03,NVDA,31.14435780987833,Q1 - marché faible,-0.0100178028608713
2023-03-06,NVDA,-81.09459690087442,Q2 - faible/neutre,-0.0068507444732184
2023-03-07,AMD,68.51489315637582,Q2 - faible/neutre,-0.0020546398898114
2023-03-10,AMD,-120.80396911464686,Q1 - marché faible,-0.0264139269699973
2023-03-10,CRM,-72.46031176450606,Q1 - marché faible,-0.0264139269699973
2023-03-13,CRM,358.5962803370076,Q1 - marché faible,-0.0311016011369171
2023-03-14,AMD,651.8908732024252,Q1 - marché faible,-0.0114322069139323
2023-03-14,META,160.35454321350653,Q1 - marché faible,-0.0114322069139323
2023-03-15,NVDA,351.39814600770114,Q1 - marché faible,-0.0138318895906771
2023-03-17,AMD,-1.8656840267367445,Q1 - marché faible,-0.03144942327471
2023-03-17,META,-65.22479700050962,Q1 - marché faible,-0.03144942327471
2023-03-20,AMD,162.5428776498875,Q1 - marché faible,-0.0228130836497619
2023-03-20,META,112.59961114611816,Q1 - marché faible,-0.0228130836497619
