Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Shares,Allocation,PnL,Return_pct,Holding_Days,Exit_Reason,Exit_Year
TSLA,2022-01-03,2022-01-06,382.5833435058594,354.8999938964844,5.227619116066848,2000.0,-144.71800761473048,-7.235900380736526,3,TIME,2022
NVDA,2022-01-03,2022-01-06,29.72110791823675,28.089256286621094,67.90234276140727,2018.1328571128875,-110.80654882572803,-5.490547782084398,3,TIME,2022
AMD,2022-01-03,2022-01-06,145.13999938964844,136.22999572753906,13.933274072682199,2022.2753904048986,-124.145523012772,-6.138902921026778,3,TIME,2022
TSLA,2022-01-06,2022-01-10,359.0,352.7066650390625,5.359515276070624,1924.065984109354,-33.72922486057386,-1.7530180949686613,4,TIME,2022
COP,2022-01-21,2022-01-24,71.73801876249225,70.1412353515625,26.726694885246786,1917.3201391372395,-42.67674302174295,-2.2258537919987997,3,TIME,2022
COP,2022-01-25,2022-01-28,70.22571326253696,75.37940979003906,27.180710623713424,1908.7847905328908,140.08113395647146,7.338759961376473,3,TIME,2022
V,2022-01-28,2022-01-31,212.8116854164778,218.1455078125,9.101008779352588,1936.8010173241853,48.54316445370562,2.5063578560471367,3,TIME,2022
COP,2022-01-28,2022-01-31,74.33177130278283,74.87249755859375,26.230000366644095,1949.7223885252986,14.18324988817462,0.7274497113869849,3,TIME,2022
V,2022-01-31,2022-02-03,217.5475100640139,223.3249664306641,8.960554407719771,1949.346300192561,51.7692121115961,2.655721669694211,3,TIME,2022
MA,2022-02-01,2022-02-04,375.48260239896206,372.0173950195313,5.222925180490977,1961.1175389058208,-18.098518877652022,-0.9228676261673674,3,TIME,2022
MS,2022-02-01,2022-02-04,89.0279437165657,90.02233123779297,22.100062096374096,1967.5230844486,21.97602596698212,1.116938659611244,3,TIME,2022
UPS,2022-02-01,2022-02-04,178.50667879587238,178.33213806152344,11.043322232280843,1971.3067745570727,-1.927509572074247,-0.0977782655115833,3,TIME,2022
AVGO,2022-02-02,2022-02-07,55.28296703945002,54.23361206054688,34.32228594939082,1897.437802858751,-36.016261648330506,-1.8981524239723213,5,TIME,2022
COP,2022-02-03,2022-02-07,78.38716128316608,78.5223617553711,24.95907534057127,1956.4710642000537,3.3744787718457556,0.17247782671530043,4,TIME,2022
AMZN,2022-02-04,2022-02-07,155.60650634765625,157.9355010986328,12.535798817382501,1950.6518582499718,29.195809644982045,1.496720674245533,3,TIME,2022
MA,2022-02-04,2022-02-07,377.24432210210176,366.109130859375,5.184303044856729,1955.7488877288388,-57.728205864730334,-2.951718711279372,3,TIME,2022
GOOGL,2022-02-04,2022-02-07,142.09241348974794,137.88890075683594,13.725780603140178,1950.329292930956,-57.69649353445633,-2.958294978370035,3,TIME,2022
NVDA,2022-02-07,2022-02-10,24.29524762592509,25.742673873901367,79.69937320276499,1936.3160075921937,115.35896472093923,5.957651760798477,3,TIME,2022
AMD,2022-02-07,2022-02-10,123.55999755859376,125.7699966430664,15.71684028203441,1941.9727468769797,34.734202634098786,1.7886040208317633,3,TIME,2022
AMZN,2022-02-07,2022-02-10,158.52000427246094,159.0034942626953,12.252829087383361,1942.318519281744,5.924120215802447,0.3050025089599284,3,TIME,2022
MA,2022-02-07,2022-02-10,372.0174207509835,364.4154968261719,5.2171915816891845,1940.8861557837545,-39.660693505168766,-2.0434322428949048,3,TIME,2022
AVGO,2022-02-07,2022-02-10,54.46710957366001,54.57786178588867,35.25222144989386,1920.0866084262966,3.904261511550402,0.20333778145300574,3,TIME,2022
TSLA,2022-02-10,2022-02-14,302.7900085449219,291.9200134277344,6.474348965899905,1960.3681787076382,-70.37614164629991,-3.58994511391707,4,TIME,2022
NFLX,2022-02-10,2022-02-14,40.209999084472656,39.65700149536133,48.712245861766945,1958.7193615042559,-26.93775452175539,-1.37527381671807,4,TIME,2022
AMD,2022-02-10,2022-02-14,128.83999633789062,114.2699966430664,15.234259677233442,1962.7819610252316,-221.96315884816417,-11.308599898290527,4,TIME,2022
NVDA,2022-02-10,2022-02-14,25.91313678658992,24.190580368041992,75.38369988168076,1953.4281265132356,-129.85267608507985,-6.647425329994605,4,TIME,2022
AMZN,2022-02-10,2022-02-14,158.35000610351562,155.16700744628906,12.319911754393733,1950.8581015030213,-39.21426257138499,-2.0101032741014158,4,TIME,2022
UPS,2022-02-14,2022-02-17,169.52623566648103,167.16212463378906,10.98767617088897,1862.6993799731013,-25.976086459245227,-1.394539920855098,3,TIME,2022
NVDA,2022-02-15,2022-02-18,24.870431043038703,23.567546844482425,75.14639188267944,1868.9231574513424,-97.90704656246078,-5.238687645990591,3,TIME,2022
BA,2022-02-16,2022-02-22,216.1000061035156,198.7400054931641,8.740978144800604,1888.925430442107,-151.74338592880764,-8.033317963922581,6,TIME,2022
