Ticker,Signal_Date,Entry_Date,exit_date,allocated_capital,pnl_pct,Score,Score_Level,Exit,exit_date_actual,pnl_dollars
DIS,2020-07-13,2020-07-14,2020-07-15,2009.851058870675,0.04,4,HIGH,TP,2020-07-15,80.394042354827
AMZN,2020-07-13,2020-07-14,2020-07-14,2009.851058870675,-0.0199999999999999,3,MEDIUM,SL,2020-07-15,-40.1970211774133
MSFT,2020-07-13,2020-07-14,2020-07-17,2009.851058870675,-0.02,5,HIGH,SL,2020-07-17,-40.1970211774135
AMZN,2020-07-15,2020-07-16,2020-07-20,2017.8904631061575,0.04,4,HIGH,TP,2020-07-20,80.71561852424631
NVDA,2020-07-23,2020-07-24,2020-07-24,2025.994182575524,0.04,4,HIGH,TP,2020-07-25,81.03976730302097
AMD,2020-07-23,2020-07-24,2020-07-24,2025.9941825755232,0.04,3,MEDIUM,TP,2020-07-25,81.03976730302092
GS,2020-07-22,2020-07-23,2020-07-27,2025.994182575524,-0.0200000000000001,4,HIGH,SL,2020-07-27,-40.51988365151069
MS,2020-07-22,2020-07-23,2020-07-27,2025.994182575524,-0.02,4,HIGH,SL,2020-07-27,-40.51988365151048
ABBV,2020-07-21,2020-07-22,2020-07-29,2025.994182575524,-0.0080776483147316,3,MEDIUM,TIME,2020-07-29,-16.365268494537208
HON,2020-07-24,2020-07-27,2020-07-29,2042.202136036128,0.04,5,HIGH,TP,2020-07-29,81.68808544144512
MCD,2020-07-28,2020-07-29,2020-07-31,2055.26669942551,-0.0199999999999999,5,HIGH,SL,2020-07-31,-41.10533398851
AMT,2020-07-30,2020-07-31,2020-08-03,2047.0456326278077,-0.02,4,HIGH,SL,2020-08-03,-40.94091265255616
CAT,2020-07-30,2020-07-31,2020-08-07,2047.0456326278077,0.01880238778419,5,HIGH,TIME,2020-08-07,38.48934579660058
GOOGL,2020-07-31,2020-08-03,2020-08-10,2038.8574500972966,0.0039034137165725,4,HIGH,TIME,2020-08-10,7.958504136845819
CRM,2020-08-07,2020-08-10,2020-08-10,2048.1470200839863,-0.02,5,HIGH,SL,2020-08-11,-40.962940401679724
ADBE,2020-08-07,2020-08-10,2020-08-10,2048.1470200839863,-0.02,4,HIGH,SL,2020-08-11,-40.962940401679724
DUK,2020-08-10,2020-08-11,2020-08-13,2031.7618439233138,-0.02,3,MEDIUM,SL,2020-08-13,-40.63523687846628
AAPL,2020-08-11,2020-08-12,2020-08-13,2031.7618439233138,0.04,4,HIGH,TP,2020-08-13,81.27047375693256
NVDA,2020-08-11,2020-08-12,2020-08-12,2031.7618439233138,0.04,4,HIGH,TP,2020-08-13,81.27047375693256
META,2020-08-10,2020-08-11,2020-08-18,2031.7618439233138,0.0082630369279668,3,MEDIUM,TIME,2020-08-18,16.78852314517226
COST,2020-08-11,2020-08-12,2020-08-19,2031.7618439233138,0.0214232651922501,5,HIGH,TIME,2020-08-19,43.52697278986421
JPM,2020-08-17,2020-08-18,2020-08-20,2059.5006906794283,-0.0200000000000001,4,HIGH,SL,2020-08-20,-41.19001381358878
KO,2020-08-19,2020-08-20,2020-08-27,2059.968082474684,0.0203088318385411,4,HIGH,TIME,2020-08-27,41.83554537974032
NFLX,2020-08-27,2020-08-28,2020-08-31,2068.335191550632,-0.02,4,HIGH,SL,2020-08-31,-41.366703831012636
ADBE,2020-08-27,2020-08-28,2020-09-02,2068.335191550632,0.04,3,MEDIUM,TP,2020-09-02,82.73340766202527
LOW,2020-08-27,2020-08-28,2020-09-03,2068.335191550632,-0.02,4,HIGH,SL,2020-09-03,-41.366703831012636
META,2020-08-27,2020-08-28,2020-09-03,2068.335191550632,-0.02,3,MEDIUM,SL,2020-09-03,-41.366703831012636
MA,2020-08-31,2020-09-01,2020-09-03,2060.0618507844297,-0.02,4,HIGH,SL,2020-09-03,-41.2012370156886
PFE,2020-09-01,2020-09-02,2020-09-04,2076.6085323168345,-0.02,4,HIGH,SL,2020-09-04,-41.53217064633669
META,2020-09-03,2020-09-04,2020-09-04,2043.5151692520246,-0.02,4,HIGH,SL,2020-09-05,-40.87030338504049
ORCL,2020-09-03,2020-09-04,2020-09-04,2043.5151692520246,-0.02,4,HIGH,SL,2020-09-05,-40.87030338504049
V,2020-09-03,2020-09-04,2020-09-04,2043.5151692520246,-0.02,4,HIGH,SL,2020-09-05,-40.87030338504049
COST,2020-09-03,2020-09-04,2020-09-04,2043.5151692520246,-0.02,3,MEDIUM,SL,2020-09-05,-40.87030338504049
JNJ,2020-09-03,2020-09-04,2020-09-04,2043.5151692520233,-0.02,3,MEDIUM,SL,2020-09-05,-40.870303385040465
ADBE,2020-09-04,2020-09-08,2020-09-08,2002.6448658669842,-0.02,4,HIGH,SL,2020-09-09,-40.052897317339685
LOW,2020-09-04,2020-09-08,2020-09-09,2002.6448658669842,0.04,4,HIGH,TP,2020-09-09,80.10579463467937
MA,2020-09-04,2020-09-08,2020-09-09,2002.6448658669842,0.04,4,HIGH,TP,2020-09-09,80.10579463467937
BAC,2020-09-08,2020-09-09,2020-09-10,2026.6766042573881,-0.0199999999999999,3,MEDIUM,SL,2020-09-10,-40.53353208514756
GOOGL,2020-09-04,2020-09-08,2020-09-11,2002.6448658669842,-0.02,5,HIGH,SL,2020-09-11,-40.052897317339685
META,2020-09-04,2020-09-08,2020-09-11,2002.6448658669833,-0.02,4,HIGH,SL,2020-09-11,-40.052897317339664
AMZN,2020-09-10,2020-09-11,2020-09-11,2002.5487389134225,-0.0200000000000001,3,MEDIUM,SL,2020-09-12,-40.05097477826865
NVDA,2020-09-10,2020-09-11,2020-09-11,2002.5487389134225,-0.02,3,MEDIUM,SL,2020-09-12,-40.050974778268454
KO,2020-09-08,2020-09-09,2020-09-14,2026.6766042573881,0.04,4,HIGH,TP,2020-09-14,81.06706417029552
AVGO,2020-09-08,2020-09-09,2020-09-15,2026.6766042573881,0.04,4,HIGH,TP,2020-09-15,81.06706417029552
AMD,2020-09-11,2020-09-14,2020-09-15,2002.7417618361742,0.04,3,MEDIUM,TP,2020-09-15,80.10967047344697
CAT,2020-09-15,2020-09-16,2020-09-17,2034.9771087649228,0.04,5,HIGH,TP,2020-09-17,81.39908435059691
JPM,2020-09-15,2020-09-16,2020-09-18,2034.9771087649228,-0.0200000000000001,4,HIGH,SL,2020-09-18,-40.69954217529866
META,2020-09-16,2020-09-17,2020-09-17,2051.2569256350425,-0.02,3,MEDIUM,SL,2020-09-18,-41.02513851270085
GE,2020-09-18,2020-09-21,2020-09-21,2034.9119894974426,-0.02,3,MEDIUM,SL,2020-09-22,-40.69823978994885
KO,2020-09-21,2020-09-22,2020-09-24,2026.7723415394526,-0.02,4,HIGH,SL,2020-09-24,-40.53544683078905
MA,2020-09-21,2020-09-22,2020-09-24,2026.7723415394526,-0.02,3,MEDIUM,SL,2020-09-24,-40.53544683078905
LOW,2020-09-18,2020-09-21,2020-09-28,2034.9119894974426,0.0293761244365937,3,MEDIUM,TIME,2020-09-28,59.77782782099332
MRK,2020-09-21,2020-09-22,2020-09-29,2026.7723415394526,-0.0144403446720632,4,HIGH,TIME,2020-09-29,-29.26729118363429
LLY,2020-10-13,2020-10-14,2020-10-15,2016.6602701346085,-0.02,5,HIGH,SL,2020-10-15,-40.33320540269217
AAPL,2020-10-13,2020-10-14,2020-10-15,2016.6602701346085,-0.02,3,MEDIUM,SL,2020-10-15,-40.33320540269217
UNH,2020-10-14,2020-10-15,2020-10-16,2000.526987973532,0.04,5,HIGH,TP,2020-10-16,80.02107951894128
AMZN,2020-10-14,2020-10-15,2020-10-16,2000.526987973532,-0.02,3,MEDIUM,SL,2020-10-16,-40.01053975947064
NFLX,2020-10-14,2020-10-15,2020-10-16,2000.526987973532,-0.02,3,MEDIUM,SL,2020-10-16,-40.01053975947064
AMD,2020-10-09,2020-10-12,2020-10-19,2016.6602701346085,-0.0200000000000001,4,HIGH,SL,2020-10-19,-40.33320540269237
NFLX,2020-10-16,2020-10-19,2020-10-19,1992.4603468929936,-0.0199999999999999,4,HIGH,SL,2020-10-20,-39.84920693785967
MS,2020-10-21,2020-10-22,2020-10-23,1984.4905055054217,0.04,4,HIGH,TP,2020-10-23,79.37962022021686
BLK,2020-10-19,2020-10-20,2020-10-26,1984.4905055054217,-0.0199999999999999,5,HIGH,SL,2020-10-26,-39.68981011010823
CAT,2020-10-26,2020-10-27,2020-10-27,1992.4284675274434,-0.02,5,HIGH,SL,2020-10-28,-39.84856935054887
GOOGL,2020-10-26,2020-10-27,2020-10-28,1992.4284675274434,-0.0200000000000001,5,HIGH,SL,2020-10-28,-39.84856935054907
AVGO,2020-10-26,2020-10-27,2020-10-28,1992.428467527444,-0.02,4,HIGH,SL,2020-10-28,-39.84856935054888
BLK,2020-10-26,2020-10-27,2020-10-28,1992.428467527444,-0.02,4,HIGH,SL,2020-10-28,-39.84856935054888
HON,2020-10-26,2020-10-27,2020-10-28,1992.428467527443,-0.02,4,HIGH,SL,2020-10-28,-39.848569350548864
CAT,2020-10-27,2020-10-28,2020-10-28,1952.5798981768946,-0.0200000000000001,4,HIGH,SL,2020-10-29,-39.05159796353809
DUK,2020-10-28,2020-10-29,2020-11-03,1944.769578584187,0.04,3,MEDIUM,TP,2020-11-03,77.79078314336748
JPM,2020-11-04,2020-11-05,2020-11-09,1960.3277352128605,0.04,3,MEDIUM,TP,2020-11-09,78.41310940851442
NEE,2020-11-04,2020-11-05,2020-11-09,1960.3277352128605,0.04,3,MEDIUM,TP,2020-11-09,78.41310940851442
AMD,2020-11-09,2020-11-10,2020-11-10,1991.6929789762662,-0.02,3,MEDIUM,SL,2020-11-11,-39.833859579525324
MSFT,2020-11-09,2020-11-10,2020-11-10,1991.6929789762662,-0.02,3,MEDIUM,SL,2020-11-11,-39.833859579525324
MA,2020-11-10,2020-11-11,2020-11-12,1975.759435144456,-0.02,3,MEDIUM,SL,2020-11-12,-39.51518870288912
BA,2020-11-12,2020-11-13,2020-11-13,1967.856397403878,0.04,4,HIGH,TP,2020-11-14,78.71425589615512
DIS,2020-11-11,2020-11-12,2020-11-16,1967.856397403878,0.04,3,MEDIUM,TP,2020-11-16,78.71425589615512
BAC,2020-11-12,2020-11-13,2020-11-16,1967.856397403878,0.04,4,HIGH,TP,2020-11-16,78.71425589615512
META,2020-11-10,2020-11-11,2020-11-18,1975.759435144456,-0.0054851146948095,3,MEDIUM,TIME,2020-11-18,-10.837267111119372
DUK,2020-11-12,2020-11-13,2020-11-18,1959.9533596633,-0.02,4,HIGH,SL,2020-11-18,-39.199067193266
DUK,2020-11-17,2020-11-18,2020-11-18,2005.0776840806939,-0.0199999999999999,3,MEDIUM,SL,2020-11-19,-40.10155368161367
PFE,2020-11-16,2020-11-17,2020-11-24,2015.0849509415712,0.0030146045432539,4,HIGH,TIME,2020-11-24,6.074684248151023
CRM,2020-11-20,2020-11-23,2020-11-23,1971.009485010848,-0.02,3,MEDIUM,SL,2020-11-24,-39.42018970021696
WMT,2020-11-17,2020-11-18,2020-11-25,2005.0776840806939,0.013145617046099,3,MEDIUM,TIME,2020-11-25,26.357983382603873
HON,2020-11-18,2020-11-19,2020-11-27,1997.0573733443712,0.04,4,HIGH,TP,2020-11-27,79.88229493377484
UNH,2020-11-19,2020-11-20,2020-11-30,1997.0573733443712,0.0039999075477845,4,HIGH,TIME,2020-11-30,7.988044860998838
DUK,2020-11-30,2020-12-01,2020-12-04,2013.2339368894334,-0.0200000000000001,3,MEDIUM,SL,2020-12-04,-40.26467873778887
BLK,2020-11-30,2020-12-01,2020-12-08,2013.2339368894334,0.0110978191806714,5,HIGH,TIME,2020-12-08,22.342506199990147
HON,2020-11-30,2020-12-01,2020-12-08,2013.2339368894334,0.0240476304540677,5,HIGH,TIME,2020-12-08,48.41350573190495
MS,2020-11-30,2020-12-01,2020-12-08,2013.2339368894334,0.0125160114224467,5,HIGH,TIME,2020-12-08,25.197658950165486
COST,2020-12-03,2020-12-04,2020-12-11,2005.1810011418756,-0.0002930462090567,5,HIGH,TIME,2020-12-11,-0.5876106908571451
ADBE,2020-12-09,2020-12-10,2020-12-10,2024.3717353182874,-0.02,5,HIGH,SL,2020-12-11,-40.48743470636575
AMD,2020-12-09,2020-12-10,2020-12-14,2024.3717353182874,0.04,4,HIGH,TP,2020-12-14,80.9748694127315
AAPL,2020-12-09,2020-12-10,2020-12-15,2024.3717353182874,0.04,4,HIGH,TP,2020-12-15,80.9748694127315
ABBV,2020-12-14,2020-12-15,2020-12-15,2048.5466740039355,-0.02,4,HIGH,SL,2020-12-16,-40.97093348007871
COP,2020-12-14,2020-12-15,2020-12-15,2048.5466740039355,-0.02,4,HIGH,SL,2020-12-16,-40.97093348007871
CVX,2020-12-14,2020-12-15,2020-12-17,2048.5466740039355,-0.0200000000000001,3,MEDIUM,SL,2020-12-17,-40.97093348007892
MRK,2020-12-14,2020-12-15,2020-12-18,2048.5466740039355,-0.02,4,HIGH,SL,2020-12-18,-40.97093348007871
JNJ,2020-12-14,2020-12-15,2020-12-22,2048.5466740039355,0.0181339531423363,5,HIGH,TIME,2020-12-22,37.14824939627624
NKE,2020-12-18,2020-12-21,2020-12-22,2015.7699272198727,-0.02,5,HIGH,SL,2020-12-22,-40.31539854439745
AMD,2020-12-21,2020-12-22,2020-12-22,2015.1364973902485,-0.02,4,HIGH,SL,2020-12-23,-40.30272994780497
GS,2020-12-22,2020-12-23,2020-12-28,2007.0759514006875,0.04,4,HIGH,TP,2020-12-28,80.28303805602751
COP,2020-12-18,2020-12-21,2020-12-29,2015.7699272198727,-0.0086273078540969,3,MEDIUM,TIME,2020-12-29,-17.390667725156344
NFLX,2021-01-04,2021-01-05,2021-01-06,2019.6544254668618,-0.02,5,HIGH,SL,2021-01-06,-40.39308850933724
ADBE,2021-01-04,2021-01-05,2021-01-06,2019.6544254668618,-0.02,4,HIGH,SL,2021-01-06,-40.39308850933724
AVGO,2021-01-04,2021-01-05,2021-01-07,2019.6544254668618,0.04,5,HIGH,TP,2021-01-07,80.78617701867448
AMD,2021-01-06,2021-01-07,2021-01-07,2019.6544254668618,0.04,3,MEDIUM,TP,2021-01-08,80.78617701867448
AAPL,2021-01-04,2021-01-05,2021-01-12,2019.6544254668618,-0.0006985101043895,4,HIGH,TIME,2021-01-12,-1.4107490235635733
AMZN,2021-01-04,2021-01-05,2021-01-12,2019.6544254668618,-0.02,4,HIGH,SL,2021-01-12,-40.39308850933724
LLY,2021-01-12,2021-01-13,2021-01-13,2027.4508933640166,0.04,4,HIGH,TP,2021-01-14,81.09803573456067
AMD,2021-01-13,2021-01-14,2021-01-15,2043.6705005109288,-0.0200000000000001,4,HIGH,SL,2021-01-15,-40.873410010218784
GOOGL,2021-01-11,2021-01-12,2021-01-20,2027.4508933640166,0.04,4,HIGH,TP,2021-01-20,81.09803573456067
BAC,2021-01-15,2021-01-19,2021-01-21,2035.4958185088851,-0.02,5,HIGH,SL,2021-01-21,-40.7099163701777
GE,2021-01-15,2021-01-19,2021-01-21,2035.4958185088851,-0.02,4,HIGH,SL,2021-01-21,-40.7099163701777
GS,2021-01-19,2021-01-20,2021-01-20,2051.715425655797,-0.02,4,HIGH,SL,2021-01-21,-41.03430851311594
BLK,2021-01-15,2021-01-19,2021-01-25,2035.4958185088851,-0.0199999999999999,4,HIGH,SL,2021-01-25,-40.709916370177496
XOM,2021-01-21,2021-01-22,2021-01-26,2027.224597405103,-0.02,3,MEDIUM,SL,2021-01-26,-40.544491948102056
NFLX,2021-01-22,2021-01-25,2021-01-25,2019.0826141310674,-0.02,3,MEDIUM,SL,2021-01-26,-40.38165228262135
CVX,2021-01-21,2021-01-22,2021-01-27,2027.224597405103,-0.02,5,HIGH,SL,2021-01-27,-40.544491948102056
GS,2021-01-25,2021-01-26,2021-01-27,2002.8973852849224,-0.02,4,HIGH,SL,2021-01-27,-40.057947705698446
CAT,2021-01-25,2021-01-26,2021-01-27,2002.8973852849224,-0.02,3,MEDIUM,SL,2021-01-27,-40.057947705698446
MS,2021-01-25,2021-01-26,2021-01-26,2002.8973852849228,-0.02,3,MEDIUM,SL,2021-01-27,-40.05794770569846
HD,2021-01-27,2021-01-28,2021-01-29,1970.7537182718834,-0.02,4,HIGH,SL,2021-01-29,-39.41507436543767
MS,2021-01-27,2021-01-28,2021-01-29,1970.7537182718825,-0.02,3,MEDIUM,SL,2021-01-29,-39.41507436543765
AAPL,2021-01-28,2021-01-29,2021-01-29,1954.987688525708,-0.02,5,HIGH,SL,2021-01-30,-39.09975377051416
LOW,2021-01-27,2021-01-28,2021-02-01,1970.7537182718834,-0.02,4,HIGH,SL,2021-02-01,-39.41507436543767
AMZN,2021-01-27,2021-01-28,2021-02-02,1970.7537182718834,0.04,4,HIGH,TP,2021-02-02,78.83014873087534
JNJ,2021-01-29,2021-02-01,2021-02-02,1939.2847228985179,-0.02,4,HIGH,SL,2021-02-02,-38.78569445797036
JPM,2021-01-27,2021-01-28,2021-02-03,1970.7537182718834,0.04,3,MEDIUM,TP,2021-02-03,78.83014873087534
MSFT,2021-01-29,2021-02-01,2021-02-03,1907.941855763122,0.04,4,HIGH,TP,2021-02-03,76.31767423052489
ORCL,2021-01-28,2021-01-29,2021-02-05,1907.6895992871823,0.04,3,MEDIUM,TP,2021-02-05,76.30758397148729
AVGO,2021-02-03,2021-02-04,2021-02-11,1978.3231783453791,0.04,3,MEDIUM,TP,2021-02-11,79.13292713381517
NEE,2021-02-16,2021-02-17,2021-02-19,2009.4112805664395,-0.0200000000000001,3,MEDIUM,SL,2021-02-19,-40.188225611328996
AMZN,2021-02-19,2021-02-22,2021-02-23,2001.373635444174,-0.02,4,HIGH,SL,2021-02-23,-40.02747270888348
NKE,2021-02-19,2021-02-22,2021-02-22,2001.373635444174,-0.02,3,MEDIUM,SL,2021-02-23,-40.02747270888348
AVGO,2021-02-22,2021-02-23,2021-02-23,1985.3626463606206,-0.0200000000000001,5,HIGH,SL,2021-02-24,-39.707252927212615
NVDA,2021-02-22,2021-02-23,2021-02-23,1985.3626463606206,-0.02,5,HIGH,SL,2021-02-24,-39.707252927212416
BA,2021-02-22,2021-02-23,2021-02-23,1985.3626463606206,-0.02,4,HIGH,SL,2021-02-24,-39.707252927212416
LOW,2021-02-22,2021-02-23,2021-02-23,1985.3626463606206,-0.02,4,HIGH,SL,2021-02-24,-39.707252927212416
LOW,2021-02-23,2021-02-24,2021-02-24,1953.5968440188503,-0.02,4,HIGH,SL,2021-02-25,-39.07193688037701
CRM,2021-02-23,2021-02-24,2021-02-25,1953.5968440188503,-0.02,3,MEDIUM,SL,2021-02-25,-39.07193688037701
CRM,2021-02-25,2021-02-26,2021-02-26,1937.9680692666998,-0.02,3,MEDIUM,SL,2021-02-27,-38.759361385333996
MA,2021-02-25,2021-02-26,2021-02-26,1937.9680692666998,-0.02,3,MEDIUM,SL,2021-02-27,-38.759361385333996
MSFT,2021-02-22,2021-02-23,2021-03-02,1985.3626463606197,0.0153691154054815,4,HIGH,TIME,2021-03-02,30.51326763364852
BAC,2021-02-26,2021-03-01,2021-03-03,1922.464324712566,0.04,5,HIGH,TP,2021-03-03,76.89857298850264
CAT,2021-02-26,2021-03-01,2021-03-03,1875.9530910501658,-0.02,5,HIGH,SL,2021-03-03,-37.51906182100332
V,2021-02-25,2021-02-26,2021-03-04,1890.573492172779,-0.02,3,MEDIUM,SL,2021-03-04,-37.81146984345558
GOOGL,2021-02-25,2021-02-26,2021-03-05,1937.9680692666998,0.0330647528668703,3,MEDIUM,TIME,2021-03-05,64.07843527418922
AVGO,2021-03-03,2021-03-04,2021-03-04,1928.8805865041047,-0.02,4,HIGH,SL,2021-03-05,-38.5776117300821
MA,2021-03-04,2021-03-05,2021-03-05,1933.9807512129257,-0.02,4,HIGH,SL,2021-03-06,-38.67961502425852
BAC,2021-03-09,2021-03-10,2021-03-12,1926.244828208074,0.04,4,HIGH,TP,2021-03-12,77.04979312832296
DIS,2021-03-09,2021-03-10,2021-03-16,1926.244828208074,-0.02,3,MEDIUM,SL,2021-03-16,-38.52489656416148
META,2021-03-12,2021-03-15,2021-03-16,1941.6547868337389,0.04,3,MEDIUM,TP,2021-03-16,77.66619147334956
UPS,2021-03-15,2021-03-16,2021-03-18,1949.4830458155766,-0.02,5,HIGH,SL,2021-03-18,-38.989660916311536
BA,2021-03-18,2021-03-19,2021-03-19,1941.6851136323141,-0.02,4,HIGH,SL,2021-03-20,-38.833702272646285
MA,2021-03-18,2021-03-19,2021-03-19,1941.6851136323141,-0.02,4,HIGH,SL,2021-03-20,-38.833702272646285
PLD,2021-03-17,2021-03-18,2021-03-23,1941.6851136323141,0.04,3,MEDIUM,TP,2021-03-23,77.66740454529257
CAT,2021-03-19,2021-03-22,2021-03-23,1926.151632723256,-0.02,4,HIGH,SL,2021-03-23,-38.52303265446512
CAT,2021-03-23,2021-03-24,2021-03-25,1933.9805071014214,-0.0200000000000001,4,HIGH,SL,2021-03-25,-38.67961014202862
MA,2021-03-19,2021-03-22,2021-03-29,1926.151632723256,0.0195818491646375,3,MEDIUM,TIME,2021-03-29,37.71761074020704
JPM,2021-03-22,2021-03-23,2021-03-30,1933.9805071014214,0.0276061845861184,3,MEDIUM,TIME,2021-03-30,53.3898228649967
MS,2021-03-29,2021-03-30,2021-04-07,1944.4660717940562,0.0047032496469343,3,MEDIUM,TIME,2021-04-07,9.14530936564112
TSLA,2021-04-14,2021-04-15,2021-04-15,1946.2951336671847,-0.02,3,MEDIUM,SL,2021-04-16,-38.92590267334369
BAC,2021-04-15,2021-04-16,2021-04-20,1938.5099531325159,-0.0199999999999999,4,HIGH,SL,2021-04-20,-38.77019906265012
NFLX,2021-04-14,2021-04-15,2021-04-21,1946.2951336671847,-0.02,5,HIGH,SL,2021-04-21,-38.92590267334369
NVDA,2021-04-19,2021-04-20,2021-04-20,1930.755913319986,-0.02,4,HIGH,SL,2021-04-21,-38.61511826639972
TSLA,2021-04-19,2021-04-20,2021-04-21,1930.755913319986,-0.02,4,HIGH,SL,2021-04-21,-38.61511826639972
LOW,2021-04-19,2021-04-20,2021-04-22,1930.755913319986,-0.0199999999999999,4,HIGH,SL,2021-04-22,-38.61511826639953
GE,2021-04-20,2021-04-21,2021-04-22,1907.524685478757,0.04,4,HIGH,TP,2021-04-22,76.30098741915027
ORCL,2021-04-21,2021-04-22,2021-04-23,1915.0618593093075,-0.0199999999999999,5,HIGH,SL,2021-04-23,-38.30123718618596
GS,2021-04-20,2021-04-21,2021-04-26,1907.5246854787574,0.04,5,HIGH,TP,2021-04-26,76.3009874191503
CAT,2021-04-20,2021-04-21,2021-04-28,1907.5246854787574,0.0265268178046684,3,MEDIUM,TIME,2021-04-28,50.60055978960239
NEE,2021-04-21,2021-04-22,2021-04-28,1915.0618593093075,-0.02,5,HIGH,SL,2021-04-28,-38.30123718618615
ORCL,2021-04-22,2021-04-23,2021-04-30,1907.4016118720701,0.0201910273281566,5,HIGH,TIME,2021-04-30,38.51239807107891
PFE,2021-04-22,2021-04-23,2021-04-30,1899.495217221458,0.0005178311798734,5,HIGH,TIME,2021-04-30,0.9836178494976678
HON,2021-04-23,2021-04-26,2021-04-30,1922.6618093559002,-0.02,5,HIGH,SL,2021-04-30,-38.45323618711801
MSFT,2021-04-28,2021-04-29,2021-04-29,1925.1216738765834,-0.02,4,HIGH,SL,2021-04-30,-38.50243347753167
CAT,2021-04-29,2021-04-30,2021-05-05,1917.6297431277687,0.04,4,HIGH,TP,2021-05-05,76.70518972511076
XOM,2021-04-30,2021-05-03,2021-05-05,1917.6297431277687,0.04,4,HIGH,TP,2021-05-05,76.70518972511076
AMZN,2021-05-03,2021-05-04,2021-05-04,1917.6297431277687,-0.02,5,HIGH,SL,2021-05-05,-38.35259486255538
CRM,2021-05-03,2021-05-04,2021-05-04,1910.1378123789539,-0.0200000000000001,4,HIGH,SL,2021-05-05,-38.20275624757927
GE,2021-04-28,2021-04-29,2021-05-06,1925.1216738765834,0.0022762439640162,3,MEDIUM,TIME,2021-05-06,4.382046590158336
ADBE,2021-05-04,2021-05-05,2021-05-05,1933.0007487957862,-0.02,4,HIGH,SL,2021-05-06,-38.66001497591572
AMZN,2021-05-04,2021-05-05,2021-05-05,1933.0007487957862,-0.0199999999999999,3,MEDIUM,SL,2021-05-06,-38.66001497591553
NVDA,2021-05-04,2021-05-05,2021-05-05,1933.0007487957862,-0.02,3,MEDIUM,SL,2021-05-06,-38.66001497591572
AAPL,2021-05-04,2021-05-05,2021-05-11,1933.0007487957862,-0.02,4,HIGH,SL,2021-05-11,-38.66001497591572
MSFT,2021-05-10,2021-05-11,2021-05-12,1902.9491461330852,-0.02,3,MEDIUM,SL,2021-05-12,-38.058982922661706
PLD,2021-05-05,2021-05-06,2021-05-13,1910.6811491282683,0.0015000879942388,4,HIGH,TIME,2021-05-13,2.8661898526257095
GS,2021-05-11,2021-05-12,2021-05-12,1895.337349548553,-0.0199999999999999,5,HIGH,SL,2021-05-13,-37.90674699097087
HD,2021-05-11,2021-05-12,2021-05-12,1872.3817533843044,-0.0200000000000001,5,HIGH,SL,2021-05-13,-37.44763506768628
BLK,2021-05-12,2021-05-13,2021-05-14,1880.8397111073464,0.04,3,MEDIUM,TP,2021-05-14,75.23358844429386
DUK,2021-05-12,2021-05-13,2021-05-17,1880.8397111073464,0.04,3,MEDIUM,TP,2021-05-17,75.23358844429386
V,2021-05-10,2021-05-11,2021-05-18,1902.9491461330852,0.0096434061226271,4,HIGH,TIME,2021-05-18,18.350911446867805
CVX,2021-05-11,2021-05-12,2021-05-19,1895.3373495485525,-0.0200000000000001,5,HIGH,SL,2021-05-19,-37.90674699097124
LOW,2021-05-17,2021-05-18,2021-05-19,1914.6033287744376,-0.02,3,MEDIUM,SL,2021-05-19,-38.292066575488754
GOOGL,2021-05-12,2021-05-13,2021-05-20,1844.2326376404017,0.0363098983321723,3,MEDIUM,TIME,2021-05-20,66.96389957359693
CVX,2021-05-18,2021-05-19,2021-05-26,1899.3635660611458,0.0028898507200574,4,HIGH,TIME,2021-05-26,5.488877169032593
COP,2021-05-19,2021-05-20,2021-05-27,1912.756345975865,-0.0021563925841372,4,HIGH,TIME,2021-05-27,-4.1246535997237235
XOM,2021-05-19,2021-05-20,2021-05-27,1912.7563459758655,-0.0066156226290488,4,HIGH,TIME,2021-05-27,-12.654074166294631
ABBV,2021-05-27,2021-05-28,2021-06-02,1910.4983758564683,-0.02,4,HIGH,SL,2021-06-02,-38.209967517129364
GE,2021-05-28,2021-06-01,2021-06-03,1910.4983758564683,-0.02,3,MEDIUM,SL,2021-06-03,-38.209967517129364
COST,2021-05-28,2021-06-01,2021-06-08,1910.4983758564683,-0.0006054962471336,4,HIGH,TIME,2021-06-08,-1.1567995967359295
JNJ,2021-06-01,2021-06-02,2021-06-09,1902.8563823530421,0.0017541012303183,4,HIGH,TIME,2021-06-09,3.3378027214045005
AVGO,2021-06-07,2021-06-08,2021-06-15,1894.9830289302693,0.0057473281028119,5,HIGH,TIME,2021-06-15,10.891089216522552
GS,2021-06-10,2021-06-11,2021-06-15,1895.6505894745505,-0.02,5,HIGH,SL,2021-06-15,-37.91301178949101
ORCL,2021-06-10,2021-06-11,2021-06-16,1895.6505894745505,-0.0200000000000001,5,HIGH,SL,2021-06-16,-37.9130117894912
CVX,2021-06-17,2021-06-18,2021-06-18,1882.6636026020585,-0.02,4,HIGH,SL,2021-06-19,-37.653272052041174
GS,2021-06-17,2021-06-18,2021-06-18,1882.6636026020585,-0.02,4,HIGH,SL,2021-06-19,-37.653272052041174
MS,2021-06-17,2021-06-18,2021-06-18,1882.6636026020572,-0.0200000000000001,4,HIGH,SL,2021-06-19,-37.65327205204133
COP,2021-06-17,2021-06-18,2021-06-21,1882.6636026020585,0.04,5,HIGH,TP,2021-06-21,75.30654410408235
