Date,Cash,Open_Positions,Equity,Peak,Drawdown
2018-08-10,1948.7958637673096,4,9736.801088020791,10087.154778198661,-0.034732657313347515
2018-08-13,5793.7263956124225,2,9679.857284056323,10087.154778198661,-0.040377837269100825
2018-08-14,3847.5414993259774,3,9742.368907053753,10087.154778198661,-0.034180686102893265
2018-08-15,5768.999852564941,2,9674.232864181038,10087.154778198661,-0.04093541965967151
2018-08-16,5768.999852564941,2,9710.6642193003,10087.154778198661,-0.03732376147455063
2018-08-17,7779.6694993659385,1,9734.11962680699,10087.154778198661,-0.03499848660542859
2018-08-20,7779.6694993659385,1,9742.38488657142,10087.154778198661,-0.03417910195770868
2018-08-21,9751.92202962021,0,9751.92202962021,10087.154778198661,-0.03323362791091389
2018-08-22,7801.537623696167,1,9755.22016128826,10087.154778198661,-0.032906664387445494
2018-08-23,7801.537623696167,1,9736.33098895996,10087.154778198661,-0.034779261045635446
2018-08-24,7801.537623696167,1,9783.103844298976,10087.154778198661,-0.030142388075260818
2018-08-27,7801.537623696167,1,9779.206284898759,10087.154778198661,-0.030528776455921003
2018-08-28,7801.537623696167,1,9820.582805201302,10087.154778198661,-0.026426874461518146
2018-08-29,9829.93740585717,0,9829.93740585717,10087.154778198661,-0.025499496934201282
2018-08-30,9829.93740585717,0,9829.93740585717,10087.154778198661,-0.025499496934201282
2018-08-31,9829.93740585717,0,9829.93740585717,10087.154778198661,-0.025499496934201282
2018-09-04,9829.93740585717,0,9829.93740585717,10087.154778198661,-0.025499496934201282
2018-09-05,7863.949924685736,1,9836.60168721383,10087.154778198661,-0.02483882685396588
2018-09-06,1940.9879189695012,4,9839.016930234724,10087.154778198661,-0.024599389364009405
2018-09-07,2018.6274357282812,4,9901.888512048517,10087.154778198661,-0.018366553326866653
2018-09-10,2018.6274357282812,4,9975.47862751125,10087.154778198661,-0.011071124925016274
2018-09-11,2060.543165633765,4,10082.814131350284,10087.154778198661,-0.00043031429018602907
2018-09-12,4058.5828021614693,3,10099.615606611762,10099.615606611762,0.0
2018-09-13,8094.969337925569,1,10165.708660265387,10165.708660265387,0.0
2018-09-14,6062.108345095665,2,10165.825745863189,10165.825745863189,0.0
2018-09-17,4035.5829118233687,3,10114.79140848524,10165.825745863189,-0.005020186126908244
2018-09-18,4045.7847286965034,3,10138.496846984897,10165.825745863189,-0.00268831077390963
2018-09-19,4045.7847286965034,3,10090.934451975036,10165.825745863189,-0.007366966123595886
2018-09-20,4045.7847286965034,3,10117.940765586947,10165.825745863189,-0.004710387672710925
2018-09-21,4005.4430722396264,3,10047.529323754805,10165.825745863189,-0.011636676160470594
2018-09-24,5981.657005441643,2,10080.751982823373,10165.825745863189,-0.008368603315321965
2018-09-25,6021.2149864653,2,10109.459673582092,10165.825745863189,-0.005544662449485149
2018-09-26,8118.122626768206,1,10129.893390838177,10165.825745863189,-0.003534622363523643
2018-09-27,8118.122626768206,1,10123.301459835619,10165.825745863189,-0.004183062654293024
2018-09-28,8118.122626768206,1,10126.306770921652,10165.825745863189,-0.003887433832673981
2018-10-01,8118.122626768206,1,10130.669186280164,10165.825745863189,-0.0034583083029267048
2018-10-02,10103.0407946767,0,10103.0407946767,10165.825745863189,-0.006176079814474211
2018-10-03,6060.520597007213,2,10123.626948714647,10165.825745863189,-0.004151044706399154
2018-10-04,8001.774539159331,1,10017.493540236734,10165.825745863189,-0.014591259906930443
2018-10-05,5892.847479364376,2,9895.646945234568,10165.825745863189,-0.026577162286946066
2018-10-08,5840.2908996761425,2,9832.32822911527,10165.825745863189,-0.03280574791316193
2018-10-09,5840.2908996761425,2,9762.116385134603,10165.825745863189,-0.03971240220135275
2018-10-10,9663.945252031173,0,9663.945252031173,10165.825745863189,-0.049369377990395646
2018-10-11,7604.275011947078,1,9488.13507264379,10165.825745863189,-0.0666636129873831
2018-10-12,3773.5935008386004,3,9518.334437893427,10165.825745863189,-0.06369293790356845
2018-10-15,3773.5935008386004,3,9501.404900189282,10165.825745863189,-0.06535827607946965
2018-10-16,3773.5935008386004,3,9588.552616184921,10165.825745863189,-0.056785660516872394
2018-10-17,7728.63933110158,1,9657.93621300144,10165.825745863189,-0.0499604799018345
2018-10-18,7728.63933110158,1,9658.399453636159,10165.825745863189,-0.04991491148011451
2018-10-19,9666.26602113962,0,9666.26602113962,10165.825745863189,-0.049141086736299466
2018-10-22,9666.26602113962,0,9666.26602113962,10165.825745863189,-0.049141086736299466
2018-10-23,9666.26602113962,0,9666.26602113962,10165.825745863189,-0.049141086736299466
2018-10-24,9666.26602113962,0,9666.26602113962,10165.825745863189,-0.049141086736299466
2018-10-25,9743.596149308738,0,9743.596149308738,10165.825745863189,-0.04153421543018976
2018-10-26,9743.596149308738,0,9743.596149308738,10165.825745863189,-0.04153421543018976
2018-10-29,5840.648655929941,2,9803.755499676894,10165.825745863189,-0.03561641279692729
2018-10-30,7867.316654986158,1,9862.967687229228,10165.825745863189,-0.029791781425842823
2018-10-31,7867.316654986158,1,9834.400468643073,10165.825745863189,-0.032601904213731436
2018-11-01,5874.63446412142,2,9784.179634322532,10165.825745863189,-0.037542067027458215
2018-11-02,5874.63446412142,2,9821.170628063697,10165.825745863189,-0.03390330765208549
2018-11-05,7864.333519261374,1,9875.41939488814,10165.825745863189,-0.02856692198301991
2018-11-06,7864.333519261374,1,9883.626944222191,10165.825745863189,-0.02775955526837881
2018-11-07,9895.9079540482,0,9895.9079540482,10165.825745863189,-0.02655148716520417
2018-11-08,9895.9079540482,0,9895.9079540482,10165.825745863189,-0.02655148716520417
2018-11-09,9895.9079540482,0,9895.9079540482,10165.825745863189,-0.02655148716520417
2018-11-12,9895.9079540482,0,9895.9079540482,10165.825745863189,-0.02655148716520417
2018-11-13,9895.9079540482,0,9895.9079540482,10165.825745863189,-0.02655148716520417
2018-11-14,9895.9079540482,0,9895.9079540482,10165.825745863189,-0.02655148716520417
2018-11-15,9895.9079540482,0,9895.9079540482,10165.825745863189,-0.02655148716520417
2018-11-16,9895.9079540482,0,9895.9079540482,10165.825745863189,-0.02655148716520417
2018-11-19,9895.9079540482,0,9895.9079540482,10165.825745863189,-0.02655148716520417
2018-11-20,7916.72636323856,1,9882.081890390667,10165.825745863189,-0.02791154034761867
2018-11-21,3959.842215500179,3,9870.456294966625,10165.825745863189,-0.029055136127703052
2018-11-23,1982.572508205858,4,9891.645272039734,10165.825745863189,-0.026970802045768738
2018-11-26,1982.572508205858,4,9883.07439022121,10165.825745863189,-0.02781390933806227
2018-11-27,3922.170467199305,3,9912.243332319478,10165.825745863189,-0.024944595735068686
2018-11-28,3922.170467199305,3,9970.090031283537,10165.825745863189,-0.019254285827130513
2018-11-29,9967.303208460751,0,9967.303208460751,10165.825745863189,-0.0195284222221912
2018-11-30,9967.303208460751,0,9967.303208460751,10165.825745863189,-0.0195284222221912
2018-12-03,9967.303208460751,0,9967.303208460751,10165.825745863189,-0.0195284222221912
2018-12-04,7973.842566768601,1,9941.084455615908,10165.825745863189,-0.022107529271661486
2018-12-06,7859.181632565171,1,9910.605276767756,10165.825745863189,-0.025105729281194034
2018-12-07,7859.181632565171,1,9828.503029976086,10165.825745863189,-0.03318202813228144
2018-12-10,7780.0907172286325,1,9801.453561740447,10165.825745863189,-0.03584285165137879
2018-12-11,9847.724294769416,0,9847.724294769416,10165.825745863189,-0.03129125553064094
2018-12-12,9847.724294769416,0,9847.724294769416,10165.825745863189,-0.03129125553064094
2018-12-13,9847.724294769416,0,9847.724294769416,10165.825745863189,-0.03129125553064094
2018-12-14,9847.724294769416,0,9847.724294769416,10165.825745863189,-0.03129125553064094
2018-12-17,5883.232478921958,2,9763.576618615,10165.825745863189,-0.03956876079760441
2018-12-18,3897.5056031226472,3,9706.904502903828,10165.825745863189,-0.04514352836965663
2018-12-19,5762.170275402352,2,9634.215123108987,10165.825745863189,-0.05229389486343816
2018-12-20,7630.320275829686,1,9571.12209725004,10165.825745863189,-0.05850027961133941
2018-12-21,9535.95597169868,0,9535.95597169868,10165.825745863189,-0.06195952890701706
2018-12-24,9535.95597169868,0,9535.95597169868,10165.825745863189,-0.06195952890701706
2018-12-26,9535.95597169868,0,9535.95597169868,10165.825745863189,-0.06195952890701706
2018-12-27,9535.95597169868,0,9535.95597169868,10165.825745863189,-0.06195952890701706
2018-12-28,9535.95597169868,0,9535.95597169868,10165.825745863189,-0.06195952890701706
2018-12-31,9535.95597169868,0,9535.95597169868,10165.825745863189,-0.06195952890701706
2019-01-02,9535.95597169868,0,9535.95597169868,10165.825745863189,-0.06195952890701706
2019-01-03,9497.812147811886,0,9497.812147811886,10165.825745863189,-0.06571169079138894
2019-01-04,9497.812147811886,0,9497.812147811886,10165.825745863189,-0.06571169079138894
2019-01-07,9497.812147811886,0,9497.812147811886,10165.825745863189,-0.06571169079138894
2019-01-08,9497.812147811886,0,9497.812147811886,10165.825745863189,-0.06571169079138894
2019-01-09,9459.820899220638,0,9459.820899220638,10165.825745863189,-0.06944884402822338
2019-01-10,7529.9898787482625,1,9428.843316433655,10165.825745863189,-0.07249607143122994
2019-01-11,7605.439572964087,1,9506.661471193967,10165.825745863189,-0.06484119353879902
2019-01-14,9459.564469211333,0,9459.564469211333,10165.825745863189,-0.06947406873851414
2019-01-15,9459.564469211333,0,9459.564469211333,10165.825745863189,-0.06947406873851414
2019-01-16,7567.651575369066,1,9442.4051542074,10165.825745863189,-0.07116200982986287
2019-01-17,9415.868007545254,0,9415.868007545254,10165.825745863189,-0.07377243689457469
2019-01-18,9415.868007545254,0,9415.868007545254,10165.825745863189,-0.07377243689457469
2019-01-22,7494.939778971274,1,9400.902139167303,10165.825745863189,-0.07524461129064286
2019-01-23,5533.943828247127,2,9343.042070921018,10165.825745863189,-0.08093623631872593
2019-01-24,5533.943828247127,2,9288.5903502204,10165.825745863189,-0.08629258631545644
2019-01-25,5533.943828247127,2,9313.039490208757,10165.825745863189,-0.08388755394528169
2019-01-28,7381.944460434608,1,9254.374806990127,10165.825745863189,-0.08965832797635365
2019-01-29,9265.44447131637,0,9265.44447131637,10165.825745863189,-0.08856941846688782
2019-01-30,9265.44447131637,0,9265.44447131637,10165.825745863189,-0.08856941846688782
2019-01-31,9265.44447131637,0,9265.44447131637,10165.825745863189,-0.08856941846688782
2019-02-01,5562.117604561652,2,9237.54663083051,10165.825745863189,-0.09131369533954747
2019-02-04,5562.117604561652,2,9280.969983140518,10165.825745863189,-0.08704219262097312
2019-02-05,5562.117604561652,2,9277.200878585463,10165.825745863189,-0.08741295488360468
2019-02-06,3709.9231969814923,3,9231.970346119724,10165.825745863189,-0.09186222773132635
2019-02-07,7312.035768190067,1,9131.489628773077,10165.825745863189,-0.10174639453278223
2019-02-08,5453.347462954244,2,9123.37476583172,10165.825745863189,-0.1025446437989237
2019-02-11,1795.3380556759364,4,9131.556017528186,10165.825745863189,-0.10173986395112877
2019-02-12,1795.3380556759364,4,9208.440017392957,10165.825745863189,-0.09417687774746908
2019-02-13,3694.4243940830256,3,9272.238937022352,10165.825745863189,-0.08790105508197077
2019-02-14,5552.19510974913,2,9286.091300088721,10165.825745863189,-0.08653841485847424
2019-02-15,7433.6767886238,1,9335.50557993133,10165.825745863189,-0.08167759183455836
2019-02-19,9338.920233786152,0,9338.920233786152,10165.825745863189,-0.08134169645919143
2019-02-20,9338.920233786152,0,9338.920233786152,10165.825745863189,-0.08134169645919143
2019-02-21,7471.136187028921,1,9333.860003712933,10165.825745863189,-0.08183946517958074
2019-02-22,7471.136187028921,1,9336.858938850282,10165.825745863189,-0.08154446355233269
2019-02-25,7471.136187028921,1,9328.800191818123,10165.825745863189,-0.08233719276426499
2019-02-26,7471.136187028921,1,9320.741444785965,10165.825745863189,-0.08312992197619729
2019-02-27,7439.59032112715,1,9324.795351757897,10165.825745863189,-0.08273114404381121
2019-02-28,5580.682030747944,2,9310.133533549373,10165.825745863189,-0.08417340939195472
2019-03-01,5543.433261708483,2,9274.943490825672,10165.825745863189,-0.08763501139098773
2019-03-04,5543.433261708483,2,9273.059531349862,10165.825745863189,-0.08782033420911461
2019-03-05,1801.6702660099184,4,9217.969883735157,10165.825745863189,-0.09323943630587472
2019-03-06,3626.4050130992982,3,9194.972583296334,10165.825745863189,-0.09550165297314162
2019-03-07,7290.47753186546,1,9141.385713255726,10165.825745863189,-0.10077292865504228
2019-03-08,3634.2832130414963,3,9168.444486271024,10165.825745863189,-0.0981111898360083
2019-03-11,5533.516232668388,2,9272.64950179626,10165.825745863189,-0.0878606683210551
2019-03-12,5540.991285156542,2,9284.326526707408,10165.825745863189,-0.08671201348444246
2019-03-13,9375.340274661714,0,9375.340274661714,10165.825745863189,-0.07775910102759231
2019-03-14,9375.340274661714,0,9375.340274661714,10165.825745863189,-0.07775910102759231
2019-03-15,9375.340274661714,0,9375.340274661714,10165.825745863189,-0.07775910102759231
2019-03-18,5593.846648004326,2,9381.846812681039,10165.825745863189,-0.07711906074144315
2019-03-19,3713.9716899572472,3,9400.422663352865,10165.825745863189,-0.07529177674738241
2019-03-20,3713.9716899572472,3,9446.128014923455,10165.825745863189,-0.07079579651781875
2019-03-21,0.0,5,9502.167646929778,10165.825745863189,-0.06528324560387777
2019-03-22,3639.6922561581023,3,9313.779713591246,10165.825745863189,-0.08381473906521253
2019-03-25,3761.0257362561306,3,9353.558504911955,10165.825745863189,-0.07990174740913425
2019-03-26,5716.095692625093,2,9399.819541206005,10165.825745863189,-0.07535110514449816
2019-03-27,5716.095692625093,2,9376.244654143691,10165.825745863189,-0.07767013831028968
2019-03-28,3836.566886138283,3,9394.648698893137,10165.825745863189,-0.07585975465730055
2019-03-29,3836.566886138283,3,9449.23351495263,10165.825745863189,-0.07049031223087454
2019-04-01,9566.730482567287,0,9566.730482567287,10165.825745863189,-0.05893227744334428
2019-04-02,7653.38438605383,1,9587.747500091113,10165.825745863189,-0.05686485881457448
2019-04-03,7653.38438605383,1,9579.519125363086,10165.825745863189,-0.05767427409806736
2019-04-04,7653.38438605383,1,9567.225654164444,10165.825745863189,-0.05888356801141659
2019-04-05,5734.565895703717,2,9581.230522440796,10165.825745863189,-0.05750592603461502
2019-04-08,5734.565895703717,2,9584.70894025021,10165.825745863189,-0.057163758276051024
2019-04-09,7684.790370022036,1,9571.63450259824,10165.825745863189,-0.05844987491613707
2019-04-10,7684.790370022036,1,9610.941209182236,10165.825745863189,-0.05458332166540958
2019-04-11,7684.790370022036,1,9616.83111367212,10165.825745863189,-0.05400393887476107
2019-04-12,9616.590972156615,0,9616.590972156615,10165.825745863189,-0.0540275613055905
2019-04-15,9616.590972156615,0,9616.590972156615,10165.825745863189,-0.0540275613055905
2019-04-16,7693.272777725291,1,9637.980456396064,10165.825745863189,-0.05192350357588238
2019-04-17,9693.523699933867,0,9693.523699933867,10165.825745863189,-0.04645978179603538
2019-04-18,9693.523699933867,0,9693.523699933867,10165.825745863189,-0.04645978179603538
2019-04-22,7754.818959947093,1,9691.986734359434,10165.825745863189,-0.046610971243194466
2019-04-23,7754.818959947093,1,9702.1052689332,10165.825745863189,-0.04561562321867385
2019-04-24,7754.818959947093,1,9709.479905852832,10165.825745863189,-0.04489018909221998
2019-04-25,7716.006420927556,1,9664.322215864699,10165.825745863189,-0.0493322965134011
2019-04-26,7677.425966591529,1,9606.533129670705,10165.825745863189,-0.055016939122734754
2019-04-29,7656.941827486409,1,9573.761190684094,10165.825745863189,-0.05824067517781584
2019-04-30,7656.941827486409,1,9581.1922056917,10165.825745863189,-0.05750969520694338
2019-05-01,7656.941827486409,1,9542.601222126752,10165.825745863189,-0.061305843648760905
2019-05-02,1992.5129187472141,4,9575.586233839309,10165.825745863189,-0.0580611478869848
2019-05-03,1992.5129187472141,4,9626.713460208473,10165.825745863189,-0.053031824382205106
2019-05-06,5700.631554403844,2,9514.339537807393,10165.825745863189,-0.0640859113998592
2019-05-07,9394.783208687808,0,9394.783208687808,10165.825745863189,-0.07584652309126427
2019-05-08,0.0,5,9431.496604737637,10165.825745863189,-0.07223507066549661
2019-05-09,1842.8382069492625,4,9366.976299808419,10165.825745863189,-0.07858185513162552
2019-05-10,3678.2137757169758,3,9366.440086109758,10165.825745863189,-0.07863460182550608
2019-05-13,7364.254987619231,1,9213.164062520491,10165.825745863189,-0.09371217913413155
2019-05-14,0.0,5,9289.81105743942,10165.825745863189,-0.08617250682073208
2019-05-15,1895.9223985062697,4,9377.840084622607,10165.825745863189,-0.07751319774109244
2019-05-16,5710.3766849267695,2,9479.308178191097,10165.825745863189,-0.06753190393327946
2019-05-17,5710.3766849267695,2,9460.898203605422,10165.825745863189,-0.06934287089709612
2019-05-20,5710.3766849267695,2,9455.975020074831,10165.825745863189,-0.0698271585146164
2019-05-21,7578.587780960305,1,9460.792461683535,10165.825745863189,-0.06935327260223345
