Ticker,Date,Entry_Date,Exit_Date,Signal_Drop,ATR_Pct,Drop_ATR_Ratio,Volume_Ratio,Distance_SMA20,Distance_SMA50,Distance_SMA200,Return_3D,Return_5D,Return_10D,Negative_Days_5,SPY_Return,SPY_Distance_SMA50,SPY_Volume_Ratio,Entry_Price,Exit_Price,PnL_Pct,PnL_Dollars,Holding_Days,Days_Held,Exit,Exit_Reason
TSLA,2018-12-17,2018-12-18,2018-12-18,-0.04727787408573181,0.038461381000797046,1.2292297586701855,1.1248414206656265,-0.015398328999253086,0.07341307547002418,0.11353136222104676,-0.049590829243212675,-0.04581672042527585,-0.005877635597368314,3.0,-0.01961834579625832,-0.06139389854292576,1.4119320980073213,23.369333267211914,22.901946601867675,-0.020000000000000018,-40.00000000000003,0,0,SL,SL
TSLA,2018-12-18,2018-12-19,2018-12-19,-0.03269048317800338,0.04111757862237911,0.7950488397731402,1.0415161541355893,-0.04525434318102539,0.03354138452961197,0.07706614681247093,-0.10552299148845856,-0.08106119957179825,-0.05986217384923209,4.0,-0.0010966051196314996,-0.0601611777678599,1.1438147782477144,22.50666618347168,22.056532859802246,-0.020000000000000018,-40.000000000000036,0,0,SL,SL
AVGO,2018-12-19,2018-12-20,2018-12-20,-0.02315021033824871,0.04053477229429878,0.5711197825454366,1.4038073055422045,0.026027416189016606,0.05641359018341441,0.055566539728597375,-0.032845196086435435,-0.033414331835616484,0.0621443274735165,4.0,-0.014975588849887367,-0.07173498229733699,1.7450894885478725,20.174301867385818,19.770815830038103,-0.019999999999999907,-39.999999999999815,0,0,SL,SL
ABBV,2019-01-02,2019-01-03,2019-01-03,-0.03210711938726607,0.03620651026923532,0.8867775200789648,1.0409970571083715,0.015610626198347965,0.03063880996926205,-0.03640903150396613,-0.007562919578612992,0.06024261664653574,0.05063021752189001,1.0,0.0010403966556611355,-0.05275042066163915,0.7859861658602516,63.906152940230044,62.62802988142544,-0.020000000000000018,-40.000000000000036,0,0,SL,SL
GE,2019-01-08,2019-01-09,2019-01-09,-0.020594570476908047,0.05490101792587948,0.37512183298153545,1.0528604936742967,0.14428960546612846,0.04933546779177678,-0.2798015434289848,0.062035052970764504,0.13077951023558732,0.19720325297686747,1.0,0.009395395418753116,-0.02216312784734964,0.6665838036858724,39.447315947666915,38.65836962871358,-0.019999999999999907,-39.999999999999815,0,0,SL,SL
ABBV,2019-01-09,2019-01-10,2019-01-14,-0.032823022744615904,0.03755670232776704,0.8739591260745129,1.428246098494397,0.0021743267365315067,0.007721321098595135,-0.048040528050956155,-0.014146167540142862,-0.01591407324303118,0.04336983798983973,2.0,0.004673402241747837,-0.0168038681593059,0.6293242752261187,63.3582393093736,62.09107452318613,-0.020000000000000018,-40.000000000000036,2,2,SL,SL
AMD,2019-01-09,2019-01-10,2019-01-10,-0.02698792606951239,0.07206537321540332,0.3744922820124099,1.5349368937535932,0.0731085433901415,0.030007483398512003,0.07558676865407943,0.06263160705566406,0.07222520530334076,0.21261267247042892,2.0,0.004673402241747837,-0.0168038681593059,0.6293242752261187,19.760000228881836,19.364800224304197,-0.02000000000000013,-40.000000000000256,0,0,SL,SL
AMD,2019-01-10,2019-01-11,2019-01-11,-0.0222882987140276,0.07215226793044734,0.3089064190679753,1.068777526328708,0.04986038618745625,0.004886983766971609,0.049015143098814606,-0.04035002119688402,0.15777129937991585,0.10279330680449306,2.0,0.0035273613495006018,-0.01296639404487332,0.6466479031456364,19.469999313354492,20.248799285888673,0.040000000000000036,80.00000000000007,0,0,TP,TP
LOW,2019-01-15,2019-01-16,2019-01-17,-0.020637322273728165,0.026536390112418193,0.777698932910643,1.046210092250138,0.023371315429422168,0.01983156745220871,-0.015167719280120173,-0.01114835855083185,-0.02786029207381735,0.027609548137796258,4.0,0.011460882858806087,-0.005779052594356404,0.5850180084919588,82.05249013319923,80.41144033053524,-0.020000000000000018,-40.000000000000036,1,1,SL,SL
MS,2019-01-17,2019-01-18,2019-01-22,-0.044054584910312,0.03345541121834824,1.3168149278688515,2.93184397099022,0.04632583624578168,0.005185619148482035,-0.1034769496576673,0.0011770612986647944,0.020883723858456493,0.07182491823372694,1.0,0.007586735118366272,0.005592850414877004,0.6898213026636681,34.03826659489022,33.357501262992415,-0.019999999999999907,-39.999999999999815,1,1,SL,SL
LLY,2019-01-18,2019-01-22,2019-01-29,-0.021567716192324005,0.02366659204440783,0.9113148252124553,1.7206711914878374,0.020267010980694833,0.027574753749931125,0.1816182969150173,-0.004270223379813087,0.003528839636671721,0.01683210417580394,3.0,0.013310196371418392,0.01939403913299831,0.9475255084899642,104.74688164140632,104.7650146484375,0.000173112619173299,0.34622523834659796,5,5,TIME,TIME
NFLX,2019-01-18,2019-01-22,2019-01-22,-0.03989355267671446,0.04327209745401701,0.9219232490199314,1.6758007596845936,0.1380454794662287,0.17893860688924978,0.014218951446217876,-0.043819107369032495,0.004472910382804285,0.13956379615515124,3.0,0.013310196371418392,0.01939403913299831,0.9475255084899642,33.48899841308594,32.819218444824216,-0.02000000000000013,-40.000000000000256,0,0,SL,SL
CAT,2019-01-22,2019-01-23,2019-01-23,-0.031918143828508216,0.03256699754114286,0.9800763422598314,1.0813249653795536,0.035822585281798824,0.04358881488941213,-0.039706346325859454,0.01086707652161456,0.009793025258917787,0.03790654226463497,2.0,-0.013510863024747466,0.006442256401394841,0.901479103271306,114.23589026696405,111.95117246162476,-0.020000000000000018,-40.000000000000036,0,0,SL,SL
COP,2019-01-22,2019-01-23,2019-01-28,-0.031664198026174484,0.028028162249560146,1.1297279409273935,1.0649019675778888,0.026982626940293963,0.014983066023316338,-0.04054324396621356,0.0013702345886974499,0.00213359686103054,0.035922516504757196,2.0,-0.013510863024747466,0.006442256401394841,0.901479103271306,50.88986430174507,49.872067015710165,-0.02000000000000013,-40.000000000000256,3,3,SL,SL
MS,2019-01-22,2019-01-23,2019-01-23,-0.029297186658771346,0.03511638649673155,0.8342881936755701,1.2836892659154588,0.03334429997084465,0.004933449411879565,-0.10406682292122826,-0.0467519702638487,-0.0016479539154000689,0.01678225923999843,2.0,-0.013510863024747466,0.006442256401394841,0.901479103271306,33.642661172717474,32.96980794926312,-0.02000000000000013,-40.000000000000256,0,0,SL,SL
NFLX,2019-01-22,2019-01-23,2019-01-23,-0.041108847341574495,0.04601689493365508,0.8933424865116004,1.1253490175760907,0.07956277074146723,0.1293492867345658,-0.02792782710966668,-0.07464643567514351,-0.023367570970168727,0.03114094092880748,3.0,-0.013510863024747466,0.006442256401394841,0.901479103271306,32.82500076293945,32.16850074768066,-0.02000000000000013,-40.000000000000256,0,0,SL,SL
LLY,2019-01-24,2019-01-25,2019-01-31,-0.0319893783712637,0.02374122853906827,1.3474188295952072,1.4805625805296494,-0.0047991206842246115,0.008711017446141112,0.15823750707654338,-0.013723359806663504,-0.015496736481171225,-0.01894050281787585,2.0,0.000531373919525624,0.011507996432057466,0.513540037388677,104.42999853971116,108.60719848129962,0.040000000000000036,80.00000000000007,4,4,TP,TP
AMD,2019-01-28,2019-01-29,2019-01-29,-0.07979936049462688,0.05847375061105098,1.3647039853049132,1.3648386485215411,0.01775269464460205,0.019233124538422075,0.04020352234483826,0.019191973876643953,-0.02840636204065916,-0.004440066628287553,2.0,-0.007600276063292277,0.013683259245041546,0.8218379230180125,20.260000228881836,19.8548002243042,-0.020000000000000018,-40.000000000000036,0,0,SL,SL
BAC,2019-01-31,2019-02-01,2019-02-07,-0.020639912828044338,0.026494042186061575,0.779039781211752,1.2739432023929502,0.03223223113435014,0.07609343364560406,-0.00800689025337753,-0.039149527260681216,-0.020976632604044032,0.0007029395126691984,3.0,0.008782493072969855,0.03816383804759216,1.0824634522456291,23.87551905445857,23.3980086733694,-0.020000000000000018,-40.00000000000004,4,4,SL,SL
GS,2019-01-31,2019-02-01,2019-02-07,-0.022076130995033694,0.028624072164563745,0.771243548720635,1.3077942624595726,0.048637436992099214,0.08081368895178409,-0.09041439357434156,-0.008562147697595224,0.0010616791943398596,0.004718912413435028,2.0,0.008782493072969855,0.03816383804759216,1.0824634522456291,165.7940606865679,162.47817947283653,-0.020000000000000018,-40.00000000000003,4,4,SL,SL
AMZN,2019-02-01,2019-02-04,2019-02-08,-0.05381880772938674,0.0317847482133811,1.6932274362560311,1.7627377264663437,-0.015226698365708446,0.01732066916858388,-0.05389247839402156,0.020296387434695307,-0.02654187227033955,-0.039563700408959845,3.0,0.00048163584816496297,0.03883012656969953,0.9207053548060293,81.1500015258789,79.52700149536133,-0.019999999999999907,-39.999999999999815,4,4,SL,SL
AMD,2019-02-05,2019-02-06,2019-02-07,-0.03398258281572886,0.06097934692180259,0.55728020274318,1.1178130570014149,0.10074844913591652,0.15651387101926528,0.17798068117554866,-0.045063514475455646,0.21090906316583813,0.17965582975407846,2.0,0.004192045731362448,0.049318282987642625,0.9050694620629397,23.6299991607666,23.15739917755127,-0.020000000000000018,-40.000000000000036,1,1,SL,SL
GOOGL,2019-02-06,2019-02-07,2019-02-14,-0.025159018411581968,0.022263344840226896,1.1300646238081429,1.3103536292961357,0.0247193496984488,0.047792436255012394,-0.0045307367563910406,0.003817215147647657,0.022677749391451174,0.03548480262588671,2.0,-0.001318524174785729,0.04718968506268473,0.6809279080802524,55.102394698878804,55.96376037597656,0.015632091523515745,31.26418304703149,5,5,TIME,TIME
COP,2019-02-07,2019-02-08,2019-02-08,-0.023585252928620126,0.023012004814002517,1.0249108289021736,1.0208644486737184,0.007314857370882777,0.03536984613474248,-0.018672236710920886,-0.035034592865524905,-0.0031020163803126,0.0205689379420686,3.0,-0.00953272463516508,0.03653704832031246,1.113980784350648,51.56869065854326,50.537316845372395,-0.020000000000000018,-40.00000000000003,0,0,SL,SL
ORCL,2019-02-07,2019-02-08,2019-02-15,-0.02028866819715569,0.014208900563257437,1.4278844522017293,1.0614078376832896,0.015087835831097518,0.054880572131302374,0.0575880012137846,-0.01587288744095916,-0.00019923110859443316,0.02073178191182179,1.0,-0.00953272463516508,0.03653704832031246,1.113980784350648,44.88934829968033,46.3501091003418,0.03254136796349694,65.08273592699388,5,5,TIME,TIME
GE,2019-02-08,2019-02-11,2019-02-13,-0.024851175339307807,0.05249747666842989,0.47337847295529956,1.0419456988104612,0.04617678174833584,0.18312507265060352,-0.14370946276953234,-0.07714018996696748,-0.03729147642108299,0.0709605386314276,3.0,0.0012218434878539242,0.0374434336388465,0.895207787133295,45.69777108498541,47.52568192838483,0.040000000000000036,80.00000000000007,2,2,TP,TP
UNH,2019-02-08,2019-02-11,2019-02-19,-0.026394027646004625,0.017574822158407558,1.5018090884850335,1.2166130424021886,-0.008806861702274515,0.007156430184574569,0.022038916215033844,-0.016559923613366,-0.02537967443338862,-0.022943358353569976,4.0,0.0012218434878539242,0.0374434336388465,0.895207787133295,229.78498335505353,238.97638268925567,0.040000000000000036,80.00000000000006,5,5,TP,TP
WMT,2019-02-20,2019-02-21,2019-02-27,-0.022700524479483453,0.01875817558997784,1.210166968029233,2.0016427006816584,0.028476679758991263,0.054770328434658344,0.08681645036453012,0.013804284619552298,0.03000936991353198,0.04477000388874641,1.0,0.002015339762686086,0.06570591293234807,0.9773805925063975,29.73262691682359,29.13797437848712,-0.020000000000000018,-40.00000000000004,4,4,SL,SL
CAT,2019-02-26,2019-02-27,2019-03-06,-0.02425570719103276,0.02170604249424417,1.1174633606040663,1.5501718897647023,0.03429810982985315,0.06339227665663105,0.012773697962807473,-0.006480384793759897,0.01605318849981563,0.0701933481147492,3.0,-0.000715668695920213,0.06395133448684209,0.7538262976092871,118.37461599178141,116.00712367194578,-0.020000000000000018,-40.00000000000004,5,5,SL,SL
HD,2019-02-27,2019-02-28,2019-03-07,-0.024588723764960907,0.016835277821169354,1.46054754938716,1.89035704851396,-0.018731266373200772,0.02602607664487877,-0.023066478855198524,-0.04532475493005972,-0.042637665255742196,-0.00997231173849722,4.0,-0.0004296598939053098,0.062250343257588936,0.7594945153681903,152.4198114928261,151.5149383544922,-0.005936716031016198,-11.873432062032396,5,5,TIME,TIME
LOW,2019-02-28,2019-03-01,2019-03-01,-0.023508715216790432,0.02107714978296033,1.1153650023304331,1.73940808055999,0.03572645386608908,0.0933921134048823,0.07076027817626618,0.0007615029040024535,-0.004075332339141702,0.035777535619664125,2.0,-0.001862211841167416,0.05868342405488591,0.9387675943622146,92.10602435841592,90.2639038712476,-0.020000000000000018,-40.00000000000004,0,0,SL,SL
ADBE,2019-03-04,2019-03-05,2019-03-07,-0.022158273880255375,0.019284806671824195,1.1490016082260974,1.1179755567666843,-0.0021278629180099262,0.060349049007495825,0.037502998080463534,-0.018029632348494307,-0.0017786384029189195,-0.004972088973703714,2.0,-0.003637296381383437,0.05721402724043423,1.4476171523192716,259.0,253.82,-0.020000000000000018,-40.000000000000036,2,2,SL,SL
CRM,2019-03-04,2019-03-05,2019-03-05,-0.03664989632300952,0.023199628921070612,1.5797621784253182,3.106881280946049,-0.010089563262443701,0.061409047526053806,0.1048556785540371,-0.02832259433616635,-0.017724303175482903,-0.003457953092038224,1.0,-0.003637296381383437,0.05721402724043423,1.4476171523192716,157.20035025748902,154.05634325233925,-0.019999999999999907,-39.999999999999815,0,0,SL,SL
MCD,2019-03-04,2019-03-05,2019-03-12,-0.024101816876403004,0.012709791437071374,1.8963188338483556,1.258133264860701,0.013203303775900732,0.012795921722921655,0.07491561823867365,-0.008836667953897703,-0.004765642543226534,0.00983313244127082,1.0,-0.003637296381383437,0.05721402724043423,1.4476171523192716,151.49495263083338,152.52671813964844,0.006810560291927947,13.621120583855896,5,5,TIME,TIME
GE,2019-03-05,2019-03-06,2019-03-06,-0.047206111218852764,0.046111578915618,1.0237366043187919,1.7378983382995363,-0.00956566448541707,0.1069336891424233,-0.07861949246413436,-0.0481230199123901,-0.07223247557440449,0.015360519211039536,3.0,-0.001360037141870829,0.05344679201444347,0.8044561032285492,44.58842402846623,43.6966555478969,-0.020000000000000018,-40.000000000000036,0,0,SL,SL
AMD,2019-03-06,2019-03-07,2019-03-07,-0.04638298521650597,0.03474214827594869,1.3350638206968912,1.0121156363627235,-0.045347084779771896,0.04356815284065063,0.06704376909215082,-0.05363177539681385,-0.04557068635795669,-0.06430066248308275,2.0,-0.0060571615738863605,0.044573803890370245,1.024318273352973,22.329999923706055,21.883399925231934,-0.019999999999999907,-39.999999999999815,0,0,SL,SL
GE,2019-03-06,2019-03-07,2019-03-07,-0.07886777275447521,0.05310247562768024,1.485199547144362,1.9086089910915647,-0.0825746138105572,0.015186964802352598,-0.1492815443545703,-0.11295039803361417,-0.1626839002928686,-0.0619408342893325,4.0,-0.0060571615738863605,0.044573803890370245,1.024318273352973,43.721694861865224,45.47056265633984,0.040000000000000036,80.00000000000007,0,0,TP,TP
AMZN,2019-03-07,2019-03-08,2019-03-11,-0.02576471998369667,0.016832354700343537,1.530666412535308,1.2410277722837966,-0.005791471208572041,0.004116517133252451,-0.0586970413201513,-0.04139916984676173,-0.00846429491969225,0.004019914140573677,3.0,-0.008365114050475131,0.03316550506464644,1.2636999459946474,80.20050048828125,83.4085205078125,0.040000000000000036,80.00000000000006,1,1,TP,TP
AVGO,2019-03-07,2019-03-08,2019-03-13,-0.021521892480970695,0.020784779098507167,1.0354640950943024,1.1950525548475086,-0.03931071475023251,0.00671660726289125,0.1116650938080872,-0.034122606224522345,-0.03577116710642958,-0.05492279406987133,3.0,-0.008365114050475131,0.03316550506464644,1.2636999459946474,21.590789164533653,22.454420731115,0.040000000000000036,80.00000000000007,3,3,TP,TP
BA,2019-03-11,2019-03-12,2019-03-12,-0.05332041169098012,0.029863551348258743,1.7854678791941159,6.545178464448405,-0.051493125239525095,0.04413981796693389,0.125509642567585,-0.057602616575996524,-0.07552750892548521,-0.06292313585962228,5.0,0.014501191238529998,0.04039316114414104,0.8789269187595877,375.69947698842884,368.18548744866024,-0.020000000000000018,-40.000000000000036,0,0,SL,SL
LLY,2019-03-11,2019-03-12,2019-03-13,-0.02525659372548783,0.02043380061585196,1.236020366465477,1.932679482739039,-0.0034313863086827823,0.03610747935093994,0.17159789579832885,-0.02510266064557598,-0.031068652030794786,-0.0031477738113688813,3.0,0.014501191238529998,0.04039316114414104,0.8789269187595877,112.42417907714844,116.92114624023438,0.040000000000000036,80.00000000000009,1,1,TP,TP
ADBE,2019-03-15,2019-03-18,2019-03-25,-0.0395980649514015,0.025980318050068448,1.524156281500841,3.69570723639038,-0.010629148878878447,0.025761109641533997,0.029611580220704203,-0.024363451822739357,0.00922505611231772,-0.026211178257512402,1.0,0.004940297708840857,0.045695838315074955,1.0829232254461187,257.1099853515625,262.2699890136719,0.020069246455184375,40.138492910368754,5,5,TIME,TIME
GE,2019-03-15,2019-03-18,2019-03-25,-0.03300968919375147,0.05207678399585667,0.6338657394123605,1.6676645352621666,-0.0009159499386015568,0.06556340473573652,-0.056507740421118724,0.020491659054159284,0.0396659354181681,-0.029157684380688553,2.0,0.004940297708840857,0.045695838315074955,1.0829232254461187,48.15446093996613,47.62422180175781,-0.01101121532373417,-22.02243064746834,5,5,TIME,TIME
META,2019-03-15,2019-03-18,2019-03-18,-0.024622305979848935,0.02330316780530253,1.0566076760708147,2.192117376039857,-0.00250895988714106,0.048473195557743765,0.0040348717222327135,-0.034550770946527476,-0.021344238492327472,0.022800255838194117,3.0,0.004940297708840857,0.045695838315074955,1.0829232254461187,162.1460942050335,158.90317232093284,-0.020000000000000018,-40.000000000000036,0,0,SL,SL
META,2019-03-18,2019-03-19,2019-03-26,-0.03319696095001612,0.025999554959181593,1.2768280457928687,2.0798922922619982,-0.03503401149130059,0.01000110077872396,-0.02849679606435862,-0.07440751056328332,-0.06741444578142208,-0.04122620990893544,4.0,0.0036260668240422067,0.046438652859219554,0.8481200309142108,160.0743004033197,166.4772724194525,0.040000000000000036,80.00000000000007,5,5,TP,TP
BAC,2019-03-20,2019-03-21,2019-03-22,-0.03406402085212146,0.019228849696804367,1.7715059085298555,1.5594597989518066,-0.016307835448694186,0.0034736036450615515,0.006884133586053887,-0.022525318290179897,-0.022191682205288665,-0.006934818007432564,3.0,-0.00300999853030004,0.03897250169914779,1.1236919493105353,23.871563294057758,23.394132028176603,-0.020000000000000018,-40.000000000000036,1,1,SL,SL
GS,2019-03-20,2019-03-21,2019-03-22,-0.03381032786978444,0.021470430752520264,1.5747391498335768,1.8308496437236066,-0.013091159344797765,0.00030785637149843836,-0.07573972555263253,-0.019872786483531857,-0.014854113895311105,-0.0021565300249204444,2.0,-0.00300999853030004,0.03897250169914779,1.1236919493105353,162.17584742345736,158.9323304749882,-0.02000000000000013,-40.000000000000256,1,1,SL,SL
