Date,Strategy,Cash,Open_Position_Value,Open_Positions,Equity,Peak,Drawdown,Daily_Return
2020-04-03,BASE,10631.199348699442,0.0,0,10631.199348699442,11567.96182672037,-0.08097904298552727,0.0
2020-04-04,BASE,10631.199348699442,0.0,0,10631.199348699442,11567.96182672037,-0.08097904298552727,0.0
2020-04-05,BASE,10631.199348699442,0.0,0,10631.199348699442,11567.96182672037,-0.08097904298552727,0.0
2020-04-06,BASE,10631.199348699442,0.0,0,10631.199348699442,11567.96182672037,-0.08097904298552727,0.0
2020-04-07,BASE,10631.199348699442,0.0,0,10631.199348699442,11567.96182672037,-0.08097904298552727,0.0
2020-04-08,BASE,8504.959478959554,2083.715072345091,1,10588.674551304644,11567.96182672037,-0.08465512681358511,-0.0039999999999998925
2020-04-09,BASE,8504.959478959554,2083.715072345091,1,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-10,BASE,8504.959478959554,2083.715072345091,1,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-11,BASE,8504.959478959554,2083.715072345091,1,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-12,BASE,8504.959478959554,2083.715072345091,1,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-13,BASE,10588.674551304644,0.0,0,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-14,BASE,10588.674551304644,0.0,0,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-15,BASE,10588.674551304644,0.0,0,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-16,BASE,10588.674551304644,0.0,0,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-17,BASE,10588.674551304644,0.0,0,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-18,BASE,10588.674551304644,0.0,0,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-19,BASE,10588.674551304644,0.0,0,10588.674551304644,11567.96182672037,-0.08465512681358511,0.0
2020-04-20,BASE,8470.939641043715,2075.3802120557107,1,10546.319853099425,11567.96182672037,-0.08831650630633092,-0.004000000000000115
2020-04-21,BASE,10546.319853099425,0.0,0,10546.319853099425,11567.96182672037,-0.08831650630633092,0.0
2020-04-22,BASE,8437.05588247954,2067.0786912074873,1,10504.134573687028,11567.96182672037,-0.09196324028110547,-0.0039999999999998925
2020-04-23,BASE,4218.5279412397695,6454.347750096849,3,10672.87569133662,11567.96182672037,-0.07737630438200671,0.016064257028112428
2020-04-24,BASE,6412.16247068445,4260.713220652167,2,10672.875691336618,11567.96182672037,-0.07737630438200693,-2.220446049250313e-16
2020-04-25,BASE,6412.16247068445,4260.713220652167,2,10672.875691336618,11567.96182672037,-0.07737630438200693,0.0
2020-04-26,BASE,6412.16247068445,4260.713220652167,2,10672.875691336618,11567.96182672037,-0.07737630438200693,0.0
2020-04-27,BASE,8605.79700012913,2067.0786912074873,1,10672.875691336618,11567.96182672037,-0.07737630438200693,0.0
2020-04-28,BASE,10672.875691336618,0.0,0,10672.875691336618,11567.96182672037,-0.07737630438200693,0.0
2020-04-29,BASE,8538.300553069294,2091.883635501977,1,10630.184188571271,11567.96182672037,-0.0810667991644789,-0.0040000000000000036
2020-04-30,BASE,2126.036837714252,8365.29106302881,4,10491.327900743061,11567.96182672037,-0.09307032147101624,-0.013062453609928748
2020-05-01,BASE,2075.01195360911,8331.95480541345,4,10406.96675902256,11567.96182672037,-0.10036297535284688,-0.008041035655222073
2020-05-02,BASE,4141.859925761399,6265.106833261161,3,10406.96675902256,11567.96182672037,-0.10036297535284688,0.0
2020-05-03,BASE,4141.859925761399,6265.106833261161,3,10406.96675902256,11567.96182672037,-0.10036297535284688,0.0
2020-05-04,BASE,8292.223998873656,2114.742760148903,1,10406.96675902256,11567.96182672037,-0.10036297535284688,0.0
2020-05-05,BASE,8292.223998873656,2114.742760148903,1,10406.96675902256,11567.96182672037,-0.10036297535284688,0.0
2020-05-06,BASE,8292.223998873656,2114.742760148903,1,10406.96675902256,11567.96182672037,-0.10036297535284688,0.0
2020-05-07,BASE,10406.96675902256,0.0,0,10406.96675902256,11567.96182672037,-0.10036297535284688,0.0
2020-05-08,BASE,8325.573407218048,2109.89013299448,1,10435.463540212528,11567.96182672037,-0.097899552528945,0.0027382408198106667
2020-05-09,BASE,8325.573407218048,2109.89013299448,1,10435.463540212528,11567.96182672037,-0.097899552528945,0.0
2020-05-10,BASE,8325.573407218048,2109.89013299448,1,10435.463540212528,11567.96182672037,-0.097899552528945,0.0
2020-05-11,BASE,8325.573407218048,2109.89013299448,1,10435.463540212528,11567.96182672037,-0.097899552528945,0.0
2020-05-12,BASE,8325.573407218048,2109.89013299448,1,10435.463540212528,11567.96182672037,-0.097899552528945,0.0
2020-05-13,BASE,2081.393351804511,8229.186587299744,4,10310.579939104255,11567.96182672037,-0.10869519682471107,-0.011967230840014054
2020-05-14,BASE,0.0,10516.721136666976,5,10516.721136666976,11567.96182672037,-0.09087518664049998,0.0199931719437918
2020-05-15,BASE,10516.721136666976,0.0,0,10516.721136666976,11567.96182672037,-0.09087518664049998,0.0
2020-05-16,BASE,10516.721136666976,0.0,0,10516.721136666976,11567.96182672037,-0.09087518664049998,0.0
2020-05-17,BASE,10516.721136666976,0.0,0,10516.721136666976,11567.96182672037,-0.09087518664049998,0.0
2020-05-18,BASE,10516.721136666976,0.0,0,10516.721136666976,11567.96182672037,-0.09087518664049998,0.0
2020-05-19,BASE,10516.721136666976,0.0,0,10516.721136666976,11567.96182672037,-0.09087518664049998,0.0
2020-05-20,BASE,4206.688454666792,6183.832028360182,3,10390.520483026974,11567.96182672037,-0.1017846844008139,-0.0119999999999999
2020-05-21,BASE,6242.725666725517,4106.064466831161,2,10348.790133556678,11567.96182672037,-0.10539209166022445,-0.004016194331983858
2020-05-22,BASE,4139.5160534226725,6209.274080134008,3,10348.79013355668,11567.96182672037,-0.10539209166022434,2.220446049250313e-16
2020-05-23,BASE,6167.8789195997815,4180.911213956899,2,10348.79013355668,11567.96182672037,-0.10539209166022434,0.0
2020-05-24,BASE,6167.8789195997815,4180.911213956899,2,10348.79013355668,11567.96182672037,-0.10539209166022434,0.0
2020-05-25,BASE,6167.8789195997815,4180.911213956899,2,10348.79013355668,11567.96182672037,-0.10539209166022434,0.0
2020-05-26,BASE,8320.427267379571,2028.362866177109,1,10348.79013355668,11567.96182672037,-0.10539209166022434,0.0
2020-05-27,BASE,2069.758026711335,8113.451464708439,4,10183.209491419773,11567.96182672037,-0.11970581819366077,-0.016000000000000014
2020-05-28,BASE,8146.56759313582,2118.1075742153134,1,10264.675167351133,11567.96182672037,-0.11266346473920985,0.00800000000000023
2020-05-29,BASE,10264.675167351133,0.0,0,10264.675167351133,11567.96182672037,-0.11266346473920985,0.0
2020-05-30,BASE,10264.675167351133,0.0,0,10264.675167351133,11567.96182672037,-0.11266346473920985,0.0
2020-05-31,BASE,10264.675167351133,0.0,0,10264.675167351133,11567.96182672037,-0.11266346473920985,0.0
2020-06-01,BASE,2052.9350334702267,8417.033637227929,4,10469.968670698156,11567.96182672037,-0.09491673403399414,0.020000000000000018
2020-06-02,BASE,6323.039903088298,4146.9287676098575,2,10469.968670698156,11567.96182672037,-0.09491673403399414,0.0
2020-06-03,BASE,8458.092337897335,2011.876332800822,1,10469.968670698157,11567.96182672037,-0.09491673403399392,2.220446049250313e-16
2020-06-04,BASE,8458.092337897335,2011.876332800822,1,10469.968670698157,11567.96182672037,-0.09491673403399392,0.0
2020-06-05,BASE,4187.987468279262,6156.341578370517,3,10344.329046649778,11567.96182672037,-0.10577773322558615,-0.012000000000000122
2020-06-06,BASE,4187.987468279262,6156.341578370517,3,10344.329046649778,11567.96182672037,-0.10577773322558615,0.0
2020-06-07,BASE,4187.987468279262,6156.341578370517,3,10344.329046649778,11567.96182672037,-0.10577773322558615,0.0
2020-06-08,BASE,4187.987468279262,6156.341578370517,3,10344.329046649778,11567.96182672037,-0.10577773322558615,0.0
2020-06-09,BASE,4187.987468279262,6156.341578370517,3,10344.329046649778,11567.96182672037,-0.10577773322558615,0.0
2020-06-10,BASE,0.0,10219.527020095058,5,10219.527020095058,11567.96182672037,-0.11656632575590076,-0.012064777327935094
2020-06-11,BASE,6131.716212057036,4006.054591877264,2,10137.7708039343,11567.96182672037,-0.1236337951498534,-0.007999999999999785
2020-06-12,BASE,4055.10832157372,5961.009232713368,3,10016.117554287088,11567.96182672037,-0.13415018960805514,-0.01200000000000001
2020-06-13,BASE,10016.117554287088,0.0,0,10016.117554287088,11567.96182672037,-0.13415018960805514,0.0
2020-06-14,BASE,10016.117554287088,0.0,0,10016.117554287088,11567.96182672037,-0.13415018960805514,0.0
2020-06-15,BASE,8012.89404342967,2083.3524512917147,1,10096.246494721385,11567.96182672037,-0.12722339112491954,0.008000000000000007
2020-06-16,BASE,10096.246494721385,0.0,0,10096.246494721385,11567.96182672037,-0.12722339112491954,0.0
2020-06-17,BASE,10096.246494721385,0.0,0,10096.246494721385,11567.96182672037,-0.12722339112491954,0.0
2020-06-18,BASE,10096.246494721385,0.0,0,10096.246494721385,11567.96182672037,-0.12722339112491954,0.0
2020-06-19,BASE,10096.246494721385,0.0,0,10096.246494721385,11567.96182672037,-0.12722339112491954,0.0
2020-06-20,BASE,10096.246494721385,0.0,0,10096.246494721385,11567.96182672037,-0.12722339112491954,0.0
2020-06-21,BASE,10096.246494721385,0.0,0,10096.246494721385,11567.96182672037,-0.12722339112491954,0.0
2020-06-22,BASE,0.0,9894.321564826956,5,9894.321564826956,11567.96182672037,-0.14467892330242127,-0.02000000000000013
2020-06-23,BASE,0.0,9894.321564826956,5,9894.321564826956,11567.96182672037,-0.14467892330242127,0.0
2020-06-24,BASE,7915.457251861566,1978.8643129653906,1,9894.321564826956,11567.96182672037,-0.14467892330242127,0.0
2020-06-25,BASE,0.0,9902.067210610887,5,9902.067210610887,11567.96182672037,-0.14400934590408998,0.0007828374824065953
2020-06-26,BASE,3878.574053412167,6023.49315719872,3,9902.067210610887,11567.96182672037,-0.14400934590408998,0.0
2020-06-27,BASE,3878.574053412167,6023.49315719872,3,9902.067210610887,11567.96182672037,-0.14400934590408998,0.0
2020-06-28,BASE,3878.574053412167,6023.49315719872,3,9902.067210610887,11567.96182672037,-0.14400934590408998,0.0
2020-06-29,BASE,0.0,9903.01706548111,5,9903.01706548111,11567.96182672037,-0.14392723508072702,9.59249063876566e-05
2020-06-30,BASE,3785.4882761302747,6117.528789350836,3,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-01,BASE,5843.507161614281,4059.5099038668286,2,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-02,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-03,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-04,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-05,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-06,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-07,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-08,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-09,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-10,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-11,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-12,BASE,9903.01706548111,0.0,0,9903.01706548111,11567.96182672037,-0.14392723508072702,0.0
2020-07-13,BASE,7922.413652384888,1940.9913448342977,1,9863.404997219186,11567.96182672037,-0.14735152614040414,-0.0039999999999998925
2020-07-14,BASE,1972.6809994438372,7851.270377786472,4,9823.951377230309,11567.96182672037,-0.15076212003584255,-0.0040000000000000036
2020-07-15,BASE,7890.723997775349,1933.2273794549603,1,9823.951377230309,11567.96182672037,-0.15076212003584255,0.0
2020-07-16,BASE,5918.042998331512,3984.8156188765515,2,9902.858617208063,11567.96182672037,-0.14394093224496574,0.008032128514056325
2020-07-17,BASE,7851.270377786472,2051.588239421591,1,9902.858617208063,11567.96182672037,-0.14394093224496574,0.0
2020-07-18,BASE,7851.270377786472,2051.588239421591,1,9902.858617208063,11567.96182672037,-0.14394093224496574,0.0
2020-07-19,BASE,7851.270377786472,2051.588239421591,1,9902.858617208063,11567.96182672037,-0.14394093224496574,0.0
2020-07-20,BASE,9902.858617208061,0.0,0,9902.858617208061,11567.96182672037,-0.14394093224496585,-2.220446049250313e-16
2020-07-21,BASE,9902.858617208061,0.0,0,9902.858617208061,11567.96182672037,-0.14394093224496585,0.0
2020-07-22,BASE,7922.286893766449,1964.5733615975494,1,9886.860255363998,11567.96182672037,-0.1453239210621583,-0.0016155296629464244
2020-07-23,BASE,3961.143446883224,5846.493939543109,3,9807.637386426333,11567.96182672037,-0.15217239360419865,-0.008012945150578266
2020-07-24,BASE,0.0,9966.083124301662,5,9966.083124301662,11567.96182672037,-0.13847544852011806,0.016155342171868536
2020-07-25,BASE,4119.589184758553,5846.493939543109,3,9966.083124301662,11567.96182672037,-0.13847544852011806,0.0
2020-07-26,BASE,4119.589184758553,5846.493939543109,3,9966.083124301662,11567.96182672037,-0.13847544852011806,0.0
2020-07-27,BASE,6005.093465474968,4040.8463107158605,2,10045.93977619083,11567.96182672037,-0.1315721881977413,0.008012842246362784
2020-07-28,BASE,6005.093465474968,4040.8463107158605,2,10045.93977619083,11567.96182672037,-0.1315721881977413,0.0
2020-07-29,BASE,8036.7518209526625,1969.0041961334025,1,10005.756017086065,11567.96182672037,-0.1350458994449505,-0.004000000000000115
2020-07-30,BASE,8036.7518209526625,1969.0041961334025,1,10005.756017086065,11567.96182672037,-0.1350458994449505,0.0
2020-07-31,BASE,6003.4536102516395,3999.905803707531,2,10003.35941395917,11567.96182672037,-0.1352530753643384,-0.00023952244316205462
2020-08-01,BASE,6003.4536102516395,3999.905803707531,2,10003.35941395917,11567.96182672037,-0.1352530753643384,0.0
2020-08-02,BASE,6003.4536102516395,3999.905803707531,2,10003.35941395917,11567.96182672037,-0.1352530753643384,0.0
2020-08-03,BASE,5971.435190996964,4039.7042987343357,2,10011.1394897313,11567.96182672037,-0.13458052164323608,0.0007777463000353535
2020-08-04,BASE,5971.435190996964,4039.7042987343357,2,10011.1394897313,11567.96182672037,-0.13458052164323608,0.0
2020-08-05,BASE,5971.435190996964,4039.7042987343357,2,10011.1394897313,11567.96182672037,-0.13458052164323608,0.0
2020-08-06,BASE,5971.435190996964,4039.7042987343357,2,10011.1394897313,11567.96182672037,-0.13458052164323608,0.0
2020-08-07,BASE,8010.212815355626,2000.9266743756737,1,10011.1394897313,11567.96182672037,-0.13458052164323608,0.0
2020-08-08,BASE,8010.212815355626,2000.9266743756737,1,10011.1394897313,11567.96182672037,-0.13458052164323608,0.0
2020-08-09,BASE,8010.212815355626,2000.9266743756737,1,10011.1394897313,11567.96182672037,-0.13458052164323608,0.0
2020-08-10,BASE,4004.4557958925207,5886.550019962005,3,9891.005815854525,11567.96182672037,-0.1449655553835172,-0.0119999999999999
2020-08-11,BASE,5934.603489512716,3933.1842523406203,2,9867.787741853335,11567.96182672037,-0.14697265692387318,-0.0023473926144066404
2020-08-12,BASE,0.0,10068.423363029236,5,10068.423363029236,11567.96182672037,-0.12962857987890397,0.020332381119723797
2020-08-13,BASE,6053.29555930297,4015.1278037262664,2,10068.423363029236,11567.96182672037,-0.12962857987890397,0.0
2020-08-14,BASE,6053.29555930297,4015.1278037262664,2,10068.423363029236,11567.96182672037,-0.12962857987890397,0.0
2020-08-15,BASE,6053.29555930297,4015.1278037262664,2,10068.423363029236,11567.96182672037,-0.12962857987890397,0.0
2020-08-16,BASE,6053.29555930297,4015.1278037262664,2,10068.423363029236,11567.96182672037,-0.12962857987890397,0.0
2020-08-17,BASE,6053.29555930297,4015.1278037262664,2,10068.423363029236,11567.96182672037,-0.12962857987890397,0.0
2020-08-18,BASE,6042.633904754702,3985.685282934907,2,10028.319187689609,11567.96182672037,-0.13309541145566384,-0.003983163390495537
2020-08-19,BASE,8063.214596047835,1965.1045916417736,1,10028.319187689609,11567.96182672037,-0.13309541145566384,0.0
2020-08-20,BASE,8022.655350151687,2046.3965271391226,1,10069.05187729081,11567.96182672037,-0.12957424755390246,0.004061766367708275
2020-08-21,BASE,8022.655350151687,2046.3965271391226,1,10069.05187729081,11567.96182672037,-0.12957424755390246,0.0
2020-08-22,BASE,8022.655350151687,2046.3965271391226,1,10069.05187729081,11567.96182672037,-0.12957424755390246,0.0
2020-08-23,BASE,8022.655350151687,2046.3965271391226,1,10069.05187729081,11567.96182672037,-0.12957424755390246,0.0
2020-08-24,BASE,8022.655350151687,2046.3965271391226,1,10069.05187729081,11567.96182672037,-0.12957424755390246,0.0
2020-08-25,BASE,8022.655350151687,2046.3965271391226,1,10069.05187729081,11567.96182672037,-0.12957424755390246,0.0
2020-08-26,BASE,8022.655350151687,2046.3965271391226,1,10069.05187729081,11567.96182672037,-0.12957424755390246,0.0
2020-08-27,BASE,10069.05187729081,0.0,0,10069.05187729081,11567.96182672037,-0.12957424755390246,0.0
2020-08-28,BASE,2013.810375458161,8014.965294323486,4,10028.775669781648,11567.96182672037,-0.1330559505636868,-0.0040000000000000036
2020-08-29,BASE,2013.810375458161,8014.965294323486,4,10028.775669781648,11567.96182672037,-0.1330559505636868,0.0
2020-08-30,BASE,2013.810375458161,8014.965294323486,4,10028.775669781648,11567.96182672037,-0.1330559505636868,0.0
2020-08-31,BASE,3987.34454340716,6041.431126374488,3,10028.775669781648,11567.96182672037,-0.1330559505636868,0.0
2020-09-01,BASE,1981.5894094508303,8007.07115765169,4,9988.66056710252,11567.96182672037,-0.1365237267614321,-0.0040000000000000036
2020-09-02,BASE,2054.0865829673244,7894.136671795996,4,9948.223254763321,11567.96182672037,-0.1400193565832556,-0.004048321801261245
2020-09-03,BASE,5969.0628367220215,3939.205775772889,2,9908.26861249491,11567.96182672037,-0.14347326167620988,-0.004016259109311804
2020-09-04,BASE,0.0,9710.103240245011,5,9710.103240245011,11567.96182672037,-0.16060379644268585,-0.02000000000000013
2020-09-05,BASE,9710.103240245011,0.0,0,9710.103240245011,11567.96182672037,-0.16060379644268585,0.0
2020-09-06,BASE,9710.103240245011,0.0,0,9710.103240245011,11567.96182672037,-0.16060379644268585,0.0
2020-09-07,BASE,9710.103240245011,0.0,0,9710.103240245011,11567.96182672037,-0.16060379644268585,0.0
2020-09-08,BASE,0.0,9748.943653205992,5,9748.943653205992,11567.96182672037,-0.15724621162845653,0.0040000000000000036
2020-09-09,BASE,46.60849555317691,9820.254651402349,5,9866.863146955526,11567.96182672037,-0.1470525841324566,0.01209561752988031
2020-09-10,BASE,1972.6268934622553,7894.236253493271,4,9866.863146955526,11567.96182672037,-0.1470525841324566,0.0
2020-09-11,BASE,1895.1325015225075,7894.053548190703,4,9789.186049713211,11567.96182672037,-0.15376743143277283,-0.007872522004755078
2020-09-12,BASE,5701.310266395983,4087.875783317227,2,9789.18604971321,11567.96182672037,-0.15376743143277305,-2.220446049250313e-16
2020-09-13,BASE,5701.310266395983,4087.875783317227,2,9789.18604971321,11567.96182672037,-0.15376743143277305,0.0
2020-09-14,BASE,5803.133547278559,4063.7370868656926,2,9866.870634144252,11567.96182672037,-0.14705193689754714,0.007935755234043995
2020-09-15,BASE,9866.870634144252,0.0,0,9866.870634144252,11567.96182672037,-0.14705193689754714,0.0
2020-09-16,BASE,5920.122380486551,3986.2157361942777,2,9906.338116680829,11567.96182672037,-0.1436401446451373,0.0040000000000000036
2020-09-17,BASE,5983.270352545075,3883.284541738885,2,9866.55489428396,11567.96182672037,-0.14707923123556632,-0.004015936254979979
2020-09-18,BASE,9866.55489428396,0.0,0,9866.55489428396,11567.96182672037,-0.14707923123556632,0.0
2020-09-19,BASE,9866.55489428396,0.0,0,9866.55489428396,11567.96182672037,-0.14707923123556632,0.0
2020-09-20,BASE,9866.55489428396,0.0,0,9866.55489428396,11567.96182672037,-0.14707923123556632,0.0
2020-09-21,BASE,5919.932936570376,3965.123967003442,2,9885.056903573819,11567.96182672037,-0.1454798129830681,0.0018752248873188382
2020-09-22,BASE,1957.5244910259378,7820.534393633087,4,9778.058884659025,11567.96182672037,-0.15472932646846393,-0.01082421881416884
2020-09-23,BASE,1957.5244910259378,7820.534393633087,4,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-09-24,BASE,5809.743251511013,3968.315633148012,2,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-09-25,BASE,5809.743251511013,3968.315633148012,2,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-09-26,BASE,5809.743251511013,3968.315633148012,2,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-09-27,BASE,5809.743251511013,3968.315633148012,2,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-09-28,BASE,7841.022459234799,1937.036425424226,1,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-09-29,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-09-30,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-01,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-02,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-03,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-04,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-05,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-06,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-07,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-08,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-09,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-10,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-11,BASE,9778.058884659025,0.0,0,9778.058884659025,11567.96182672037,-0.15472932646846393,0.0
2020-10-12,BASE,7822.44710772722,1916.4995413931688,1,9738.94664912039,11567.96182672037,-0.15811040916259,-0.0040000000000000036
2020-10-13,BASE,7822.44710772722,1916.4995413931688,1,9738.94664912039,11567.96182672037,-0.15811040916259,0.0
2020-10-14,BASE,3911.2235538636096,5749.498624179507,3,9660.722178043117,11567.96182672037,-0.16487257455084237,-0.008032128514056214
2020-10-15,BASE,1924.3219885008964,7736.400189542221,4,9660.722178043117,11567.96182672037,-0.16487257455084237,0.0
2020-10-16,BASE,7744.222636649949,1916.4995413931688,1,9660.722178043117,11567.96182672037,-0.16487257455084237,0.0
2020-10-17,BASE,7744.222636649949,1916.4995413931688,1,9660.722178043117,11567.96182672037,-0.16487257455084237,0.0
2020-10-18,BASE,7744.222636649949,1916.4995413931688,1,9660.722178043117,11567.96182672037,-0.16487257455084237,0.0
2020-10-19,BASE,7728.577742434494,1893.5015468964514,1,9622.079289330946,11567.96182672037,-0.1682130842526388,-0.0039999999999998925
2020-10-20,BASE,7697.663431464757,1885.9275407088658,1,9583.590972173623,11567.96182672037,-0.17154023191562828,-0.0040000000000000036
2020-10-21,BASE,7697.663431464757,1885.9275407088658,1,9583.590972173623,11567.96182672037,-0.17154023191562828,0.0
2020-10-22,BASE,5773.247573598568,3887.320032889703,2,9660.567606488272,11567.96182672037,-0.16488593658964923,0.008032128514056325
2020-10-23,BASE,7774.640065779405,1885.9275407088658,1,9660.56760648827,11567.96182672037,-0.16488593658964934,-2.220446049250313e-16
2020-10-24,BASE,7774.640065779405,1885.9275407088658,1,9660.56760648827,11567.96182672037,-0.16488593658964934,0.0
2020-10-25,BASE,7774.640065779405,1885.9275407088658,1,9660.56760648827,11567.96182672037,-0.16488593658964934,0.0
2020-10-26,BASE,9660.56760648827,0.0,0,9660.56760648827,11567.96182672037,-0.16488593658964934,0.0
2020-10-27,BASE,0.0,9467.356254358505,5,9467.356254358505,11567.96182672037,-0.1815882178578564,-0.020000000000000018
2020-10-28,BASE,7573.885003486804,1855.601825854267,1,9429.486829341071,11567.96182672037,-0.18486186498642498,-0.0040000000000000036
2020-10-29,BASE,5657.692097604642,3809.512679053793,2,9467.204776658435,11567.96182672037,-0.18160131244637068,0.0040000000000000036
2020-10-30,BASE,7505.871516155492,1961.333260502943,1,9467.204776658435,11567.96182672037,-0.18160131244637068,0.0
2020-10-31,BASE,7505.871516155492,1961.333260502943,1,9467.204776658435,11567.96182672037,-0.18160131244637068,0.0
2020-11-01,BASE,7505.871516155492,1961.333260502943,1,9467.204776658435,11567.96182672037,-0.18160131244637068,0.0
2020-11-02,BASE,7505.871516155492,1961.333260502943,1,9467.204776658435,11567.96182672037,-0.18160131244637068,0.0
2020-11-03,BASE,9467.204776658435,0.0,0,9467.204776658435,11567.96182672037,-0.18160131244637068,0.0
2020-11-04,BASE,9467.204776658435,0.0,0,9467.204776658435,11567.96182672037,-0.18160131244637068,0.0
2020-11-05,BASE,5680.32286599506,3938.357187089909,2,9618.680053084969,11567.96182672037,-0.1685069334455127,0.015999999999999792
2020-11-06,BASE,5680.32286599506,3938.357187089909,2,9618.680053084969,11567.96182672037,-0.1685069334455127,0.0
2020-11-07,BASE,5680.32286599506,3938.357187089909,2,9618.680053084969,11567.96182672037,-0.1685069334455127,0.0
2020-11-08,BASE,5680.32286599506,3938.357187089909,2,9618.680053084969,11567.96182672037,-0.1685069334455127,0.0
2020-11-09,BASE,9618.680053084969,0.0,0,9618.680053084969,11567.96182672037,-0.1685069334455127,0.0
2020-11-10,BASE,5771.208031850982,3770.522580809308,2,9541.730612660289,11567.96182672037,-0.1751588779779486,-0.008000000000000007
2020-11-11,BASE,5725.038367596173,3768.0578252539917,2,9493.096192850164,11567.96182672037,-0.17936311209789413,-0.00509702293896197
2020-11-12,BASE,3793.79209159373,5851.361120299789,3,9645.15321189352,11567.96182672037,-0.16621844397735064,0.01601764229018121
2020-11-13,BASE,22.778019318542647,9737.330298971752,5,9760.108318290295,11567.96182672037,-0.15628107487821985,0.011918432384777855
2020-11-14,BASE,2015.333196862658,7744.775121427636,4,9760.108318290295,11567.96182672037,-0.15628107487821985,0.0
2020-11-15,BASE,2015.333196862658,7744.775121427636,4,9760.108318290295,11567.96182672037,-0.15628107487821985,0.0
2020-11-16,BASE,5984.62962197038,3775.478696319914,2,9760.108318290295,11567.96182672037,-0.15628107487821985,0.0
2020-11-17,BASE,4022.8507850806395,5743.171520604202,3,9766.02230568484,11567.96182672037,-0.15576983638321673,0.0006059346066338289
2020-11-18,BASE,3894.286154084435,5858.356247583382,3,9752.642401667817,11567.96182672037,-0.1569264709068644,-0.001370046432234262
2020-11-19,BASE,1918.8402304624797,7989.339257365612,4,9908.179487828093,11567.96182672037,-0.1434809661161236,0.015948199447328948
2020-11-20,BASE,1981.0550649265892,7934.963310859152,4,9916.018375785741,11567.96182672037,-0.1428033283373109,0.0007911532050139947
2020-11-21,BASE,1981.0550649265892,7934.963310859152,4,9916.018375785741,11567.96182672037,-0.1428033283373109,0.0
