Ticker,Sector,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Shares,PnL_$,PnL_%,Exit,Signal_Drop,ATR_Pct,Drop_ATR_Ratio,Volume_Ratio,Distance_SMA50,Win,Drop_Abs,Drop_Group,ATR_Group,Volume_Group,SMA_Group,ATR_Pct_Group
ORCL,Technology,2025-09-15,2025-09-16,306.45001220703125,318.7080126953125,6.616933075429484,81.11036886953899,4.000000000000004,TP,-5.093222056083513,5.58242050121907,0.9123680408832104,2.200594368164033,19.312949512781064,True,5.093222056083513,> -4%,0.5 - 1 ATR,> 2x,> 20%,> 6%
ORCL,Technology,2025-09-24,2025-09-25,311.8599853515625,305.62278564453123,6.5541633794671785,-40.87962591024774,-2.0000000000000018,SL,-4.363860304911671,6.698576803436191,0.6514608151798943,1.0595057139558004,22.90670780038777,False,4.363860304911671,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
ORCL,Technology,2025-09-26,2025-09-29,293.0,287.14,6.948141195666663,-40.71610740660674,-2.0000000000000018,SL,-5.553396018072309,7.659208225558481,0.725061371166388,1.088592532887566,13.001555531122763,False,5.553396018072309,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
ORCL,Technology,2025-10-20,2025-10-21,288.95001220703125,283.17101196289065,7.017345780197445,-40.55324297698007,-1.999999999999991,SL,-6.929713240065894,4.921364896923388,1.4080876718566495,1.4350828260761026,7.059589317352333,False,6.929713240065894,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
ORCL,Technology,2025-10-21,2025-10-22,278.1099853515625,272.54778564453125,7.261700789709774,-40.39103000507234,-2.0000000000000018,SL,-4.850504617497863,5.375825684802134,0.9022808591451555,1.278861965757165,1.6639296107223256,False,4.850504617497863,> -4%,0.5 - 1 ATR,1.25 - 1.5x,> 20%,> 6%
ORCL,Technology,2026-04-24,2026-04-27,180.50999450683597,176.8997946166992,11.143279349977632,-40.2294658850521,-2.0000000000000018,SL,-5.984000651041665,5.263136580161037,1.1369647281428847,1.234348548806166,14.390282046852064,False,5.984000651041665,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
ORCL,Technology,2026-04-29,2026-04-30,164.0399932861328,160.75919342041016,12.213042447405115,-40.06854802151181,-2.0000000000000018,SL,-4.047178381289207,6.004028923292776,0.6740770960626257,1.062938513563252,7.159188983696585,False,4.047178381289207,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
ORCL,Technology,2026-06-04,2026-06-05,227.0,222.46,8.790368684895542,-39.90827382942569,-2.0000000000000018,SL,-5.826314454704795,5.015164575518276,1.1617394338654767,1.0679127990374435,30.58929429653874,False,5.826314454704795,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
ORCL,Technology,2026-06-08,2026-06-09,217.75,213.395,9.127127608291174,-39.748640734107965,-1.999999999999991,SL,-9.58788356318362,6.042747339474526,1.5866762292956262,1.3424393159364565,19.03143407486412,False,9.58788356318362,> -4%,1.5 - 2 ATR,1.25 - 1.5x,> 20%,> 6%
ORCL,Technology,2026-06-10,2026-06-11,198.5,194.53,9.972203065786305,-39.58964617117161,-2.0000000000000018,SL,-2.837319213395117,6.793366716747295,0.4176602458984641,1.1902557061262695,12.946632207066331,False,2.837319213395117,> -4%,< 0.5 ATR,1 - 1.25x,> 20%,> 6%
ORCL,Technology,2026-06-11,2026-06-15,179.6699981689453,186.85679809570317,10.9732531831523,78.86257517297406,4.000000000000004,TP,-2.210778439206984,7.120143119521425,0.3104963484716553,1.9979776825767623,9.69760120321508,True,2.210778439206984,> -4%,< 0.5 ATR,1.5 - 2x,> 20%,> 6%
CRM,Technology,2022-08-10,2022-08-17,188.16000366210935,187.9600067138672,10.6292514938059,-2.1258178608598928,-0.1062908930429928,TIME,-3.957836367238965,3.612974644787427,1.0954509113284487,1.2495008786670738,3.5884234272397952,False,3.957836367238965,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
CRM,Technology,2022-08-22,2022-08-23,180.0,176.4,11.108749091265713,-39.9914967285565,-2.0000000000000018,SL,-2.213584082077402,2.9163005400744586,0.7590383952748866,1.0486111529993667,3.6145882287150983,False,2.213584082077402,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
CRM,Technology,2023-02-13,2023-02-17,168.27999877929688,164.91439880371092,11.834897501360905,-39.831530741642496,-2.000000000000013,SL,-3.8178076373374448,3.2611754862418505,1.170684513435078,1.230148273147322,14.055692239974585,False,3.8178076373374448,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
