Ticker,Signal_Date,Entry_Date,exit_date,allocated_capital,pnl_pct,Score,Score_Level,Exit,exit_date_actual,pnl_dollars
NFLX,2019-06-25,2019-06-26,2019-07-01,2027.9302069542755,0.04,5,HIGH,TP,2019-07-01,81.11720827817102
BA,2019-06-27,2019-06-28,2019-07-01,2027.9302069542755,-0.02,5,HIGH,SL,2019-07-01,-40.55860413908551
ADBE,2019-06-25,2019-06-26,2019-07-03,2027.9302069542755,0.04,5,HIGH,TP,2019-07-03,81.11720827817102
MSFT,2019-06-25,2019-06-26,2019-07-03,2027.9302069542755,0.0231481290016613,5,HIGH,TIME,2019-07-03,46.942790036943265
DUK,2019-06-26,2019-06-27,2019-07-05,2027.9302069542755,0.0182808458944463,5,HIGH,TIME,2019-07-05,37.0722795980237
AVGO,2019-07-03,2019-07-05,2019-07-08,2069.06838336472,-0.02,5,HIGH,SL,2019-07-08,-41.3813676672944
AAPL,2019-07-08,2019-07-09,2019-07-16,2060.7921098312613,0.0266065053441424,5,HIGH,TIME,2019-07-16,54.830476283391945
PLD,2019-07-11,2019-07-12,2019-07-16,2060.7921098312613,-0.02,5,HIGH,SL,2019-07-16,-41.215842196625225
UNH,2019-07-18,2019-07-19,2019-07-22,2063.515036648614,-0.02,5,HIGH,SL,2019-07-22,-41.27030073297228
KO,2019-07-31,2019-08-01,2019-08-05,2055.2609765020197,-0.02,5,HIGH,SL,2019-08-05,-41.105219530040394
AAPL,2019-08-01,2019-08-02,2019-08-05,2055.26097650202,-0.0200000000000001,5,HIGH,SL,2019-08-05,-41.105219530040614
BA,2019-09-03,2019-09-04,2019-09-11,2038.8188886900034,0.04,5,HIGH,TP,2019-09-11,81.55275554760014
MA,2019-09-09,2019-09-10,2019-09-10,2038.8188886900034,-0.02,5,HIGH,SL,2019-09-11,-40.77637777380007
V,2019-09-09,2019-09-10,2019-09-10,2038.8188886900034,-0.0199999999999999,5,HIGH,SL,2019-09-11,-40.776377773799865
NKE,2019-09-10,2019-09-11,2019-09-18,2038.8188886900036,0.0128796674804618,5,HIGH,TIME,2019-09-18,26.259309339211907
AVGO,2019-09-13,2019-09-16,2019-09-23,2038.8188886900036,0.0044861990258204,5,HIGH,TIME,2019-09-23,9.146547312265325
ABBV,2019-10-01,2019-10-02,2019-10-09,2045.9000600202992,0.0056246799993733,5,HIGH,TIME,2019-10-09,11.507533148312811
META,2019-10-18,2019-10-21,2019-10-22,2048.201566649962,-0.02,5,HIGH,SL,2019-10-22,-40.96403133299924
AAPL,2019-10-29,2019-10-30,2019-10-31,2040.0087603833622,-0.02,5,HIGH,SL,2019-10-31,-40.800175207667245
ADBE,2019-12-02,2019-12-03,2019-12-09,2031.8487253418289,0.04,5,HIGH,TP,2019-12-09,81.27394901367316
BAC,2020-01-03,2020-01-06,2020-01-13,2048.1035151445635,0.0188900860413596,5,HIGH,TIME,2020-01-13,38.68885162269185
COP,2020-01-08,2020-01-09,2020-01-16,2048.1035151445635,0.0077433996530189,5,HIGH,TIME,2020-01-16,15.859284048517203
PFE,2020-01-24,2020-01-27,2020-01-28,2059.0131422788054,-0.02,5,HIGH,SL,2020-01-28,-41.18026284557611
AAPL,2020-01-27,2020-01-28,2020-01-29,2050.7770897096902,0.04,5,HIGH,TP,2020-01-29,82.03108358838762
MS,2020-01-27,2020-01-28,2020-01-31,2042.5410371405733,-0.02,5,HIGH,SL,2020-01-31,-40.850820742811464
LOW,2020-01-24,2020-01-27,2020-02-03,2059.0131422788054,-0.0090487329691694,5,HIGH,TIME,2020-02-03,-18.63146010449131
GOOGL,2020-01-27,2020-01-28,2020-02-04,2050.7770897096902,0.0025455455472609,5,HIGH,TIME,2020-02-04,5.220346489135169
MA,2020-01-27,2020-01-28,2020-02-04,2050.7770897096902,0.04,5,HIGH,TP,2020-02-04,82.03108358838762
PLD,2020-01-31,2020-02-03,2020-02-03,2055.286850257907,-0.0200000000000001,5,HIGH,SL,2020-02-04,-41.10573700515835
BLK,2020-01-31,2020-02-03,2020-02-06,2055.286850257907,0.04,5,HIGH,TP,2020-02-06,82.2114740103163
HD,2020-01-31,2020-02-03,2020-02-07,2055.2868502579067,0.04,5,HIGH,TP,2020-02-07,82.21147401031627
NEE,2020-02-19,2020-02-20,2020-02-25,2097.4005784765063,-0.02,5,HIGH,SL,2020-02-25,-41.94801156953013
AMZN,2020-02-21,2020-02-24,2020-02-25,2097.4005784765063,-0.02,5,HIGH,SL,2020-02-25,-41.94801156953013
GOOGL,2020-02-21,2020-02-24,2020-02-25,2097.4005784765063,-0.02,5,HIGH,SL,2020-02-25,-41.94801156953013
MSFT,2020-02-21,2020-02-24,2020-02-24,2097.400578476506,-0.02,5,HIGH,SL,2020-02-25,-41.94801156953012
PFE,2020-05-07,2020-05-08,2020-05-15,2063.8421692208817,0.0136912040990533,5,HIGH,TIME,2020-05-15,28.25648436703599
NEE,2020-06-04,2020-06-05,2020-06-11,2069.493466094289,-0.02,5,HIGH,SL,2020-06-11,-41.38986932188578
CVX,2020-06-10,2020-06-11,2020-06-11,2061.215492229912,-0.0199999999999999,5,HIGH,SL,2020-06-12,-41.22430984459803
MSFT,2020-07-13,2020-07-14,2020-07-17,2052.9706302609925,-0.02,5,HIGH,SL,2020-07-17,-41.05941260521985
HON,2020-07-24,2020-07-27,2020-07-29,2044.7587477399484,0.04,5,HIGH,TP,2020-07-29,81.79034990959794
MCD,2020-07-28,2020-07-29,2020-07-31,2061.116817721868,-0.0199999999999999,5,HIGH,SL,2020-07-31,-41.222336354437154
CAT,2020-07-30,2020-07-31,2020-08-07,2052.872350450981,0.01880238778419,5,HIGH,TIME,2020-08-07,38.59890200462094
CRM,2020-08-07,2020-08-10,2020-08-10,2060.592130851905,-0.02,5,HIGH,SL,2020-08-11,-41.2118426170381
COST,2020-08-11,2020-08-12,2020-08-19,2052.3497623284975,0.0214232651922501,5,HIGH,TIME,2020-08-19,43.96803322561487
GOOGL,2020-09-04,2020-09-08,2020-09-11,2061.1433689736205,-0.02,5,HIGH,SL,2020-09-11,-41.22286737947241
CAT,2020-09-15,2020-09-16,2020-09-17,2052.898795497726,0.04,5,HIGH,TP,2020-09-17,82.11595181990904
LLY,2020-10-13,2020-10-14,2020-10-15,2069.321985861708,-0.02,5,HIGH,SL,2020-10-15,-41.38643971723416
UNH,2020-10-14,2020-10-15,2020-10-16,2061.044697918261,0.04,5,HIGH,TP,2020-10-16,82.44178791673045
BLK,2020-10-19,2020-10-20,2020-10-26,2077.533055501607,-0.0199999999999999,5,HIGH,SL,2020-10-26,-41.55066111003193
CAT,2020-10-26,2020-10-27,2020-10-27,2069.2229232796008,-0.02,5,HIGH,SL,2020-10-28,-41.38445846559202
GOOGL,2020-10-26,2020-10-27,2020-10-28,2069.222923279601,-0.0200000000000001,5,HIGH,SL,2020-10-28,-41.38445846559223
BLK,2020-11-30,2020-12-01,2020-12-08,2052.669139893364,0.0110978191806714,5,HIGH,TIME,2020-12-08,22.780150952280838
HON,2020-11-30,2020-12-01,2020-12-08,2052.669139893364,0.0240476304540677,5,HIGH,TIME,2020-12-08,49.36182892062461
MS,2020-11-30,2020-12-01,2020-12-08,2052.669139893364,0.0125160114224467,5,HIGH,TIME,2020-12-08,25.691230401409186
COST,2020-12-03,2020-12-04,2020-12-11,2052.6691398933644,-0.0002930462090567,5,HIGH,TIME,2020-12-11,-0.6015269098934275
ADBE,2020-12-09,2020-12-10,2020-12-10,2072.235781948227,-0.02,5,HIGH,SL,2020-12-11,-41.444715638964546
JNJ,2020-12-14,2020-12-15,2020-12-22,2063.8265334384555,0.0181339531423363,5,HIGH,TIME,2020-12-22,37.42533365128331
NKE,2020-12-18,2020-12-21,2020-12-22,2063.8265334384555,-0.02,5,HIGH,SL,2020-12-22,-41.27653066876911
NFLX,2021-01-04,2021-01-05,2021-01-06,2063.0562940349587,-0.02,5,HIGH,SL,2021-01-06,-41.261125880699176
AVGO,2021-01-04,2021-01-05,2021-01-07,2063.0562940349582,0.04,5,HIGH,TP,2021-01-07,82.52225176139834
BAC,2021-01-15,2021-01-19,2021-01-21,2071.308519211098,-0.02,5,HIGH,SL,2021-01-21,-41.42617038422196
CVX,2021-01-21,2021-01-22,2021-01-27,2063.0232851342535,-0.02,5,HIGH,SL,2021-01-27,-41.26046570268507
AAPL,2021-01-28,2021-01-29,2021-01-29,2054.771191993717,-0.02,5,HIGH,SL,2021-01-30,-41.095423839874336
AVGO,2021-02-22,2021-02-23,2021-02-23,2046.5521072257416,-0.0200000000000001,5,HIGH,SL,2021-02-24,-40.93104214451504
NVDA,2021-02-22,2021-02-23,2021-02-23,2046.5521072257416,-0.02,5,HIGH,SL,2021-02-24,-40.931042144514834
BAC,2021-02-26,2021-03-01,2021-03-03,2030.1796903679356,0.04,5,HIGH,TP,2021-03-03,81.20718761471743
CAT,2021-02-26,2021-03-01,2021-03-03,2030.1796903679356,-0.02,5,HIGH,SL,2021-03-03,-40.60359380735871
JPM,2021-02-26,2021-03-01,2021-03-08,2030.179690367936,0.022672415915721,5,HIGH,TIME,2021-03-08,46.02907832367153
UPS,2021-03-15,2021-03-16,2021-03-18,2047.5062247941416,-0.02,5,HIGH,SL,2021-03-18,-40.95012449588283
NFLX,2021-04-14,2021-04-15,2021-04-21,2039.3161998949652,-0.02,5,HIGH,SL,2021-04-21,-40.7863239978993
ORCL,2021-04-21,2021-04-22,2021-04-23,2031.1589350953852,-0.0199999999999999,5,HIGH,SL,2021-04-23,-40.6231787019075
GS,2021-04-20,2021-04-21,2021-04-26,2031.1589350953852,0.04,5,HIGH,TP,2021-04-26,81.24635740381541
NEE,2021-04-21,2021-04-22,2021-04-28,2031.1589350953852,-0.02,5,HIGH,SL,2021-04-28,-40.623178701907705
ORCL,2021-04-22,2021-04-23,2021-04-30,2023.0342993550037,0.0201910273281566,5,HIGH,TIME,2021-04-30,40.84714082407502
PFE,2021-04-22,2021-04-23,2021-04-30,2023.0342993550032,0.0005178311798734,5,HIGH,TIME,2021-04-30,1.0475902381593585
HON,2021-04-23,2021-04-26,2021-04-30,2039.2835708357663,-0.02,5,HIGH,SL,2021-04-30,-40.785671416715324
AMZN,2021-05-03,2021-05-04,2021-05-04,2031.3807470244888,-0.02,5,HIGH,SL,2021-05-05,-40.62761494048978
GS,2021-05-11,2021-05-12,2021-05-12,2023.255224036391,-0.0199999999999999,5,HIGH,SL,2021-05-13,-40.46510448072762
HD,2021-05-11,2021-05-12,2021-05-12,2023.255224036391,-0.0200000000000001,5,HIGH,SL,2021-05-13,-40.46510448072802
LOW,2021-05-11,2021-05-12,2021-05-12,2023.2552240363905,-0.0199999999999999,5,HIGH,SL,2021-05-13,-40.465104480727604
CVX,2021-05-11,2021-05-12,2021-05-19,2023.255224036391,-0.0200000000000001,5,HIGH,SL,2021-05-19,-40.46510448072802
UNH,2021-05-11,2021-05-12,2021-05-19,2023.25522403639,0.0005130122496581,5,HIGH,TIME,2021-05-19,1.0379547141154117
AVGO,2021-06-07,2021-06-08,2021-06-15,1991.0907313946316,0.0057473281028119,5,HIGH,TIME,2021-06-15,11.443451715792666
GS,2021-06-10,2021-06-11,2021-06-15,1991.0907313946316,-0.02,5,HIGH,SL,2021-06-15,-39.821814627892635
ORCL,2021-06-10,2021-06-11,2021-06-16,1991.0907313946316,-0.0200000000000001,5,HIGH,SL,2021-06-16,-39.821814627892834
COP,2021-06-17,2021-06-18,2021-06-21,1977.450695886633,0.04,5,HIGH,TP,2021-06-21,79.09802783546532
XOM,2021-06-17,2021-06-18,2021-06-22,1977.450695886633,0.04,5,HIGH,TP,2021-06-22,79.09802783546532
BLK,2021-07-08,2021-07-09,2021-07-14,2009.089907020819,-0.0199999999999999,5,HIGH,SL,2021-07-14,-40.18179814041618
BLK,2021-07-14,2021-07-15,2021-07-19,2001.0535473927357,-0.0199999999999999,5,HIGH,SL,2021-07-19,-40.02107094785451
ORCL,2021-07-15,2021-07-16,2021-07-21,2001.0535473927357,0.04,5,HIGH,TP,2021-07-21,80.04214189570943
LLY,2021-07-15,2021-07-16,2021-07-23,2001.0535473927357,0.04,5,HIGH,TP,2021-07-23,80.04214189570943
AAPL,2021-07-19,2021-07-20,2021-07-26,1993.049333203165,0.04,5,HIGH,TP,2021-07-26,79.7219733281266
V,2021-07-19,2021-07-20,2021-07-26,1993.049333203165,0.04,5,HIGH,TP,2021-07-26,79.7219733281266
NEE,2021-08-23,2021-08-24,2021-08-31,2056.954979292699,0.0017128654725766,5,HIGH,TIME,2021-08-31,3.5232871626749795
PLD,2021-09-09,2021-09-10,2021-09-14,2057.6596367252346,-0.02,5,HIGH,SL,2021-09-14,-41.15319273450469
COP,2021-09-20,2021-09-21,2021-09-22,2049.428998178333,0.04,5,HIGH,TP,2021-09-22,81.97715992713333
AMZN,2021-10-29,2021-11-01,2021-11-01,2065.82443016376,-0.02,5,HIGH,SL,2021-11-02,-41.316488603275204
NFLX,2021-11-04,2021-11-05,2021-11-05,2057.5611324431047,-0.02,5,HIGH,SL,2021-11-06,-41.151222648862095
GOOGL,2021-11-01,2021-11-02,2021-11-08,2057.5611324431047,0.04,5,HIGH,TP,2021-11-08,82.30244529772419
BAC,2021-11-04,2021-11-05,2021-11-09,2057.5611324431047,-0.02,5,HIGH,SL,2021-11-09,-41.151222648862095
GS,2021-11-04,2021-11-05,2021-11-09,2057.5611324431047,-0.02,5,HIGH,SL,2021-11-09,-41.151222648862095
NKE,2021-11-08,2021-11-09,2021-11-10,2049.3308879133324,-0.02,5,HIGH,SL,2021-11-10,-40.98661775826665
PEP,2021-11-08,2021-11-09,2021-11-16,2049.3308879133324,0.0061610849361017,5,HIGH,TIME,2021-11-16,12.626101662610754
ADBE,2021-11-10,2021-11-11,2021-11-18,2041.1335643616785,0.04,5,HIGH,TP,2021-11-18,81.64534257446714
CRM,2021-11-10,2021-11-11,2021-11-18,2041.1335643616785,0.0049420852404848,5,HIGH,TIME,2021-11-18,10.087456062289982
NKE,2021-11-10,2021-11-11,2021-11-18,2041.133564361679,0.0103183928890939,5,HIGH,TIME,2021-11-18,21.061218056200435
MA,2021-11-17,2021-11-18,2021-11-18,2066.2175880327923,-0.0199999999999999,5,HIGH,SL,2021-11-19,-41.32435176065564
AVGO,2021-11-22,2021-11-23,2021-12-01,2057.9527176806614,0.0042360221469577,5,HIGH,TIME,2021-12-01,8.717533289487069
COST,2021-11-30,2021-12-01,2021-12-01,2059.6962243385587,-0.02,5,HIGH,SL,2021-12-02,-41.193924486771174
NEE,2021-11-30,2021-12-01,2021-12-07,2059.6962243385587,0.04,5,HIGH,TP,2021-12-07,82.38784897354235
AAPL,2021-12-16,2021-12-17,2021-12-23,2067.9350092359127,0.04,5,HIGH,TP,2021-12-23,82.7174003694365
JNJ,2021-12-17,2021-12-20,2021-12-28,2067.9350092359127,0.0151362787864601,5,HIGH,TIME,2021-12-28,31.300840812075716
PEP,2021-12-17,2021-12-20,2021-12-28,2067.9350092359127,0.0311080989843399,5,HIGH,TIME,2021-12-28,64.32952696049261
AMT,2022-01-03,2022-01-04,2022-01-05,2103.6045628643137,-0.02,5,HIGH,SL,2022-01-05,-42.072091257286274
PLD,2022-01-03,2022-01-04,2022-01-04,2103.6045628643137,-0.02,5,HIGH,SL,2022-01-05,-42.072091257286274
UNH,2022-01-04,2022-01-05,2022-01-06,2086.7757263614,-0.02,5,HIGH,SL,2022-01-06,-41.735514527228
UPS,2022-01-10,2022-01-11,2022-01-14,2078.428623455954,-0.02,5,HIGH,SL,2022-01-14,-41.56857246911908
MS,2022-01-12,2022-01-13,2022-01-14,2078.4286234559545,-0.02,5,HIGH,SL,2022-01-14,-41.56857246911909
BA,2022-01-19,2022-01-20,2022-01-21,2061.8011944683067,-0.02,5,HIGH,SL,2022-01-21,-41.23602388936614
CAT,2022-01-19,2022-01-20,2022-01-20,2061.8011944683067,-0.02,5,HIGH,SL,2022-01-21,-41.23602388936614
COP,2022-01-21,2022-01-24,2022-01-24,2045.30678491256,-0.02,5,HIGH,SL,2022-01-25,-40.9061356982512
CVX,2022-01-28,2022-01-31,2022-02-01,2037.1255577729098,0.04,5,HIGH,TP,2022-02-01,81.48502231091639
UPS,2022-03-31,2022-04-01,2022-04-01,2053.422562235093,-0.02,5,HIGH,SL,2022-04-02,-41.06845124470186
UNH,2022-03-31,2022-04-01,2022-04-06,2053.422562235093,0.04,5,HIGH,TP,2022-04-06,82.13690248940372
V,2022-04-06,2022-04-07,2022-04-07,2061.6362524840333,-0.02,5,HIGH,SL,2022-04-08,-41.23272504968067
COST,2022-04-11,2022-04-12,2022-04-20,2053.3897074740976,0.0287032948313024,5,HIGH,TIME,2022-04-20,58.93905017719081
COST,2022-07-26,2022-07-27,2022-07-28,2065.1775175095354,0.04,5,HIGH,TP,2022-07-28,82.60710070038142
LOW,2022-07-26,2022-07-27,2022-07-27,2065.1775175095354,-0.02,5,HIGH,SL,2022-07-28,-41.30355035019071
LOW,2022-08-02,2022-08-03,2022-08-04,2073.438227579574,0.04,5,HIGH,TP,2022-08-04,82.93752910318295
LOW,2022-08-09,2022-08-10,2022-08-15,2090.02573340021,0.04,5,HIGH,TP,2022-08-15,83.6010293360084
AVGO,2022-08-09,2022-08-10,2022-08-17,2090.0257334002104,-0.02,5,HIGH,SL,2022-08-17,-41.800514668004205
CRM,2022-08-09,2022-08-10,2022-08-17,2090.0257334002104,-0.001062944611885,5,HIGH,TIME,2022-08-17,-2.221581592018749
BAC,2022-08-19,2022-08-22,2022-08-24,2097.941520015407,-0.02,5,HIGH,SL,2022-08-24,-41.958830400308145
JPM,2022-08-19,2022-08-22,2022-08-29,2097.941520015407,-0.02,5,HIGH,SL,2022-08-29,-41.958830400308145
CVX,2022-08-30,2022-08-31,2022-09-01,2081.157987855284,-0.02,5,HIGH,SL,2022-09-01,-41.623159757105675
ABBV,2022-10-28,2022-10-31,2022-11-07,2072.833355903863,0.0201834511042207,5,HIGH,TIME,2022-11-07,41.83693068608332
V,2022-11-03,2022-11-04,2022-11-10,2072.833355903863,0.04,5,HIGH,TP,2022-11-10,82.91333423615451
PEP,2022-11-11,2022-11-14,2022-11-21,2097.783408888311,0.0344210597456553,5,HIGH,TIME,2022-11-21,72.207928050789
MS,2022-12-05,2022-12-06,2022-12-06,2112.2249944984687,-0.02,5,HIGH,SL,2022-12-07,-42.244499889969376
PFE,2022-12-06,2022-12-07,2022-12-08,2103.776094520475,0.04,5,HIGH,TP,2022-12-08,84.151043780819
DUK,2022-12-16,2022-12-19,2022-12-27,2120.6063032766383,0.03535400073908,5,HIGH,TIME,2022-12-27,74.97191681333999
GE,2023-01-19,2023-01-20,2023-01-20,2135.600686639307,-0.02,5,HIGH,SL,2023-01-21,-42.71201373278614
CAT,2023-01-19,2023-01-20,2023-01-24,2135.600686639307,0.04,5,HIGH,TP,2023-01-24,85.42402746557228
JPM,2023-01-18,2023-01-19,2023-01-26,2135.600686639307,0.0344366620395988,5,HIGH,TIME,2023-01-26,73.54295909733295
CAT,2023-01-31,2023-02-01,2023-02-01,2158.8516812053304,-0.02,5,HIGH,SL,2023-02-02,-43.177033624106606
COST,2023-02-08,2023-02-09,2023-02-16,2150.216274480509,-0.0023551324776321,5,HIGH,TIME,2023-02-16,-5.064044181962145
CRM,2023-02-10,2023-02-13,2023-02-17,2150.2162744805096,-0.0200000000000001,5,HIGH,SL,2023-02-17,-43.00432548961041
WMT,2023-02-22,2023-02-23,2023-02-23,2140.6026005461945,-0.0199999999999999,5,HIGH,SL,2023-02-24,-42.81205201092367
UNH,2023-04-14,2023-04-17,2023-04-18,2132.04019014401,-0.02,5,HIGH,SL,2023-04-18,-42.6408038028802
BLK,2023-04-21,2023-04-24,2023-04-25,2123.5120293834343,-0.02,5,HIGH,SL,2023-04-25,-42.470240587668684
JNJ,2023-04-18,2023-04-19,2023-04-26,2123.5120293834343,0.0038890946397796,5,HIGH,TIME,2023-04-26,8.258539250982615
AMZN,2023-04-25,2023-04-26,2023-04-27,2116.6696891160973,0.04,5,HIGH,TP,2023-04-27,84.6667875646439
LLY,2023-04-26,2023-04-27,2023-04-27,2133.6030466290263,-0.02,5,HIGH,SL,2023-04-28,-42.67206093258053
MRK,2023-04-26,2023-04-27,2023-04-27,2133.6030466290263,-0.0200000000000001,5,HIGH,SL,2023-04-28,-42.67206093258074
GE,2023-05-04,2023-05-05,2023-05-10,2116.5342222559934,-0.02,5,HIGH,SL,2023-05-10,-42.33068444511987
ORCL,2023-05-23,2023-05-24,2023-05-25,2108.0680853669696,0.04,5,HIGH,TP,2023-05-25,84.32272341467879
LLY,2023-05-23,2023-05-24,2023-06-01,2108.0680853669696,0.0294575990485148,5,HIGH,TIME,2023-06-01,62.09862442571046
ADBE,2023-06-07,2023-06-08,2023-06-09,2137.352354935048,0.04,5,HIGH,TP,2023-06-09,85.49409419740192
META,2023-06-07,2023-06-08,2023-06-12,2137.3523549350475,0.04,5,HIGH,TP,2023-06-12,85.4940941974019
MSFT,2023-06-07,2023-06-08,2023-06-13,2137.3523549350475,0.04,5,HIGH,TP,2023-06-13,85.4940941974019
GOOGL,2023-06-07,2023-06-08,2023-06-15,2137.352354935048,0.0233984835626313,5,HIGH,TIME,2023-06-15,50.010803944499024
BA,2023-06-20,2023-06-21,2023-06-22,2198.6509722423884,-0.02,5,HIGH,SL,2023-06-22,-43.97301944484777
GS,2023-06-20,2023-06-21,2023-06-22,2198.6509722423884,-0.02,5,HIGH,SL,2023-06-22,-43.97301944484777
META,2023-06-26,2023-06-27,2023-07-05,2181.0617644644494,0.04,5,HIGH,TP,2023-07-05,87.24247057857798
PLD,2023-07-18,2023-07-19,2023-07-19,2198.510258580165,-0.02,5,HIGH,SL,2023-07-20,-43.970205171603304
NVDA,2023-07-20,2023-07-21,2023-07-21,2189.7162175458448,-0.0200000000000001,5,HIGH,SL,2023-07-22,-43.794324350917115
JNJ,2023-07-31,2023-08-01,2023-08-07,2180.957352675661,0.04,5,HIGH,TP,2023-08-07,87.23829410702643
AVGO,2023-08-02,2023-08-03,2023-08-09,2180.957352675661,-0.02,5,HIGH,SL,2023-08-09,-43.61914705351322
ADBE,2023-09-12,2023-09-13,2023-09-14,2189.6811820863636,-0.02,5,HIGH,SL,2023-09-14,-43.79362364172727
CVX,2023-09-11,2023-09-12,2023-09-19,2189.6811820863636,0.0114939749027926,5,HIGH,TIME,2023-09-19,25.168140552017896
AMZN,2023-09-15,2023-09-18,2023-09-19,2180.9224573580177,-0.0199999999999999,5,HIGH,SL,2023-09-19,-43.618449147160135
LLY,2023-09-15,2023-09-18,2023-09-18,2180.9224573580177,-0.0199999999999999,5,HIGH,SL,2023-09-19,-43.618449147160135
NVDA,2023-10-13,2023-10-16,2023-10-17,2168.5087058095573,-0.02,5,HIGH,SL,2023-10-17,-43.370174116191144
META,2023-10-13,2023-10-16,2023-10-19,2168.5087058095573,-0.02,5,HIGH,SL,2023-10-19,-43.370174116191144
MSFT,2023-10-26,2023-10-27,2023-11-01,2151.160636163081,0.04,5,HIGH,TP,2023-11-01,86.04642544652324
NKE,2023-10-26,2023-10-27,2023-11-02,2151.160636163081,0.04,5,HIGH,TP,2023-11-02,86.04642544652324
AVGO,2023-11-27,2023-11-28,2023-11-30,2185.57920634169,-0.02,5,HIGH,SL,2023-11-30,-43.711584126833806
DIS,2023-11-28,2023-11-29,2023-12-05,2185.57920634169,-0.02,5,HIGH,SL,2023-12-05,-43.711584126833806
AMT,2023-12-08,2023-12-11,2023-12-14,2168.094572690957,0.04,5,HIGH,TP,2023-12-14,86.7237829076383
TSLA,2023-12-20,2023-12-21,2023-12-27,2185.439329272485,0.04,5,HIGH,TP,2023-12-27,87.4175731708994
UPS,2023-12-20,2023-12-21,2023-12-29,2185.439329272485,-0.0023481137484695,5,HIGH,TIME,2023-12-29,-5.131660135510685
NVDA,2024-01-02,2024-01-03,2024-01-05,2201.896511879562,0.04,5,HIGH,TP,2024-01-05,88.07586047518247
HON,2024-01-03,2024-01-04,2024-01-09,2201.896511879562,-0.0199999999999999,5,HIGH,SL,2024-01-09,-44.03793023759101
AMZN,2024-01-31,2024-02-01,2024-02-02,2210.70409792708,0.04,5,HIGH,TP,2024-02-02,88.42816391708321
META,2024-01-31,2024-02-01,2024-02-02,2210.70409792708,0.04,5,HIGH,TP,2024-02-02,88.42816391708321
MSFT,2024-01-31,2024-02-01,2024-02-08,2210.7040979270796,0.030560207717678,5,HIGH,TIME,2024-02-08,67.55957643497352
XOM,2024-02-09,2024-02-12,2024-02-20,2259.5872787809076,0.0151225114674158,5,HIGH,TIME,2024-02-20,34.17063453499114
MSFT,2024-02-13,2024-02-14,2024-02-20,2259.5872787809076,-0.0200000000000001,5,HIGH,SL,2024-02-20,-45.19174557561838
HD,2024-02-13,2024-02-14,2024-02-22,2259.5872787809076,0.04,5,HIGH,TP,2024-02-22,90.3834911512363
