Ticker,Signal_Date,Entry_Date,Signal_Close,Signal_Drop,Score,Distance_SMA20,Distance_SMA50,Distance_SMA200,Return_3D,Return_5D,Return_10D,ATR_Pct,Drop_ATR_Ratio,Volume_Ratio,Negative_Days_5,SPY_Return,SPY_Distance_SMA50,SPY_Volume_Ratio
NFLX,2018-04-24,2018-04-25,30.70199966430664,-0.03661865248022356,4,0.007508230875486355,0.01592010855903303,,-0.07718667743083185,-0.08641312312200844,0.030026519998269663,0.04076515997122035,0.8982830560722889,1.0109902584526316,5.0,-0.013467415214303502,-0.01897478576518863,1.0877106583947
XOM,2018-04-27,2018-04-30,53.42957305908203,-0.03796655772372226,5,0.004383506810468063,0.023119206257526725,,-0.007147549317990998,-0.015316395324443621,-0.0006420867111739392,0.02077927306827323,1.8271359926296642,1.2073058146662825,2.0,0.0009386781214866247,-0.0055281815692179714,0.595460735938855
LLY,2018-04-30,2018-05-01,72.13510131835938,-0.020065210197117822,5,0.01830108819988263,0.03216040712687929,,-0.0008627234161987518,0.010847787570503531,0.01185721851988486,0.017603788187786802,1.1398234279505084,1.3668019302478613,2.0,-0.0076906566046068825,-0.012628868171507546,0.9069992046044869
PLD,2018-04-30,2018-05-01,51.595733642578125,-0.02508264679645278,4,0.021239779008453308,0.0400400492150621,,0.004177219099388507,0.0004622293389808796,0.03690108867043107,0.020302885232081683,1.2354227741394281,3.648941446732973,2.0,-0.0076906566046068825,-0.012628868171507546,0.9069992046044869
MSFT,2018-04-30,2018-05-01,85.87194061279297,-0.024003359630960897,3,0.0007542684693924162,0.004774447675238713,,0.013107817957183965,-0.019192715431692986,-0.006902286865599572,0.025670638065471083,0.9350511494783295,1.340302603889865,3.0,-0.0076906566046068825,-0.012628868171507546,0.9069992046044869
LLY,2018-05-01,2018-05-02,70.35551452636719,-0.02467019189642783,4,-0.0077740223470931236,0.006671179886158729,,-0.04215653077122827,-0.012735589891694321,-0.010635708140453226,0.019205399423546002,1.2845445883401905,1.5207532745957926,2.0,0.0017771036946845342,-0.010354035744903678,0.8401526086533905
MCD,2018-05-01,2018-05-02,133.70872497558594,-0.023889095833084517,4,0.014449538799759853,0.028755175460980276,,0.028571512414422573,0.038901474589951635,0.005475261210017068,0.019089575134637046,1.2514210329248758,1.5570701418549977,3.0,0.0017771036946845342,-0.010354035744903678,0.8401526086533905
DUK,2018-05-08,2018-05-09,55.36851501464844,-0.02037709463271875,4,-0.009953702136593745,0.00499415594908581,,-0.023570759065263847,-0.024426958907704188,-0.004346309793657244,0.013051199953379037,1.5613196262036422,1.5051466540236293,3.0,0.0,-0.0006200463413562618,0.839400143868672
NVDA,2018-05-11,2018-05-14,6.288989067077637,-0.021527489369127295,3,0.08394585630055174,0.08164085654216202,,0.016493691194909843,0.0647117811562401,0.12459694875230287,0.028542758707312505,0.7542189453331316,2.441594619089398,1.0,0.00305132631760352,0.021288994557245866,0.7701683837655351
NVDA,2018-05-15,2018-05-16,6.067357540130615,-0.03837696476731289,5,0.03869316360392139,0.04098066548224,,-0.0560100356565828,-0.01932876715390508,0.0810955180594648,0.02854692883729198,1.344346531497271,1.8117033954490431,2.0,-0.0068870942702419224,0.014361285640253074,1.1097981113587712
CRM,2018-05-17,2018-05-18,123.90635681152344,-0.02112300154998692,5,0.010522091783357057,0.029251808759259035,,-0.012843639209608959,-0.034986968689321496,0.013182192268283766,0.02033774591743599,1.0386107504606847,1.3423678044302727,2.0,-0.0008448495432082925,0.01770787060143575,0.7323261157139873
BA,2018-05-22,2018-05-23,341.6977233886719,-0.02445596985321552,4,0.042278374197614266,0.06363887292893744,,0.031614904342930794,0.03770607454782282,0.0544404541964123,0.020824313638575877,1.1743950018075122,1.2425430471515737,2.0,-0.002780038714097155,0.02078232505225719,0.7351409749794967
ABBV,2018-05-24,2018-05-25,72.82928466796875,-0.023295703245142407,5,0.004763719831092805,0.046045582236076354,,-0.029087761256331057,-0.02069884572119729,0.0028198227594007363,0.019598900272422826,1.188622979929199,1.6919244009441208,2.0,-0.0020485644280099358,0.021773673371432434,1.0785196539889264
CVX,2018-05-25,2018-05-29,85.7401123046875,-0.03491037555711218,4,-0.03547723312124018,0.01063025776808657,,-0.04710316046454166,-0.0443453406455927,-0.050712557211697984,0.01841687730960898,1.8955643223456642,1.3386670701172678,3.0,-0.002382375372043888,0.019473296081323976,0.7999417654518435
BA,2018-05-29,2018-05-30,339.2530517578125,-0.021133520888642288,5,0.02319011745806221,0.04923917652808152,,-0.018735453128001178,-0.03143548610958036,0.02289680180157805,0.019571018195818014,1.0798375780549911,1.0829544759535994,3.0,-0.011501156438525562,0.008139420381979567,1.60627339724275
GE,2018-05-29,2018-05-30,64.37239074707031,-0.03075859342090348,3,-0.025764346680256622,0.013537646698297046,,0.0,-0.07077324091672699,-0.036030034339942896,0.028611764165112078,1.075033096295724,1.319092978539095,2.0,-0.011501156438525562,0.008139420381979567,1.60627339724275
ABBV,2018-05-31,2018-06-01,69.86359405517578,-0.03951059010898961,4,-0.03839028797357513,0.012936211327021274,,-0.021171065867925498,-0.063068203793049,-0.05807289443339814,0.02445206997195898,1.6158382564052598,1.692301290463741,4.0,-0.00612551514559978,0.01517429713537588,1.2936545773973045
CAT,2018-05-31,2018-06-01,127.99942016601562,-0.022835076765370554,4,-0.010296908449835995,0.013932935910716981,,-0.025280561385374045,-0.036959616701989884,-0.012288332865885931,0.02043494955241507,1.1174520742906278,1.1090604579448715,4.0,-0.00612551514559978,0.01517429713537588,1.2936545773973045
LOW,2018-05-31,2018-06-01,81.4275894165039,-0.024738198629665087,4,0.07300780266024054,0.09793385785871944,,-0.01737515811438073,0.0033795468598125655,0.11109807487261203,0.027485862824592897,0.9000335477018627,1.1414376038834193,2.0,-0.00612551514559978,0.01517429713537588,1.2936545773973045
ADBE,2018-06-07,2018-06-08,247.50999450683594,-0.025359332619794395,5,0.014900998206653027,0.06754456717043533,,-0.02301255986156625,-0.007100466467941713,0.014759504697124504,0.019116108354781013,1.3265949402014101,1.6122851082507217,2.0,-0.0001079634529358442,0.03457515482159712,1.0896636925537218
AVGO,2018-06-08,2018-06-11,20.638599395751953,-0.025351417966925305,5,0.038394873493844184,0.0697490937997094,,-0.004975595599244431,0.006358511493738783,0.05929456069149297,0.018587453514382422,1.3638994683865182,2.380616264777094,1.0,0.0029563959680720675,0.036214528965409665,1.0772126834182845
BLK,2018-06-13,2018-06-14,435.4512939453125,-0.027306829079547956,4,-0.0114332245041886,0.006267467503977331,,-0.03137928412775137,-0.035678990927972776,0.0014294135221661897,0.01957880249613016,1.3947139558175365,1.7934614275491567,4.0,-0.0031906545667534925,0.03145977707858716,1.1731795416963717
ADBE,2018-06-15,2018-06-18,251.82000732421875,-0.024331649092554364,5,0.01414988270689066,0.06631822703331736,,-0.0030483749350146416,0.0024282496478986726,0.0020294050001177233,0.01936757024137857,1.256308808451878,2.7143403269693493,2.0,-0.0012759634241208406,0.030603830775292495,1.6734837496912098
PEP,2018-06-18,2018-06-19,81.3912582397461,-0.020722942484707962,4,0.0365466644454544,0.04114479862470111,,0.0010450429755977098,0.021025451474441237,0.052537200987645694,0.014111876408148226,1.4684753384562306,1.0148456309605847,2.0,-0.0020568734367062413,0.02710885338845248,0.7436525281959959
AMD,2018-06-19,2018-06-20,16.690000534057617,-0.024547052093022437,1,0.11960827227733728,0.32095486992234923,,0.027076955942007208,0.05299685377736241,0.12390573099808799,0.04729095117626821,0.5190644612227796,1.2936746547944213,2.0,-0.003832641746612242,0.021983044783652872,1.3335941320025946
CRM,2018-06-22,2018-06-25,132.71397399902344,-0.020815242850691917,4,0.004740515016294022,0.05015474797390462,,-0.03232513180784691,-0.02456480777320713,0.011083677557331528,0.020998462251010933,0.9912746277261234,1.263049623673468,4.0,0.0018229645521123938,0.016624461424449732,0.7578858520933613
NVDA,2018-06-22,2018-06-25,6.2043681144714355,-0.023958781462159906,4,-0.03375230197145451,0.016747925161906263,,-0.035438320774228926,-0.053947071653667966,-0.043198248924145144,0.020994530164377884,1.1411915996487298,1.087262480629318,4.0,0.0018229645521123938,0.016624461424449732,0.7578858520933613
TSLA,2018-06-22,2018-06-25,22.242000579833984,-0.039941282796361555,4,0.03063200679746836,0.09776613107036614,,-0.0536660738493725,-0.06851493683695009,0.050273880390401926,0.05094395464681955,0.7840239940786596,1.0329715553234595,3.0,0.0018229645521123938,0.016624461424449732,0.7578858520933613
ADBE,2018-06-22,2018-06-25,243.6300048828125,-0.020897789293803815,3,-0.02804981994825584,0.01970092357176001,,-0.03221577990539837,-0.032523239628301726,-0.030173964525578967,0.022425693516561315,0.93186813947898,1.1584291201190868,4.0,0.0018229645521123938,0.016624461424449732,0.7578858520933613
META,2018-06-25,2018-06-26,194.6407470703125,-0.026717628018804285,5,0.012003819091902068,0.06957375728602377,,-0.027970217244035922,-0.009883563298838882,0.02511224341205831,0.021015698274572798,1.2713176440646912,1.3388369777099753,3.0,-0.01361279172978791,0.002263527030404777,1.8017721526266908
AMZN,2018-06-25,2018-06-26,83.15750122070312,-0.030611940875939325,4,-0.015591359244284453,0.030928427907251255,,-0.04967197718017213,-0.03517827251941441,-0.015374870244015737,0.016174987227601908,1.8925480709933042,1.9376366415364474,3.0,-0.01361279172978791,0.002263527030404777,1.8017721526266908
GOOGL,2018-06-25,2018-06-26,56.42705535888672,-0.025665251910941156,4,-0.003940028923555605,0.038402290251647875,,-0.0378271722761272,-0.037428896406636714,-0.0014198295205456457,0.018350595820406122,1.3986059178743957,1.4115257555365226,4.0,-0.01361279172978791,0.002263527030404777,1.8017721526266908
MA,2018-06-25,2018-06-26,186.11184692382812,-0.0322614020064208,4,-0.016030143312197542,0.02418707035477574,,-0.03254917395247514,-0.030577169771430657,-0.017683511461878187,0.01762453705903437,1.8304822361211213,1.439872536071358,3.0,-0.01361279172978791,0.002263527030404777,1.8017721526266908
MSFT,2018-06-25,2018-06-26,90.73529052734375,-0.020117294030989497,4,-0.02281308798028081,0.00713732900484465,,-0.03416096986907946,-0.0244892019908437,-0.026323558572181494,0.015405158425505659,1.3058803730107804,1.2332001696318895,3.0,-0.01361279172978791,0.002263527030404777,1.8017721526266908
V,2018-06-25,2018-06-26,123.54257202148438,-0.03251295053529435,4,-0.020813185971459647,0.006173401779456356,,-0.03372682891666223,-0.03869335683897279,-0.02225368469948452,0.016955656067126974,1.9175283107050813,1.277965229797311,3.0,-0.01361279172978791,0.002263527030404777,1.8017721526266908
NFLX,2018-06-27,2018-06-28,39.03900146484375,-0.022534308063530295,4,0.023094950099223244,0.11933883591582983,,-0.05035392825002749,-0.06327376201966972,0.027531425091095185,0.037050852856796664,0.6081994428205603,1.4416350627568022,4.0,-0.008284033505946198,-0.004268425397495612,1.3846042282509679
TSLA,2018-07-02,2018-07-03,22.33799934387207,-0.022977114068266302,3,-0.013647116458135988,0.08223874720261559,,-0.027373054462913382,0.006185981700484344,-0.09643235848340403,0.04904732893909386,0.46846820337145967,1.6903560823507733,2.0,0.0021380759336826483,0.004138835315739664,0.8222303957495128
AMT,2018-07-09,2018-07-10,114.8332748413086,-0.024895838948018723,5,0.004414101572586926,0.025291445147395786,,-0.0059430384733577535,-0.013803412060833575,-0.004481327394651902,0.015297558922571678,1.6274386700537364,1.0930604428149677,2.0,0.009004311992796499,0.023229822771585917,0.6726183942044837
DUK,2018-07-09,2018-07-10,56.57102966308594,-0.036510924508641684,5,0.020397296607261195,0.026832657586931097,,-0.01466007937598457,-0.005564504653672531,0.015626523807280135,0.01608598926482085,2.269734481825685,1.1141663843561218,1.0,0.009004311992796499,0.023229822771585917,0.6726183942044837
NEE,2018-07-09,2018-07-10,33.61765670776367,-0.029299134762559742,5,0.008381222690925894,0.023529756982751948,,-0.01922112107495555,-0.01023740487087621,0.006208746936759102,0.014033408513783591,2.0878131448808164,1.1819249864197374,3.0,0.009004311992796499,0.023229822771585917,0.6726183942044837
UNH,2018-07-17,2018-07-18,218.7729034423828,-0.02603282461058465,4,-0.005309199501031814,0.013488333802519792,,-0.02249532127261389,-0.020544483638602395,0.011354681903492425,0.014634452399007647,1.7788724785048955,2.7413885489104324,3.0,0.004045107779464319,0.025613069651373666,0.7578536295358878
AMD,2018-07-24,2018-07-25,16.190000534057617,-0.02821124355697402,4,0.007436012922258817,0.06661926652073236,,-0.03111900532048706,-0.04030825556299622,-0.021752188495379632,0.0344568922982214,0.8187402193096279,1.2376777680524047,4.0,0.00503199522805553,0.025254933732399287,1.072210429506596
MA,2018-07-26,2018-07-27,198.18739318847656,-0.03170557440610333,5,0.017706700570349954,0.0416956212384898,,-0.002261510330931027,0.006356941428275142,-0.001973322760177587,0.018007828406950675,1.760655071205898,2.3330171325287306,1.0,-0.002359122285389148,0.029626493573562174,0.9402105654801762
AMZN,2018-07-26,2018-07-27,90.4000015258789,-0.029839878546057075,4,0.018449558725770476,0.05889855816533984,,0.003329667667463676,-0.002741325154778651,0.006334118912423747,0.019301126012047667,1.5460174980170158,2.3458527897244252,2.0,-0.002359122285389148,0.029626493573562174,0.9402105654801762
ADBE,2018-07-27,2018-07-30,254.80999755859375,-0.027182817227046963,5,0.005903726123677178,0.020888115147897013,,-0.010408143141183213,-0.010600337406806992,-0.014617730124245387,0.020998853531261616,1.2944905390467674,1.2354782693765745,3.0,-0.0067762302700571375,0.021877347400916625,1.2460711653892476
GOOGL,2018-07-27,2018-07-30,62.05401611328125,-0.025367508815202777,5,0.04851069600652336,0.08538761349999069,,-0.004180679960877565,0.04592281662462394,0.040243395302310025,0.021171057087935315,1.1982164475697759,1.233822062459021,1.0,-0.0067762302700571375,0.021877347400916625,1.2460711653892476
CRM,2018-07-27,2018-07-30,141.46261596679688,-0.02480193396683894,4,-0.004369061293845178,0.046321343659812886,,-0.014315291088642823,-0.020153819958842023,-0.025066109286806304,0.021367548180332714,1.1607290531193153,1.3665427234898462,3.0,-0.0067762302700571375,0.021877347400916625,1.2460711653892476
MA,2018-07-27,2018-07-30,193.95362854003906,-0.021362431688130568,4,-0.005519597447362412,0.018337332812897733,,-0.03168235387146667,-0.018238096249538982,-0.014423930582144529,0.02128354303284913,1.0037065565239622,1.5187134367344415,2.0,-0.0067762302700571375,0.021877347400916625,1.2460711653892476
XOM,2018-07-27,2018-07-30,56.8365478515625,-0.027540200212618826,4,-0.007697778806560307,0.0016629758327213473,,-0.013130890628016867,0.0063884092577930485,-0.016684609093563396,0.015354768045217284,1.793592721916569,1.8331448623893822,1.0,-0.0067762302700571375,0.021877347400916625,1.2460711653892476
MSFT,2018-07-30,2018-07-31,97.17222595214844,-0.021452575258647633,5,0.007684053368236077,0.03593980375891204,,-0.04926454100210409,-0.024080838364876733,0.0043845267841751134,0.020872042821956906,1.0278138772348637,1.2799883920368043,4.0,-0.005223480068040298,0.015864111006732573,1.0638626345840267
V,2018-07-30,2018-07-31,128.7793731689453,-0.03006162671401924,4,-0.012274466319451172,0.010529986149187875,,-0.043185897212789426,-0.025351844948477975,-0.014300303452670526,0.01756411415194267,1.7115367421302197,1.6654155642341986,3.0,-0.005223480068040298,0.015864111006732573,1.0638626345840267
AMZN,2018-07-30,2018-07-31,88.96099853515625,-0.020938043492589764,3,-0.003243415733988786,0.0368513860034716,,-0.04528305656251341,-0.012641508970635429,-0.023742220904949596,0.02318914423049687,0.9029243720453209,1.4299691444111289,2.0,-0.005223480068040298,0.015864111006732573,1.0638626345840267
PEP,2018-08-07,2018-08-08,88.21888732910156,-0.026921388334241736,4,-0.002537012032626129,0.046735368091426865,,-0.004098234640405152,-0.0067827745271406,-0.004532239248167369,0.016040499179193046,1.6783385625032698,1.0523170181816524,2.0,0.003302313708479998,0.031049282458999183,0.7265877359829858
DIS,2018-08-08,2018-08-09,108.33621215820312,-0.022134369441556112,5,0.015579445933818326,0.06377536896334046,,-0.0009640099662674428,0.008940375729260541,0.025184437760296774,0.01634998445199922,1.353785351083291,1.3853179623137832,2.0,-0.00042026399023764593,0.02930470878067104,0.729834501977885
COP,2018-08-08,2018-08-09,54.63310241699219,-0.020713495855085418,4,0.0031370947013455996,0.02958123845955929,,0.001402492378169251,-0.005848882816110179,-0.001678050592183289,0.017274329459338583,1.1990911661052988,1.0008763984091595,3.0,-0.00042026399023764593,0.02930470878067104,0.729834501977885
TSLA,2018-08-08,2018-08-09,24.689332962036133,-0.024316999264261008,2,0.15406847550407754,0.13838821003523982,,0.06367582094894719,0.23101980766743502,0.1995206299180492,0.04838412481096095,0.5025821870142049,2.4088974856828576,3.0,-0.00042026399023764593,0.02930470878067104,0.729834501977885
COST,2018-08-09,2018-08-10,195.76658630371094,-0.02823062012700195,4,-0.004511374608114571,0.03136520406965615,,-0.02011490609652733,-0.013024778928398595,-0.01569553962839698,0.015022829128217192,1.8791813370210495,1.9735742579629931,1.0,-0.0013663114836394152,0.026885390350683158,0.6323391449568045
BAC,2018-08-13,2018-08-14,25.053991317749023,-0.02276370505193437,4,-0.015058528965671392,0.022729528187600545,,-0.041509466178958454,-0.032994841832110655,-0.02650898623143305,0.014646617658440237,1.554195349587527,1.1011773844803279,4.0,-0.003743673888627841,0.014494344572690165,1.117839449250704
PLD,2018-08-21,2018-08-22,52.64921569824219,-0.02951969167787627,4,0.003326918830357073,0.013406551181445403,,0.0015235096146555271,0.026542037779151206,0.001370768153282187,0.015676196919341124,1.8830901289237565,5.986396334628402,1.0,0.002345413527166551,0.025852726906172574,1.1121448241629301
NKE,2018-09-04,2018-09-05,70.57707214355469,-0.03163028951504143,4,-0.019360330573255813,0.015982481299936735,,-0.036163315105131266,-0.03453058769086448,-0.029008883865063284,0.01725870688014374,1.8327149151268276,3.0426883980481088,3.0,-0.001722055657636723,0.029799924384554588,0.996941290979288
AMZN,2018-09-05,2018-09-06,99.74099731445312,-0.021912171605654396,5,0.03573502157607655,0.08513925464815908,,-0.003775566765563232,0.03207746723771798,0.05914771889029247,0.014840585516573404,1.4765031730846274,1.791372620802594,1.0,-0.0026914881419907166,0.02571393960237911,1.2231577882899647
CRM,2018-09-05,2018-09-06,146.1219940185547,-0.02976327796867584,5,0.0019241702539889438,0.026002962803754137,,-0.022939406077818747,-0.028368048107914046,0.02143877229178881,0.020085566651584605,1.481824161845478,1.4237513309693364,2.0,-0.0026914881419907166,0.02571393960237911,1.2231577882899647
MA,2018-09-05,2018-09-06,201.8096466064453,-0.02610456834364172,5,0.01881952470561643,0.03337991818374486,,-0.01234778377477419,-0.006913269219462892,0.03973628688168507,0.014650350998496299,1.7818391072214634,1.4603292014892,2.0,-0.0026914881419907166,0.02571393960237911,1.2231577882899647
V,2018-09-05,2018-09-06,134.82252502441406,-0.03470904259340424,5,0.00042887513789158227,0.023166489803741586,,-0.027735905341971567,-0.017424021783696952,0.018780449192647097,0.012451248918921888,2.7875952701144437,1.8481069889911153,2.0,-0.0026914881419907166,0.02571393960237911,1.2231577882899647
ADBE,2018-09-05,2018-09-06,256.1400146484375,-0.03952294254094202,4,-0.00293888275982912,0.010658258093200645,,-0.03862169541799909,-0.026231727768918467,0.01844936241923456,0.02044918714090386,1.9327390506337307,1.6816058729984098,3.0,-0.0026914881419907166,0.02571393960237911,1.2231577882899647
MSFT,2018-09-05,2018-09-06,100.43453216552734,-0.028824480535294073,4,-0.0041977442409452115,0.024047719451966376,,-0.030906461342574798,-0.01605278570982238,0.0236839606615733,0.01423431316418832,2.0249997455312925,1.6137796013906849,3.0,-0.0026914881419907166,0.02571393960237911,1.2231577882899647
AMD,2018-09-06,2018-09-07,27.84000015258789,-0.023500528618558447,1,0.22578373400034657,0.44163551614035756,,0.1060786677870793,0.1047618773698995,0.33205744788169755,0.05629104707116773,0.41748252770724203,1.1970929706011233,2.0,-0.003009710497751006,0.021426274753628016,1.090796221215332
UNH,2018-09-10,2018-09-11,227.79013061523438,-0.03186970119938015,4,-0.016375988463722124,0.007755250890537635,,-0.026280241434455398,-0.02925458604409925,-0.013900749433776394,0.011633735390726605,2.7394211858027893,1.7628176511354021,3.0,0.0017385818414346055,0.018652385030823115,0.8235237870852758
AVGO,2018-09-11,2018-09-12,18.85439109802246,-0.03349867766576553,4,0.07866023030580216,0.05897557926262453,,0.07676978139303303,0.05979115583033412,0.09193760849501831,0.025472267198916577,1.3151038894249014,1.5174050138927913,2.0,0.003297530525068426,0.020728766387850817,0.8392282597728725
UPS,2018-09-13,2018-09-14,86.20215606689453,-0.029197314224803206,4,-0.02515697440912701,0.018038194348460435,,-0.037316985931098334,-0.03233638999210109,-0.03053366733750651,0.015174834765923382,1.9240614263799902,2.128748388899118,3.0,0.005914781744517761,0.024324218584729662,0.8736555469779749
COST,2018-09-14,2018-09-17,211.6656951904297,-0.024412606877550203,5,0.006797795383792771,0.05004037187607446,,-0.03615766363065087,-0.025180459762522145,0.019711358291178982,0.013569326159190582,1.7991023718606252,1.9351391569438654,3.0,0.0001718502020899848,0.023219436034534136,0.9550850002050454
AAPL,2018-09-17,2018-09-18,51.471595764160156,-0.026626193617342975,4,-0.014449881927831254,0.05016483328296184,,-0.01442998091234493,-0.0020611148510173427,-0.042832710720389744,0.023164797075135135,1.1494248592370908,1.1558565598140567,3.0,-0.005294446720245483,0.016806282580645426,1.1806628313520964
ADBE,2018-09-17,2018-09-18,268.25,-0.023444618967448427,4,0.021105385109485342,0.04272024295399124,,0.0017177319556378468,0.010852790201622886,0.017987894420371076,0.022186112711772732,1.056724955472163,1.000449746145091,1.0,-0.005294446720245483,0.016806282580645426,1.1806628313520964
AMZN,2018-09-17,2018-09-18,95.40149688720703,-0.03155027437226787,4,-0.02342542225556632,0.014487888171700103,,-0.0411909860582208,-0.015977262554322302,-0.05200949228899354,0.023657920819254788,1.3336030081979828,1.4885726260315464,3.0,-0.005294446720245483,0.016806282580645426,1.1806628313520964
NVDA,2018-09-20,2018-09-21,6.586980819702148,-0.020957570528384095,3,-0.028021705922700146,0.020182723566601446,,-0.02792686275373546,-0.01864844307171365,-0.023613817031792772,0.02566047816385112,0.8167256430126782,1.15669657104358,3.0,0.008104019295306575,0.028666631698085254,1.6515812940611723
ADBE,2018-09-21,2018-09-24,260.8800048828125,-0.020500080837094203,3,-0.016141181617466027,0.009246808562374031,,-0.03659663705969185,-0.05027484595672371,3.837070499623785e-05,0.025791828329368178,0.7948285237984287,1.8783141473959701,3.0,-0.0009135455523563429,0.026723780563390864,1.6590046792935715
HD,2018-09-24,2018-09-25,170.3854217529297,-0.020716844966566894,5,0.00416890411004367,0.03392152496052492,,-0.017432026176285143,-0.0019673963843416242,-0.01281502252519462,0.015210218624590054,1.3620346609005598,1.0912287740580342,2.0,-0.0033221369366748243,0.022400439481192524,0.842738806448223
ORCL,2018-10-02,2018-10-03,44.65749740600586,-0.030308956568852685,5,0.006683890464659337,0.02452917496477869,,-0.028245288336107843,-0.02880880175842704,0.024474974619364875,0.019652474736765763,1.5422463061179172,1.0007811763739034,3.0,-0.0005829214598018773,0.019130383169051468,0.7384982255677636
NKE,2018-10-02,2018-10-03,73.38772583007812,-0.020009916985236464,4,-0.007810150639820823,0.018081865306832867,,-0.02093736236970578,-0.02382382813102557,-0.029205357524926145,0.01719052526626276,1.164008468345461,1.0336923826236786,3.0,-0.0005829214598018773,0.019130383169051468,0.7384982255677636
