Ticker,Signal_Date,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Shares,Entry_Value,Exit_Value,PnL,PnL_Pct,Score,Signal_Drop,Exit_Reason,Holding_Days,Distance_SMA20,Distance_SMA50,Distance_SMA200,Return_3D,Return_5D,Return_10D,ATR_Pct,Drop_ATR_Ratio,Volume_Ratio,Negative_Days_5,SPY_Return,SPY_Distance_SMA50,SPY_Volume_Ratio
AAPL,2018-04-19,2018-04-20,2018-04-20,40.00711835073657,39.20697598372184,49.99110364476371,2000.0,1960.0000000000002,-39.99999999999977,-0.019999999999999886,5,-0.028340010240831548,SL,0,0.008659382127546023,0.002593243192400063,,-0.017176532674298084,-0.007695009457976187,0.0,0.020639000784278258,1.373128987059273,1.0927644943835746,2.0,-0.005547597661900938,0.0040082270115524565,0.6837311167747354
XOM,2018-04-27,2018-04-30,2018-05-01,53.511985653009674,52.44174593994948,37.22530524127475,1992.0,1952.1599999999999,-39.840000000000146,-0.020000000000000073,5,-0.037966552508177265,SL,0,0.004383697045520885,0.023119404667606425,,-0.007147337165359313,-0.015316185491626388,-0.000642086619547011,0.020779371566163513,1.8271270806861564,1.2073058146662825,2.0,0.0009389385093434566,-0.005528267064767722,0.595460735938855
LLY,2018-04-30,2018-05-01,2018-05-01,71.78808107886228,70.35231945728503,27.679957101890995,1987.0910046899805,1947.349184596181,-39.74182009379956,-0.019999999999999976,5,-0.020065417483417836,SL,0,0.018300861830732762,0.03216015724352039,,-0.000862934764414347,0.010847789890036097,0.011857004481010902,0.01760389070174098,1.1398285653655769,1.3668019302478613,2.0,-0.00769039782571157,-0.012628701922002272,0.9069992046044869
NVDA,2018-05-15,2018-05-16,2018-05-23,6.028810902853696,6.120060443878174,327.7733649011739,1976.0836359812401,2005.9928050885212,29.90916910728106,0.015135578556840496,5,-0.03837711591634019,TIME,5,0.03869299610141841,0.04098048823345746,,-0.056010534200876094,-0.019329072460553487,0.08109525627751668,0.02854702340006606,1.3443473730522595,1.8117033954490431,2.0,-0.006887030853167664,0.014361378009934533,1.1097981113587712
CRM,2018-05-17,2018-05-18,2018-05-25,123.91619216914492,125.78388214111328,15.972294470317113,1979.2259109659863,2009.0572051775232,29.831294211536942,0.015072202746667459,5,-0.021122942549885337,TIME,5,0.01052209807100346,0.02925180223637347,,-0.012843639209608959,-0.034986968689321496,0.013182192268283766,0.02033775010696641,1.038607635495038,1.3423678044302727,2.0,-0.0008447860074695113,0.01770788642155341,0.7323261157139873
ABBV,2018-05-24,2018-05-25,2018-05-25,72.22910038246329,70.78451837481401,27.523971891081228,1988.0317286450038,1948.2710940721036,-39.760634572900244,-0.020000000000000084,5,-0.023295610462433447,SL,0,0.004763404062283705,0.046045261517402514,,-0.029088263889602284,-0.020699354418558635,0.0028191915551156743,0.019598920853225073,1.1886169976853633,1.6919244009441208,2.0,-0.002048563909076373,0.021773924783811793,1.0785196539889264
BA,2018-05-29,2018-05-30,2018-06-06,342.3041158899665,355.99628052556517,5.784562644192451,1980.0796017304237,2059.282785799641,79.20318406921706,0.040000000000000056,5,-0.021133520888642288,TP,4,0.023190126875635153,0.049239204257026215,,-0.018735453128001178,-0.03143557049810042,0.02289680180157805,0.019571062705921738,1.0798351222004816,1.0829544759535994,3.0,-0.011501029949151698,0.008139480024149659,1.60627339724275
ADBE,2018-06-07,2018-06-08,2018-06-13,246.86000061035156,256.7344006347656,8.085231441340978,1995.9202385442675,2075.757048086038,79.83680954177066,0.03999999999999998,5,-0.025359332619794395,TP,2,0.014900998206653027,0.06754456717043533,,-0.02301255986156625,-0.007100466467941713,0.014759504697124504,0.019116108354781013,1.3265949402014101,1.6122851082507217,2.0,-0.00010852509219949624,0.03457475403296706,1.0896636925537218
AVGO,2018-06-08,2018-06-11,2018-06-14,20.62979467404867,21.45498646101062,97.07390891824666,2002.6148091907307,2082.71940155836,80.10459236762927,0.040000000000000015,5,-0.02535168818797151,TP,2,0.03839456068680014,0.06974883316982439,,-0.004976145966948398,0.006358232481123327,0.0592937484972913,0.018587426002361324,1.3639160249918878,2.380616264777094,1.0,0.002956709142093672,0.03621445646423305,1.0772126834182845
ADBE,2018-06-15,2018-06-18,2018-06-22,250.52000427246094,245.50960418701172,8.09479676010476,2027.9085189261475,1987.3503485476244,-40.55817037852307,-0.02000000000000006,5,-0.024331649092554364,SL,3,0.01414988270689066,0.06631822703331736,,-0.0030483749350146416,0.0024282496478986726,0.0020294050001177233,0.01936757024137857,1.256308808451878,2.7143403269693493,2.0,-0.00127571530580739,0.030603828133180633,1.6734837496912098
