Date,Return_1D,Return_3D,Return_10D,Return_20D,Distance_SMA50,SMA20_vs_SMA50,Future_Return_1D,Future_Return_3D,Future_Return_5D,Ticker
2018-01-22,-0.0009453087051016,0.0008206004363182,0.0190256102397479,,,,0.0037737963015114,0.0179256590594409,0.0155984525946026,HON
2018-01-22,0.0052931513033807,0.0078922553805194,0.045374302245037,,,,-0.0349074894423533,-0.0174197924634501,-0.0223190928704307,JNJ
2018-01-22,0.0116803793458299,0.011859491925124,0.0552889578700228,,,,0.0047506019550096,0.0178587033693775,0.0222574014256302,JPM
2018-01-22,0.0046649962132092,0.0119607299645694,0.0284350202294052,,,,0.0050837043660467,0.0133446532584755,0.0103791927127563,KO
2018-01-22,-0.0005848101954915,-0.0089316396153992,-0.0130529889962045,,,,-0.0089223072729232,-0.0019957521523392,0.0284104033843055,LLY
2018-01-22,0.0205812646490557,0.0534028352564763,0.1305679018947134,,,,0.0010280430873976,-0.0057944181923553,-0.001495361328125,LOW
2018-01-22,0.0086914639592856,0.0240992653272262,0.0580986285414395,,,,-0.0077744662231082,0.0005341028954932,0.0002967540163667,MA
2018-01-22,0.0005110810763979,0.00702943774352,0.0124102477692404,,,,0.0070626541131546,0.0005125951707938,0.0125305966649504,MCD
2018-01-22,0.0225053890570516,0.0437499366365059,-0.0079208506180523,,,,0.0177371835400603,0.0076860663925033,-0.0003762823062103,META
2018-01-22,-0.00048954817261,-0.0125745495479092,0.0747499303944607,,,,0.0109782032958978,0.0044240471859937,0.0098312014120895,MRK
2018-01-22,-0.001740314579088,0.0363144027396902,0.0800225936953131,,,,-0.004025193291794,-0.0057752541106468,0.0054252953553088,MS
2018-01-22,0.0178888956705729,0.0163079790399014,0.0387798851827629,,,,0.0,0.0046790021549096,0.0219803765998587,MSFT
2018-01-22,-0.0009323347511596,-0.0122465140278781,-0.0111396899783524,,,,0.0181333414713542,0.0205999755859374,0.0378666178385416,NEE
2018-01-22,0.032296103985542,0.0463448009271731,0.0837658376511101,,,,-0.0186630012866471,0.0574397255751117,0.1158204497244794,NFLX
2018-01-22,-0.0122005610176189,0.0404325021286919,0.0376680191412184,,,,0.0091688053741763,0.0177363644495207,0.0157823999853214,NKE
2018-01-22,0.01555776831172,0.0399163115992462,0.0849117218168442,,,,0.0129744191259886,0.0021200401250851,0.0466398314254723,NVDA
2018-01-22,0.002570131449425,0.0087527078317548,0.0462141078472422,,,,0.007290619347483,0.0167487384063269,0.0234482488021474,ORCL
2018-01-22,0.0111509027852465,0.0195502754244707,0.0239319458254474,,,,0.0018997551624131,-0.0014041312412143,-0.0115635709045001,PEP
2018-01-22,-0.0002706945846715,-0.0067240053088691,0.0018990837166497,,,,0.0,0.0111353046585196,0.0597501755366836,PFE
2018-01-22,0.0215280326535127,0.0039770919117494,0.0087915477139897,,,,0.0249250961708118,0.0130935768898308,0.0,PLD
2018-01-22,0.0043996748101984,0.012674259635288,0.1104933425501566,,,,-0.0200277964274088,-0.0621111392974853,-0.0290833314259847,TSLA
2018-01-22,0.0008629194567959,0.0215157699970587,0.0648362790541912,,,,0.0091361832606962,0.0090126636203511,0.0181900410264801,UNH
2018-01-22,-0.0016531501177946,-0.0085814039521187,0.0410593774564846,,,,-0.0060208310556735,-0.0118913365629401,-0.0167832905056726,UPS
2018-01-22,0.0132844737029624,0.0192654403135619,0.0460205383864582,,,,0.000401308606502,0.0049759450575819,0.0019261466027977,V
2018-01-22,0.0082225889447384,0.026777057393067,0.0531309642741584,,,,0.00579345572754,0.0124417673572432,0.0404596287914598,WMT
2018-01-22,0.012621898506731,0.0028409090909091,0.0172910662824208,,,,0.0005666068187855,0.0013598044938474,-0.0027195225356321,XOM
2018-01-23,0.000225950769112,-0.0123842535352663,0.0154286612471929,,,,-0.0170944924078808,-0.0323836699191202,-0.0579971722386283,AAPL
2018-01-23,-0.0104235198856099,0.0151237812517821,0.0592019249785646,,,,0.0023750712039358,0.1705300834500345,0.1008929783550907,ABBV
2018-01-23,0.0113728267370023,0.0198267046389131,0.0813337851157698,,,,-0.0200178792899937,-0.0025765744405388,-0.0243782244038397,ADBE
2018-01-23,0.0229248988615162,0.0376904012261483,0.053745917081744,,,,-0.0238095552010406,-0.0053763937048707,-0.0115207808702607,AMD
2018-01-23,0.0140763528997012,0.0444559094481915,-0.00570380670323,,,,0.004677451274071,0.0285612941528885,0.0287029597291268,AMT
2018-01-23,0.0265423670476103,0.0535211473657906,0.0927683052056498,,,,-0.0125906490773605,0.0198062823389959,0.0458242046077588,AMZN
2018-01-23,0.0030140197508199,-0.0255744491629369,-0.0344143090311177,,,,-0.0157489096897431,-0.0390083015015555,-0.0765988634695926,AVGO
2018-01-23,-0.007130188349436,-0.0134348755733147,0.082024836182641,,,,-0.004491403066027,0.0208803948803815,0.004491312293936,BA
2018-01-23,-0.0006261883979101,0.0139771455036799,0.0597609291801852,,,,0.0024992763276987,0.0059357216922575,-0.004061204860456,BAC
2018-01-23,-0.0060344824038587,0.0180588075372447,0.1136754302281777,,,,-0.0071465472705355,-0.0086163818393865,-0.0500254184243876,BLK
2018-01-23,-0.0085435468376251,0.0035538164912594,0.0204781902155162,,,,-0.0178529618877455,-0.0253208663502737,-0.0445740937089096,CAT
2018-01-23,-0.0032964719676645,0.0118809056076243,0.0523843053287458,,,,-0.000825887616525,-0.0024777258607611,-0.0343574793458784,COP
2018-01-23,-0.0049388141256913,0.0099733889451978,0.0262096909666071,,,,-0.0009771495642341,0.0230417690433115,0.0178985296375089,COST
2018-01-23,0.0031003496856532,0.0131520199056418,0.0402351389753847,,,,-0.0068643738286582,0.0006160318271248,-0.0123206365424977,CRM
2018-01-23,-0.0116173303748901,-0.004331575965441,0.0193729519708447,,,,7.607327191716529e-05,-0.0014462051632265,-0.0468107877706698,CVX
2018-01-23,-0.0062105744508398,-9.051355734168708e-05,0.0035448739405823,,,,-0.0041456298510101,0.0110851060479659,-0.0076604044803028,DIS
2018-01-23,0.0098765713628508,0.0047841060783806,-0.0546228470859517,,,,-0.0059201943698797,0.0145431779561744,-0.0005147141274594,DUK
2018-01-23,0.0445268879705307,0.0071555851355433,-0.0760394236110059,,,,-0.0329411354871189,-0.0511764437066049,-0.0617646992721159,GE
2018-01-23,0.0103164203816297,0.0353882289034619,0.0556089002780233,,,,-0.0115529653091694,0.0021772148312779,-0.0064220626496529,GOOGL
2018-01-23,-0.0054680052609916,0.0363389850293995,0.0328819302631946,,,,0.0189460866243253,0.0283808571420545,0.0314490009747272,GS
2018-01-23,0.0021519474135249,0.0331265668571225,0.0669652210994957,,,,0.0049707811288037,0.0098927817226475,-0.0165204651075286,HD
2018-01-23,0.0066229141675688,0.0114716019666478,0.0313428462735028,,,,-0.001622659617819,0.0297073463067027,-0.0078637122728875,HON
2018-01-23,-0.0425948264114457,-0.0346446801070441,-0.0004228455765158,,,,-0.0099651057545732,0.0127526260003811,-0.0074564970328833,JNJ
2018-01-23,-0.0010496172890765,0.0083877532255343,0.0526267196725589,,,,0.0070520420885384,0.0127111185505346,0.0021765627605043,JPM
2018-01-23,0.0014774101571586,0.012158696284926,0.0315217557160749,,,,0.0063118674408315,0.0210393441128295,-0.0025246988210956,KO
2018-01-23,-0.0119382519114561,-0.0163132315411012,-0.0198536995123936,,,,-0.0065990755899834,0.0261607495255229,0.0144944110145224,LLY
2018-01-23,0.0,0.0567284921603756,0.1429943619335627,,,,-0.0062389251583317,9.313843269675992e-05,-0.0205791889098909,LOW
2018-01-23,-0.006477278023517,0.0103336158932629,0.0497268660544309,,,,-0.0055377391988236,0.0142907815981587,-0.0044658806067462,MA
2018-01-23,0.0034049760051415,0.0128314724202009,0.0165584143281201,,,,-0.0066554309884915,0.0059785535270651,-0.0271856020375345,MCD
2018-01-23,0.0214706322013551,0.0531145878179364,0.0056830642190146,,,,-0.0175891113203758,0.0005792859587399,-0.0145874152475874,META
2018-01-23,0.0073469497515683,0.0093243693961768,0.0889516774578884,,,,-0.0133848708853447,0.0004838495469672,-0.0219319554742369,MRK
2018-01-23,-0.0078452015019372,0.0191618855999344,0.0760068161118274,,,,0.0005244291989909,0.0068169794771817,-0.0106624824351224,MS
2018-01-23,0.0031656032485014,0.0199778366508498,0.0410059220280707,,,,-0.0078876643205008,0.0163154452408984,0.0020528882306516,MSFT
2018-01-23,0.0179975794650595,0.0128664442042203,-0.0015690735004544,,,,-0.0071084487877934,0.0379122625110426,0.0208649613674318,NEE
2018-01-23,0.0997890836764376,0.1359777721566413,0.1803347992768535,,,,0.041533794808116,0.0945471860106679,0.1112882609181229,NFLX
2018-01-23,0.0112968821644083,0.0472624980572475,0.0401238763042954,,,,0.0098010647163935,0.0103950789382927,-0.0001484185830036,NKE
2018-01-23,0.0223373391273942,0.0644715954286181,0.076171167866091,,,,-0.0135541923530509,0.0179468233994914,0.0153949146943406,NVDA
2018-01-23,0.0080851874347134,0.0177184829336913,0.0436912905195736,,,,0.0017523393987217,0.0270638507229357,-0.0077881916106964,ORCL
2018-01-23,-0.0017282452537299,0.0188996215230821,0.0280532693272017,,,,-0.0008247977225589,0.0042890488421587,-0.0111349265746276,PEP
2018-01-23,-0.0029786644273607,-0.0045958053289862,0.0101508933876015,,,,-0.0016219722125572,0.0546094413304649,0.0218978205332638,PFE
2018-01-23,0.0294723592515142,0.0576265814413332,0.0265444822384828,,,,-0.0073890968950736,-0.0087746259676358,-0.0317117855238109,PLD
2018-01-23,0.0034987229726255,0.0238558357247844,0.0486905426273784,,,,-0.0245078274694519,-0.0330813753598771,-0.0247052701709262,TSLA
2018-01-23,0.0067745490713289,0.0084306753614236,0.0909859970939324,,,,-0.0047152084436474,0.0099996210267743,-0.0380472371828433,UNH
2018-01-23,-0.0059460581251213,-0.0113780152357167,0.0224511047176794,,,,-0.0061881525878969,0.0015848367864534,-0.0332049964446824,UPS
2018-01-23,0.0025737930516485,0.0125091455437607,0.0444947658030248,,,,-0.0039984005421659,0.0101559105323711,-0.0119952016264978,V
2018-01-23,0.0042673600190659,0.0153403498161539,0.0422202642536724,,,,-0.0052656810149138,0.0191819545991851,0.0129759964618549,WMT
2018-01-23,0.0005666068187855,0.0099508491770019,0.013311953984787,,,,0.0004520388348174,0.0057633873719333,-0.0193242075460913,XOM
2018-01-24,-0.0159285594914817,-0.0237588553942074,-0.0006309907026683,,,,-0.0194830898143841,-0.0375335969236545,-0.0405707527013723,AAPL
2018-01-24,0.001233677037397,0.008314246479899,0.0525738665679451,,,,0.0221803319604023,0.154412468915347,0.0591788999816951,ABBV
2018-01-24,-0.0115447928475788,0.0104736274281203,0.0593465560373112,,,,-0.0028776621514013,0.0007572389695973,0.0084813845933531,ADBE
2018-01-24,-0.0177743083226217,0.009531364901089,0.0752961392809907,,,,-0.0289514783481972,0.042253519024721,0.0751173754464378,AMD
2018-01-24,0.0039659884610268,0.0300828334292782,0.0050336153117103,,,,0.0035097569593989,0.0131264567531812,0.0367821843845592,AMT
2018-01-24,-0.0036915667119321,0.0486104751219302,0.0836673642362697,,,,0.0072733559575364,0.036315805617755,0.0605921146193808,AMZN
2018-01-24,-0.0229745177070724,-0.0357745830239025,-0.0433519382107138,,,,-0.0405447377003431,-0.0476060865541394,-0.0376736503865647,AVGO
2018-01-24,-0.0026818257585312,-0.0090012982146409,0.0510630598235781,,,,0.0205228698487573,0.0137117158511232,0.0540138726499916,BA
2018-01-24,0.0053258169137724,0.0116645916533051,0.0601255258441009,,,,-0.0046526525455825,0.0012406047998685,-0.0074442204085583,BAC
2018-01-24,-0.003408645011855,-0.0043879422841083,0.1006292471496295,,,,-0.0162393162393162,-0.0180854992988782,-0.0396581405248397,BLK
2018-01-24,-0.0064333139645259,-0.0121472171805311,0.0114763188497533,,,,-0.0215483007210152,-0.0607741415454939,-0.0596187577142387,CAT
2018-01-24,0.000330750080369,0.0123849653299883,0.0441912887934559,,,,-0.0209053573294432,-0.0179423893430105,-0.0319341337729873,COP
2018-01-24,0.0042395167613562,0.0101409968023118,0.0426754656371712,,,,0.0151281894781649,0.0170256785857372,-0.0006666917067307,COST
2018-01-24,-0.0034440073914309,0.0082194064722322,0.0338982766515576,,,,-0.0116525398044536,0.0001765913901528,0.0055614838418205,CRM
2018-01-24,0.0028239589766618,0.000685425253609,0.0277691110251199,,,,-0.0084244129980892,-0.0248937379784628,-0.0486490308132357,CVX
2018-01-24,0.0008151103605253,-0.0008137837134531,0.0050936651460617,,,,-0.0004520381831196,0.0084991180323226,-0.0174502742477647,DIS
2018-01-24,-0.006048143433797,0.0054673024031997,-0.0492368304429002,,,,0.0216236967027838,0.0007768685224116,0.0164443427147977,DUK
2018-01-24,-0.0266429408210187,0.0110701316553405,-0.1142241163026775,,,,-0.0193939976344359,-0.0133333371926432,-0.0200000057889649,GE
2018-01-24,-0.0041490513771305,0.0243025742518239,0.0525705524799491,,,,0.0012111165547348,0.0048869195922769,0.00127889979466,GOOGL
2018-01-24,0.0214925464900561,0.0373262444980899,0.0462313543415984,,,,0.010061920834872,0.0230148479156786,0.0057818979148938,GS
2018-01-24,0.00644220284792,0.0242884783448811,0.0679440429958051,,,,-0.0069149318833057,-0.0090909325680327,-0.0285300245077694,HD
2018-01-24,0.0023811289926221,0.0080659779601184,0.025382936277702,,,,0.0077210397078459,0.0054171632926187,-0.0057907296377509,HON
2018-01-24,0.0016922053871926,-0.0358984342034619,-0.0143609828929854,,,,0.0146862228497341,0.0096268367696614,-0.0289508480631598,JNJ
2018-01-24,0.0127834611345438,0.0235377044724616,0.0607060516453674,,,,-0.0029300582954377,0.0013788006846993,-0.0031885793145708,JPM
2018-01-24,0.0080084523078034,0.0142069971545883,0.0346096107432702,,,,0.002934997639606,0.0,-0.0023060924233155,KO
2018-01-24,-0.0014214062993387,-0.0139196963591928,-0.0204507849961028,,,,0.002358266518031,0.0328970757675093,-0.0396179779162261,LLY
2018-01-24,-0.0036411108899829,0.0168652150922294,0.128714942106171,,,,-0.0234992209529754,-0.0192767216491033,-0.0386451164872795,LOW
2018-01-24,-0.0010766668577171,0.0010788987220866,0.0470846050585325,,,,0.0034521864771033,0.0032141453638336,0.0058925392865469,MA
2018-01-24,-0.0039025080647806,0.0,0.0148669006042934,,,,-0.0041949561223297,0.00776649899875,-0.0298185639956576,MCD
2018-01-24,-0.0147874463242799,0.0290143414442243,-0.0070260930416605,,,,-0.0025006716059301,-0.0104815177051884,-0.0056397849204842,META
2018-01-24,-0.0084278475661805,-0.001631805495935,0.0771126855978105,,,,0.0,0.0053833380843923,-0.0334421087841899,MRK
2018-01-24,0.0057986616049814,-0.0038287053517428,0.0739212476135775,,,,-0.0095885500559302,0.0015690403003874,-0.014121362703487,MS
2018-01-24,-0.0008705313354337,0.0202222188313803,0.040807055365085,,,,-0.0015139979214912,0.015680728118316,0.0274683776575819,MSFT
2018-01-24,-0.0122445986265091,0.0045951147081675,-0.0065199569168321,,,,0.0149837199456337,0.0321553456596721,0.0503215291768823,NEE
2018-01-24,0.0439889672654492,0.1852490121299104,0.2483875335888736,,,,0.0254752888110283,0.0820912722189803,0.0277567099148916,NFLX
2018-01-24,0.0128090649116709,0.0117542170255713,0.0610080181857919,,,,-0.0061646585333487,-0.0080727351318906,0.0013210622473736,NKE
2018-01-24,-0.0130174883530067,0.0247273152867808,0.0624492954996405,,,,-0.0069327316583178,0.0371848847584728,0.0327731391449339,NVDA
2018-01-24,0.0064554350146681,0.0172004527558282,0.0487158443283206,,,,0.0011640969640664,0.0077609178128892,0.0009701054748232,ORCL
2018-01-24,-0.0013190738506503,0.0080719084254241,0.0259146130686203,,,,0.0024044516545873,-0.0077937354833705,-0.0025702475501616,PEP
2018-01-24,0.0029875633761136,-0.0002706945846715,0.0142817893520272,,,,0.0070327833676293,0.0554504071099126,0.0018934333100921,PFE
2018-01-24,-0.0075419094130074,0.0437035388634794,0.0292099247643078,,,,-0.0083384944057195,-0.0211550756854526,0.0054045469823307,PLD
2018-01-24,-0.019558338950656,-0.0117993285317758,0.0365608873843799,,,,-0.0305223422582537,0.0036178668403199,0.017342841104915,TSLA
2018-01-24,-0.0014681318074087,0.0061639612179089,0.0839826492413298,,,,0.0017568648652961,0.0108682478533579,-0.0325638456412793,UNH
2018-01-24,-0.0028772988698306,-0.0104448404758292,0.0199829743541015,,,,-0.0050773976481161,-0.0100030862159696,-0.035162221756354,UPS
2018-01-24,-0.0008022340384835,0.0150774747312829,0.0456720880994896,,,,0.0017600097656249,-0.0012800292968749,-0.0061599731445312,V
2018-01-24,-0.0010387215555146,0.0114733061289515,0.0537901956769855,,,,0.0070854984488579,0.0349551328887742,0.0070854984488579,WMT
2018-01-24,0.0026047080361282,0.0158347358491803,0.0202835335291107,,,,-0.0020327532351475,-0.0060982597054425,-0.0141163179776444,XOM
2018-01-25,-0.0178509963756215,-0.0332768327098781,-0.0182454116603277,,,,-0.0028488691463026,-0.0292441789494004,-0.0245348908180413,AAPL
2018-01-25,0.0264429993274477,0.0169969501765205,0.0863677440013321,,,,0.0760698609997612,0.0120523777591088,0.0160698370121452,ABBV
2018-01-25,-0.0013651748110395,-0.0016680238433237,0.0555822450032583,,,,0.0141058088249763,-0.0080604841486933,0.0044332739688286,ADBE
2018-01-25,-0.0236034767769049,-0.018972314494508,0.0376254019924615,,,,0.0196850396657184,0.0133858329800857,0.0433071022830737,AMD
2018-01-25,0.0084650977252498,0.0267164685000371,0.0388780326995592,,,,0.0139025115386997,0.0140421581347394,0.0273857634879157,AMT
2018-01-25,0.0150569128939239,0.0381523175008928,0.0985546040041716,,,,0.0072125758699994,0.0329091997886146,-0.0014439840410879,AMZN
2018-01-25,-0.0372576774010159,-0.0565411592816912,-0.0591257009685582,,,,0.0054927848888921,-0.0338385005923853,-0.0426188657446616,AVGO
2018-01-25,0.0251575572880469,0.0151182998566938,0.0713482011152741,,,,-0.0032236093132991,-0.0192257293159047,0.0366218928379451,BA
2018-01-25,0.0,0.0046962935511014,0.0504091965298365,,,,0.0028028698498023,-0.0071629226164141,0.0121457297488405,BAC
2018-01-25,-0.0207088727756523,-0.0299363002280254,0.0826419701459701,,,,0.0148561344388435,-0.0275333241215687,-0.0225178032833642,BLK
2018-01-25,0.0061185624432915,-0.0088946356012042,0.0211008627420965,,,,-0.0103666845880533,-0.0299153078893029,-0.0389194488504701,CAT
2018-01-25,-0.0166970095586889,-0.0196142848627627,0.0317432431556128,,,,0.0115577657938208,-0.0207705471125649,-0.0058626848299075,COP
2018-01-25,0.0191000378406016,0.018366045764748,0.067576307318697,,,,0.0058660109335493,0.0008091209209071,-0.0216434830811472,COST
2018-01-25,-0.0078865697978057,-0.0082381106404811,0.0290440803683762,,,,0.0086940712999128,-0.0043470356499564,0.000177401018895,CRM
2018-01-25,-0.0056321295121519,-0.0144085975957046,0.0154670463060235,,,,0.0036722186740438,-0.0419248953825676,-0.0393237453525251,CVX
2018-01-25,0.0004525163055004,-0.0049504539146451,0.0098657332512246,,,,0.0124537940006972,-0.006317091992282,-0.002887823318063,DIS
2018-01-25,0.0214915032110327,0.0253411910977503,-0.0151042201379824,,,,-0.0012669260577025,-0.0160901639193725,-0.026479208909215,DUK
2018-01-25,-0.0158151685633713,0.0006183756715396,-0.1452720982541193,,,,0.0,-0.0111593514887787,-0.0068195927213725,GE
2018-01-25,0.0092632832588559,0.0154445824915829,0.0648566572882765,,,,2.5248642917530265e-05,-0.0085555636862324,-0.0050019938718395,GOOGL
2018-01-25,0.0126091771901084,0.0287167714940228,0.0577989102442071,,,,0.0024300887427337,0.0054208092263967,0.0177203668361567,GS
2018-01-25,-0.0041218412301623,0.0044506914479065,0.0707507395699456,,,,0.0079279648620378,-0.0184338931537466,-0.0277237939582618,HD
2018-01-25,0.0116896936361112,0.0208149456618911,0.0302373788181584,,,,0.0140127228392445,-0.0229856840837411,-0.0188064058048423,HON
2018-01-25,0.0164002706563415,-0.0252464257362849,0.0029866824486726,,,,0.0057439573083368,-0.0143253102022058,-0.0310034306404087,JNJ
2018-01-25,0.0002593479707075,0.0119828137430797,0.0494330788956207,,,,0.0053587101377312,-0.0050993634697722,0.0101124099325884,JPM
2018-01-25,0.0002090387027062,0.0097087183221322,0.0384198061534288,,,,0.0156969447292028,-0.0077438037115455,-0.0069066141646786,KO
2018-01-25,0.0084222901396189,-0.0050327749635853,-0.0126596557166983,,,,0.027371397314212,0.0156912950464833,-0.0277253234414041,LLY
2018-01-25,-0.0031859441847457,-0.0068154546986627,0.1296591199095846,,,,0.0071268017683825,-0.0136909142238271,-0.0260690059565653,LOW
2018-01-25,0.0094605226215369,0.0018421533209085,0.0546102570637283,,,,0.0078693679325627,-0.0107685469770018,0.0231938837722804,MA
2018-01-25,-0.0026118071078303,-0.0031212929504674,0.0123912698019752,,,,0.0153128164709104,-0.0181590623023651,-0.021460717890116,MCD
2018-01-25,0.0049852193008177,0.0113826437175965,-0.0019165279885545,,,,0.0119840213049267,-0.0033555519723701,0.0284420577251165,META
2018-01-25,0.0019613933028115,0.0008163350024241,0.0698080559284939,,,,0.0089445716255869,-0.0136607955724968,-0.0265083773439467,MRK
2018-01-25,-0.0075122343215713,-0.0095885500559302,0.053402578376007,,,,0.0089332338442826,-0.0085829685962014,0.0063058435696157,MS
2018-01-25,0.0055543687423822,0.0078594172678323,0.0513550689125801,,,,0.010094445707544,-0.0040808083290831,0.012242261125688,MSFT
2018-01-25,0.0148491225969051,0.020463884668701,0.0166013683564381,,,,0.0182745823317884,0.0015498223699994,0.0095569916163369,NEE
2018-01-25,0.032146964392143,0.185077774870501,0.2690569493246781,,,,0.0114552622455061,0.0269254480238894,-0.0236472869864503,NFLX
2018-01-25,-0.0042647193459903,0.0198825080126454,0.0543444066868754,,,,-0.0023459829893579,-0.0127565272157966,-0.0080644493691206,NKE
2018-01-25,0.0023324981066046,0.0113826331287585,0.0566434279611782,,,,0.0218797204114657,0.0193179522579716,0.0099949168342499,NVDA
2018-01-25,0.0029154073655464,0.0175507672198116,0.0573770344433555,,,,0.0171615769219792,-0.017354444953463,-0.0044350084753068,ORCL
2018-01-25,-0.0019811611769748,-0.0050201678843496,0.0291113216821632,,,,0.0095348770421961,-0.0059696643483917,-0.0025702475501616,PEP
2018-01-25,0.0081234718952847,0.0081234718952847,0.0208391304635424,,,,0.0458446103120271,0.0134048549252712,-0.0126005011096245,PFE
2018-01-25,-0.0040322909847136,0.0175883473239817,0.0452474390646491,,,,0.0006216148636495,-0.0225329756429647,-0.0097901673404285,PLD
2018-01-25,-0.0238515626318267,-0.039594928739724,0.0084826597054137,,,,0.0039531546234214,0.0126500780393237,0.0226939861548269,TSLA
2018-01-25,0.0013477090628541,0.0066513184982184,0.0935771454643792,,,,0.0141632702885841,-0.0340816575653698,-0.0399183623644769,UNH
2018-01-25,-0.0030375058687649,-0.0118170052461705,0.0115571313475077,,,,0.0115082267324992,-0.0236262933076124,-0.0891700630970258,UPS
2018-01-25,0.005379350883411,0.0071583638425245,0.0524457697740172,,,,0.0043730863197739,-0.0176512177034472,-0.0003975146990355,V
2018-01-25,0.007656691516108,0.0109055841305127,0.0695294924492757,,,,0.0129906480382528,0.0068223897337729,-0.0138318422323978,WMT
2018-01-25,-0.0018072521735114,0.0013598044938474,0.0266031699211835,,,,0.004061378754856,-0.0209837615428591,0.0048510865087618,XOM
2018-01-26,0.00233764183892,-0.031235873186909,-0.0215084681578981,,,,-0.0129289897795886,-0.0160437877737071,-0.0567701190303889,AAPL
2018-01-26,0.1376730896820861,0.16919721290348,0.2411605041902493,,,,0.006666646572788,-0.0763785907761059,-0.0520987805025077,ABBV
2018-01-26,0.0191889456246767,0.0060473123894901,0.0655304097120594,,,,-0.0093948572139239,-0.0017490685245519,-0.0223377202891872,ADBE
2018-01-26,0.043513293190381,0.0007728152400403,0.0667215356701287,,,,0.0144706457522669,0.046458465450152,-0.0517898171552861,AMD
2018-01-26,0.0151790575478114,0.0278329179851957,0.0752760137083774,,,,-0.0039336928187649,0.0193236933726728,0.0022084702394629,AMT
2018-01-26,0.0174897760741254,0.0289973438727315,0.0982000394413669,,,,0.0060319200381324,0.0295988111575686,0.0147390387346155,AMZN
2018-01-26,0.0141534384800816,-0.046063157106611,-0.0482352899448562,,,,-0.0113177960366049,-0.0010069123337119,-0.0515546489819254,AVGO
2018-01-26,0.0003206431576974,0.0227360915583734,0.046019768158666,,,,-0.001201546314535,0.038507703624538,0.0225067913973397,BA
2018-01-26,0.0034278781498444,0.0087719513150457,0.0502283406129022,,,,0.0009301947068798,-0.0077519379844961,-0.0093023019243579,BAC
2018-01-26,0.0196350787019439,-0.0048840132251121,0.0908685426006501,,,,-0.0189743409062385,-0.0405274543005115,-0.0635492974072385,BLK
