Date,Adj Close,Close,High,Low,Open,Volume,Return_1D,Return_3D,Return_5D,Return_10D,Return_20D,SMA20,SMA50,SMA200,Distance_SMA20,Distance_SMA50,Distance_SMA200,SMA20_vs_SMA50,SMA50_vs_SMA200,Volume_Moyen_20,Volume_Ratio,ATR14,ATR_Pct,Negative_Days_5,Negative_Days_10,Consecutive_Down_Days,Return_Consecutive_Down,Momentum_Acceleration_5D,Future_Return_1D,Future_Return_3D,Future_Return_5D,Future_Return_10D,Ticker,SPY_Return_1D,SPY_Return_5D,SPY_Return_10D,SPY_Distance_SMA50,SPY_Volume_Ratio,Year
2023-01-30,72.44999694824219,72.44999694824219,74.63999938964844,72.4000015258789,74.2300033569336,48105200,-0.0391247283546036,-0.0328394953091091,-0.0533124512757527,0.0204224922287632,0.1177105413350876,69.74699974060059,70.07339988708496,79.57534990310668,0.0387543151346214,0.0339158234791923,-0.0895422133052576,-0.00465797502348,-0.1194082090445292,52346245.0,0.9189809125754864,2.9842861720493863,0.0411909771946759,2.0,4.0,1,-0.0360565005564708,-0.0635236973901344,-0.0399944548050243,-0.2221145163005187,-0.1580403796199092,-0.1504289343459262,AMD,-0.0125468261432318,-9.986407516726636e-05,0.0052446583134018,0.0183190074741068,0.9436493127410523,2023
2023-02-02,98.75749969482422,111.3000030517578,115.38999938964844,109.76000213623048,113.48999786376952,11531300,-0.05437548056436,-0.0765784105286532,-0.1070998661107073,-0.0697090971283658,-0.0179988825837893,119.47550048828126,118.25700012207032,109.71469997406004,-0.0684282334295417,-0.0588294736305772,0.0144493224524386,0.0103038328805327,0.0778592125761628,5283795.0,2.1823897407072,4.052856990269253,0.0364138084379436,4.0,6.0,2,-0.0765784105286533,-0.0722453175465244,0.0287485133270055,-0.0063785742524962,0.012397783520672,0.0265025335814,COP,0.0145569892016206,0.0297220476326049,0.0724062964960381,0.0568773346155795,1.2567167703376048,2023
2023-02-03,95.92700958251952,108.11000061035156,112.38999938964844,107.76000213623048,111.30999755859376,13504200,-0.0286612969805831,-0.1129072111768405,-0.1253943849483483,-0.1123973899704157,-0.0741628524593184,119.04250068664552,117.90940017700196,109.74744998931884,-0.0918369490999813,-0.0831095701609866,-0.0149201587747747,0.00960992514543,0.0743702946034505,5700120.0,2.369108018778552,4.144999912806919,0.0383405780168873,4.0,7.0,3,-0.1030448709427737,-0.0691956899631404,0.0099475162023618,-0.0204476487698559,-0.0597770828222534,0.0409873534194578,COP,-0.0106290913401704,0.0164415636663282,0.0416035187874126,0.0447027018787089,1.1584735684178238,2023
2023-02-06,102.18000030517578,102.18000030517578,103.9499969482422,100.6500015258789,102.93000030517578,81945200,-0.011703250716856,-0.0282453749653267,0.0162108125703281,0.0477851089265874,0.1870352942803117,98.39700012207032,92.50459991455078,111.6896252822876,0.0384462959075206,0.1045937218209953,-0.0851433152638565,0.0636984562169071,-0.1717708813083401,84594880.0,0.9686780098275452,4.344999040876116,0.0425229891162569,2.0,4.0,2,-0.0282453749653266,-0.0076817418929655,-0.0092913161848291,0.0289611580330655,0.0161114686460309,0.0651378517066482,AMZN,-0.0061113604800514,0.0230659535156769,0.0229637859803939,0.0377959702202299,0.7576447349324695,2023
2023-02-06,95.37686157226562,107.48999786376952,109.9499969482422,106.7300033569336,108.56999969482422,11516300,-0.005734925012318,-0.0867459587867486,-0.1081888413473309,-0.10521934303373,-0.0908399322356461,118.5055004119873,117.45960021972655,109.77154998779297,-0.0929535127898882,-0.0848768626600748,-0.0207845486765665,0.0089043397926114,0.0700368194927423,6053820.0,1.9023195271745772,4.162142072405134,0.0387212034154111,4.0,7.0,4,-0.1081888413473309,-0.0555791698304659,-0.0332994452450035,-0.0140208153465606,-0.0359744835784694,0.0285952033834228,COP,-0.0061113604800514,0.0230659535156769,0.0229637859803939,0.0377959702202299,0.7576447349324695,2023
2023-02-07,85.91000366210938,85.91000366210938,86.25,82.5199966430664,84.31999969482422,65291900,0.0266491795984813,-0.0271769217850105,0.1431803315735811,0.15006703041279,0.277662200944234,75.58699989318848,71.26339988708496,79.2667999458313,0.136571153551646,0.2055277154644823,0.0838081481883696,0.0606706950966997,-0.1009678713435591,61812245.0,1.0562939430528693,4.046429770333426,0.047100798484986,2.0,3.0,0,0.0266491795984813,0.0681468163671861,0.0138564840483196,0.0512342109595171,-0.0008150872969598,0.1079412778241264,AMD,0.0130786327129712,0.0214278469289135,0.0374562463197036,0.0506894011764402,1.1312582692863815,2023
2023-02-07,102.11000061035156,102.11000061035156,102.41000366210938,98.08000183105467,101.16999816894533,119501300,-0.0006850625818668,-0.0956514276988027,-0.0098903972678289,0.0601121359413632,0.1688415739119424,99.1345001220703,92.66419998168944,111.45869525909424,0.0300147827912315,0.1019358137288037,-0.0838758665442021,0.0698252414811695,-0.168622961481072,87306640.0,1.3687538542314766,4.372856140136719,0.0428249545979673,3.0,4.0,3,-0.0289110876976939,-0.0399464652385105,0.0195021349070442,0.0434143499160011,0.0229322221314198,0.0612504894543659,AMZN,0.0130786327129712,0.0214278469289135,0.0374562463197036,0.0506894011764402,1.1312582692863815,2023
2023-02-08,100.0500030517578,100.0500030517578,102.66999816894533,98.77999877929688,102.04000091552734,75878300,-0.0201742977796527,-0.0323048298443556,-0.0485021245849998,0.0295328538543868,0.113274730099671,99.6435001373291,92.79699996948244,111.23719524383544,0.0040795728157729,0.0781598875465869,-0.1005706065094049,0.0737793265956683,-0.1657736446332679,87712725.0,0.8650774445783095,4.464999062674386,0.0446276754271017,4.0,5.0,4,-0.0485021245849996,-0.0632685515121932,0.0303987548394359,0.0175680890708471,0.0015791160007575,0.0542834585132846,AMZN,-0.0109347732802467,-0.0003651263411428,0.025727457564483,0.0387629318185476,0.9413516118535404,2023
2023-02-08,98.433349609375,99.37000274658205,103.13999938964844,98.04000091552734,102.0500030517578,94743500,-0.0768301439052379,-0.0516319535764662,-0.0105545908132305,0.0435832962893996,0.1238408143451257,97.82449989318847,94.29040008544922,104.4723574066162,0.0157987299202249,0.0538718963598574,-0.0488392794677288,0.0374810140219632,-0.0974607788502164,41417085.0,2.287546310900441,4.19642802647182,0.0422303301849929,3.0,4.0,1,-0.0343051382599747,-0.0323462389579303,0.0498999786376953,0.0538999938964843,0.0305999755859375,0.0911000061035156,GOOGL,-0.0109347732802467,-0.0003651263411428,0.025727457564483,0.0387629318185476,0.9413516118535404,2023
2023-02-09,98.23999786376952,98.23999786376952,101.77999877929688,97.56999969482422,101.31999969482422,64622500,-0.0180910058248766,-0.0385594287496461,-0.1299265372644996,-0.009877074630887,0.0331265290481845,99.80100021362304,92.88279998779296,110.99802520751952,-0.0156411493523331,0.0576769636216891,-0.1149392281520131,0.0744831144920188,-0.1632031307391166,85787540.0,0.7532853838681002,4.46928460257394,0.0454935331815819,5.0,6.0,5,-0.0657156781914902,-0.1249879999490561,-0.0005125364187077,-0.0219352136449488,-0.0060476012920234,0.0416153921709084,AMZN,-0.0086691771861834,-0.0232496820139814,0.0057813374623609,0.0291756011586696,0.965968693712106,2023
2023-02-09,94.11442565917967,95.01000213623048,100.02999877929688,93.62999725341795,100.0,119455000,-0.0438764263846368,-0.0766763777711329,-0.118154779839845,-0.0257382546476369,0.0381338026789412,97.99900016784667,94.26960006713868,104.33203742980956,-0.0305002910896726,0.0078540915476938,-0.089349690883307,0.0395610047995529,-0.0964462844832346,46046735.0,2.594212162925341,4.278570992606027,0.0450328480834173,4.0,5.0,2,-0.076676377771133,-0.1052856525160265,0.0092194581619017,0.0080670159003141,-0.0006286557350108,0.0662126757138739,GOOGL,-0.0086691771861834,-0.0232496820139814,0.0057813374623609,0.0291756011586696,0.965968693712106,2023
2023-02-09,176.37118530273438,177.9199981689453,186.6499938964844,177.27000427246094,186.1300048828125,37118800,-0.0300386781161521,-0.043749325467367,-0.0574773844252038,0.207875047405317,0.3388516742126233,155.4009994506836,134.3452001953125,151.70760013580323,0.1449089696839955,0.3243494960019659,0.1727823656143639,0.1567290772186871,-0.1144464741710273,39641285.0,0.93636722422091,9.156428745814733,0.0514637412322822,4.0,5.0,2,-0.043749325467367,-0.1614149081278624,0.0124752601694828,-0.0177487355582293,0.0221718374073333,0.0337964644603909,META,-0.0086691771861834,-0.0232496820139814,0.0057813374623609,0.0291756011586696,0.965968693712106,2023
2023-02-09,65.71330261230469,73.2699966430664,75.94000244140625,73.12000274658203,75.19999694824219,13163500,-0.0234573126064892,-0.0296650169486525,-0.0308201306624665,-0.0409686494803573,-0.1380000394933364,78.64599952697753,82.17959976196289,80.39424980163574,-0.0683569783109823,-0.1084162388804955,-0.0886164517505626,-0.0429985086958393,0.0222074335506869,11601685.0,1.134619669470426,2.518571581159319,0.0343738460017747,3.0,7.0,2,-0.0296650169486525,-0.0103358059222878,-0.0179787486753513,-0.035548905958098,-0.0309180649560556,0.0068101336484571,NEE,-0.0086691771861834,-0.0232496820139814,0.0057813374623609,0.0291756011586696,0.965968693712106,2023
2023-02-10,81.4800033569336,81.4800033569336,82.70999908447266,80.47000122070312,82.29000091552734,49332600,-0.0207907192233329,-0.0515655932526707,-0.0535485326641609,0.0806366274272276,0.1508474554353938,77.66049995422364,71.81659996032715,79.19374994277955,0.0491820604420694,0.1345566819084263,0.0288691142395194,0.0813725517098382,-0.0931531842826316,61527870.0,0.8017927485544356,3.8785721915108815,0.0476015222350973,4.0,6.0,3,-0.0262905944098821,-0.0938668463777747,-0.0191246483318638,-0.0442564744864235,0.0376363823257316,0.0343263830113202,AMD,0.0023336663037101,-0.0104522796042151,0.005817432241542,0.0309096269614432,0.8791492055573099,2023
2023-02-10,97.61000061035156,97.61000061035156,98.81999969482422,96.2300033569336,97.55999755859376,52740100,-0.0064128386310796,-0.0440701201949048,-0.055904814908777,-0.0452855765860563,0.0245618143144488,99.91800041198732,92.9866000366211,110.78912017822266,-0.0230989390512147,0.0497211487666999,-0.1189568032192177,0.0745419272522751,-0.1606883429795566,84161805.0,0.6266512463700131,4.517141614641462,0.0462774468435196,5.0,7.0,6,-0.0717070927827959,-0.0332620266157488,-0.0172713588938195,-0.0338273402105744,0.0066428363414927,0.0417986346619343,AMZN,0.0023336663037101,-0.0104522796042151,0.005817432241542,0.0309096269614432,0.8791492055573099,2023
2023-02-10,93.6785888671875,94.56999969482422,96.75,94.25,95.4499969482422,54980700,-0.0046311170562374,-0.1214232605809652,-0.0974422523708791,-0.0483043465742776,0.0377482996278399,98.171000289917,94.25720001220704,104.2116374206543,-0.0366808994963722,0.0033185760088001,-0.0925197795991942,0.0415225603688957,-0.0955213607120075,47282865.0,1.16280390369746,4.275713784354074,0.0452121581701568,4.0,6.0,3,-0.080952397546464,-0.0732900790837403,0.0013721475232129,-0.0232214970154442,0.004116523099454,0.0514037917141423,GOOGL,0.0023336663037101,-0.0104522796042151,0.005817432241542,0.0309096269614432,0.8791492055573099,2023
2023-02-10,172.63397216796875,174.14999389648438,178.88999938964844,173.35000610351562,176.35000610351562,33433600,-0.0211893227926019,-0.0911700326994535,-0.066370047519598,0.14768675096911,0.2738642772579094,157.27299880981445,135.63900009155273,151.67360012054442,0.1073101881085052,0.2839227197114233,0.1481892284357764,0.1594968903018994,-0.1057178046558399,39775080.0,0.8405665054602027,9.187857491629464,0.0527582992457109,4.0,6.0,3,-0.0640116296806824,-0.140213423004153,-0.0067893134709369,0.005947691344032,0.0299629463658105,0.048703893362795,META,0.0023336663037101,-0.0104522796042151,0.005817432241542,0.0309096269614432,0.8791492055573099,2023
2023-02-10,21.21785545349121,21.26499938964844,22.077999114990234,20.81100082397461,21.690000534057617,550737000,-0.0479921434689597,-0.0409507478599209,0.0078198580661454,0.0441934509523864,0.2879292473106107,19.80250015258789,17.51342004776001,16.208410000801088,0.0738542722278137,0.2142116920428833,0.3119731909914316,0.130704345501075,0.0805143778380743,521992550.0,1.055066782083384,1.0455714634486608,0.0491686571106902,2.0,4.0,1,-0.0423328321228263,-0.0142768674100477,-0.011607391529399,-0.0569226402671243,0.0069644172061655,-0.0911412078251063,NVDA,0.0023336663037101,-0.0104522796042151,0.005817432241542,0.0309096269614432,0.8791492055573099,2023
2023-02-13,93.71820068359376,94.61000061035156,95.1999969482422,93.83999633789062,94.73999786376952,50076100,0.0004229767966208,-0.0479018013954336,-0.0805636617356361,-0.0240355041507557,0.0270299369249846,98.29550018310547,94.12960006713868,104.11321491241456,-0.0374940822915448,0.0051036076098298,-0.0912776952479815,0.0442570680529339,-0.095891908185475,48470210.0,1.0331314842663153,4.18785640171596,0.044264415756253,3.0,5.0,0,0.0004229767966208,-0.0685459096602582,-0.0026474637211908,-0.0114370626661481,0.0279572104322416,0.0462776949323223,GOOGL,0.0117389910965468,0.0073201085774405,0.0305549073772946,0.042740115385732,0.805894144168191,2023
2023-02-13,177.86802673339844,179.42999267578125,181.0,175.82000732421875,178.22000122070312,31463200,0.0303186848369074,-0.021806684619293,-0.0356336932699603,0.2201142095374384,0.3098992427527711,159.39549865722657,136.86559997558595,151.69600009918213,0.1256904629511404,0.3109940898793264,0.1828261296175644,0.1646133044801578,-0.0977639497013747,40227050.0,0.7821403756924756,9.41714368547712,0.0524836653284231,3.0,5.0,0,0.0303186848369074,-0.1456907980386795,-0.0130954618281364,0.026642589315506,0.028674654132112,0.0125310520140722,META,0.0117389910965468,0.0073201085774405,0.0305549073772946,0.042740115385732,0.805894144168191,2023
2023-02-13,194.63999938964844,194.63999938964844,196.3000030517578,187.6100006103516,194.4199981689453,172475500,-0.0114277007820352,-0.0330368826980457,-0.00061611789162,0.1678866861437637,0.5901960536209299,169.11749954223632,152.95339965820312,225.47095024108887,0.150915782911265,0.2725444470315805,-0.1367402355756867,0.1056798993690513,-0.3216270233719468,201220375.0,0.8571472943532682,12.597857883998326,0.0647238898659199,2.0,2.0,2,-0.0330368826980456,-0.0845594609635019,-0.0901844187684535,-0.0526205622395457,-0.0282900521345927,-0.0717411904621836,TSLA,0.0117389910965468,0.0073201085774405,0.0305549073772946,0.042740115385732,0.805894144168191,2023
2023-02-15,99.50914764404295,111.6500015258789,112.16999816894533,109.9800033569336,111.81999969482422,7203700,-0.0167327298530574,-0.0296366774297759,0.0077624388775596,-0.0514018315992287,-0.0582033011240533,116.0659999847412,115.75800033569335,110.3791499710083,-0.0380473046322167,-0.0354878176704972,0.01151351097743,0.0026607201934611,0.0487306739189226,6921100.0,1.040831659707272,4.088570186070034,0.036619526468366,3.0,7.0,1,-0.0058765563802145,0.033463354677174,0.0227272430148687,0.0502344862265273,0.049152210346706,0.0229977947829059,COP,0.0032473737163669,0.0081091370737562,0.0077410498730638,0.044993989363151,0.77011827445925,2023
2023-02-16,80.08000183105469,80.08000183105469,83.3499984741211,80.05000305175781,82.9800033569336,57755200,-0.0598731915455417,-0.0366894685809444,-0.0376156385994005,-0.0931943829131968,0.1826909306430448,80.33600006103515,72.42919975280762,79.11589994430543,-0.0031865941767821,0.1056314594715717,0.0121859435009643,0.1091659211369517,-0.0845177795639686,63050760.0,0.9160111630692476,4.11000006539481,0.0513236759667626,3.0,7.0,2,-0.0366894685809444,0.0089815528571978,0.0138190765729564,0.0375627879533391,0.0189698764469372,-0.0241205804742512,AMD,-0.0137688102221426,0.002923192542463,-0.0203944527685963,0.0301537196454475,0.9625670402255206,2023
2023-02-16,96.576904296875,108.36000061035156,111.70999908447266,108.08999633789062,110.87999725341795,6531900,-0.0294670924367589,-0.0351704837869079,-0.014281812885161,-0.0264151155507071,-0.0942828388234917,115.50200004577636,115.53780029296875,110.44134998321532,-0.0618344221969684,-0.062125119782586,-0.0188457436746298,-0.0003098574414746,0.0461462152583971,6995240.0,0.9337635306293994,4.142141614641462,0.0382257437367139,3.0,7.0,2,-0.0351704837869079,-0.0010742551098074,0.0190314363546474,0.0194083057324254,0.0083851459842314,-0.0235537970075003,COP,-0.0137688102221426,0.002923192542463,-0.0203944527685963,0.0301537196454475,0.9625670402255206,2023
2023-02-16,170.9388885498047,172.44000244140625,175.85000610351562,171.7899932861328,172.75,25827500,-0.026642589315506,-0.0389566433690128,-0.0308003360158282,-0.0865073976874249,0.2665443273725989,165.62299880981445,140.12,151.25475009918213,0.0411597645289576,0.2306594521938785,0.1400633853041464,0.1820082701242824,-0.073615870522286,40486185.0,0.6379336556408068,9.445000784737724,0.0547726783287831,3.0,7.0,2,-0.0389566433690127,0.0124533628278842,-0.0156268572613889,-0.0052872393962533,-0.0009986967907777,-0.0882974895518262,META,-0.0137688102221426,0.002923192542463,-0.0203944527685963,0.0301537196454475,0.9625670402255206,2023
2023-02-17,78.5,78.5,79.6500015258789,77.37000274658203,79.5999984741211,47826600,-0.0197302921444485,-0.086678268909404,-0.0365734319361685,-0.0881635109856551,0.1203082680446832,80.75750007629395,72.59379981994628,79.05274995803833,-0.0279540609127477,0.0813595678240126,-0.006992166095825,0.1124572660006228,-0.08170430682703,63054210.0,0.758499710011433,4.089285714285714,0.0520928116469517,3.0,7.0,3,-0.0556958667916663,0.0075083235566589,0.0049255330563413,-0.0337005628347131,-0.0209979920304226,-0.0519766954882738,AMD,-0.0024982585890112,-0.0019115742646863,-0.0123438735602027,0.0268841886958031,1.1259064647116248,2023
2023-02-17,97.1999969482422,97.1999969482422,97.94000244140624,95.6500015258789,97.8000030517578,60029400,-0.009679109147912,-0.0250752264445689,-0.0042004267958778,-0.0598704176220935,-0.0005141701980238,100.6775001525879,93.59300003051756,109.98887763977052,-0.0345410166032645,0.038539174046654,-0.1162743085115729,0.0756947647768562,-0.1490685054806342,79112385.0,0.7587863771266661,4.272142682756696,0.043952086593496,2.0,7.0,2,-0.0250752264445689,0.0257347820151689,0.007971413216154,-0.0050346483676424,0.0165722074926515,0.0166771176732122,AMZN,-0.0024982585890112,-0.0019115742646863,-0.0123438735602027,0.0268841886958031,1.1259064647116248,2023
2023-02-17,92.79795837402344,104.12000274658205,106.66999816894533,103.16999816894533,106.13999938964844,11294500,-0.0391288098919084,-0.083047116263638,-0.0950807843224625,-0.0369068341619035,-0.1451559923004503,114.61800003051758,115.30800033569336,110.46729999542237,-0.0915911748690467,-0.0970270714654663,-0.0574586076522496,-0.0059839759875031,0.0438202105100025,7304895.0,1.546155009757156,4.278570447649274,0.0410926847366965,4.0,7.0,3,-0.0729231145049119,-0.0766273672415108,-0.0124987539242675,-0.0136525155252418,-0.0177867362380974,-0.0533602087142925,COP,-0.0024982585890112,-0.0019115742646863,-0.0123438735602027,0.0268841886958031,1.1259064647116248,2023
2023-02-17,171.3750457763672,172.8800048828125,173.17999267578125,169.6999969482422,170.22000122070312,24171300,0.0025516262768308,-0.0367728493527809,-0.0072925010518619,-0.0731785449301112,0.2404391973856965,167.2984992980957,141.29520004272462,151.0590001296997,0.0333625561982571,0.223537705672502,0.1444535230233035,0.1840352626806023,-0.0646356726748612,40260320.0,0.6003752578220938,9.351428440638951,0.0540920186054937,2.0,6.0,0,0.0025516262768308,0.0292967714131936,0.0127932749628399,0.0130228002079908,0.0273650641917857,-0.0607538092261794,META,-0.0024982585890112,-0.0019115742646863,-0.0123438735602027,0.0268841886958031,1.1259064647116248,2023
2023-02-17,21.3405818939209,21.38800048828125,21.739999771118164,20.975000381469727,21.631000518798828,465888000,-0.0279065674877778,-0.0689129831891605,0.0057842041929561,0.0136492939149162,0.198946109464422,21.01905021667481,18.061060066223146,16.283580002784728,0.0175531371685742,0.1842051579397587,0.3134704091252409,0.1637772168192686,0.1091578180679213,523641050.0,0.8897087040826918,1.096071379525321,0.0512470242426762,3.0,5.0,3,-0.0183587119776644,-0.0010404427645019,0.0164285387311663,-0.1268571217854817,-0.1190952119373141,-0.1216190883091516,NVDA,-0.0024982585890112,-0.0019115742646863,-0.0123438735602027,0.0268841886958031,1.1259064647116248,2023
2023-02-21,76.7699966430664,76.7699966430664,78.45999908447266,76.44999694824219,77.1500015258789,44045600,-0.0220382593239948,-0.0987321393751904,-0.0765066861600318,-0.0825765252976699,0.003135997224587,80.76949996948242,72.72639976501465,78.93949995040893,-0.0495174951922096,0.0556001244543518,-0.0274831143940035,0.1105939552962298,-0.0787071135400838,61041830.0,0.721564212606339,4.009286063058036,0.052224648148661,4.0,7.0,4,-0.0765066861600317,-0.0352184235111969,0.0041596216502639,-0.0150785912922555,-0.0214480894232869,-0.067333943645224,AMD,-0.0200609272499801,-0.0332824423643698,-0.0262059648787588,0.0059831073394827,1.0436318726034244,2023
