Group,Direction,Horizon,Ticker,N,Action_Mean,Directional_Mean,Directional_Contribution_Sum
B_GAP_DOWN,SHORT,3,HON,37,0.0016218338358863515,-0.0016218338358863515,-0.06000785192779501
B_GAP_DOWN,SHORT,3,JNJ,21,0.004420620506602276,-0.004420620506602276,-0.09283303063864778
B_GAP_DOWN,SHORT,3,JPM,62,-0.00843991922888215,0.00843991922888215,0.5232749921906933
B_GAP_DOWN,SHORT,3,KO,15,-0.005536425548183299,0.005536425548183299,0.08304638322274949
B_GAP_DOWN,SHORT,3,LLY,41,0.009986325040536405,-0.009986325040536405,-0.40943932666199256
B_GAP_DOWN,SHORT,3,LOW,53,-0.005710997032665631,0.005710997032665631,0.30268284273127843
B_GAP_DOWN,SHORT,3,MA,57,0.004619600833152405,-0.004619600833152405,-0.2633172474896871
B_GAP_DOWN,SHORT,3,MCD,33,0.006795403116130721,-0.006795403116130721,-0.22424830283231378
B_GAP_DOWN,SHORT,3,META,97,0.0041426269677869235,-0.0041426269677869235,-0.40183481587533154
B_GAP_DOWN,SHORT,3,MRK,30,0.002050279438764065,-0.002050279438764065,-0.061508383162921954
B_GAP_DOWN,SHORT,3,MS,80,-0.003164729159798876,0.003164729159798876,0.2531783327839101
B_GAP_DOWN,SHORT,3,MSFT,52,0.007927502165163065,-0.007927502165163065,-0.4122301125884794
B_GAP_DOWN,SHORT,3,NEE,31,-0.005294303699629856,0.005294303699629856,0.16412341468852554
B_GAP_DOWN,SHORT,3,NFLX,77,0.006157787585817148,-0.006157787585817148,-0.4741496441079204
B_GAP_DOWN,SHORT,3,NKE,77,0.006691650366015215,-0.006691650366015215,-0.5152570781831716
B_GAP_DOWN,SHORT,3,NVDA,159,0.007272997904617542,-0.007272997904617542,-1.1564066668341892
B_GAP_DOWN,SHORT,3,ORCL,59,0.003346559856822803,-0.003346559856822803,-0.1974470315525454
B_GAP_DOWN,SHORT,3,PEP,15,-0.004442940713066501,0.004442940713066501,0.06664411069599752
B_GAP_DOWN,SHORT,3,PFE,38,-0.0010599200670633644,0.0010599200670633644,0.040276962548407846
B_GAP_DOWN,SHORT,3,PLD,37,-0.0021170432974597433,0.0021170432974597433,0.0783306020060105
B_GAP_DOWN,SHORT,3,TSLA,222,0.010616969937628538,-0.010616969937628538,-2.3569673261535353
B_GAP_DOWN,SHORT,3,UNH,49,0.0038982138306964467,-0.0038982138306964467,-0.19101247770412588
B_GAP_DOWN,SHORT,3,UPS,49,-0.010041766286439513,0.010041766286439513,0.49204654803553616
B_GAP_DOWN,SHORT,3,V,49,0.010425977176011252,-0.010425977176011252,-0.5108728816245514
B_GAP_DOWN,SHORT,3,WMT,28,0.010471367617903654,-0.010471367617903654,-0.2931982933013023
B_GAP_DOWN,SHORT,3,XOM,76,-0.005195949796256775,0.005195949796256775,0.3948921845155149
B_GAP_DOWN,SHORT,5,AAPL,78,0.010259933551355897,-0.010259933551355897,-0.80027481700576
B_GAP_DOWN,SHORT,5,ABBV,39,-0.005202552959511257,0.005202552959511257,0.202899565420939
B_GAP_DOWN,SHORT,5,ADBE,75,-0.003049223523944735,0.003049223523944735,0.22869176429585514
B_GAP_DOWN,SHORT,5,AMD,161,0.011780946699360022,-0.011780946699360022,-1.8967324185969636
B_GAP_DOWN,SHORT,5,AMT,22,0.016101692977954232,-0.016101692977954232,-0.35423724551499314
B_GAP_DOWN,SHORT,5,AMZN,85,0.010728526612304487,-0.010728526612304487,-0.9119247620458815
B_GAP_DOWN,SHORT,5,AVGO,99,0.006350132858553058,-0.006350132858553058,-0.6286631529967528
B_GAP_DOWN,SHORT,5,BA,104,-0.005925345454223852,0.005925345454223852,0.6162359272392807
B_GAP_DOWN,SHORT,5,BAC,73,0.002966513014594893,-0.002966513014594893,-0.2165554500654272
B_GAP_DOWN,SHORT,5,BLK,55,-0.0006605950981632565,0.0006605950981632565,0.03633273039897911
B_GAP_DOWN,SHORT,5,CAT,76,0.005503190130852935,-0.005503190130852935,-0.41824244994482307
B_GAP_DOWN,SHORT,5,COP,96,0.004096860766564064,-0.004096860766564064,-0.39329863359015016
B_GAP_DOWN,SHORT,5,COST,27,0.008583592307870256,-0.008583592307870256,-0.2317569923124969
B_GAP_DOWN,SHORT,5,CRM,93,0.004840884338750346,-0.004840884338750346,-0.45020224350378213
B_GAP_DOWN,SHORT,5,CVX,65,-0.008100694931748736,0.008100694931748736,0.5265451705636678
B_GAP_DOWN,SHORT,5,DIS,53,-0.007064162027522915,0.007064162027522915,0.3744005874587145
